rollout/ep_len_mean,time/episodes,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/total_timesteps,train/learning_rate,train/critic_loss,train/n_updates,train/actor_loss,eval/mean_ep_length,eval/mean_reward
22.06,484,38.807710730000004,173,54,9391,0.001,0.5250028331171382,9275,-20.233671535145152,,
22.04,488,38.77326248,173,54,9477,0.001,0.5632009861015138,9362,-20.56250728260387,,
22.02,492,38.74275271,173,55,9564,0.001,0.4883021658117121,9448,-20.14771149375222,,
22.01,496,38.72969764999999,173,55,9652,0.001,0.4949062155051665,9536,-19.8997464613481,,
22.02,500,38.739485030000004,173,56,9741,0.001,0.6026361422105269,9625,-20.38382981040261,,
22.03,504,38.76237145,173,56,9830,0.001,0.4586777998642488,9714,-20.03658676147461,,
22.05,508,38.79787706999999,173,57,9920,0.001,0.4890846000476317,9803,-19.836824070323598,,
,,,,,10000,0.001,0.5299965007738634,9892,-19.910761399702594,22.1,38.89345831871033
22.05,512,38.79699048,173,57,10008,,,,,,
22.06,516,38.81314442,173,58,10097,0.001,0.4456483721733093,9980,-19.962623422796074,,
22.09,520,38.85917805,173,58,10186,0.001,0.47979272224686365,10070,-20.10272806340998,,
22.1,524,38.87036427,173,59,10274,0.001,0.5265461138703607,10157,-20.318190834738992,,
22.09,528,38.86080216,173,59,10362,0.001,0.46182856641032477,10246,-20.136118108575996,,
22.09,532,38.863388189999995,173,60,10452,0.001,0.4641818792923637,10336,-20.198172092437744,,
22.1,536,38.87861834000001,173,60,10543,0.001,0.584862909887148,10427,-19.71259117126465,,
22.12,540,38.913362,173,61,10633,0.001,0.5386207531327787,10517,-19.78932692787864,,
22.11,544,38.90776672,173,61,10722,0.001,0.517042260278355,10606,-19.57071807167747,,
22.12,548,38.92502327,173,62,10810,0.001,0.5183221555891491,10694,-20.087895306673918,,
22.13,552,38.940466410000006,173,62,10899,0.001,0.5346877489771161,10782,-19.29850942438299,,
22.13,556,38.93773474,173,63,10987,0.001,0.45480001879775006,10872,-19.301811854044598,,
,,,,,11000,0.001,0.5329341356243406,10893,-19.62613525390625,22.1,38.89345831871033
22.14,560,38.94738085,173,63,11077,0.001,0.5165142227302898,10960,-19.04825349287553,,
22.13,564,38.9291797,173,64,11165,0.001,0.4413801690806513,11049,-19.936258142644707,,
22.14,568,38.948052679999996,173,64,11254,0.001,0.4724480536851016,11138,-19.424304615367543,,
22.13,572,38.93373079,173,65,11342,0.001,0.5453052480112422,11226,-19.20512476834384,,
22.12,576,38.91396175,173,65,11429,0.001,0.42842862145467236,11314,-19.551742206920277,,
22.14,580,38.93939392,173,66,11517,0.001,0.467931710860946,11400,-19.926644411954012,,
22.17,584,38.99052025,173,66,11608,0.001,0.46781788831171783,11491,-19.56387710571289,,
22.2,588,39.0352758,173,67,11697,0.001,0.43365896007289056,11582,-19.153822422027588,,
22.21,592,39.048494690000005,173,67,11785,0.001,0.5132663860207513,11669,-19.825172424316406,,
22.23,596,39.087402680000004,173,68,11875,0.001,0.4892566055059433,11759,-19.569357438520953,,
22.21,600,39.05517633,173,68,11962,0.001,0.4551048075610941,11846,-19.327556783502754,,
,,,,,12000,0.001,0.5023332021453164,11890,-18.942801388827238,22.1,38.89345831871033
22.2,604,39.04230782,173,69,12050,0.001,0.41171077571131964,11934,-19.557078794999555,,
22.19,608,39.03605706,173,70,12139,0.001,0.40868523716926575,12022,-19.556481621482156,,
22.2,612,39.059121950000005,173,70,12228,0.001,0.4296716244324394,12112,-19.247632185618084,,
22.21,616,39.07320582,173,71,12318,0.001,0.41098507426001807,12201,-19.19079000299627,,
22.21,620,39.08281789,173,71,12407,0.001,0.42780015131701593,12291,-18.979666103016246,,
22.2,624,39.06894055,173,72,12494,0.001,0.43957339014325825,12378,-18.908001292835582,,
22.2,628,39.06649727,173,72,12582,0.001,0.44835703616792505,12466,-18.964783235029742,,
22.17,632,39.01996802,173,73,12669,0.001,0.4965449856086211,12553,-19.39585425636985,,
22.14,636,38.969725919999995,173,73,12757,0.001,0.47885017774321814,12641,-18.968548514626242,,
22.11,640,38.91868348,173,74,12844,0.001,0.4663930196653713,12728,-19.08601188659668,,
22.11,644,38.91576078999999,173,74,12933,0.001,0.4204316626895558,12817,-19.002099644054066,,
,,,,,13000,0.001,0.4316411167383194,12884,-19.00321440263228,22.1,38.89345831871033
22.13,648,38.94374524,173,75,13023,0.001,0.4382378640382186,12907,-18.69040992043235,,
22.11,652,38.912329019999994,173,75,13110,0.001,0.3947816640138626,12994,-19.11229081587358,,
22.12,656,38.928352360000005,173,76,13199,0.001,0.4102192637713059,13083,-18.97634679620916,,
22.12,660,38.92919711,173,76,13289,0.001,0.5120080250004927,13173,-18.968963940938313,,
22.12,664,38.92519945,173,77,13377,0.001,0.420946022326296,13261,-18.703772111372515,,
22.11,668,38.90740859,173,77,13465,0.001,0.4473064204920893,13349,-18.831627932461824,,
22.11,672,38.906241980000004,173,78,13553,0.001,0.47052338177507574,13437,-18.53783382068981,,
22.12,676,38.91769507,173,78,13641,0.001,0.4722910076379776,13525,-18.634483510797676,,
22.12,680,38.923767209999994,173,79,13729,0.001,0.49873877655376087,13613,-18.76475819674405,,
22.1,684,38.892649559999995,173,79,13818,0.001,0.5164998160756152,13703,-19.208881031383168,,
22.09,688,38.88282272,173,80,13906,0.001,0.41231735863468866,13790,-18.622704592618074,,
22.09,692,38.88151408,173,80,13994,0.001,0.4611737486862001,13878,-18.822507858276367,,
,,,,,14000,0.001,0.3753994337537072,13900,-18.9695105119185,22.1,38.89345831871033
22.07,696,38.8451565,173,81,14082,0.001,0.430549792945385,13965,-18.695668133822355,,
22.09,700,38.88123571999999,173,81,14171,0.001,0.3960289575836875,14055,-18.978383324363016,,
22.09,704,38.870806380000005,173,82,14259,0.001,0.4319303564049981,14144,-18.712534991177645,,
22.08,708,38.848287060000004,173,82,14347,0.001,0.4381034726446325,14231,-18.92177893898704,,
22.07,712,38.82641259,173,83,14435,0.001,0.42424286901950836,14319,-18.775976354425605,,
22.06,716,38.808601059999994,173,83,14524,0.001,0.3804420634456303,14408,-18.141730785369873,,
22.05,720,38.78606788,172,84,14612,0.001,0.3985993123867295,14495,-18.626384735107422,,
22.07,724,38.820778419999996,172,85,14701,0.001,0.3643232990394939,14586,-18.960527246648613,,
22.06,728,38.80892234,172,85,14788,0.001,0.41551467234438116,14673,-18.95536318692294,,
22.06,732,38.805094430000004,173,85,14875,0.001,0.391625659709627,14760,-18.334566809914328,,
22.06,736,38.802993380000004,173,86,14963,0.001,0.38961028917269275,14847,-18.78137241710316,,
,,,,,15000,0.001,0.3851363333788785,14891,-18.581679604270242,22.1,38.89345831871033
22.06,740,38.811918170000006,172,87,15050,0.001,0.37982939112754094,14934,-18.681554100730203,,
22.04,744,38.77708128,172,87,15137,0.001,0.3851744424213063,15022,-18.446342294866387,,
22.03,748,38.75634136000001,172,88,15226,0.001,0.3906662938269702,15109,-18.504178654063832,,
22.05,752,38.79369253,172,88,15315,0.001,0.3900156215481136,15199,-18.694673018022016,,
22.05,756,38.79604703,172,89,15404,0.001,0.4540600370277058,15288,-18.766109119762074,,
22.03,760,38.755500749999996,172,89,15492,0.001,0.47078993916511536,15376,-18.650659387761895,,
22.03,764,38.757113219999994,172,90,15580,0.001,0.37049793655222113,15464,-18.338579524647106,,
22.04,768,38.77841622,172,90,15669,0.001,0.3692537681622939,15553,-18.48850545016202,,
22.05,772,38.791208080000004,172,91,15758,0.001,0.43863559378819034,15641,-18.472530191594903,,
22.05,776,38.7936544,172,91,15846,0.001,0.353561418397086,15729,-18.81004810333252,,
22.07,780,38.82225674,172,92,15936,0.001,0.4120032218369571,15819,-18.60470893166282,,
,,,,,16000,0.001,0.42390474677085876,15887,-18.496014855124734,22.1,38.89345831871033
22.07,784,38.82486517,172,92,16025,0.001,0.3605576062744314,15909,-18.280333952470258,,
22.06,788,38.80591873,172,93,16112,0.001,0.3765962117392084,15997,-18.306228637695312,,
22.06,792,38.80464926,172,93,16200,0.001,0.3986615999178453,16084,-18.64020312916149,,
22.06,796,38.80606353,172,94,16288,0.001,0.39642818001183594,16171,-18.988951769742098,,
22.06,800,38.805024669999995,172,94,16377,0.001,0.42857279077820154,16261,-18.635723634199664,,
22.06,804,38.81162597,172,95,16465,0.001,0.4097210697152398,16350,-18.51211790605025,,
22.06,808,38.812728680000006,172,95,16553,0.001,0.403180408206853,16436,-18.162302884188566,,
22.06,812,38.81866921,172,96,16641,0.001,0.33549137007106433,16525,-18.1243483803489,,
22.06,816,38.81598052,172,96,16730,0.001,0.4289885291031429,16612,-17.925016749988902,,
22.06,820,38.8104065,172,97,16818,0.001,0.4032300588759509,16702,-18.5412672216242,,
22.06,824,38.81193735,172,97,16907,0.001,0.42580816691572015,16790,-18.65773530439897,,
22.07,828,38.81483953,172,98,16995,0.001,0.40846726039181586,16880,-18.702593008677166,,
,,,,,17000,0.001,0.40420442677679513,16901,-18.332777786254884,22.1,38.89345831871033
22.1,832,38.86613794,172,99,17085,0.001,0.3577786839821122,16968,-18.30623349276456,,
22.09,836,38.849049480000005,172,99,17172,0.001,0.4117718313051307,17057,-18.63727396184748,,
22.1,840,38.86621853,172,99,17260,0.001,0.35511225191029633,17144,-18.052785526622426,,
22.12,844,38.905600220000004,172,100,17349,0.001,0.3881908940232318,17233,-18.50401358170943,,
22.11,848,38.89761128999999,172,100,17437,0.001,0.37720259820873087,17322,-18.508793744173918,,
22.12,852,38.90896818,172,101,17527,0.001,0.41478075540584064,17410,-18.020790735880535,,
22.11,856,38.88422542,172,101,17615,0.001,0.37238703126257117,17499,-17.947811993685637,,
22.13,860,38.91980226,172,102,17705,0.001,0.4100636891696764,17589,-17.8211406360973,,
22.13,864,38.92223329,172,103,17793,0.001,0.4180088259957053,17676,-18.743264285000887,,
22.13,868,38.90894427999999,172,103,17882,0.001,0.3884481896053661,17766,-18.232959400523793,,
22.14,872,38.93009617,172,104,17972,0.001,0.40081093751865887,17856,-18.189913113911945,,
,,,,,18000,0.001,0.37528854324704125,17899,-18.868825721740723,22.1,38.89345831871033
22.13,876,38.91444331,172,104,18059,0.001,0.4329209327697754,17943,-18.310647097500887,,
22.11,880,38.886939500000004,172,105,18147,0.001,0.40799052041509876,18031,-18.130185213955965,,
22.11,884,38.89353987,171,106,18236,0.001,0.4035965556448156,18120,-18.129012541337445,,
22.13,888,38.9230573,171,106,18325,0.001,0.4156121469062308,18209,-18.35978854786266,,
22.13,892,38.921555960000006,171,107,18413,0.001,0.41770417446439917,18297,-17.95159166509455,,
22.13,896,38.92155247,171,107,18501,0.001,0.4164270952991817,18386,-18.24127769470215,,
22.14,900,38.943639299999994,171,108,18591,0.001,0.3690792200240222,18474,-18.304798473011363,,
22.14,904,38.93722547,171,108,18679,0.001,0.4077710739590905,18562,-18.43795412236994,,
22.14,908,38.929772670000006,171,109,18767,0.001,0.3956940214742314,18652,-17.967452309348367,,
22.14,912,38.92143173,171,109,18855,0.001,0.547446836124767,18739,-18.71459319374778,,
22.13,916,38.9132584,171,110,18943,0.001,0.354484386742115,18827,-18.535592339255594,,
,,,,,19000,0.001,0.4267353247041288,18894,-17.79166094462077,22.1,38.89345831871033
22.15,920,38.94692606000001,171,110,19033,0.001,0.3642637094725733,18917,-18.0263597315008,,
22.11,924,38.87960174,171,111,19118,0.001,0.38065209700947716,19003,-18.24569969177246,,
22.11,928,38.884320200000005,171,111,19206,0.001,0.3908715397119522,19091,-18.23840297352184,,
22.11,932,38.8849472,171,112,19296,0.001,0.4301819178191098,19180,-17.93644246188077,,
22.13,936,38.92217231,171,112,19385,0.001,0.40558677846970764,19269,-18.32041462984952,,
22.15,940,38.94341122,171,113,19475,0.001,0.4424004432829944,19358,-18.245777997103605,,
22.14,944,38.92299951,171,113,19563,0.001,0.3724761822006919,19446,-18.277262340892445,,
22.15,948,38.93093458,171,114,19652,0.001,0.3706797686490146,19536,-18.02310596812855,,
22.14,952,38.91206591,171,114,19741,0.001,0.3734874562783675,19625,-18.233334454623137,,
22.16,956,38.94678195,171,115,19831,0.001,0.3895936634229577,19714,-17.812439282735188,,
22.15,960,38.92885791,172,115,19920,0.001,0.3840550130063837,19803,-18.12256691672585,,
,,,,,20000,0.001,0.3663950196721337,19893,-17.820979031649504,22.1,38.89345831871033
22.16,964,38.93103191,171,116,20009,,,,,,
22.15,968,38.9230814,171,116,20097,0.001,0.41806491396643897,19981,-18.329663710160688,,
22.13,972,38.8843242,171,117,20185,0.001,0.3432744484056126,20070,-18.15223520452326,,
22.14,976,38.899136080000005,171,117,20273,0.001,0.38663067668676376,20157,-18.026628667658027,,
22.13,980,38.88030542,172,118,20360,0.001,0.3492757770277205,20244,-18.247759038751777,,
22.12,984,38.85454474000001,172,118,20448,0.001,0.4322786412455819,20333,-18.547874624078926,,
22.11,988,38.834571520000004,172,119,20536,0.001,0.3613935311635335,20420,-17.866209290244363,,
22.12,992,38.85231195,172,119,20625,0.001,0.39772893488407135,20510,-18.181143673983488,,
22.12,996,38.84730998,172,120,20713,0.001,0.4746292477304285,20597,-17.71169679815119,,
22.1,1000,38.805696489999995,172,120,20801,0.001,0.3793570427667527,20684,-17.92642489346591,,
22.09,1004,38.79313461000001,172,121,20888,0.001,0.35223307663744147,20772,-17.88677250255238,,
22.07,1008,38.769401210000005,172,121,20974,0.001,0.36162481279600234,20858,-18.51618766784668,,
,,,,,21000,0.001,0.3349483866583217,20902,-18.172501303932883,22.1,38.89345831871033
22.06,1012,38.76055684,171,122,21061,0.001,0.38196674531156366,20946,-17.931134137240324,,
22.04,1016,38.722545839999995,172,122,21147,0.001,0.34202039809454055,21031,-18.322116661071778,,
22.03,1020,38.70548284,172,123,21236,0.001,0.40044516843298206,21120,-17.55276123682658,,
22.06,1024,38.75466655,172,123,21324,0.001,0.37514745782722125,21208,-18.318065990101207,,
22.06,1028,38.75062512,172,124,21412,0.001,0.4298710132187063,21296,-18.23455012928356,,
22.03,1032,38.692064589999994,172,124,21499,0.001,0.3435578630084083,21382,-18.239167993718926,,
22.01,1036,38.651699130000004,172,125,21586,0.001,0.3399817360484082,21470,-18.157844702402752,,
21.98,1040,38.60911125,172,125,21673,0.001,0.3724747541404906,21557,-18.387910652160645,,
21.98,1044,38.604862059999995,172,126,21761,0.001,0.3290850649709287,21645,-17.855972463434394,,
21.99,1048,38.62524514999999,172,126,21851,0.001,0.3752206794240258,21735,-18.261593385176226,,
22.02,1052,38.67495357,172,127,21943,0.001,0.35621910121129907,21826,-17.89284865061442,,
,,,,,22000,0.001,0.32063949649984186,21893,-18.421978170221504,22.1,38.89345831871033
22.01,1056,38.672853,172,128,22032,0.001,0.368933996016329,21915,-18.2028602253307,,
22.0,1060,38.67699517999999,172,128,22120,0.001,0.4000777263532985,22004,-18.116591713645242,,
22.01,1064,38.69612021,172,128,22210,0.001,0.3591530512679707,22094,-18.17232235995206,,
22.04,1068,38.74493064,172,129,22301,0.001,0.3526026240803979,22184,-18.54370793429288,,
22.05,1072,38.76514262,172,129,22390,0.001,0.3328490952650706,22274,-17.879906394264914,,
22.05,1076,38.767931819999994,172,130,22478,0.001,0.39096675135872583,22362,-18.201202565973457,,
22.08,1080,38.814167829999995,172,131,22568,0.001,0.368874122267184,22452,-17.976861476898193,,
22.08,1084,38.81445098,172,131,22656,0.001,0.3832741921598261,22539,-18.3558406829834,,
22.07,1088,38.79479353,172,131,22743,0.001,0.3916999670592221,22627,-17.785612973299894,,
22.05,1092,38.76567997,172,132,22830,0.001,0.32903661330540973,22714,-18.086559295654297,,
22.04,1096,38.75774086,172,132,22917,0.001,0.45304237377075923,22801,-18.0644775390625,,
,,,,,23000,0.001,0.39541223509745166,22888,-17.997914054177024,22.1,38.89345831871033
22.03,1100,38.74307785,172,133,23004,,,,,,
