time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,train/critic_loss,train/learning_rate,train/actor_loss,train/n_updates,eval/mean_ep_length,eval/mean_reward
156,40539,258,273.45318454999995,125.4,600,29.080220608310846,0.001,-101.2935808355158,40336,,
,41000,,,,,24.711896436256275,0.001,-101.57210420307361,40799,115.5,289.9297507405281
156,41004,261,274.84544409,125.83,604,,,,,,
156,41384,264,273.47100065,125.3,608,33.53288471900811,0.001,-103.480328834663,41265,,
156,41831,266,273.83614901,125.44,612,33.331717296882914,0.001,-104.2460094028049,41631,,
,42000,,,,,33.232131307370196,0.001,-104.4523644623933,41848,112.2,277.54000651240347
156,42276,269,273.87382879999996,125.45,616,31.547490141033073,0.001,-106.22282450539726,42073,,
156,42723,272,277.61097804,126.65,620,41.34680344177796,0.001,-107.08932023481889,42523,,
,43000,,,,,23.306266034691077,0.001,-107.04423732383579,42843,117.1,275.48001565933225
156,43168,276,281.01350457999996,127.35,624,30.688028961925184,0.001,-107.54443294719114,42961,,
156,43519,278,277.9388345,125.76,628,18.977369689941405,0.001,-110.38349342346191,43321,,
156,43866,280,271.67147487,122.8,632,33.57684098428755,0.001,-109.96500789757931,43711,,
,44000,,,,,37.96735519833035,0.001,-109.87901290582151,43875,107.9,257.59542244076727
156,44292,283,268.27060433,120.69,636,33.082240006019326,0.001,-112.15556480144632,44095,,
156,44666,285,263.09007133,118.08,640,43.104633893722145,0.001,-111.34253184000652,44473,,
,45000,,,,,43.54932728895904,0.001,-112.17428062331508,44814,104.3,248.3046441257
156,45131,288,264.37249843,117.41,644,30.612367199017452,0.001,-112.07220238905687,44918,,
156,45552,291,267.56333542000004,117.12,648,34.87816911224925,0.001,-113.12042942753544,45363,,
156,45957,293,271.85384296000007,118.03,652,39.23321088790894,0.001,-113.15165878295899,45764,,
,46000,,,,,41.57560631835345,0.001,-114.27287696389591,45867,97.8,219.7554614841938
155,46277,296,268.24807143,116.0,656,38.657689141064154,0.001,-114.05630381514386,46116,,
156,46650,298,262.69323149,113.37,660,43.95558152054296,0.001,-115.0940234375,46476,,
,47000,,,,,41.11928137903628,0.001,-115.08704336065995,46881,107.8,251.64348232150078
155,47080,301,260.03436666,111.61,664,,,,,,
156,47552,304,258.78417354,110.31,668,38.06309934284376,0.001,-116.29030836674205,47347,,
,48000,,,,,42.861008521838066,0.001,-117.63848508637527,47817,114.3,270.5914452791214
155,48025,307,257.36270695,109.38,672,,,,,,
156,48409,309,253.76722182,107.99,676,42.53360040260084,0.001,-117.71317083185369,48214,,
156,48875,312,252.85977844,107.32,680,30.454576140544454,0.001,-118.42875333692207,48672,,
,49000,,,,,34.490347704756154,0.001,-119.33628193248401,48894,119.0,285.2809677898884
156,49318,315,253.74367797000002,107.5,684,34.7293904710699,0.001,-119.35983120953595,49117,,
156,49822,318,253.98103977,107.54,688,34.161013681380474,0.001,-120.52596007800493,49606,,
,50000,,,,,43.738340991476306,0.001,-119.98621207789371,49847,117.9,284.4483537495136
156,50322,321,253.87306458000003,107.37,692,44.570154604704484,0.001,-120.1049936266913,50101,,
156,50815,324,254.16491374000006,107.56,696,40.339491705609184,0.001,-120.51642029860923,50601,,
