rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/episodes,time/total_timesteps,time/time_elapsed,train/learning_rate,train/critic_loss,train/n_updates,train/actor_loss,eval/mean_reward,eval/mean_ep_length
,,,,7000,,0.001,5.2503482741369325,6851,-22.00919712611607,129.39784329533578,77.3
24.71,41.98377719,203,364,7086,34,0.001,4.725049349665642,6931,-22.367927646636964,,
26.87,45.57578004999999,204,368,7390,36,0.001,4.9165338844787785,7231,-23.23253594375238,,
28.92,49.04100588,204,372,7682,37,0.001,5.982675009879513,7507,-23.925323991214526,,
30.77,52.13531664,205,376,7954,38,0.001,5.992734825024839,7789,-24.743328285217284,,
,,,,8000,,0.001,6.765382088405985,7860,-24.71349377102322,104.5399896144867,61.5
32.67,55.37040901000001,202,380,8232,40,0.001,5.727775926589966,8082,-25.344914084986637,,
34.71,58.33727231000001,203,384,8525,41,0.001,5.974559244087764,8354,-25.706534031459263,,
36.88,61.812080540000004,203,388,8829,43,0.001,5.901388130891017,8655,-26.41869476513985,,
,,,,9000,,0.001,5.800558020542194,8894,-26.73721176538712,134.17186189889907,79.2
39.11,65.48015831999999,202,392,9141,45,0.001,6.230087837576866,8974,-26.784284353256226,,
41.38,69.18210230999999,203,396,9456,46,0.001,4.419039150814951,9282,-27.73041627465225,,
43.63,72.94492582999999,204,400,9769,47,0.001,5.042696373584943,9600,-28.12211892543695,,
,,,,10000,,0.001,4.605159783804858,9835,-28.713783502578735,128.85028618574142,75.3
45.93,76.84478352000001,204,404,10086,49,0.001,5.115540021425717,9912,-28.671361678685898,,
48.16,80.57875413000001,204,408,10399,50,0.001,6.011115229129791,10230,-29.53288354873657,,
50.24,83.95119758000001,204,412,10697,52,0.001,4.805115358470237,10522,-30.03594939773147,,
,,,,11000,,0.001,5.040721706653896,10827,-30.770180702209473,129.81475343108178,78.3
52.39,87.51645389999997,202,416,11001,54,,,,,,
54.63,91.2456227,202,420,11312,55,0.001,4.47330346932778,11141,-31.179782622899765,,
56.78,94.84136424,203,424,11614,57,0.001,5.67767158240983,11446,-31.63909571098559,,
59.05,98.63998321000001,204,428,11929,58,0.001,3.870591105599152,11755,-32.34831348218416,,
,,,,12000,,0.001,4.513712058961391,11835,-32.47392621040344,130.32146536111833,78.4
61.22,102.26958223,202,432,12234,60,0.001,4.570454182395016,12075,-33.13846034538455,,
63.38,105.92622157,203,436,12539,61,0.001,5.062501391986522,12383,-33.301203750982516,,
65.21,109.02149104999997,203,440,12809,63,0.001,5.183430336415768,12654,-33.735174338022865,,
,,,,13000,,0.001,5.609079416954156,12859,-34.00693812514796,132.6574683189392,77.3
67.43,112.76632294,202,444,13119,64,0.001,4.341064780950546,12943,-34.48107592264811,,
69.42,116.11138477,203,448,13405,66,0.001,3.9608611474957383,13236,-34.70257068502492,,
71.29,119.25795962999999,203,452,13681,67,0.001,5.281389567255974,13508,-35.12502698898315,,
73.31,122.91072966000002,203,456,13990,68,0.001,4.598822011397435,13824,-35.67681640233749,,
,,,,14000,,0.001,6.420143119162983,13896,-36.01738113827176,111.52379863858224,65.8
74.83,125.95214174000003,203,460,14290,70,0.001,5.402079744216723,14119,-36.04315547454051,,
74.96,126.58883755000001,203,464,14582,71,0.001,3.402346904684858,14413,-36.72685818555878,,
74.99,126.61956296,204,468,14889,72,0.001,6.555590374129159,14717,-36.659917667933875,,
,,,,15000,,0.001,4.9430400388581415,14879,-36.97781853448777,136.70513838529587,80.8
75.28,127.08455636,202,472,15210,75,0.001,6.438802729170006,15041,-37.04600282994712,,
75.27,127.0796409,202,476,15481,76,0.001,6.05292572035934,15325,-37.422203873143054,,
74.83,126.37598539000003,202,480,15715,77,0.001,6.680099919730542,15540,-38.068301274226265,,
74.21,125.78801813999999,202,484,15946,78,0.001,6.321619625444765,15793,-38.18291586416739,,
,,,,16000,,0.001,7.868812975236925,15852,-38.360893122355144,101.2647381067276,59.3
74.05,125.62875884,202,488,16234,80,0.001,7.081649885177613,16064,-38.037680776495684,,
74.12,125.86005257000002,202,492,16553,81,0.001,6.646923598405477,16376,-38.65816879272461,,
73.79,125.48313137999999,202,496,16835,83,0.001,7.195153634269516,16672,-38.82351753039238,,
,,,,17000,,0.001,6.200157931665095,16905,-39.153792311505576,142.09295198321342,82.7
73.97,125.91254519,201,500,17166,85,0.001,7.91237038889049,16986,-38.953956138796926,,
73.65,125.35211604,201,504,17451,86,0.001,6.367546425491083,17289,-39.0941515604655,,
73.76,125.52427170000003,202,508,17775,87,0.001,6.568538803088514,17595,-39.44666427221053,,
,,,,18000,,0.001,6.227745861303611,17903,-39.832039006551106,126.44196194410324,73.7
73.8,125.79686278000001,201,512,18077,89,,,,,,
73.78,125.86917446999998,200,516,18379,91,0.001,6.292879734039307,18204,-39.57938666092722,,
73.88,126.15078374000001,200,520,18700,93,0.001,6.966691656410694,18526,-40.04565477371216,,
73.72,125.95706263,201,524,18986,94,0.001,5.678096722673486,18808,-39.823384168671396,,
,,,,19000,,0.001,6.680916763487316,18892,-39.739980697631836,139.25961943864823,82.0
73.74,125.96030069999999,200,528,19303,96,0.001,5.416060370284241,19129,-39.86721420288086,,
73.96,126.32498095999999,199,532,19630,98,0.001,5.150214176802408,19455,-40.21240561349051,,
73.85,125.99337167,199,536,19924,99,0.001,6.608610076240346,19774,-40.07862367630005,,
,,,,20000,,0.001,5.831611353904009,19894,-40.446630358695984,110.19399643540382,64.3
73.83,125.95010690999999,199,540,20192,101,0.001,5.084193289279938,20038,-40.503212905511624,,
73.27,124.96906481999997,199,544,20446,102,0.001,4.794466665014625,20284,-39.88033878803253,,
73.0,124.48521021,199,548,20705,103,0.001,6.309801392066173,20549,-40.03084290333283,,
73.1,124.69921104999999,200,552,20991,104,0.001,6.091541652021737,20813,-40.915883952173694,,
,,,,21000,,0.001,4.877029488484065,20897,-40.33870315551758,148.1436764240265,84.8
73.34,125.10207669000002,199,556,21324,106,0.001,5.829191209225172,21151,-40.433494567871094,,
73.85,126.00516048000001,200,560,21675,108,0.001,5.902257935567335,21493,-40.26186076077548,,
,,,,22000,,0.001,5.696493280067872,21829,-40.33765558762984,140.79442584514618,83.5
74.28,126.66777235000004,200,564,22010,110,,,,,,
74.6,127.36447355000001,200,568,22349,111,0.001,6.1296767248047725,22176,-40.54653108384874,,
74.69,127.48495182000002,201,572,22679,112,0.001,5.137862975084329,22501,-39.70819815611228,,
,,,,23000,,0.001,5.909892712730959,22833,-40.30627413493831,135.92445386648177,81.6
75.25,128.37493791000003,201,576,23006,114,,,,,,
76.22,129.88115116999998,201,580,23337,115,0.001,4.999589155955487,23157,-39.865895899330695,,
77.4,131.88752271,202,584,23686,117,0.001,4.691532192649422,23508,-39.7641196043595,,
,,,,24000,,0.001,4.372974146496166,23853,-40.13103771209717,142.44923136234283,83.8
77.93,132.88193909999998,201,588,24027,119,,,,,,
78.03,132.94530344999998,202,592,24356,120,0.001,5.111099234110193,24180,-40.02861328125,,
77.71,132.32931638,201,596,24606,121,0.001,3.856131402273027,24452,-39.31689655780792,,
77.67,132.14153342,201,600,24933,123,0.001,4.239600879390065,24757,-39.728037671345035,,
,,,,25000,,0.001,6.1920771802343975,24839,-39.247551336521056,149.58108748793603,86.4
78.09,132.78450455,201,604,25260,125,0.001,4.842447984067699,25087,-39.469777033879204,,
78.09,132.75949234,201,608,25584,126,0.001,6.642714763559947,25407,-39.115995174501,,
78.32,133.00202716,202,612,25909,128,0.001,5.156141953808921,25734,-38.82336743672689,,
,,,,26000,,0.001,4.408678552508354,25895,-39.10718631744385,145.72714570760726,84.8
78.7,133.60203808,202,616,26249,129,0.001,4.2299568528352784,26070,-39.12664200538813,,
78.85,133.82024977,202,620,26585,131,0.001,4.477149566482095,26408,-38.79414873344954,,
79.32,134.66763697,202,624,26918,133,0.001,5.453993710875511,26741,-38.560385417938235,,
,,,,27000,,0.001,4.7461824962891725,26824,-38.628936676752,148.4023019552231,85.9
79.52,135.16120631999996,201,628,27255,135,0.001,3.3851938480284156,27078,-38.7499601782822,,
79.46,134.97480659000001,201,632,27576,136,0.001,4.35260741771022,27403,-38.215286450508316,,
79.69,135.28865576,201,636,27893,138,0.001,3.777956812809675,27716,-38.23046356592423,,
,,,,28000,,0.001,4.097837401025089,27880,-38.24753430994546,148.41010189056396,85.7
80.38,136.50319076,201,640,28230,140,0.001,4.224259888684308,28047,-38.040051555633546,,
81.25,138.12824376000003,201,644,28571,141,0.001,4.605380743015103,28388,-37.93302080107898,,
82.11,139.71022221,201,648,28916,143,0.001,4.169807927553044,28735,-37.27955316942791,,
,,,,29000,,0.001,5.492308419197798,28886,-37.1963552236557,145.09685644507408,84.7
82.4,140.24415366000002,200,652,29231,145,0.001,4.096677881020766,29051,-37.50347450451973,,
82.48,140.41799932,200,656,29572,147,0.001,4.671223125192854,29396,-37.53607262505425,,
82.38,140.22755405,200,660,29913,149,0.001,4.151222746480595,29732,-37.165342504327946,,
,,,,30000,,0.001,4.690459631471073,29904,-37.26633169484693,134.27680200338364,80.7
82.4,140.26866016000002,200,664,30250,151,0.001,3.4843537239801314,30066,-36.97049168178013,,
82.32,140.07027329000002,200,668,30581,152,0.001,4.450720610289738,30400,-37.01490506258878,,
82.35,140.20342841,200,672,30914,154,0.001,3.8038220897316934,30734,-36.677675819396974,,
,,,,31000,,0.001,3.7424896408529844,30905,-36.16334751674107,141.42368879318238,82.2
82.25,140.14064127,199,676,31231,156,0.001,4.12470555305481,31067,-36.63945667918136,,
81.69,139.27294686,199,680,31506,157,0.001,4.666454577747779,31333,-36.08938882289789,,
81.39,138.82889188999997,199,684,31825,159,0.001,3.8070130126420842,31664,-35.92548246161882,,
,,,,32000,,0.001,4.91331219208705,31888,-35.57472894130609,131.25269005298614,79.0
81.14,138.28576870999999,199,688,32141,161,0.001,4.871041186153889,31968,-35.58650369644165,,
81.13,138.35990895,199,692,32469,162,0.001,4.170742198040611,32290,-35.59436767979672,,
81.87,139.65348215,199,696,32793,164,0.001,4.290353898491178,32614,-35.202126003447034,,
,,,,33000,,0.001,4.155655541139491,32867,-35.46418780372257,138.73140345811845,80.8
81.82,139.64181238,198,700,33115,166,0.001,3.977095069950574,32940,-35.211511766588366,,
81.66,139.49748287,199,704,33426,167,0.001,4.061771825899052,33257,-35.22384477273012,,
81.3,138.96422213999998,199,708,33714,169,0.001,3.890635820535513,33555,-34.88293026655148,,
,,,,34000,,0.001,4.269863724708557,33869,-35.01056380498977,141.0282924771309,82.1
81.34,139.1867058,199,712,34043,171,,,,,,
81.22,138.97729345,199,716,34371,172,0.001,3.934526720712351,34195,-34.72801181881927,,
81.15,138.86291007,199,720,34700,173,0.001,3.542160172288011,34522,-34.358189140878075,,
,,,,35000,,0.001,3.6341945954731534,34856,-34.55509880261543,140.28443057537078,81.8
81.13,138.76478495,199,724,35031,175,,,,,,
80.49,137.54151194,199,728,35304,177,0.001,4.2523081354472945,35150,-34.29814104352678,,
80.23,137.21896174,199,732,35599,178,0.001,4.194535549007245,35427,-34.07137073170055,,
80.13,137.26480499999997,199,736,35906,179,0.001,3.489452433586121,35738,-34.17730538504464,,
,,,,36000,,0.001,3.9505135997345575,35888,-33.990839305676914,140.39997234344483,82.3
79.82,136.69804186,199,740,36212,181,0.001,5.626646461694137,36037,-33.36435385311351,,
79.67,136.338102,199,744,36538,183,0.001,3.701481645883516,36366,-33.63735065903774,,
79.59,136.21782348,199,748,36875,184,0.001,3.5991581075331744,36695,-33.473267191932315,,
,,,,37000,,0.001,3.8412429169763493,36860,-33.5347978591919,141.21345180869102,82.3
79.74,136.46072275999998,198,752,37205,187,0.001,3.4578555301688185,37029,-33.23535701840423,,
79.58,136.06912939000003,198,756,37530,188,0.001,3.2432149230659784,37359,-33.482054208454336,,
79.43,135.73027358,199,760,37856,190,0.001,3.3488571628928185,37682,-32.88827419281006,,
,,,,38000,,0.001,3.251740439236164,37842,-33.17161355018616,134.79093848466874,80.1
79.24,135.36248874999998,198,764,38174,192,0.001,3.5686107617390306,38003,-33.14967610285832,,
79.15,135.131889,198,768,38496,193,0.001,4.429626680627654,38325,-32.74774918189416,,
79.07,134.89825938,198,772,38821,195,0.001,3.972573832387016,38644,-32.7687402906872,,
,,,,39000,,0.001,3.6744221705424636,38891,-32.50309914809007,140.02180135250092,81.5
79.15,135.01992892,198,776,39146,197,0.001,3.1812993242770813,38970,-32.8119134426117,,
79.68,135.97821335,198,780,39474,198,0.001,3.3289439547551822,39296,-32.43762475091058,,
79.75,136.0413041,198,784,39800,200,0.001,3.5363589708621683,39626,-32.09230638161684,,
,,,,40000,,0.001,3.3372039765119554,39862,-32.391675281524655,132.74054658412933,79.2
79.73,136.0216498,198,788,40114,202,0.001,3.354495304602164,39943,-32.30178880691528,,
79.57,135.57676076,198,792,40426,203,0.001,4.048206169883926,40253,-32.18739379079718,,
79.43,135.11691831,198,796,40736,205,0.001,3.46889358606094,40563,-32.71959725404397,,
,,,,41000,,0.001,3.422329915732872,40883,-31.798272156133883,138.79387280344963,81.1
79.45,135.10410636999998,198,800,41060,206,,,,,,
79.51,135.07366396999998,198,804,41377,208,0.001,3.295089641174713,41206,-31.72825211745042,,
79.76,135.36255066,198,808,41690,209,0.001,2.913766936957836,41515,-32.16405816078186,,
,,,,42000,,0.001,3.011285017430782,41837,-31.80178756713867,135.55089388489722,80.2
79.66,135.09716527000003,198,812,42009,211,,,,,,
79.52,134.68121687000001,198,816,42323,213,0.001,3.9195933961868286,42147,-32.005510536400045,,
79.5,134.5800155,198,820,42650,214,0.001,3.397237634084311,42472,-32.16787992204939,,
79.4,134.30239740000002,198,824,42971,216,0.001,3.39972378000801,42796,-31.80215923960616,,
,,,,43000,,0.001,3.7227877128271407,42877,-31.642445468902586,138.095402944088,81.2
79.91,135.18776574,198,828,43295,218,0.001,3.4882190227508545,43124,-31.901386397225515,,
80.16,135.51880909000002,198,832,43615,219,0.001,3.6567594423890113,43438,-31.422341966629027,,
80.29,135.80661223,198,836,43935,221,0.001,2.9570137640325034,43760,-31.650094102068646,,
,,,,44000,,0.001,3.0832422736250322,43841,-31.788249683380126,135.5081728577614,80.4
80.4,135.95058140999998,198,840,44252,223,0.001,3.031325617432594,44078,-31.864756727218627,,
80.38,135.92304518999998,198,844,44576,224,0.001,3.334974497907302,44400,-31.31155568499898,,
79.91,135.00505065,198,848,44866,226,0.001,3.0863139922501612,44706,-31.279468905541204,,
,,,,45000,,0.001,2.884419048704752,44854,-31.49770164489746,139.13570219278336,80.9
79.96,135.09069815000004,198,852,45201,228,0.001,2.953827087269273,45025,-31.47436416980832,,
79.99,135.20999904,198,856,45529,229,0.001,3.0885516149657115,45353,-31.382650420779274,,
80.07,135.42992436,198,860,45863,231,0.001,3.3493100820585737,45687,-31.361882941667425,,
,,,,46000,,0.001,3.1596021179495186,45892,-31.21320967838682,140.68667101860046,82.1
79.75,134.96256421,197,864,46149,233,0.001,2.9868452936410903,45972,-31.176958751678466,,
79.88,135.31953818,197,868,46484,235,0.001,3.046032191742034,46305,-31.270123754228866,,
79.82,135.33506950999998,197,872,46803,236,0.001,2.9291529925096604,46638,-31.399664969671342,,
,,,,47000,,0.001,2.923378134530688,46840,-31.117233395576477,132.28859976530075,77.0
79.54,134.85637891,197,876,47100,238,0.001,2.973332019150257,46920,-31.083967685699463,,
79.51,134.73567194,197,880,47425,240,0.001,3.781516020325409,47253,-31.09232263786848,,
79.37,134.32420211999997,197,884,47737,241,0.001,2.8868804997519444,47566,-31.038679223311576,,
,,,,48000,,0.001,3.0876081046603976,47883,-30.884834198724654,132.6774140238762,79.5
79.41,134.3541571,196,888,48055,243,,,,,,
79.53,134.65741047999998,197,892,48379,245,0.001,2.847503808940329,48202,-31.167892781699575,,
79.48,134.47731767,197,896,48684,246,0.001,3.1323025644599616,48518,-31.003881014310398,,
79.26,133.71408727999997,197,900,48986,248,0.001,3.677884519916691,48815,-30.774714999728733,,
,,,,49000,,0.001,2.785549605047548,48892,-30.44399246802697,116.07262095212937,74.0
79.08,133.11939931999999,197,904,49285,250,0.001,3.0146539162945105,49113,-30.58207893371582,,
79.19,133.3366717,197,908,49609,251,0.001,3.403806758214192,49435,-30.556568052710556,,
79.25,133.51935083,197,912,49934,252,0.001,2.9823509770703605,49761,-30.614148395817455,,
,,,,50000,,0.001,2.718031684054604,49840,-31.224305057525633,127.09804567098618,74.0
79.23,133.68283520999998,197,916,50246,254,0.001,3.0338820160889046,50074,-30.573705580176377,,
79.29,133.89366131999998,197,920,50579,256,0.001,2.8842335364397833,50405,-30.68805167788551,,
79.16,133.70628665999996,197,924,50887,258,0.001,2.90427938443196,50720,-30.917170810699464,,
,,,,51000,,0.001,2.9773814939871066,50875,-30.719711164148844,132.03854472637175,76.8
79.06,133.59265042,196,928,51201,260,0.001,3.219979892294091,51033,-30.66944745691811,,
79.06,133.63946219,196,932,51521,261,0.001,2.9748054618959303,51346,-30.78091225257287,,
79.06,133.53248131,196,936,51841,263,0.001,2.955059028533568,51669,-30.634456029752407,,
,,,,52000,,0.001,2.593606345447493,51828,-30.228622203919947,138.2195992231369,80.8
79.19,133.82376554,196,940,52171,265,0.001,2.780472792774798,51994,-30.577694211687362,,
79.17,133.79632182,196,944,52493,266,0.001,2.849720265620794,52313,-30.748556430523212,,
79.57,134.52687877999998,196,948,52823,268,0.001,2.9036672086250492,52643,-30.304634605965962,,
,,,,53000,,0.001,2.8988562392634014,52896,-30.228948681853538,138.7918703198433,80.9
79.51,134.39057991,196,952,53152,270,0.001,3.13187905346475,52978,-30.171393045564976,,
79.54,134.42693694000002,196,956,53483,272,0.001,3.0807247851268356,53303,-30.430242259327958,,
79.48,134.27085803,196,960,53811,274,0.001,2.8686408698558807,53633,-30.38161220550537,,
,,,,54000,,0.001,3.111225698975956,53886,-30.229715923930325,133.09068578481674,79.4
79.96,135.03864357999998,195,964,54145,276,0.001,2.635583636201458,53967,-30.421415615081788,,
79.81,134.66491322000002,196,968,54465,277,0.001,3.1857749332081187,54292,-30.308160879673103,,
79.81,134.67345687,196,972,54784,279,0.001,2.755118077993393,54619,-30.602035188674925,,
,,,,55000,,0.001,2.6911292389819494,54904,-30.43567436619809,137.61373695135117,80.0
79.8,134.68550762000004,195,976,55080,281,,,,,,
79.69,134.39975693000002,196,980,55394,282,0.001,3.255979233317905,55221,-30.085581159591676,,
79.65,134.30184668,196,984,55702,284,0.001,2.6949993201664517,55533,-30.091427953619707,,
,,,,56000,,0.001,3.1235493135452272,55845,-30.708208754255963,138.12714047431945,80.4
79.67,134.45516032,195,988,56022,286,,,,,,
79.69,134.56696442999998,195,992,56348,287,0.001,2.7603676858402433,56180,-29.925824664887926,,
