time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/fps,train/critic_loss,train/actor_loss,train/learning_rate,train/n_updates,eval/mean_reward,eval/mean_ep_length
,,,150000,,,5.382184445501088,-52.40131825886801,0.001,149897,601.5331860005856,274.4
668,507.54791810999996,238.46,150221,917,163,,,,,,
,,,151000,,,5.482963474988938,-52.46538234710693,0.001,150826,394.6843210220337,196.4
672,498.68278868,233.74,151121,923,163,,,,,,
676,494.73713078000003,231.2,151935,927,163,5.547081161003846,-52.46889594885019,0.001,151642,,
,,,152000,,,5.540831314433705,-52.618134862726386,0.001,151862,426.6912409365177,195.8
680,490.85303641999997,229.91,152888,932,163,5.474206396234714,-52.879622420644374,0.001,152516,,
,,,153000,,,5.525166784241845,-52.96485578293768,0.001,152815,431.3194214999676,207.5
684,487.32914532,228.85,153799,938,163,5.246175312333637,-53.023021132857714,0.001,153515,,
,,,154000,,,5.58590363408183,-52.724400614644146,0.001,153908,570.7522806158289,250.7
688,485.42545896,227.74,154725,943,163,5.612375190144493,-53.09007750011626,0.001,154416,,
,,,155000,,,5.780376703052197,-53.26347606464968,0.001,154652,512.5693448454142,241.5
692,481.56963829000006,226.04,155577,948,163,5.2762094631299865,-53.20556158547873,0.001,155319,,
,,,156000,,,5.577243302402826,-53.43163174596326,0.001,155736,545.9328097343445,249.5
696,480.48015785999996,225.92,156523,954,164,5.692476728227404,-53.3575485433851,0.001,156245,,
,,,157000,,,5.7515692143826875,-53.28029802571172,0.001,156849,497.52740070819857,236.0
700,483.47491006999996,226.88,157428,960,163,5.510625698395419,-53.34848528950154,0.001,157086,,
,,,158000,,,5.4710243855522815,-53.36412253308652,0.001,157834,530.550499945879,236.3
704,484.39188846999997,226.19,158314,966,163,5.668078275320167,-53.318797217475044,0.001,158051,,
,,,159000,,,5.53952009337289,-53.16215000013366,0.001,158732,454.87319787740705,216.2
708,478.4679001799999,222.7,159216,971,163,5.368986854142549,-53.394469884725716,0.001,158941,,
,,,160000,,,5.2756124850242365,-53.62231478009905,0.001,159712,570.888545680046,254.2
712,483.33371511999997,224.65,160275,977,163,5.690245277968495,-53.50484525478952,0.001,159959,,
,,,161000,,,5.3982095685384675,-53.44437464078268,0.001,160837,564.6126162707806,261.7
716,493.24077865,228.55,161465,984,164,5.633211349500978,-53.47627034868513,0.001,161116,,
,,,162000,,,5.560138469934463,-53.57578574589321,0.001,161913,853.5779452443123,399.3
720,503.50984272,233.06,162653,991,164,5.545247747813384,-53.44961228346462,0.001,162307,,
,,,163000,,,5.76274968130248,-53.50376627785819,0.001,162860,570.8767622828484,286.7
724,513.6030189200001,238.2,163968,998,164,5.66587201882022,-53.42329634152926,0.001,163518,,
,,,164000,,,5.560983315070681,-53.53274166837652,0.001,163895,552.8453029228374,278.4
,,,165000,,,5.823541442683486,-53.68774411569234,0.001,164762,704.6394455383531,382.1
728,519.7817575400001,241.82,165107,1008,163,,,,,,
,,,166000,,,5.575625553131103,-53.39762855529785,0.001,165763,494.97332329079507,263.3
732,527.00810474,246.02,166387,1015,163,5.478796727955341,-53.71827480196953,0.001,166019,,
,,,167000,,,5.526034461704847,-53.52532650473339,0.001,166681,764.6724294483662,347.0
736,531.72278887,247.09,167532,1022,163,5.2523761468055925,-53.53181712767657,0.001,167235,,
,,,168000,,,5.226105087017887,-53.496661939119036,0.001,167648,696.5739281325601,332.1
740,531.57966395,247.86,168535,1029,163,5.254653038048163,-53.60030575884067,0.001,168268,,
,,,169000,,,5.2928408729913565,-53.66500994115094,0.001,168769,717.6471862010891,391.9
744,541.25629228,252.84,169837,1037,163,5.322053114147033,-53.59148763972808,0.001,169482,,
,,,170000,,,5.430171706152301,-53.65549417590419,0.001,169764,674.7783493816853,330.7
,,,171000,,,5.351784427960713,-53.81398010253906,0.001,170706,583.2557022511959,260.3
748,548.7825782299999,256.77,171023,1046,163,,,,,,
,,,172000,,,5.426839955334593,-53.81204819326918,0.001,171914,685.826015618362,346.4
752,563.5742144300001,264.57,172592,1054,163,,,,,,
,,,173000,,,5.59057861454082,-53.407542654553296,0.001,172837,1219.6465619356372,638.0
,,,174000,,,5.432015340039684,-53.45311462499534,0.001,173863,486.0164612174034,235.8
756,575.67012447,270.61,174134,1067,163,,,,,,
760,566.79652153,267.01,174856,1070,163,5.565398959226386,-53.56940611018691,0.001,174703,,
,,,175000,,,5.722566083073616,-53.692360496521,0.001,174783,404.6266139566898,195.9
764,567.9109728599999,267.05,175804,1074,163,5.756080535286707,-53.55029302285918,0.001,175481,,
,,,176000,,,5.627074669837952,-53.74300643920898,0.001,175731,720.8798136591911,310.1
768,565.1107686199999,265.3,176751,1080,163,5.779743821097062,-53.469011667612435,0.001,176447,,
,,,177000,,,5.675519812158692,-53.61655412871262,0.001,176678,537.1756280362606,260.5
772,567.93313018,266.9,177811,1087,163,5.69258025658676,-53.44371149898355,0.001,177522,,
,,,178000,,,5.705672598547405,-53.554820166693794,0.001,177738,663.6336248755455,291.9
,,,179000,,,6.0822797539242135,-53.34240965875203,0.001,178713,558.1935512244702,257.5
776,579.83579727,271.34,179069,1097,163,,,,,,
,,,180000,,,6.033242060120698,-53.15726006690492,0.001,179769,802.6086868703366,360.8
780,591.3029020399999,276.66,180554,1106,163,6.243866787137579,-53.34716959587205,0.001,180191,,
,,,181000,,,6.1856199822774744,-53.298594243318135,0.001,180894,631.5726938307286,289.9
784,589.7595910900001,276.55,181454,1111,163,6.4725834253884145,-53.12243939234205,0.001,181137,,
,,,182000,,,6.353512969944212,-53.013099628024634,0.001,181741,678.8574723005295,314.2
788,602.29450481,282.6,182985,1120,163,6.241147868773517,-52.93987216371478,0.001,182578,,
,,,183000,,,6.3921267136842195,-52.900624235233145,0.001,182912,680.8482964456082,286.1
,,,184000,,,6.634546454977874,-52.48040382678692,0.001,183746,547.7335692167283,244.6
792,609.50962182,285.55,184132,1129,163,,,,,,
,,,185000,,,6.5439289657814985,-52.202788714066294,0.001,184671,618.2802153229713,293.7
796,607.63966338,285.35,185058,1135,163,,,,,,
,,,186000,,,6.3113783487053805,-52.239612135776255,0.001,185564,561.0545990169048,265.0
800,618.59665996,292.19,186647,1144,163,6.245045370728005,-51.91662232518561,0.001,186219,,
,,,187000,,,6.341607666383839,-51.73794981490734,0.001,186833,686.9098182737828,303.4
,,,188000,,,6.431345445858804,-51.72517244439376,0.001,187545,909.8330900094937,491.8
804,633.9331279900001,299.61,188275,1155,163,,,,,,
,,,189000,,,6.335861423297932,-51.31969135685971,0.001,188727,509.3246934711933,245.8
808,635.2479235699999,300.64,189280,1161,162,6.309197981478804,-51.51050874742411,0.001,188963,,
,,,190000,,,5.959357880149426,-51.318822011226366,0.001,189875,448.81601771116254,222.1
812,628.3238807700001,298.82,190157,1166,162,,,,,,
,,,191000,,,6.1358580475761775,-50.973910849434986,0.001,190864,520.6428190171719,253.2
816,626.23626792,297.89,191254,1172,163,,,,,,
,,,192000,,,5.975318485905665,-50.89622924046487,0.001,191852,618.6941895782948,269.0
820,630.49470073,298.05,192458,1180,163,6.088036464432538,-51.03682259799672,0.001,192147,,
,,,193000,,,6.091353792328018,-50.81011540304401,0.001,192718,687.0935447585769,390.0
,,,194000,,,6.521366993383485,-50.77937194279262,0.001,193831,739.5947635591031,296.0
824,638.1950820500001,302.34,194202,1193,162,,,,,,
,,,195000,,,6.190895417803212,-50.62552487222772,0.001,194696,510.7544062376022,236.9
828,637.20348573,301.3,195237,1199,162,5.81284768861315,-50.50129677997372,0.001,194943,,
,,,196000,,,6.152252007710217,-50.63412207745491,0.001,195655,686.8948149621486,296.0
832,634.6038658399999,298.58,196245,1206,162,6.001784867666238,-50.577450892130535,0.001,195954,,
,,,197000,,,5.974336419908804,-50.608870833260674,0.001,196672,675.9648093760013,344.4
836,640.90497744,302.4,197772,1215,162,5.678056266739141,-50.54420503779272,0.001,197468,,
,,,198000,,,5.6442060522186805,-50.597259421970534,0.001,197699,558.6760526418686,249.2
,,,199000,,,5.8571297194333685,-50.58748759839359,0.001,198670,965.6423495352268,351.7
840,653.00210027,305.85,199120,1224,162,,,,,,
,,,200000,,,5.736758212684464,-50.70089876651764,0.001,199838,658.7427647769451,251.0
844,649.77817,303.1,200147,1231,162,,,,,,
