rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/episodes,time/total_timesteps,time/fps,train/learning_rate,train/actor_loss,train/n_updates,train/critic_loss,eval/mean_reward,eval/mean_ep_length
38.767310970000004,24,22.07,276,4697,193,0.001,-14.518824317238547,4580,0.2914258201013912,,
38.76884857,24,22.07,280,4785,192,0.001,-15.165990569374777,4668,0.2910591598067965,,
38.79140316,25,22.08,284,4874,192,0.001,-14.70182904330167,4758,0.3068020845001394,,
39.108608509999996,26,22.36,288,4990,191,0.001,-16.060307562351227,4870,0.6209176365406283,,
,,,,5000,,0.001,-16.109237084021935,4896,0.845800410096462,37.475794261693956,24.7
39.00719236,26,22.43,292,5086,189,0.001,-16.436206499735516,4968,1.3271806115905445,,
38.90277093,27,22.51,296,5182,189,0.001,-16.51127250989278,5064,1.3784457047780354,,
38.82766447,27,22.6,300,5278,189,0.001,-16.902371168136597,5160,1.6847278115650017,,
38.71137249,28,22.67,304,5374,188,0.001,-17.717051188151043,5256,1.538656714061896,,
38.81699612,29,23.02,308,5498,188,0.001,-17.80985476175944,5373,1.5705886483192444,,
40.61780502,30,24.31,312,5714,187,0.001,-18.04099544402092,5589,2.091554420609628,,
41.78712297,31,25.35,316,5906,188,0.001,-18.18729575475057,5743,2.249455181260904,,
,,,,6000,,0.001,-18.62480158683581,5890,2.655680768764936,138.5816542685032,78.9
45.17110943000001,33,27.44,320,6204,184,0.001,-18.599030996623792,6043,2.6190826955594515,,
48.23189904,35,29.39,324,6488,185,0.001,-19.347031893048968,6323,2.2209673213287138,,
51.50030522,36,31.46,328,6783,186,0.001,-19.57196483096561,6612,2.8355338785746325,,
,,,,7000,,0.001,-20.19802407960634,6845,2.7514553753534954,131.35434453487397,77.7
55.11723043,38,33.63,332,7089,184,0.001,-20.25765629818565,6921,2.6438152868496743,,
59.02927387,40,35.95,336,7408,185,0.001,-20.8428373336792,7236,3.1521562449634075,,
62.54631845,41,38.05,340,7707,184,0.001,-21.449414443969726,7540,3.9213612645487244,,
,,,,8000,,0.001,-21.948629429465846,7848,3.199546283012942,132.87978551387786,77.9
66.33547268000001,43,40.31,344,8021,182,,,,,,
69.93073016999999,45,42.48,348,8326,183,0.001,-22.269379465203535,8159,3.685851063383253,,
73.76802436000001,47,44.74,352,8640,183,0.001,-23.055303759691192,8471,4.161055132383254,,
77.41533199999999,48,46.88,356,8943,183,0.001,-23.473151206970215,8771,4.010713539625469,,
,,,,9000,,0.001,-23.44019938737918,8849,4.05008697662598,133.01200029850006,78.0
81.00937637,51,49.05,360,9249,181,0.001,-23.691853703679264,9079,4.407222938537598,,
84.97723624,52,51.39,364,9571,181,0.001,-24.23105766659691,9396,4.686861075550677,,
87.79521063,54,53.11,368,9831,181,0.001,-25.06730658919723,9686,4.850845809336062,,
,,,,10000,,0.001,-25.21225180992713,9867,3.786803225301347,128.9380530357361,77.0
90.97865001000002,56,55.05,372,10114,180,0.001,-25.199388710228174,9940,5.910857602341534,,
93.60529724999998,57,56.71,376,10368,180,0.001,-25.762764177824323,10201,4.447841881157516,,
96.21961122000002,58,58.27,380,10612,180,0.001,-26.042428970336914,10467,4.511706445898328,,
97.72802541000003,59,59.21,384,10795,180,0.001,-26.38182382998259,10659,4.5748536586761475,,
98.65330182,60,59.79,388,10969,180,0.001,-27.00747523588293,10845,4.703299903869629,,
,,,,11000,,0.001,-26.999052429199217,10905,6.147005808353424,39.70204515606165,30.0
98.79588357,61,60.04,392,11090,180,0.001,-27.08310661315918,10965,4.903212761878967,,
99.01633813000001,62,60.32,396,11214,180,0.001,-27.475647989908854,11089,6.821925670869889,,
100.49656988999999,63,61.09,400,11387,180,0.001,-27.64344887111498,11260,5.701973153197247,,
101.49327944999999,63,61.67,404,11541,180,0.001,-28.17403777440389,11405,4.578754258652528,,
103.24973581,64,62.4,408,11738,181,0.001,-28.514248809814454,11594,5.167336113598882,,
103.25360573,65,62.18,412,11932,181,0.001,-29.69548972447713,11788,4.352928866942723,,
,,,,12000,,0.001,-29.78336483499278,11885,4.712724792196395,84.05493723750115,49.1
103.88078550999998,67,62.21,416,12127,180,0.001,-30.16378418604533,11982,4.512271891037623,,
102.19642592999999,68,61.13,420,12317,180,0.001,-30.12433346112569,12176,5.629967264831066,,
101.07815082,69,60.33,424,12521,180,0.001,-31.013368606567383,12379,5.524676647186279,,
99.77097753999999,70,59.43,428,12726,181,0.001,-30.96769368207013,12581,5.41888052004355,,
98.03760978999999,71,58.38,432,12927,181,0.001,-31.388134384155272,12783,5.578587548405516,,
,,,,13000,,0.001,-31.849223870497482,12884,5.66605550401351,83.32378148436547,48.4
95.97110987999999,72,57.14,436,13122,180,0.001,-32.45739455845045,12979,5.653857877913942,,
94.30921889999999,73,56.14,440,13321,180,0.001,-32.63442817687988,13175,5.794288308620453,,
92.57687981,74,55.11,444,13532,180,0.001,-32.90943855285644,13385,4.7683830120984245,,
90.84716662,75,54.05,448,13731,181,0.001,-33.49224365234375,13587,6.935314106941223,,
88.73061028999999,76,52.81,452,13921,181,0.001,-33.314891732257344,13779,4.878886613440006,,
,,,,14000,,0.001,-33.90039865175883,13875,4.125169778863589,84.56713102459908,49.3
86.82166538999999,78,51.7,456,14113,180,0.001,-34.00218319892883,13972,5.0587648923198385,,
84.9666187,79,50.57,460,14306,180,0.001,-34.30634172757467,14163,4.8259499218999125,,
82.98577889999999,80,49.41,464,14512,180,0.001,-34.373684353298614,14370,7.024158495443839,,
82.04162401000002,81,48.8,468,14711,181,0.001,-34.50293477376302,14567,4.8925051226907845,,
80.71043037,82,47.95,472,14909,180,0.001,-35.257846408420136,14768,4.869793281240283,,
,,,,15000,,0.001,-35.823140411376954,14865,5.903685007095337,89.80779349803925,52.0
80.12808228,83,47.48,476,15116,180,0.001,-35.85698699951172,14969,4.869323872602903,,
79.255858,84,46.95,480,15307,180,0.001,-35.51993719736735,15163,6.879321843385696,,
79.68493883,85,47.16,484,15511,180,0.001,-35.99616813659668,15365,5.298386800747651,,
79.98085456000001,86,47.19,488,15688,180,0.001,-36.49098500338468,15548,6.605557968450147,,
81.5190483,87,47.78,492,15868,180,0.001,-36.49561425913935,15728,5.1880513456132675,,
,,,,16000,,0.001,-36.72738125013269,15866,8.160609615885694,152.79414162039757,86.0
85.21897169,89,49.6,496,16174,180,0.001,-36.79652749338457,15992,6.105783939361572,,
86.26997703,90,50.18,500,16405,180,0.001,-37.05787194293478,16247,6.045342267827785,,
89.54125705,92,51.85,504,16726,180,0.001,-37.53958266122,16573,6.1079970962861,,
,,,,17000,,0.001,-37.876905314127605,16890,6.834201768542943,148.89156865477563,83.3
92.33596541000001,95,53.34,508,17072,179,,,,,,
94.82383470000002,97,54.65,512,17397,179,0.001,-38.28732370775799,17214,6.2294194123324225,,
97.73497163000002,98,56.18,516,17745,179,0.001,-38.87565266808798,17562,6.237264788852018,,
,,,,18000,,0.001,-38.77785531068459,17821,6.415582869626299,154.55864556431771,85.8
100.70962983,101,57.75,520,18092,178,0.001,-38.659999515699305,17912,5.473553867130489,,
103.59052764,102,59.24,524,18445,179,0.001,-39.14280412462023,18259,6.476375843142415,,
106.43617914999999,104,60.66,528,18792,179,0.001,-39.53633791901345,18613,6.522560600624528,,
,,,,19000,,0.001,-39.3309322781033,18878,6.616459951135847,165.35767929553987,89.0
109.49176593999996,107,62.2,532,19147,178,0.001,-39.24627448187934,18968,5.262566802236769,,
112.52974576999999,109,63.74,536,19496,178,0.001,-39.97280111312866,19315,6.00594509691,,
115.40694567999998,111,65.21,540,19842,178,0.001,-40.064744567871095,19662,7.743461279074351,,
,,,,20000,,0.001,-39.75396964663551,19833,6.373513555526733,153.48144581913948,85.0
118.19450036,114,66.6,544,20192,177,0.001,-39.97827597724067,20016,7.327718849976858,,
120.79606340999999,115,67.94,548,20525,176,0.001,-39.89064081703744,20345,6.730611123234393,,
123.25567487,117,69.27,552,20848,177,0.001,-40.310090008903956,20669,5.169619276243098,,
,,,,21000,,0.001,-40.58122024536133,20835,6.4334545061912065,153.07628269195556,84.4
125.83133528,119,70.65,556,21178,176,0.001,-40.44569475000555,21009,6.37021813202988,,
128.65886024999998,121,72.14,560,21520,177,0.001,-40.54542278108143,21338,6.251218682312103,,
130.95100921,123,73.36,564,21848,177,0.001,-40.72882675543064,21669,6.279809052685657,,
,,,,22000,,0.001,-41.155311221168155,21839,5.544037234081942,143.51161139011384,81.4
133.38503957,125,74.67,568,22178,176,0.001,-40.87129211425781,22003,6.025801606121517,,
135.75894145,127,75.97,572,22506,176,0.001,-41.167558902647436,22331,7.024645689057141,,
137.9670175,128,77.17,576,22833,177,0.001,-41.01308264383456,22658,7.888484419845954,,
,,,,23000,,0.001,-41.46024217605591,22900,4.868591945382613,143.01547120213507,81.7
140.38374384,131,78.52,580,23159,176,0.001,-41.225904220189804,22979,8.383231719837912,,
142.78786031,132,79.82,584,23493,176,0.001,-41.94430216347299,23317,4.61790712052081,,
145.82598306,134,81.44,588,23832,176,0.001,-41.95627399020725,23658,5.696860123216436,,
,,,,24000,,0.001,-42.39035833449591,23822,6.1143858801750905,147.58428131341935,82.9
148.26118276,136,82.82,592,24150,176,0.001,-42.2974484761556,23974,6.347838688980449,,
148.66854842,138,83.03,596,24477,176,0.001,-41.83860524495443,24305,6.59740746588934,,
150.31994352,140,83.9,600,24795,176,0.001,-42.73134178339049,24631,7.09784318679987,,
,,,,25000,,0.001,-43.30895810808454,24843,4.591182386875152,121.59171469211579,68.7
149.69852964999998,142,83.54,604,25080,176,0.001,-42.83998903547015,24913,5.0064952458654135,,
148.62747719,143,82.96,608,25368,176,0.001,-43.10957168130314,25206,4.422031925005071,,
147.86259135999998,145,82.55,612,25652,176,0.001,-43.48473188612196,25480,5.639202032290714,,
147.47586469,147,82.47,616,25992,176,0.001,-43.5681581302565,25806,7.676818482729853,,
,,,,26000,,0.001,-43.99269692794137,25898,6.663233865862307,123.55680270195008,69.4
146.66698753,149,82.07,620,26299,176,0.001,-43.77075772407727,26127,5.596553311898158,,
144.60218997999996,150,81.01,624,26546,176,0.001,-44.201170701246994,26382,5.931158213615418,,
142.98763370999998,152,80.37,628,26829,175,0.001,-44.41369917586043,26670,6.413210253192954,,
137.89508167999998,153,78.08,632,26955,175,0.001,-45.12494087219238,26840,4.532027853162665,,
,,,,27000,,0.001,-45.408733714710586,26904,8.763875982978128,44.228938832692805,35.3
133.84121051000002,154,76.28,636,27124,175,0.001,-45.03680775083345,26963,10.457967725850768,,
127.91407397999997,155,73.66,640,27208,175,0.001,-45.44389088948568,27091,9.349466171529558,,
121.99927184999999,155,71.1,644,27302,175,0.001,-45.460282839261566,27176,8.356029336269085,,
116.30406105,156,68.54,648,27379,175,0.001,-45.39742872450087,27270,9.379197312725914,,
110.82735499,156,65.97,652,27445,175,0.001,-45.77330059475369,27334,9.088492828256944,,
105.21854497999998,156,63.31,656,27509,175,0.001,-45.10023880004883,27399,5.161591678857803,,
100.57214542999998,157,61.21,660,27641,175,0.001,-44.86877981821696,27471,8.693735485275587,,
100.00568560000002,159,61.03,664,27951,175,0.001,-45.43000120865671,27783,7.28245715091103,,
,,,,28000,,0.001,-44.93006627699908,27891,5.293564607115353,37.09258855879307,40.6
95.08973686999998,160,59.0,668,28078,175,0.001,-46.56185621373794,27952,8.266210149316226,,
90.21501203,160,56.92,672,28198,175,0.001,-45.238837178548174,28072,7.352950383876932,,
85.52700045,161,54.98,676,28331,175,0.001,-45.7769577923943,28197,11.509783225900987,,
83.27409806,162,54.14,680,28573,175,0.001,-46.37809629698057,28442,10.437917087529156,,
81.49302581,163,53.37,684,28830,175,0.001,-45.890693283081056,28675,8.474758254157173,,
,,,,29000,,0.001,-45.32834380013602,28880,14.555310090382894,133.45826753377915,78.1
78.74044441,165,52.27,688,29059,175,,,,,,
78.91825621,167,52.25,692,29375,175,0.001,-46.85970045390882,29199,10.500997210477854,,
79.00030955999999,169,52.26,696,29703,175,0.001,-46.835345570634054,29519,8.974329676972815,,
,,,,30000,,0.001,-47.73669195175171,29866,6.735415218751641,148.67697021365166,83.7
79.34178277000002,172,52.44,700,30039,174,,,,,,
80.46166585,174,53.03,704,30383,174,0.001,-47.811866937681685,30207,12.071634748886371,,
81.48732763,176,53.61,708,30729,174,0.001,-48.22632728923451,30547,10.31488799111227,,
,,,,31000,,0.001,-48.1350923018022,30893,9.90407310041149,165.74502623081207,91.3
82.69421629,178,54.26,712,31078,173,,,,,,
83.43721934,181,54.56,716,31448,173,0.001,-48.65966493256238,31260,9.330218098827244,,
84.98547425999999,183,55.35,720,31834,173,0.001,-49.264127528413816,31643,10.90888400534366,,
,,,,32000,,0.001,-48.80362475359881,31848,7.1115457150671215,173.7575362920761,95.9
87.60214157,186,56.75,724,32221,172,0.001,-49.00190760872581,32037,9.967018225219812,,
89.38464931,188,57.53,728,32582,173,0.001,-49.64033465915256,32397,11.814896161739643,,
94.48881844000002,190,59.88,732,32943,173,0.001,-49.85792550173673,32762,10.440690062262796,,
,,,,33000,,0.001,-49.60460334600404,32849,12.103352801553134,163.0760609984398,90.4
98.58439929000001,192,61.75,736,33299,172,0.001,-50.25234465165572,33117,9.021538927313987,,
104.33969766999999,194,64.3,740,33638,172,0.001,-49.28316059112549,33459,9.871376190656497,,
110.11378729999998,196,66.84,744,33986,173,0.001,-50.63237837086553,33806,8.897972387271922,,
,,,,34000,,0.001,-50.38620110445245,33892,10.21783864082292,160.97572929263114,90.1
116.46727617999998,198,69.78,748,34357,172,0.001,-50.38392656114366,34165,9.992315087999616,,
123.38911933,200,73.17,752,34762,173,0.001,-50.411662101745605,34568,8.283638591949757,,
,,,,35000,,0.001,-50.575528364915115,34873,9.891360937981378,190.06159638762475,109.4
130.31738966999998,203,76.61,756,35170,172,0.001,-50.702684475825386,34977,9.465994125375381,,
136.50176936999998,205,79.69,760,35610,173,0.001,-49.92221171515329,35413,7.088280823378437,,
,,,,36000,,0.001,-50.99407445734197,35845,6.925551210437809,182.9045643746853,103.1
138.83302298,208,80.88,764,36039,172,,,,,,
144.82505401,210,83.51,768,36429,172,0.001,-51.07627349853516,36237,7.8003815495967865,,
151.82227176000004,213,86.9,772,36888,173,0.001,-51.26354512860698,36675,6.8878084125518795,,
,,,,37000,,0.001,-50.95260454813639,36794,8.358845424251395,199.1786703646183,114.2
158.67386909,216,90.15,776,37346,172,0.001,-51.41571058545794,37143,10.920736919462154,,
162.39042631,218,91.74,780,37747,172,0.001,-51.26814921696981,37554,7.585570770815799,,
,,,,38000,,0.001,-51.57409739494324,37846,8.822890727470318,179.07012383937837,99.6
165.26945565000003,221,93.07,784,38137,172,0.001,-51.484877030054726,37943,9.548263335965343,,
168.78165879000005,223,94.65,788,38524,172,0.001,-51.03602981567383,38316,8.572872579782858,,
169.81955811,225,95.35,792,38910,172,0.001,-51.674233300345286,38726,8.27766699166525,,
,,,,39000,,0.001,-51.832687464627355,38904,6.783435295928609,172.7986746251583,91.8
171.12050104999997,228,96.19,796,39322,171,0.001,-51.106839705486685,39102,8.061890233536156,,
172.01075203,231,96.58,800,39697,171,0.001,-51.84826578992478,39501,6.625741001179343,,
,,,,40000,,0.001,-52.16646099090576,39808,8.031892931709686,181.31735648214817,110.2
172.95323975000002,234,97.43,804,40126,171,0.001,-52.086032231648765,39917,8.687709711013584,,
173.74332100000004,236,98.0,808,40529,171,0.001,-51.43784515674297,40347,7.388703362299846,,
174.14692464000007,238,98.18,812,40896,171,0.001,-51.84564930459727,40703,6.662275752295619,,
,,,,41000,,0.001,-52.010135116577146,40802,9.06068111790551,181.34097868800163,112.9
174.68749707000003,241,98.74,816,41322,171,0.001,-51.33395248413086,41126,7.002340422868729,,
174.80633089,243,98.88,820,41722,171,0.001,-51.81285047531128,41530,6.611699752509594,,
,,,,42000,,0.001,-51.91616195678711,41820,6.746287219452135,169.985567009449,89.8
174.66200052,246,98.63,824,42084,170,0.001,-51.1302981906467,41910,6.407720140616099,,
174.52700835,247,98.46,828,42428,171,0.001,-51.67942959329356,42250,6.357582544503004,,
174.48292837,249,98.34,832,42777,171,0.001,-51.902679443359375,42593,6.979023923819092,,
,,,,43000,,0.001,-52.360698943442486,42865,5.684809447603023,175.34019238352775,96.4
174.87176241999998,252,98.5,836,43149,170,0.001,-51.95391946909379,42963,6.578004416154355,,
175.31127993,254,98.68,840,43506,170,0.001,-52.23687015880238,43323,7.5737225765531715,,
176.24368254,257,99.15,844,43901,170,0.001,-51.96402813838078,43705,6.9857469487648745,,
,,,,44000,,0.001,-52.87731209579779,43904,8.27520961491103,185.0376195669174,100.6
176.50901573,259,99.19,848,44276,170,0.001,-52.10122050409732,44091,5.681566945968136,,
176.54306041999996,261,99.06,852,44668,170,0.001,-52.74235275268555,44471,6.966209369130654,,
,,,,45000,,0.001,-53.29372069414924,44885,6.4385567591028305,175.30215647220612,93.5
176.78113684,265,99.05,856,45075,169,,,,,,
176.17880434000003,267,98.49,860,45459,169,0.001,-53.48685867932378,45270,7.3671368753787165,,
175.40251691999998,269,97.87,864,45826,170,0.001,-53.233458823346076,45636,6.414471945454998,,
,,,,46000,,0.001,-53.686017398176524,45849,6.700239577863971,187.29586087465287,103.6
176.38449694000002,272,98.38,868,46267,169,0.001,-53.5579565516058,46067,8.296258175484487,,
175.82689854,274,97.82,872,46670,170,0.001,-54.03002746582031,46482,5.047132549863873,,
,,,,47000,,0.001,-53.59097392742451,46873,6.021743941765565,181.824494856596,99.2
175.17252420999998,277,97.2,876,47066,169,,,,,,
175.30144191000002,279,97.12,880,47459,169,0.001,-54.979982223510746,47265,6.014095734357834,,
175.85827233999996,282,97.39,884,47876,169,0.001,-54.154587538346,47676,7.424783345107194,,
,,,,48000,,0.001,-54.61572128871702,47889,5.853621261142124,190.7108977138996,107.0
176.96151401000003,285,98.03,888,48327,169,0.001,-54.929727613925934,48126,6.648576684824125,,
177.42174348999998,287,98.1,892,48720,169,0.001,-54.440101305643715,48527,7.192667779234267,,
,,,,49000,,0.001,-55.34161783301312,48815,7.39274186600921,180.56646239757538,98.0
177.47093503,291,97.87,896,49109,168,0.001,-54.699171447753905,48915,6.985460147857666,,
178.06402094000003,293,98.17,900,49514,168,0.001,-55.171034954963844,49312,4.265084200717033,,
178.31445580000002,295,97.93,904,49919,169,0.001,-55.261986923217776,49721,8.11368701717641,,
,,,,50000,,0.001,-55.54869923224816,49825,6.730695633934094,185.31938198804855,99.7
179.30642739000004,298,98.3,908,50359,168,0.001,-56.10781471946023,50161,6.207518295124844,,
180.03524457,300,98.64,912,50760,169,0.001,-55.91033869523268,50560,7.2341147133937245,,
,,,,51000,,0.001,-56.13569034848894,50883,8.129413548824006,198.8701372385025,110.5
180.74607646,302,98.73,916,51195,169,0.001,-56.18917534568093,50993,7.428523324836384,,
182.31202777000001,305,99.68,920,51690,169,0.001,-56.19483178853989,51477,6.472676816396415,,
,,,,52000,,0.001,-56.661312966976524,51815,6.545226690904149,208.59061982035638,117.8
183.41237336000006,308,100.44,924,52128,169,0.001,-56.64796802453827,51929,8.237288639210819,,
185.61136120000003,310,101.9,928,52618,169,0.001,-57.062026258827984,52405,5.822418043578881,,
,,,,53000,,0.001,-57.01280010871167,52873,5.015314155029801,218.6280089557171,124.3
187.54107858999996,313,103.15,932,53092,169,,,,,,
188.91276127,316,104.03,936,53552,169,0.001,-57.37581022854509,53343,6.428849030763675,,
,,,,54000,,0.001,-57.99387458275105,53835,8.293649130397373,213.69305242300032,121.8
191.05475115000002,320,105.5,940,54056,168,,,,,,
192.10231284999998,322,106.14,944,54515,169,0.001,-57.96359945933024,54305,5.7259969228555345,,
,,,,55000,,0.001,-58.38677439970129,54786,6.558951747768066,216.2895646929741,124.1
193.80898449000003,325,107.36,948,55012,168,,,,,,
195.53007815000004,328,108.65,952,55533,169,0.001,-58.80426119194656,55313,7.118958881643952,,
,,,,56000,,0.001,-59.558421419377915,55794,6.630637031898164,214.50830080509186,121.5
196.60758727,331,109.44,956,56019,169,,,,,,
198.15859687,333,110.51,960,56510,169,0.001,-59.533238145171616,56286,7.133221384907557,,
,,,,57000,,0.001,-59.63516195496516,56807,8.136001047803395,230.07496148347855,135.1
200.40796876999997,336,112.16,964,57042,169,,,,,,
201.2007487,339,112.76,968,57543,169,0.001,-59.76676807981549,57314,6.700313209577371,,
,,,,58000,,0.001,-60.343250744159405,57833,7.5297283043388195,215.31569154262542,123.8
202.55284464,342,113.73,972,58043,169,,,,,,
203.4526766,345,114.38,976,58504,169,0.001,-60.60115674825815,58297,6.137940736917349,,
,,,,59000,,0.001,-60.683292071024574,58769,8.092326162275205,231.33969345092774,137.3
204.86828609,348,115.42,980,59001,169,,,,,,
205.90927726,351,116.13,984,59489,169,0.001,-61.008041882124104,59290,8.33806592964929,,
206.40915398,353,116.35,988,59962,169,0.001,-61.39598760065043,59737,7.103934772660799,,
,,,,60000,,0.001,-60.99041805845319,59868,6.890945865907742,202.90899592638016,120.0
