rollout/ep_len_mean,time/time_elapsed,time/episodes,rollout/ep_rew_mean,time/total_timesteps,time/fps,train/learning_rate,train/critic_loss,train/n_updates,train/actor_loss,eval/mean_reward,eval/mean_ep_length
32.2875,12,80,50.383389512499996,2583,212,0.001,1.1611291908405044,2462,-9.971269780939275,,
31.785714285714285,12,84,49.803599916666656,2670,212,0.001,1.2412681203512919,2549,-10.275840187072754,,
31.352272727272727,12,88,49.331733863636366,2759,212,0.001,1.2023863287075707,2638,-10.593343496322632,,
30.956521739130434,13,92,48.88364436956522,2848,212,0.001,1.0809557383710688,2726,-10.728960644115102,,
30.59375,13,96,48.479360041666666,2937,213,0.001,1.3053408170288259,2815,-11.214540221474387,,
,,,,3000,,0.001,1.1140662729740143,2883,-11.30624701760032,65.39449317455292,36.6
31.79,14,100,51.17705045,3179,213,0.001,0.993999180468646,2982,-11.506675834655761,,
34.35,16,104,56.50958463999999,3487,211,0.001,1.437312596006158,3306,-12.473287070669778,,
35.26,17,108,59.73642167999999,3766,211,0.001,1.575829329815778,3607,-13.59215126615582,,
,,,,4000,,0.001,1.553574797593885,3857,-14.442863543828329,141.12775988578795,74.5
37.01,19,112,62.98657304000001,4030,206,,,,,,
39.39,20,116,67.73269733000001,4357,207,0.001,1.2032338534632037,4172,-15.578386306762695,,
41.32,22,120,72.13108525,4648,208,0.001,2.236513541294978,4469,-16.912602204542893,,
,,,,5000,,0.001,2.2123428270368293,4848,-17.954232683368758,208.20558656454085,103.6
41.81,24,124,76.24255115,5053,203,,,,,,
44.96,26,128,82.76486321,5456,204,0.001,2.0560582055903898,5258,-19.365027446372835,,
48.01,28,132,89.09189642000001,5851,204,0.001,2.4110890865325927,5657,-20.7160015472999,,
,,,,6000,,0.001,2.286348938395124,5861,-21.246926060429328,190.76820451021194,96.4
51.0,31,136,95.19301077999997,6260,201,0.001,2.4343410490829256,6060,-21.957213507758247,,
53.74,32,140,100.94992618,6668,202,0.001,2.400234272893594,6464,-23.248952126016423,,
,,,,7000,,0.001,2.5833299796168623,6889,-24.49674914433406,197.74927154779434,99.5
56.84,35,144,107.37511781,7090,199,,,,,,
58.65,37,148,111.37697388999999,7491,199,0.001,2.7724245712870643,7290,-25.630035832243145,,
61.29,39,152,117.08921151999999,7916,200,0.001,2.730412703518774,7706,-26.604329875871247,,
,,,,8000,,0.001,3.2630457969399185,7817,-26.879211113669655,208.95818390846253,103.3
63.88,42,156,122.81093687999999,8345,197,0.001,3.239769317741905,8141,-27.818776062556676,,
66.72,44,160,128.76624825,8763,198,0.001,3.380044235935751,8557,-28.729510793146098,,
,,,,9000,,0.001,3.8293102808382318,8842,-29.45126095685092,190.79094520807266,97.6
69.82,46,164,134.65496715000003,9180,196,0.001,3.232840954700363,8949,-29.925981593581866,,
72.96,48,168,139.65030814000002,9596,196,0.001,4.141945983990129,9387,-30.527240287966844,,
75.4,50,172,143.32814387,9937,195,0.001,4.21608880652657,9768,-31.45817470550537,,
,,,,10000,,0.001,4.737908957685743,9838,-31.73081828526088,146.56438266038896,90.3
77.75,53,176,147.00014933,10269,193,0.001,4.020336856444676,10077,-32.0597817103068,,
80.18,54,180,151.49961857,10601,193,0.001,4.043120112684038,10418,-32.928151830037436,,
81.66,55,184,153.97061498,10836,193,0.001,5.101116964311311,10643,-33.158907651901245,,
,,,,11000,,0.001,4.953454810254117,10737,-33.52455163509288,787.9864546477795,760.4
,,,,12000,,0.001,4.890542306005955,11833,-35.286558310190834,178.4670510530472,92.7
93.53,67,188,167.65500493,12112,179,0.001,4.377965697582732,11927,-35.41349662618434,,
96.4,69,192,173.29710874,12488,180,0.001,6.039387907832861,12290,-36.14806866645813,,
99.4,70,196,179.31831959000002,12877,181,0.001,5.572731861601705,12678,-36.87584255052649,,
,,,,13000,,0.001,6.955000032292734,12879,-37.03501068115234,197.79096376895905,100.3
100.96,73,200,182.50404493,13275,180,0.001,5.268589594849834,13088,-37.478566063774956,,
101.7,75,204,184.16866465000004,13657,181,0.001,5.490572490190205,13459,-37.95513226123566,,
,,,,14000,,0.001,5.77382538318634,13839,-38.46135475158692,193.49813524484634,98.9
102.68,77,208,186.56882642000005,14034,180,,,,,,
103.92,79,212,189.29273619,14422,181,0.001,6.10998203224606,14233,-38.88999938964844,,
104.57,81,216,190.68364972,14814,182,0.001,6.0435163565356325,14615,-39.520272079779176,,
,,,,15000,,0.001,5.282001271539805,14813,-39.69363278758769,185.04948628544807,111.3
105.66,83,220,192.50506335000003,15214,181,0.001,6.057475797154686,15021,-40.3321177742698,,
105.65,85,224,191.77270818,15618,182,0.001,6.254030759334564,15419,-40.721343994140625,,
,,,,16000,,0.001,5.173089667370445,15811,-40.865845375872674,190.47986726760865,97.6
105.48,88,228,191.29071358999997,16004,181,,,,,,
105.88,90,232,190.69605083999994,16439,182,0.001,4.864576422806942,16238,-41.62591293334961,,
105.78,92,236,189.08606247,16838,182,0.001,6.950605877329794,16645,-42.04113353382457,,
,,,,17000,,0.001,6.154688231323076,16831,-42.629265660824984,223.2062970817089,181.1
,,,,18000,,0.001,8.335171017595517,16924,-42.28108028655357,749.3535793542862,731.5
113.73,104,240,194.07480535000002,18041,172,0.001,6.716013199329376,17924,-42.891608543395996,,
110.8,104,244,187.27994137000002,18170,173,0.001,6.980442047119141,17996,-42.65056381225586,,
111.95,106,248,186.45977011,18686,175,0.001,7.392206239700317,18324,-43.57357843572443,,
,,,,19000,,0.001,8.15097407696365,18587,-43.951333460917,382.8255061864853,356.1
,,,,20000,,0.001,7.995193917989731,19587,-44.3854143447876,347.16206084489824,334.4
129.78,121,252,201.91212088000003,20894,171,0.001,8.807420773326227,20693,-45.484773024073185,,
,,,,21000,,0.001,9.167251774897942,20899,-45.904558181762695,212.50965942144393,105.3
129.71,124,256,201.76314887999996,21316,171,0.001,7.079047229554918,21113,-46.12891070048014,,
129.06,126,260,200.24798886,21669,171,0.001,6.9232777331737765,21473,-46.45362704733144,,
,,,,22000,,0.001,8.330706135899414,21672,-46.54412752039292,225.44662814736367,197.7
130.54,130,264,201.46283480999998,22234,170,0.001,7.791350206526199,22030,-46.63807072358973,,
130.39,132,268,202.09314267999997,22635,171,0.001,8.580696371136879,22444,-47.05694852556501,,
,,,,23000,,0.001,8.387490197590418,22879,-47.31443720597487,209.66626614928245,102.8
131.49,135,272,203.90519189000005,23086,170,,,,,,
132.36,137,276,206.94530568,23505,171,0.001,8.594023864224273,23305,-47.86980812504606,,
,,,,24000,,0.001,7.58663804932396,23606,-47.802620607263904,368.95443531274793,282.2
139.94,144,280,215.38481602,24595,170,0.001,8.534369799186443,24476,-48.22613593792093,,
,,,,25000,,0.001,6.309489512443543,24496,-48.920234298706056,528.3554190456867,510.6
150.71,153,284,228.06106357999994,25907,169,0.001,8.826889517307281,25701,-49.29827827453613,,
,,,,26000,,0.001,8.667413635788677,25808,-49.3584304385715,207.61790583729743,98.4
142.03,155,288,221.44421364000002,26315,168,0.001,7.799859730702527,26116,-49.9870573079811,,
142.44,157,292,223.02516124000002,26732,169,0.001,9.945725952203457,26526,-49.76356550363394,,
,,,,27000,,0.001,7.516784646511078,26838,-49.93049705505371,224.2484452843666,104.5
,,,,28000,,0.001,8.322322518737227,26946,-49.99356545342339,966.7456405222416,911.7
151.68,166,296,232.6626505,28045,168,,,,,,
153.95,172,300,234.17540629000004,28670,166,0.001,9.953094705939293,28151,-50.2665536403656,,
,,,,29000,,0.001,6.94661806179927,28816,-50.428143776069255,334.37926571965215,177.9
156.04,178,304,238.19413345,29261,164,0.001,7.616804867648007,28994,-50.85639537854141,,
158.88,181,308,243.66603272000003,29922,165,0.001,9.743194528490479,29655,-51.15340172262753,,
,,,,30000,,0.001,9.512542683453788,29823,-51.54614770980108,314.952213126421,158.6
162.85,185,312,250.22094510000002,30707,165,0.001,8.061036305180911,30436,-51.87500249928441,,
,,,,31000,,0.001,8.803388698742939,30816,-52.315562394949104,342.4003257393837,188.8
166.99,191,316,256.75352448,31513,164,0.001,9.64044722504572,31229,-52.269372537595416,,
,,,,32000,,0.001,8.799769527330174,31847,-52.19217318437231,372.008658015728,217.1
171.78,196,320,264.26619172,32392,164,0.001,9.211474848009342,32068,-52.540187388927016,,
,,,,33000,,0.001,8.59265146672147,32851,-52.859517134629286,408.34627066254615,250.9
178.26,203,324,273.6618754400001,33444,164,0.001,8.514775036830528,33106,-52.89382162690163,,
,,,,34000,,0.001,9.861939355160327,33806,-52.890011609610866,548.1503061056137,387.1
186.29,212,328,284.3600364800001,34633,163,0.001,7.666379975207025,34164,-53.15436869360215,,
,,,,35000,,0.001,9.275109000463743,34534,-53.1919737738532,586.4984938502312,424.5
195.58,222,332,297.07610787,35997,162,0.001,9.345738526699096,35591,-53.11955541782278,,
,,,,36000,,0.001,9.683398447129935,35898,-53.455153750134755,441.4354852318764,282.9
,,,,37000,,0.001,8.470436370270884,36809,-53.26672901251377,441.88122860193255,285.5
203.37,231,336,308.84688221,37175,160,,,,,,
,,,,38000,,0.001,7.731130403407077,37741,-53.12551725671646,328.34914458990096,177.9
200.0,237,340,309.74782008999995,38041,160,,,,,,
207.55,241,344,323.22846846000004,38925,161,0.001,7.620101980865002,38655,-53.34837241172791,,
,,,,39000,,0.001,8.331811900724444,38826,-53.36522244298181,324.7827919065952,171.4
208.86,245,348,328.70946426,39572,161,0.001,7.746041347708883,39312,-53.18597238275069,,
,,,,40000,,0.001,7.589024176758326,39806,-53.41535473941417,310.3950807750225,156.5
193.33,249,352,317.48879063,40227,160,0.001,6.621093313649015,39965,-53.67074681535552,,
196.13,253,356,322.15973078,40929,161,0.001,7.366058773757344,40644,-53.17040717994774,,
,,,,41000,,0.001,7.416925097024569,40830,-53.23022231235299,363.71163243055344,207.0
201.05,258,360,330.07456682,41774,161,0.001,7.6512889054666955,41454,-53.030838042970686,,
,,,,42000,,0.001,6.552879054243394,41856,-52.845083802610965,342.1337483406067,183.1
202.73,263,364,334.6229193500001,42507,161,0.001,7.174518240979437,42181,-53.23307791210356,,
,,,,43000,,0.001,6.362108066410362,42745,-53.41397756553558,378.7715114116669,220.5
206.23,268,368,341.0702425,43258,161,0.001,6.12395892622264,42964,-53.201259266246446,,
208.63,271,372,345.7705399299999,43949,161,0.001,6.583718657022408,43645,-53.08775393168131,,
,,,,44000,,0.001,6.0276387237921,43850,-53.30150119077812,314.66624891161916,184.9
211.88,276,376,349.47913738999995,44693,161,0.001,7.088879224146759,44346,-53.22243299484253,,
,,,,45000,,0.001,6.978633567810059,44844,-53.34162936401367,394.3682975769043,235.0
207.95,281,380,345.94158411000006,45390,161,0.001,5.896129313382235,45242,-52.93347471306123,,
,,,,46000,,0.001,7.659876899670828,45746,-53.13045451617,359.6227247238159,204.5
201.35,284,384,340.7187860700001,46042,161,,,,,,
206.07,288,388,347.39764032000005,46922,162,0.001,7.436694344863516,46604,-53.0445515127743,,
,,,,47000,,0.001,8.187384254856196,46823,-53.429729636656035,324.8842964887619,174.6
209.82,293,392,352.93789474,47714,162,0.001,6.163286137131025,47421,-53.319140596209834,,
,,,,48000,,0.001,7.5491810510324875,47787,-53.51089313418366,348.41650653481486,181.5
203.74,297,396,349.2115944600001,48419,162,0.001,5.836726932856389,48146,-53.465772913790296,,
,,,,49000,,0.001,7.430073086874826,48863,-53.13520321900817,327.2177134871483,172.7
204.61,301,400,353.30589740000005,49131,162,,,,,,
205.02,304,404,354.56190173999994,49763,163,0.001,7.85967121278086,49518,-53.33922464419634,,
,,,,50000,,0.001,7.054281280979966,49829,-53.35819649114841,323.7648065328598,158.1
204.76,308,408,354.44381072,50398,163,0.001,7.207312222037997,50151,-53.76274136134556,,
,,,,51000,,0.001,6.669372761471672,50765,-53.742237186431886,308.08784340023993,151.8
203.07,312,412,352.79855733,51014,163,,,,,,
201.23,315,416,351.1750297400001,51636,163,0.001,5.674449748807139,51379,-54.00020356611772,,
,,,,52000,,0.001,6.757502818267618,51843,-54.230586850965345,310.3146699965,152.3
198.53,318,420,348.6467802100001,52245,163,0.001,6.478073305205295,51995,-54.01432639674137,,
194.26,321,424,344.45963036000006,52870,164,0.001,7.403034414783601,52604,-54.34599719903408,,
,,,,53000,,0.001,6.813328588794091,52771,-54.252391125782424,313.38256136775016,153.6
188.53,325,428,338.71933368000003,53486,164,0.001,7.062108938049221,53234,-54.498148107528685,,
,,,,54000,,0.001,6.34809117258331,53871,-54.86870485470619,330.80908160209657,171.7
181.43,329,432,331.64800994000007,54140,164,,,,,,
175.98,332,436,326.44433572,54773,164,0.001,6.81238967412478,54522,-54.86075517728731,,
,,,,55000,,0.001,6.468977825370377,54841,-54.73735620889319,311.0356012701988,153.9
173.6,335,440,325.4079407,55401,164,0.001,7.107541201989862,55151,-54.96920158289656,,
,,,,56000,,0.001,6.850964367045143,55777,-55.11318260015443,311.81809022426603,149.1
171.0,339,444,323.35285981,56025,165,,,,,,
169.35,342,448,320.25839849999994,56507,165,0.001,7.208481494291329,56328,-54.96447549215177,,
,,,,57000,,0.001,7.625273396270444,56848,-55.34604795051344,172.83761262893677,99.3
168.16,344,452,317.82833546999996,57043,165,,,,,,
166.53,347,456,314.87729198,57582,165,0.001,6.11712489316338,57297,-55.46864604949951,,
,,,,58000,,0.001,6.9613854132200546,57836,-55.82888482746325,173.30919507145882,101.3
162.62,349,460,308.47094754,58036,165,,,,,,
161.37,352,464,306.78013762,58644,166,0.001,8.293503902852535,58384,-55.662007331848145,,
,,,,59000,,0.001,8.358899492064333,58878,-55.64779380699257,308.984023976326,156.8
160.38,356,468,305.69159037000003,59296,166,0.001,7.234650540955459,59036,-55.74625377413593,,
159.78,359,472,306.45383432000006,59927,166,0.001,7.7567913423884995,59672,-55.780575938039014,,
,,,,60000,,0.001,6.815354390022082,59828,-55.66803873502291,312.3313676655292,153.5
158.58,362,476,306.90921490000005,60551,166,0.001,8.094040961781884,60295,-55.532298063620544,,
,,,,61000,,0.001,6.889114333362114,60769,-55.698898594553874,318.98757178783416,159.0
158.23,366,480,308.93630850999995,61213,166,0.001,7.7356030777096745,60929,-55.79150238037109,,
157.85,369,484,309.97448440999995,61827,167,0.001,7.168485107661793,61573,-55.641451871847806,,
,,,,62000,,0.001,7.631521241680073,61885,-55.4108651968149,310.5367210149765,150.8
155.2,373,488,307.26621752,62442,167,0.001,8.5882842340777,62191,-55.474771920736735,,
,,,,63000,,0.001,8.276771731376648,62793,-55.52924631754557,315.36618490219115,154.0
153.31,376,492,305.32997522,63045,167,,,,,,
152.87,379,496,305.36270052,63706,167,0.001,7.954274885493554,63443,-55.40686063413267,,
,,,,64000,,0.001,7.719730660806294,63760,-55.3325823994426,332.6771943032742,163.8
152.2,383,500,305.15604419,64351,167,0.001,7.731336089336511,64086,-55.98931075865964,,
152.08,386,504,305.28217607,64971,168,0.001,7.3203744103636925,64724,-55.74766033510618,,
,,,,65000,,0.001,8.28785423974733,64872,-55.39972722852552,309.3633522152901,152.2
151.93,390,508,305.13365925,65591,168,0.001,7.328081658700618,65338,-55.510621326725655,,
,,,,66000,,0.001,8.141680279374123,65796,-55.40176267623902,327.0625836014748,155.5
152.08,394,512,305.60769088,66222,168,0.001,7.539999112298217,65954,-55.24835369254969,,
151.9,396,516,305.49723748,66826,168,0.001,7.3292878021467605,66578,-55.06218443418804,,
,,,,67000,,0.001,6.448990254402161,66877,-55.76809020996094,317.21570348143575,155.6
151.99,400,520,305.70687411999995,67444,168,0.001,7.736660603554018,67190,-55.3883182819073,,
,,,,68000,,0.001,7.214335863282081,67810,-55.38771407668655,354.7636918306351,172.9
152.13,403,524,306.10405165000003,68083,168,,,,,,
152.16,406,528,306.20485741,68702,168,0.001,7.23743847103938,68454,-55.19823148773938,,
,,,,69000,,0.001,7.641522066681473,68899,-55.37394554935285,308.34169306755064,143.9
151.46,410,532,305.74250736,69286,168,0.001,6.668526003758113,69043,-55.415426360236275,,
151.16,412,536,305.64166302000007,69889,169,0.001,7.0655213263727,69623,-55.50357630345729,,
,,,,70000,,0.001,6.716759813046027,69790,-55.25814106350853,324.2384654581547,166.0
151.15,416,540,306.03558538000004,70516,169,0.001,7.137784583456564,70263,-55.50686691902779,,
,,,,71000,,0.001,6.7285113508051095,70874,-55.349757274949404,324.78182765245435,153.9
151.02,420,544,305.99582463999997,71127,169,,,,,,
152.21,423,548,309.29553053,71728,169,0.001,7.134521556527991,71482,-55.46099396755821,,
,,,,72000,,0.001,6.569348761013576,71769,-55.55873821803502,298.539907515049,140.9
152.51,426,552,311.04446356,72294,169,0.001,6.58985303479729,72050,-55.27703674746231,,
153.15,429,556,314.35613713,72897,169,0.001,6.100954010062022,72641,-55.5400844730743,,
,,,,73000,,0.001,7.046817668683969,72798,-55.74125821077371,341.0176711678505,155.7
154.72,432,560,319.54655944,73508,169,0.001,8.163397593786252,73263,-55.41257847966374,,
,,,,74000,,0.001,7.512257574489282,73873,-55.378935415533526,336.25632125139236,155.2
154.84,436,564,321.33421254999996,74128,169,,,,,,
154.29,439,568,321.47975976000004,74725,170,0.001,6.571343937176186,74475,-55.77831479665395,,
,,,,75000,,0.001,6.486011056050862,74772,-55.830896873996686,303.6016176104546,144.7
153.81,442,572,321.2687875,75308,170,0.001,7.441270302373467,75058,-56.35375331824934,,
153.52,445,576,321.34031793,75903,170,0.001,7.399048325199409,75651,-56.31712748553302,,
,,,,76000,,0.001,6.72635995484645,75804,-56.02224067588905,329.6816496670246,156.5
153.05,449,580,321.36201192,76518,170,0.001,7.185120601527738,76262,-55.9721296210038,,
,,,,77000,,0.001,7.171400617731028,76869,-56.12601513332791,334.2706360578537,157.6
152.98,453,584,321.87545613,77125,170,,,,,,
153.03,456,588,322.88888087000004,77745,170,0.001,6.995047116429551,77497,-55.78107066094121,,
,,,,78000,,0.001,6.067154527499976,77797,-56.29177973429362,331.3790537774563,154.5
153.2,459,592,323.66274475,78365,170,0.001,7.514733054135975,78105,-56.008932515194545,,
152.64,462,596,323.44522487,78970,170,0.001,7.500943373044332,78721,-56.86717681884765,,
,,,,79000,,0.001,8.30098866144816,78871,-56.72706792195638,332.66082698106766,152.9
152.27,466,600,323.43598830999997,79578,170,0.001,6.108186047328146,79331,-56.599963890878776,,
,,,,80000,,0.001,7.434796909880794,79781,-56.71522537030672,343.1653149306774,154.1
152.12,469,604,324.07014364,80183,170,0.001,6.93357433196037,79936,-56.3270204495161,,
151.97,472,608,324.7356779100001,80788,170,0.001,7.19901311321623,80536,-56.88381798659699,,
,,,,81000,,0.001,7.459145704371817,80838,-56.34742599487305,345.99145486950874,162.3
151.78,476,612,324.83603156000004,81400,170,0.001,7.100476710763696,81146,-56.58402769532922,,
,,,,82000,,0.001,7.030169076733775,81768,-56.46917932683771,341.7986176252365,156.1
151.95,479,616,325.73323376999997,82021,170,,,,,,
151.92,482,620,326.58123377,82636,171,0.001,6.694109261810006,82381,-56.724362063717535,,
,,,,83000,,0.001,5.969236636003911,82836,-56.955080584475866,301.8654785215855,146.5
151.51,486,624,326.20131387000004,83234,171,0.001,7.280983435053404,82983,-57.08696950625067,,
151.34,488,628,326.3594276400001,83836,171,0.001,6.364476963977686,83581,-57.25060576361579,,
,,,,84000,,0.001,8.440303258646548,83890,-56.57998459060471,337.1123802661896,158.1
151.81,492,632,327.32261033,84467,171,0.001,7.313589708507061,84210,-57.50344896316528,,
,,,,85000,,0.001,7.1980742165536595,84853,-57.18888431642114,322.71861804127695,156.0
152.18,496,636,327.57947149,85107,171,,,,,,
152.19,499,640,327.61850783,85735,171,0.001,6.492451982620435,85473,-57.51016646165114,,
,,,,86000,,0.001,6.093278226852417,85786,-57.397357533772784,379.0676959097385,185.3
152.69,503,644,328.43033126,86396,171,0.001,7.9666685853685655,86134,-57.207929914647885,,
,,,,87000,,0.001,6.96472887224799,86781,-57.74242839297733,362.10440373420715,172.3
153.27,507,648,329.60144247999995,87055,171,,,,,,
153.9,510,652,331.48429319,87684,171,0.001,7.033798985327444,87425,-57.54090009416853,,
,,,,88000,,0.001,7.540958871560938,87755,-57.27817661061007,305.4627074897289,146.1
154.38,514,656,331.57890802000003,88335,171,0.001,6.821694956428703,88075,-57.435182374099206,,
,,,,89000,,0.001,7.5520979266568835,88767,-57.924670851374245,339.37940272688866,159.1
155.15,518,660,332.45564902999996,89023,171,,,,,,
155.55,521,664,332.35764631,89683,172,0.001,6.6732916451670645,89421,-57.486938994607804,,
,,,,90000,,0.001,6.190446368130771,89749,-57.49823263214856,380.52420194745065,178.5
156.86,525,668,334.76741709000004,90411,172,0.001,6.748890341701595,90144,-57.913042435952285,,
,,,,91000,,0.001,6.140498956503896,90835,-58.158408675082896,347.0964447557926,164.8
157.91,529,672,336.46437290999995,91099,171,,,,,,
158.9,532,676,338.00218206000005,91793,172,0.001,6.430511635371617,91524,-57.867530302567914,,
,,,,92000,,0.001,7.33810332662919,91864,-57.80540668263155,398.0068373858929,200.5
160.27,537,680,340.32275207000004,92545,172,0.001,6.450436228265365,92250,-57.98418923219045,,
,,,,93000,,0.001,6.8927701327318704,92801,-58.07246889386858,335.5341168761253,161.5
161.03,541,684,341.28793338,93228,172,0.001,7.464899971515318,92959,-58.32151171527332,,
161.57,544,688,341.2575875800001,93902,172,0.001,6.871043475088245,93630,-58.18871234712147,,
,,,,94000,,0.001,6.840481365347184,93803,-58.31149726690248,341.38506185412405,164.5
161.76,548,692,341.3996099099999,94541,172,0.001,7.149791706692088,94279,-58.28724046186967,,
,,,,95000,,0.001,6.030442778454271,94775,-58.579303253528686,347.4055531263351,164.6
162.36,551,696,342.21445937000004,95206,172,0.001,6.357941868810943,94940,-58.616952735257435,,
163.35,555,700,343.938759,95913,172,0.001,6.651049293996968,95659,-58.54010898755944,,
,,,,96000,,0.001,6.634970849560153,95814,-58.945613861083984,314.2707475483418,148.0
163.74,558,704,344.6150482899999,96557,172,0.001,6.768083746293012,96295,-58.834893843706915,,
,,,,97000,,0.001,5.847610891235541,96775,-58.58343377113342,327.36074898838996,156.6
164.01,562,708,344.96360541,97189,172,0.001,7.4967951132701,96931,-58.84028493441068,,
164.32,565,712,346.29320838000007,97832,173,0.001,6.7184138690170485,97573,-58.76039369482743,,
,,,,98000,,0.001,6.690476105290075,97888,-59.12930048429049,335.6487157285213,157.9
164.36,569,716,346.66609581999995,98457,172,0.001,7.0656793349749085,98198,-59.3958584673993,,
,,,,99000,,0.001,6.470010970433553,98815,-58.938155008951824,360.6085503160954,160.2
164.38,572,720,346.79766505999993,99074,172,,,,,,
165.07,575,724,349.0008019400001,99741,173,0.001,6.741900134377364,99478,-59.53294493512409,,
,,,,100000,,0.001,6.351631573688837,99804,-59.70310413690261,379.4737416088581,164.8
165.57,579,728,351.16601251,100393,173,0.001,7.452158936234408,100140,-59.634317442428234,,
,,,,101000,,0.001,6.240946754997159,100766,-59.41748470730252,352.89805538058283,156.3
165.52,583,732,351.5924005900001,101019,173,,,,,,
165.54,586,736,353.25933811000004,101661,173,0.001,6.584793216951431,101420,-59.95943382458809,,
,,,,102000,,0.001,6.0179391721761,101879,-59.891645956039426,355.72703379392624,156.5
165.62,590,740,354.56466751000005,102297,173,0.001,6.420832038685015,102036,-59.99015701873393,,
164.97,592,744,353.98494646,102893,173,0.001,7.16022585372667,102645,-59.957160021807695,,
,,,,103000,,0.001,6.189328788910936,102794,-59.93090708414714,333.7415792763233,149.4
164.48,596,748,353.75189402999996,103503,173,0.001,6.573985926615886,103254,-59.99552227900578,,
,,,,104000,,0.001,6.928702858654228,103839,-60.612149470561256,321.4147877514362,150.3
164.02,600,752,352.56788102999997,104086,173,,,,,,
163.33,602,756,351.538071,104668,173,0.001,7.281975307398373,104430,-59.977202309502495,,
,,,,105000,,0.001,5.984893783926964,104860,-60.62725639343262,299.13892977833746,139.7
162.21,605,760,349.73745642999995,105244,173,0.001,7.212991555531819,105001,-60.60341099330357,,
161.67,608,764,349.7680854999999,105850,173,0.001,6.198105099974879,105604,-60.82939223239296,,
,,,,106000,,0.001,6.6440016229947405,105895,-61.1880464553833,314.53692547678946,148.4
160.29,612,768,347.2262699800001,106440,173,0.001,6.811643860842052,106195,-60.64997171100817,,
,,,,107000,,0.001,5.80388143658638,106770,-61.06404197917265,311.06911952495574,144.6
159.15,615,772,345.20142626,107014,173,,,,,,
158.14,618,776,343.73938274,107607,173,0.001,6.940880367673676,107361,-60.4190886815389,,
,,,,108000,,0.001,6.025081219316339,107801,-61.01403118812875,327.8839784681797,153.1
156.5,622,780,340.8917425599999,108195,173,0.001,6.073007399739783,107954,-61.31124139760996,,
155.66,624,784,339.95084119,108794,174,0.001,7.098831006458828,108544,-61.25122508487186,,
,,,,109000,,0.001,6.6910913800881575,108848,-61.13721094503031,325.6987175643444,152.0
155.0,628,788,339.53089036,109402,174,0.001,6.764630426768384,109152,-61.259261143672,,
,,,,110000,,0.001,5.983286177055745,109766,-61.52518521079534,345.6257385492325,153.1
154.76,632,792,339.81456084999996,110017,174,,,,,,
154.31,634,796,339.21513688,110637,174,0.001,6.401546661670391,110381,-61.52305475870768,,
,,,,111000,,0.001,6.41531603958956,110843,-61.72434865511381,353.0859682500362,156.7
153.44,638,800,337.77531144,111257,174,0.001,6.641670491285385,111000,-61.740600634224805,,
153.31,641,804,337.65439549,111888,174,0.001,6.027236436542712,111619,-62.31840269189132,,
,,,,112000,,0.001,6.054623774921192,111789,-62.0635181202608,380.58115949630735,171.4
154.22,645,808,340.65559835000005,112611,174,0.001,6.090433075314476,112334,-61.74654674530029,,
,,,,113000,,0.001,6.479364545865991,112861,-62.09906286480783,406.18643122315405,172.3
