rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/episodes,time/total_timesteps,time/time_elapsed,train/learning_rate,train/critic_loss,train/n_updates,train/actor_loss,eval/mean_reward,eval/mean_ep_length
26.57,39.007793629999995,204,112,2837,13,0.001,1.200372995561864,2697,-9.85873994594667,,
,,,,3000,,0.001,1.4233823816691127,2900,-10.75267380305699,164.6524199485779,82.0
29.09,44.35486411,199,116,3129,15,0.001,1.148231152401251,2985,-11.046072800954184,,
32.09,51.02078018,201,120,3469,17,0.001,1.9539893406278948,3308,-12.303904111995253,,
34.84,57.01341506999999,203,124,3784,18,0.001,2.013334876399929,3623,-13.7893731676299,,
,,,,4000,,0.001,1.9929200944512389,3879,-14.611621967581815,170.82295606732367,85.5
37.86,63.65095131000001,196,128,4126,20,0.001,1.976864687134238,3964,-15.016677013663358,,
40.89,70.27381109,197,132,4469,22,0.001,2.2253304539724836,4308,-16.2934509099916,,
43.92,76.86086834000001,198,136,4812,24,0.001,2.2168943410695987,4651,-17.60103287807731,,
,,,,5000,,0.001,2.117534986664267,4907,-18.328831445603143,171.53312906622887,85.6
46.94,83.52939468999999,194,140,5154,26,0.001,2.7565137203349623,4993,-18.82797099268714,,
49.57,89.33090694999999,194,144,5457,28,0.001,2.929376325186561,5295,-19.945142428080242,,
52.62,96.06890658999998,194,148,5802,29,0.001,2.782375861045926,5640,-21.116645546846613,,
,,,,6000,,0.001,3.122953356698502,5898,-21.840332430462503,173.11924397349358,86.0
55.67,102.80590124999999,192,152,6147,31,0.001,2.6121533437706956,5985,-22.02947629884232,,
58.66,109.56508326,193,156,6486,33,0.001,3.885472365995733,6325,-23.09413742437595,,
61.66,116.40314312000001,193,160,6826,35,0.001,3.5199719826842464,6665,-24.271619486254316,,
,,,,7000,,0.001,3.864777562059002,6914,-24.96292332905095,177.90036553144455,85.5
64.62,123.27064036999998,192,164,7162,37,0.001,4.482506064847968,7001,-25.37914599928745,,
67.58,129.87970400999998,192,168,7498,38,0.001,3.6360004122664287,7336,-25.908965134039157,,
70.59,136.60287895999997,193,172,7839,40,0.001,3.6599210633951076,7679,-27.024304617018927,,
,,,,8000,,0.001,3.8031650553928333,7852,-27.611699040730795,189.30613490343094,94.8
75.02,145.53782805999998,193,176,8322,43,0.001,4.513414955387513,8040,-28.335314710934956,,
78.96,153.97528353,191,180,8756,45,0.001,5.97048406379739,8567,-29.73458143075307,,
,,,,9000,,0.001,4.9050649164184446,8923,-31.081652026022635,243.37224900722504,114.7
82.98,162.70686772999997,191,184,9246,48,0.001,7.503339156631596,9044,-31.467965860835843,,
86.53,171.11562089,191,188,9713,50,0.001,6.224952539121072,9523,-32.91194885496109,,
,,,,10000,,0.001,6.8951117232089905,9899,-34.064336595081144,260.27329126596453,120.8
87.98,176.81630581000002,189,192,10220,54,0.001,6.474715433200868,10018,-34.49479866027832,,
91.32,184.80244447000004,189,196,10721,56,0.001,5.915568994096488,10523,-35.69666817982991,,
,,,,11000,,0.001,6.467903858736942,10890,-37.21291117082562,282.4698226749897,127.8
93.8,191.20865801,187,200,11215,59,0.001,7.22611525950541,11021,-37.08432441124549,,
95.5,195.77599169,188,204,11724,62,0.001,5.678945106129314,11521,-38.60047143697739,,
,,,,12000,,0.001,6.3593260242093,11888,-39.6103383956417,275.2952419221401,122.9
96.87,199.75521894999994,186,208,12207,65,0.001,6.752732278903325,12008,-39.79623025258382,,
97.96,202.81015536000004,186,212,12633,67,0.001,7.295019448417978,12461,-41.14424236615499,,
,,,,13000,,0.001,8.062748324871063,12864,-41.93244010925293,203.7489270746708,94.5
99.08,206.07136685,185,216,13037,70,,,,,,
104.23,213.31073368999998,187,220,13892,74,0.001,7.908614736614806,13562,-42.80816384517785,,
,,,,14000,,0.001,7.727917780087688,13816,-43.18622306763657,287.27092506289483,147.0
110.79,223.60550738999999,188,224,14863,78,0.001,6.6505309357935065,14561,-44.273978655455544,,
,,,,15000,,0.001,8.335422386110356,14787,-44.62787516771164,448.97978178858756,273.4
114.24,228.97472748000007,183,228,15550,84,0.001,10.429203091086922,15373,-45.449676767985025,,
114.63,230.28209248,184,232,15932,86,0.001,7.517775813738505,15759,-45.950750732421874,,
,,,,16000,,0.001,7.08539842084511,15856,-46.19064222063337,210.14235296845436,96.6
115.04,231.7413623,183,236,16316,88,0.001,8.504503823816776,16143,-46.957699378331505,,
115.38,233.14979250999997,183,240,16692,90,0.001,7.239522357563396,16520,-46.87359942560611,,
,,,,17000,,0.001,6.6087371492385865,16902,-46.85661346435547,204.31271471381189,91.5
116.12,235.54373389999998,183,244,17069,93,,,,,,
116.53,237.29133267,183,248,17455,95,0.001,7.70448582476758,17282,-47.34938146712932,,
116.95,239.11139124000002,183,252,17842,97,0.001,9.620050338407358,17668,-47.73519643147787,,
,,,,18000,,0.001,8.345372370311193,17864,-47.5259442232093,220.57257234454156,97.6
117.44,240.94749710000005,182,256,18230,99,0.001,9.241259019374848,18061,-47.61637466430664,,
118.03,243.14227035,183,260,18629,101,0.001,7.954257675245697,18456,-48.77752894981235,,
,,,,19000,,0.001,8.575768043994904,18851,-48.984747619628905,227.22747042179108,99.0
118.63,245.16399342000005,182,264,19025,104,,,,,,
119.79,248.52527475999995,183,268,19477,106,0.001,9.491052432682203,19270,-48.820061190374965,,
120.54,251.17395409,183,272,19893,108,0.001,10.465052903867235,19715,-48.90507941152535,,
,,,,20000,,0.001,8.811378067614985,19817,-49.60535012039484,255.0192329108715,116.9
119.98,251.5239381,182,276,20320,111,0.001,10.426648481927737,20144,-50.045745391845706,,
119.72,252.27591828,183,280,20728,112,0.001,7.892816743025413,20549,-49.859951752882736,,
,,,,21000,,0.001,8.28757202513864,20859,-49.972057270553876,261.23783193826677,119.6
119.15,251.54307726,182,284,21161,115,0.001,8.876630908351833,20977,-49.81565540119753,,
119.25,252.33682075999997,183,288,21638,118,0.001,10.334591909990472,21431,-50.4406473192118,,
,,,,22000,,0.001,9.510411178588868,21809,-50.954646633517356,268.4514301121235,121.6
119.18,252.28790431,182,292,22138,121,0.001,9.580762773048221,21936,-50.65371763706207,,
118.8,251.58708267000003,183,296,22601,123,0.001,11.227376736127413,22404,-51.73019313812256,,
,,,,23000,,0.001,9.992440324488694,22880,-51.445791244506836,264.99909407496455,118.9
118.6,251.25709864,183,300,23075,125,,,,,,
118.33,250.68632775999998,183,304,23557,128,0.001,9.51567238966624,23367,-51.96087023417155,,
,,,,24000,,0.001,9.399644401550294,23857,-52.10590270257765,266.3252629160881,121.0
118.43,250.66703298999997,182,308,24050,131,,,,,,
119.03,252.02749838999998,183,312,24536,133,0.001,9.779815873529158,24338,-52.84461199227026,,
,,,,25000,,0.001,10.116834332203043,24808,-52.79659659287025,269.6661532700062,123.5
119.67,253.55795435,183,316,25004,136,,,,,,
115.91,250.07419889000008,183,320,25483,138,0.001,9.947230466480914,25282,-53.18614597978263,,
111.14,244.37324662999998,184,324,25977,140,0.001,9.492956529787886,25778,-53.61297139813823,,
,,,,26000,,0.001,10.63280240888518,25901,-53.51462742539703,269.4577428877354,123.3
109.1,242.79394092,184,328,26460,143,0.001,8.98152287667539,26257,-53.64918459876109,,
110.09,245.30636798999996,184,332,26941,145,0.001,9.880783657073975,26743,-53.83255497101815,,
,,,,27000,,0.001,10.326553082856975,26865,-54.253429475377814,271.65040027499197,123.2
111.16,247.85010568,184,336,27432,148,0.001,9.631303258736928,27236,-54.54407952626546,,
112.14,250.09923088000002,184,340,27906,151,0.001,10.136746042143038,27714,-54.096573368195564,,
,,,,28000,,0.001,8.908399738114456,27830,-55.04625701904297,266.25236002206805,121.2
113.26,252.39557516000002,183,344,28395,154,0.001,9.983330482482911,28197,-54.60790018881521,,
114.33,254.46334431,184,348,28888,156,0.001,9.5363876024882,28686,-54.27992448352632,,
,,,,29000,,0.001,10.167070305536663,28812,-54.259932502867684,263.88441521525385,120.9
115.32,256.25537904000004,183,352,29374,160,0.001,9.461676638896071,29178,-54.386559188365936,,
116.33,258.09614106000004,183,356,29863,162,0.001,9.704483969872738,29664,-54.786214129130045,,
,,,,30000,,0.001,9.827948144644745,29908,-54.502682795290085,269.11577302217484,122.9
117.23,259.52092044999995,183,360,30352,165,0.001,8.504879724783976,30150,-54.63934169831823,,
118.08,261.05128946,183,364,30833,167,0.001,10.146305843194325,30634,-54.362009874979655,,
,,,,31000,,0.001,9.62017563466103,30881,-54.67641787375173,263.67009682655333,120.2
118.38,261.40748101,183,368,31315,170,0.001,11.38294817661417,31114,-54.61381662303004,,
118.88,262.20456726,183,372,31781,172,0.001,9.236784652128058,31594,-54.35261787802486,,
,,,,32000,,0.001,10.392742248681875,31822,-54.635270587468554,268.1185587465763,121.8
119.41,263.333983,183,376,32261,175,0.001,10.279938509153283,32060,-54.26397468303812,,
120.37,264.90208613,183,380,32765,178,0.001,10.587336138884227,32561,-54.474351183573404,,
,,,,33000,,0.001,8.481252594788868,32809,-54.213891665140785,274.0454380273819,125.1
120.96,266.1346051,183,384,33257,181,0.001,8.666793762207032,33062,-54.4051025632828,,
121.12,266.40519846,184,388,33750,183,0.001,8.968501920775166,33555,-54.07475062779018,,
,,,,34000,,0.001,9.155197693455603,33919,-53.34956384474231,269.65392929911616,123.1
121.09,266.31363189,184,392,34247,185,0.001,9.02207874879241,34047,-54.17387181520462,,
121.48,267.11852582000006,184,396,34749,188,0.001,7.761218878227894,34546,-53.89677041769028,,
,,,,35000,,0.001,10.074277816280242,34920,-53.93335262421639,267.0977277100086,120.0
121.69,267.50212417,183,400,35244,191,0.001,8.896657079215942,35043,-53.684937774157916,,
121.69,267.52706465000006,183,404,35726,194,0.001,7.993144428520872,35525,-53.56838353474935,,
,,,,36000,,0.001,8.654447820451525,35897,-53.79646204388331,274.7730729997158,125.0
121.7,267.62377217,183,408,36220,197,0.001,9.560978164357588,36018,-53.85452514398293,,
121.79,267.8699141700001,183,412,36715,199,0.001,8.532073493957519,36514,-54.05372783115932,,
,,,,37000,,0.001,10.689223523867332,36883,-53.69184215998246,263.5659219563007,118.5
121.96,268.26837525,183,416,37200,202,0.001,9.864728339256779,37007,-53.49913738619897,,
122.17,268.58170300999996,183,420,37700,205,0.001,8.065900732489194,37496,-53.47116305033366,,
,,,,38000,,0.001,10.040207441188088,37865,-53.7421604792277,270.58813507556914,123.2
122.18,268.62035339,183,424,38195,208,0.001,8.180250334361244,37991,-53.25681722731817,,
122.39,268.94955976,183,428,38699,210,0.001,8.803044034957885,38494,-53.230845557318794,,
,,,,39000,,0.001,8.24990868772197,38866,-53.27121023404396,271.0684676885605,124.6
122.44,268.92513826000004,183,432,39185,213,0.001,8.716989131013223,38987,-52.97962182362874,,
122.52,268.97836632,183,436,39684,215,0.001,9.517303148905436,39483,-53.234618656219,,
,,,,40000,,0.001,9.106821390587514,39868,-52.78520178794861,272.21208144426345,124.4
122.94,269.63628016999996,183,440,40200,218,0.001,8.423569532829946,39995,-53.6108389960395,,
122.95,269.70626454000006,183,444,40690,221,0.001,9.071171737298734,40492,-52.97053983134608,,
,,,,41000,,0.001,10.008022499084472,40865,-53.04424089001071,271.98952360153197,123.8
123.01,269.88554734,183,448,41189,224,0.001,9.020016118884087,40993,-52.81759011745453,,
122.96,269.93042567,183,452,41670,226,0.001,9.635769651333492,41475,-52.798699061075844,,
,,,,42000,,0.001,10.559872046593696,41837,-53.06293093773626,267.54804077744484,121.5
122.94,269.98748080999997,183,456,42157,229,0.001,8.550739253997802,41962,-52.65625496516152,,
123.06,270.26727568999996,184,460,42658,231,0.001,8.806577881490151,42457,-52.784759884788876,,
,,,,43000,,0.001,8.862791504178729,42833,-53.08192365131681,271.198197221756,122.2
123.23,270.59769884,183,464,43156,234,0.001,8.599157476034321,42955,-52.629118809934525,,
123.4,271.01509557,184,468,43655,237,0.001,8.342137231201422,43453,-52.71963488469358,,
,,,,44000,,0.001,8.214621091500307,43820,-52.19621858758441,269.3765285730362,122.1
123.57,271.30096469000006,183,472,44138,240,0.001,8.601096817704498,43942,-52.48319300667184,,
123.52,271.21911961,183,476,44613,242,0.001,9.25001170531563,44419,-52.594767921849304,,
,,,,45000,,0.001,8.081325996667147,44910,-52.561168789863586,264.64191756248476,119.2
123.41,271.155544,183,480,45106,245,,,,,,
123.22,270.63301427,183,484,45579,247,0.001,8.915895497545282,45378,-52.1018477906572,,
,,,,46000,,0.001,8.307338234122472,45885,-52.167585813082184,272.47647590637206,124.5
123.34,270.91016371,183,488,46084,250,,,,,,
123.35,270.92138644,183,492,46582,253,0.001,8.29258593916893,46378,-52.53518205881119,,
,,,,47000,,0.001,7.5759372751591565,46873,-52.194836180088885,263.9212161540985,120.8
123.26,270.60873479,183,496,47075,256,,,,,,
123.2,270.33363886,183,500,47564,259,0.001,9.63670781375916,47367,-52.139317872094324,,
,,,,48000,,0.001,8.648576548119554,47849,-52.08024920447398,268.6280160367489,123.5
123.27,270.36686491,183,504,48053,262,,,,,,
123.28,270.25542972,183,508,48548,264,0.001,8.282144361072117,48352,-52.32169723510742,,
,,,,49000,,0.001,8.078407643333314,48847,-51.84683433411613,267.05840349793436,122.6
123.29,270.15191955,183,512,49044,267,,,,,,
123.36,270.12236988999996,183,516,49536,270,0.001,7.751445139040713,49337,-52.086958963362896,,
,,,,50000,,0.001,9.234221242723011,49829,-52.30348938230484,269.17208809256556,123.9
123.24,269.79037044000006,182,520,50024,273,,,,,,
123.16,269.57563866,182,524,50511,276,0.001,8.62218016238252,50313,-52.28180783589681,,
,,,,51000,,0.001,7.856873790423076,50806,-51.95878868103027,266.1458283185959,122.0
123.05,269.30936225,182,528,51004,279,,,,,,
123.06,269.34863548,182,532,51491,281,0.001,7.760771325797089,51292,-51.814301600221725,,
123.14,269.37960856,182,536,51998,284,0.001,8.170354377139699,51794,-52.1300184654467,,
,,,,52000,,0.001,8.932623391970992,51922,-52.382955729961395,264.74732620716094,122.3
122.86,268.7791898,182,540,52486,287,0.001,8.370919759750366,52292,-52.010803767613005,,
122.88,268.69523599,182,544,52978,290,0.001,8.292479851206796,52779,-52.24543837250256,,
,,,,53000,,0.001,8.432024765789993,52902,-51.65360253857028,272.4558707356453,124.3
122.85,268.5918228,182,548,53474,293,0.001,9.172752804007413,53275,-52.154238828023274,,
122.87,268.55509136000006,182,552,53957,295,0.001,8.660627664081634,53764,-52.46084176926386,,
,,,,54000,,0.001,8.132760545127413,53881,-52.00902642874882,268.15983698368075,123.5
123.0,268.68540052000003,181,556,54457,299,0.001,9.083865756988525,54257,-52.135515459122196,,
123.07,268.74349027000005,182,560,54965,301,0.001,8.181209793241004,54760,-52.16568326950073,,
,,,,55000,,0.001,7.220572564028954,54889,-52.01264899969101,269.7375367641449,123.8
122.89,268.32049251,182,564,55445,304,0.001,8.146241988738378,55248,-52.178212610880536,,
122.8,268.04612523000003,182,568,55935,306,0.001,7.648109819830918,55735,-52.42368666852107,,
,,,,56000,,0.001,7.281144761270093,55859,-52.553048410723285,269.8499482989311,123.5
122.88,268.05245852,181,572,56426,310,0.001,7.348746116344746,56226,-52.5250952769134,,
123.02,268.15422926,182,576,56915,312,0.001,9.168021012127884,56713,-52.148899328513224,,
,,,,57000,,0.001,8.00114130973816,56839,-52.391376434810574,267.81025714874266,122.8
123.02,267.9597973,182,580,57408,315,0.001,8.496766044616699,57205,-52.33530462941816,,
123.38,268.68907932999997,182,584,57917,317,0.001,7.444906455714528,57708,-52.393921267601755,,
,,,,58000,,0.001,7.804511864382522,57841,-52.13019521308668,273.0693212032318,126.2
123.36,268.41268496,181,588,58420,321,0.001,7.616020373472079,58219,-52.02301225208101,,
,,,,59000,,0.001,7.759403799057007,58344,-52.17666371663412,242.7563893377781,113.3
,,,,60000,,0.001,7.825171702312973,59450,-52.4209396074403,651.4240882396698,566.5
142.79,286.0557849499999,180,592,60861,336,0.001,7.169170350790024,60450,-52.39831341552734,,
,,,,61000,,0.001,7.088094661484903,60785,-52.31134697919834,532.5307761728764,374.0
,,,,62000,,0.001,7.1381027592733854,61371,-52.632544677005285,1069.0023993849754,1000.0
155.17,296.76510156,176,596,62592,354,0.001,7.280933539072673,62404,-53.1559051064884,,
,,,,63000,,0.001,6.927868499130499,62780,-52.734109784736006,108.048802536726,63.4
155.24,294.2643214,177,600,63088,356,,,,,,
,,,,64000,,0.001,7.605572558682541,63012,-52.80999870957999,905.961326020956,830.9
,,,,65000,,0.001,7.46374480281256,64472,-52.70950779161955,319.2109019637108,195.7
174.95,312.46577833,176,604,65548,371,,,,,,
,,,,66000,,0.001,6.667015767345826,65891,-52.56696061293284,282.59747715592385,149.5
175.22,312.61616109,174,608,66070,379,,,,,,
173.75,308.85909003000006,174,612,66419,381,0.001,7.343180561065674,66308,-53.63074556986491,,
,,,,67000,,0.001,7.491262745383559,66827,-52.73039606820166,374.4903587043285,221.4
178.26,313.1912282199999,174,616,67362,386,0.001,8.63093736972886,67074,-52.8805717345207,,
,,,,68000,,0.001,7.396559977716254,67859,-52.626023292541504,350.095871424675,191.7
181.96,317.77231929000004,174,620,68220,391,,,,,,
181.47,316.22334363000004,174,624,68658,394,0.001,8.269959492068137,68450,-52.932163361580145,,
,,,,69000,,0.001,8.186178410754485,68718,-53.22244071960449,400.0054988920689,235.2
183.85,318.22634786000003,173,628,69389,398,0.001,7.833127039450186,69074,-53.11859710128219,,
182.57,314.62305529,173,632,69748,401,0.001,8.171467995458794,69568,-53.08961040790265,,
,,,,70000,,0.001,8.859021191011395,69897,-52.640976085997465,512.9082778096199,344.5
184.22,315.61067947000004,173,636,70420,406,0.001,8.48947330487741,70267,-52.62254251016153,,
184.32,313.78915165000006,173,640,70918,408,0.001,7.978664112091065,70587,-52.82229712350028,,
,,,,71000,,0.001,8.823111586477243,70842,-52.5747552216053,332.3859663307667,184.9
186.95,316.70511804,173,644,71673,413,0.001,7.618829837424218,71480,-52.6214564531699,,
,,,,72000,,0.001,9.259328920394182,71859,-52.63015377521515,281.8953452408314,142.4
187.31,317.19294027,173,648,72205,416,0.001,7.095566735650501,71996,-52.705040586167485,,
,,,,73000,,0.001,9.310975154240927,72743,-52.71086922670022,210.8903481185436,136.0
190.59,320.74335028,173,652,73016,421,,,,,,
191.17,319.27401441,173,656,73574,424,0.001,8.253879670743588,73373,-53.132005667980806,,
,,,,74000,,0.001,8.726497400890697,73886,-52.651795069376625,248.05173856019974,117.5
191.65,318.5950418,173,660,74130,428,0.001,8.308778070520471,74021,-53.0535917139765,,
191.28,315.57197027,173,664,74573,430,0.001,10.387843176430346,74433,-52.87094033933153,,
,,,,75000,,0.001,9.451871933043003,74817,-52.95648527145386,483.9834949314594,307.9
197.21,322.80554417,173,668,75656,437,0.001,8.635756801551496,75467,-52.67681274951344,,
,,,,76000,,0.001,9.849604014916853,75914,-52.669220664284445,259.4480855226517,111.7
196.76,322.58879307,173,672,76102,439,,,,,,
196.28,322.0888658,173,676,76543,441,0.001,10.192777453769336,76357,-52.76713187477805,,
,,,,77000,,0.001,9.797063271592304,76906,-52.63946651717991,242.29497356414794,112.2
196.78,322.48904532999995,173,680,77086,445,,,,,,
199.13,324.72633017000004,173,684,77830,449,0.001,9.608923442141954,77642,-52.91580674814623,,
,,,,78000,,0.001,6.9378305205277035,77754,-52.61257185254778,400.87070294618604,228.8
202.14,328.68763063,173,688,78634,454,0.001,9.579025386202284,78445,-52.858242670694985,,
,,,,79000,,0.001,8.409315086851183,78707,-53.00912001326277,405.5853263378143,232.8
186.53,316.06965511,173,692,79514,459,0.001,8.680433792403981,79190,-52.87099613862879,,
,,,,80000,,0.001,9.342481658972947,79887,-52.78026313481369,382.6073266863823,219.5
178.78,311.52985518,173,696,80470,464,0.001,8.418897554654034,80125,-52.98205063122661,,
,,,,81000,,0.001,8.394995445882723,80675,-52.93625352042062,479.49001339674,289.7
184.83,321.87863463,173,700,81571,470,0.001,9.373680137010863,81255,-52.77914756536484,,
,,,,82000,,0.001,8.453109227085566,81706,-53.00523703953005,415.534404695034,231.3
169.46,309.31255479,173,704,82494,475,0.001,9.02272084818946,82110,-53.057553142971464,,
,,,,83000,,0.001,7.810230536262194,82658,-53.108861382802324,439.33243546485903,255.8
173.64,314.98445921999996,173,708,83434,481,0.001,9.542868013651866,83156,-53.08960662697846,,
,,,,84000,,0.001,8.474170419749091,83837,-53.098763185388904,359.96313259601595,192.3
176.99,320.61830657999997,173,712,84118,485,,,,,,
174.53,318.92199378000004,173,716,84815,489,0.001,7.7581422134586004,84570,-52.99714312346085,,
,,,,85000,,0.001,8.705987674950142,84739,-53.20483584631057,342.5300792515278,183.8
173.78,318.14590218999996,173,720,85598,494,0.001,9.592451411744822,85361,-53.31854778787364,,
,,,,86000,,0.001,8.569366861920837,85740,-53.26769032609572,397.53727319836617,223.9
177.95,323.79414378,172,724,86453,500,0.001,8.59150333063943,86216,-53.161828752547976,,
,,,,87000,,0.001,8.264175561758188,86767,-53.41833539353203,377.0722695112228,203.9
179.03,326.12556852999995,172,728,87292,505,0.001,10.033800526496467,86985,-53.15342530416786,,
,,,,88000,,0.001,8.730422648686341,87806,-53.196656127770744,376.39369854331017,213.7
185.48,336.10197308000005,172,732,88296,511,0.001,8.604740153809297,88023,-53.60924618332474,,
,,,,89000,,0.001,8.30809407318588,88836,-53.346140667400526,395.79167423844336,222.0
187.25,339.71530279,172,736,89145,516,,,,,,
,,,,90000,,0.001,8.261475115509356,89739,-53.4406082347288,566.4934706032276,379.4
191.34,347.068698,172,740,90052,523,,,,,,
,,,,91000,,0.001,8.22693864806292,89976,-53.35851509030126,1087.7165534079074,1000.0
,,,,92000,,0.001,8.446268682039216,91799,-53.66750055275216,938.3839314758777,826.4
209.15,365.33467570999994,170,744,92588,544,,,,,,
,,,,93000,,0.001,8.517435762691631,92512,-53.51564426582401,1041.9844467759133,967.6
,,,,94000,,0.001,8.443643704100184,93855,-53.59744592856246,515.8350315570831,329.0
223.82,380.56035885999995,168,748,94587,562,0.001,7.860323845023989,94172,-53.708418336304476,,
,,,,95000,,0.001,8.555996968089671,94856,-53.52031749659191,997.4114923357963,774.3
,,,,96000,,0.001,8.253340198579899,95461,-53.70452369285735,591.4937225580215,389.9
233.55,392.5881810399999,166,752,96371,577,0.001,8.257354882930187,95931,-53.77102581592316,,
,,,,97000,,0.001,8.490142559703392,96611,-53.82419412347335,960.1304189026356,726.3
,,,,98000,,0.001,8.389160068411575,97702,-53.73914485228689,494.2832101583481,301.4
245.16,408.5474529300001,165,756,98090,592,,,,,,
,,,,99000,,0.001,9.576214120938229,98877,-53.85561469551567,411.02640598416326,223.5
250.63,416.91853932000004,165,760,99193,598,,,,,,
,,,,100000,,0.001,8.704081752176943,99791,-54.29832912313527,461.584650015831,258.5
255.15,426.21494118999993,165,764,100088,604,,,,,,
,,,,101000,,0.001,7.903534738028922,100712,-54.637923170880576,448.5394392311573,255.2
253.67,425.3260110300001,165,768,101023,610,,,,,,
,,,,102000,,0.001,9.525370226966011,101685,-54.457848504873425,437.74428403377533,242.1
259.06,432.83218350999994,165,772,102008,616,,,,,,
,,,,103000,,0.001,8.44918389946011,102737,-54.58021426369958,468.50861605405805,276.8
265.46,441.32775603000005,165,776,103089,623,,,,,,
,,,,104000,,0.001,7.951803617250352,103730,-54.80768396286737,439.80537942647936,239.4
269.56,447.44040966999995,165,780,104042,630,,,,,,
,,,,105000,,0.001,8.415204666241879,104749,-54.83239422325327,412.2975534975529,225.6
272.17,451.78558735999997,165,784,105047,635,,,,,,
272.58,452.91866125000007,165,788,105892,640,0.001,8.046789088317652,105605,-54.722551162426285,,
,,,,106000,,0.001,9.139486019080284,105816,-54.672529256568765,400.55320330262185,213.9
272.42,453.05019871999997,165,792,106756,646,0.001,8.800723330467536,106468,-54.7051102578103,,
,,,,107000,,0.001,8.333309713399634,106680,-54.75775085305268,433.53620725274084,247.2
271.76,452.5632871199999,165,796,107646,651,0.001,9.152988375401964,107360,-54.59545700222838,,
,,,,108000,,0.001,8.450826109501353,107798,-54.78183970535011,392.44869235157967,205.5
269.33,450.17787632,165,800,108504,657,0.001,9.117832765371903,108218,-54.39963272758152,,
,,,,109000,,0.001,8.977637227376302,108827,-54.946076565697076,385.79330374598504,200.7
268.33,449.5672806999999,164,804,109327,662,0.001,8.86973968076934,109036,-54.807330140613374,,
,,,,110000,,0.001,9.931531280137916,109881,-54.775565011160715,403.4784365236759,216.1
267.43,449.02481926,164,808,110177,668,,,,,,
,,,,111000,,0.001,8.233204665432972,110804,-54.9470979309082,408.01435620188715,217.4
269.78,453.11458648,164,812,111096,674,,,,,,
271.81,456.49796954000004,164,816,111996,678,0.001,9.133657034101157,111710,-54.760995700441555,,
,,,,112000,,0.001,8.569599467232115,111920,-54.61671128045945,403.4093678832054,216.5
272.43,457.99805063,164,820,112841,683,0.001,7.895547425995271,112545,-54.845797300338745,,
,,,,113000,,0.001,8.354258275032043,112765,-54.47154000022194,427.0589372098446,240.4
