rollout/ep_len_mean,time/episodes,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/total_timesteps,train/critic_loss,train/actor_loss,train/learning_rate,train/n_updates,eval/mean_ep_length,eval/mean_reward
13.464285714285714,84,18.73705767857143,126,8,1131,0.16293412176045505,-4.163561755960638,0.001,1023,,
13.852272727272727,88,19.646568625,127,9,1219,0.1699545027857477,-4.397331237792969,0.001,1112,,
14.23913043478261,92,20.53361219565218,129,10,1310,0.16632166909782783,-4.803015073140462,0.001,1202,,
14.541666666666666,96,21.252413791666665,129,10,1396,0.21641310524534096,-5.120781421661377,0.001,1289,,
14.83,100,21.939492849999997,130,11,1483,0.18177391825751824,-5.243307417089289,0.001,1376,,
14.86,104,22.89767215,131,11,1571,0.1694547992876985,-5.710435823960737,0.001,1464,,
15.31,108,24.075298189999998,132,12,1660,0.16453539681705562,-6.001212726939809,0.001,1552,,
15.92,112,25.401220540000004,132,13,1749,0.12175584390111592,-6.557059168815613,0.001,1642,,
17.29,116,28.28624736,137,13,1914,0.17556508861127354,-7.115525359199161,0.001,1749,,
,,,,,2000,0.17717600016690352,-7.3892098034129425,0.001,1897,24.8,43.510392886400226
18.39,120,30.140852650000003,132,15,2052,0.2345360673286698,-7.53411999615756,0.001,1943,,
19.46,124,32.177600139999996,134,16,2187,0.48567050525120325,-7.80833522011252,0.001,2047,,
21.99,128,36.47433925,136,18,2468,0.6245733918746312,-8.481226783049735,0.001,2318,,
24.7,132,41.72211711,136,20,2767,0.6914380859583616,-9.46729085445404,0.001,2625,,
,,,,,3000,0.8438858795624513,-10.14945446361195,0.001,2864,82.1,157.46945204138757
27.07,136,46.272466149999985,132,22,3032,,,,,,
29.21,140,50.57829535,132,24,3274,0.969315149567344,-11.13540778841291,0.001,3136,,
32.35,144,56.904443660000005,134,26,3616,1.2635217063567217,-11.983892085940338,0.001,3444,,
35.16,148,62.49420155,135,28,3925,1.3813080852290234,-13.08909595580328,0.001,3754,,
,,,,,4000,1.636831090200779,-13.33021104058554,0.001,3840,85.3,166.1741997241974
38.24,152,68.66895546999999,133,32,4261,1.703546855858592,-14.39571260851483,0.001,4097,,
39.86,156,71.80743562,133,33,4499,1.8531411066651344,-15.442291906901769,0.001,4361,,
42.21,160,76.38766743,135,35,4821,2.078229491969189,-16.49900988170079,0.001,4662,,
,,,,,5000,2.339944017487903,-17.29353292598281,0.001,4906,85.2,163.3874962747097
44.66,164,81.1267654,132,38,5153,2.3844581900656907,-17.68176761893339,0.001,4993,,
47.09,168,85.86216911999998,133,40,5485,2.6217012462161837,-18.816396713256836,0.001,5319,,
49.67,172,90.92592667,134,43,5829,3.3675752060357915,-19.73360332222872,0.001,5658,,
,,,,,6000,2.79556220131261,-20.53463599795387,0.001,5914,85.4,164.41847875714302
52.17,176,95.82529229999999,132,46,6168,2.8462264311724694,-20.924747555754905,0.001,6001,,
54.5,180,100.27147323000003,133,48,6490,2.923009893473457,-21.823448358580123,0.001,6322,,
56.26,184,103.58702083,133,50,6757,3.596094908458846,-22.431609834943497,0.001,6629,,
,,,,,7000,4.277710870820648,-23.189083251953125,0.001,6890,68.5,126.32104849219323
58.4,188,107.69919367,132,53,7059,,,,,,
60.19,192,111.10004338000003,132,55,7329,3.9481468752578452,-23.878759454797816,0.001,7200,,
61.14,196,112.74527631000001,133,56,7510,4.194931948184967,-24.326468048095702,0.001,7376,,
63.65,200,117.66492597999999,134,58,7848,4.333556598351326,-25.274317026138306,0.001,7677,,
,,,,,8000,4.827136849248132,-25.5967517231786,0.001,7849,85.5,164.0719554424286
65.6,204,121.38608784999998,132,61,8131,4.02741394881849,-26.061205122205948,0.001,7990,,
67.82,208,125.69414436999998,133,63,8442,4.940688729286194,-26.666806864184004,0.001,8271,,
70.35,212,130.67237218,133,65,8784,4.706299622853597,-27.292429015749978,0.001,8614,,
,,,,,9000,5.4688768109609915,-27.92076319317485,0.001,8871,85.4,164.69289566278457
72.11,216,134.09780236,132,68,9125,4.721136457863308,-28.007891155424574,0.001,8955,,
72.67,220,135.53557837,132,70,9319,7.306271022016352,-28.49070649988511,0.001,9198,,
73.16,224,135.94627185,132,71,9503,13.943852878752208,-29.349185770208184,0.001,9398,,
71.09,228,131.45679983000002,132,72,9577,8.512468281246367,-29.0280234596946,0.001,9480,,
68.6,232,126.19759483999998,132,72,9627,8.48393871386846,-30.109588305155437,0.001,9530,,
66.69,236,121.48204564000004,132,72,9701,17.5103843439193,-30.24411565607244,0.001,9594,,
,,,,,10000,10.520533525943756,-30.64864616394043,0.001,9909,19.1,-0.3430768965743482
67.39,240,119.75053488000002,133,75,10013,,,,,,
64.71,244,113.14888947,133,75,10087,16.20110034942627,-31.363149219089085,0.001,9984,,
62.34,248,107.27027529000003,133,76,10159,10.799360076586405,-31.585086398654514,0.001,10056,,
59.72,252,100.79546959000001,133,76,10233,19.18624226670516,-31.498477172851562,0.001,10130,,
58.06,256,96.33198274,133,77,10305,19.73047865761651,-32.03892283969455,0.001,10202,,
55.58,260,90.14554684000001,133,77,10379,15.052627776798449,-32.45158081054687,0.001,10276,,
52.99,264,83.81324905,133,78,10452,12.843757483694288,-32.300133599175346,0.001,10348,,
50.39,268,77.45152669,133,78,10524,17.320148355431026,-33.0944947136773,0.001,10421,,
47.67,272,70.82110639999999,133,79,10596,14.922274655765957,-32.45632447136773,0.001,10493,,
45.0,276,64.30187208999999,133,79,10668,12.302089201079475,-33.35713322957357,0.001,10565,,
42.5,280,58.22723219999999,134,80,10740,9.19579741689894,-33.19288571675619,0.001,10637,,
40.56,284,53.255131379999995,134,80,10813,11.523858706156412,-33.62759441799588,0.001,10710,,
38.29,288,47.517546389999985,134,81,10888,9.865216267736335,-34.210865868462456,0.001,10785,,
36.31,292,42.455531859999994,134,81,10960,7.155311346054077,-33.64820755852593,0.001,10857,,
,,,,,11000,12.562085829283061,-34.16403694152832,0.001,10912,18.2,-1.3763203095993959
35.24,296,39.23706752,134,82,11034,11.304371926519606,-34.03929773966471,0.001,10930,,
32.58,300,32.7274025,134,82,11106,10.666475375493368,-33.620605892605255,0.001,11003,,
30.47,304,27.407979580000003,134,83,11178,9.457447674539354,-34.30986192491319,0.001,11075,,
28.08,308,21.47219157,134,83,11250,11.73569213019477,-33.333424462212456,0.001,11147,,
25.38,312,14.873948340000002,134,84,11322,7.81186142232683,-33.87530877855089,0.001,11219,,
22.69,316,8.27457956,134,84,11394,7.976769102944268,-34.071729024251304,0.001,11291,,
21.48,320,4.679894389999999,134,85,11467,10.33810191405447,-35.09787826538086,0.001,11364,,
20.39,324,1.93003321,134,85,11542,13.32875808916594,-35.13024482727051,0.001,11438,,
20.38,328,1.83176795,134,86,11615,16.268156578666286,-34.25217990875244,0.001,11512,,
20.61,332,1.5481656999999993,135,86,11688,11.682989332411024,-34.580200619167755,0.001,11585,,
20.6,336,1.4233820599999996,135,87,11761,15.528505626477694,-35.16151123046875,0.001,11658,,
18.2,340,-1.45041318,135,87,11833,9.88208630349901,-34.55012724134657,0.001,11730,,
18.19,344,-1.4738807899999995,135,88,11906,11.745834986368815,-34.647047466701935,0.001,11803,,
18.2,348,-1.4904253399999998,135,88,11979,10.320662048127916,-34.18863974677192,0.001,11876,,
,,,,,12000,12.463309062851799,-33.99039798312717,0.001,11912,18.4,-1.518780653597787
18.2,352,-1.49334748,135,89,12053,10.82747859703867,-33.64315329657661,0.001,11949,,
18.21,356,-1.50758115,135,89,12126,8.99502804544237,-34.545843336317276,0.001,12022,,
18.2,360,-1.5022272199999998,135,90,12199,10.357957890159206,-34.95264739990235,0.001,12096,,
18.19,364,-1.49719294,135,90,12271,9.196024232440525,-34.4732608795166,0.001,12168,,
18.2,368,-1.49954008,135,91,12344,11.979193422529432,-34.27224985758463,0.001,12240,,
18.21,372,-1.5128572999999996,135,91,12417,8.550993694199455,-34.7557750278049,0.001,12314,,
18.23,376,-1.51513189,135,92,12491,9.848976235640677,-34.354247411092125,0.001,12387,,
18.23,380,-1.5103783899999996,135,92,12563,7.084557520018683,-34.81659232245551,0.001,12460,,
18.23,384,-1.5105015,135,93,12636,8.576823963059319,-34.15149858262804,0.001,12532,,
18.22,388,-1.4971684100000002,135,93,12710,9.080707135953402,-33.693760553995766,0.001,12607,,
18.22,392,-1.4982836700000002,135,94,12782,6.517101168632507,-35.01236809624566,0.001,12679,,
18.21,396,-1.4895239399999998,135,94,12855,7.553379588656956,-34.265149434407554,0.001,12752,,
18.24,400,-1.5033076400000005,135,95,12930,6.642916666833978,-33.37077960968018,0.001,12826,,
,,,,,13000,6.032033970481471,-33.27701886494955,0.001,12901,18.8,-1.7369579585480097
18.27,404,-1.5131888699999996,135,95,13005,,,,,,
18.3,408,-1.5199835900000003,135,96,13080,8.103264407107705,-33.84069690704346,0.001,12976,,
18.32,412,-1.52377523,135,96,13154,8.4490277390731,-33.21967182159424,0.001,13050,,
18.21,416,-1.45704985,135,97,13215,7.031428432464599,-32.716917514801025,0.001,13114,,
18.09,420,-1.37058815,135,97,13276,8.539863300323486,-34.4007294178009,0.001,13174,,
17.9,424,-1.24439626,135,98,13332,12.947994351387024,-33.07769012451172,0.001,13233,,
17.7,428,-1.10081741,135,98,13385,7.358822226524353,-33.58881023951939,0.001,13287,,
17.82,432,-0.8256379799999999,136,98,13470,7.077859935760498,-34.269467427180366,0.001,13358,,
17.85,436,-0.54470794,136,99,13546,10.060059600406223,-34.70717175801595,0.001,13442,,
18.08,440,-0.24570558999999995,136,100,13641,9.84188362685117,-33.464007811112836,0.001,13526,,
18.49,444,0.06986314,136,100,13755,11.818415250097003,-33.76617349897112,0.001,13645,,
18.48,448,0.33498675999999994,136,101,13827,8.795367090325607,-35.35228862762451,0.001,13724,,
18.43,452,0.7214421,136,101,13896,9.992765398586497,-34.85092247856988,0.001,13792,,
18.39,456,1.07762535,136,102,13965,11.931497149997288,-34.434060202704536,0.001,13863,,
,,,,,14000,10.57209974527359,-34.76120471954346,0.001,13913,16.1,8.417314297379926
18.32,460,1.4769932600000002,136,102,14031,11.532530754804611,-35.55475616455078,0.001,13929,,
18.27,464,1.9003750799999997,136,103,14098,9.715837099972893,-34.724191188812256,0.001,13995,,
18.64,468,2.4644345899999998,136,104,14208,10.539482188947273,-35.10576079873478,0.001,14092,,
19.2,472,3.202775629999999,136,104,14337,11.165270103348625,-35.12956290774875,0.001,14215,,
20.01,476,4.440193519999999,136,105,14492,12.66451936364174,-35.78165397644043,0.001,14368,,
22.28,480,8.329963679999999,137,107,14791,11.72023911592437,-36.678293228149414,0.001,14665,,
,,,,,15000,13.674504017218565,-37.216045580412214,0.001,14745,111.3,134.8859016418457
25.74,484,13.463557600000001,136,111,15210,10.362069420192553,-37.05671103341239,0.001,15008,,
28.63,488,16.59114941,136,114,15573,14.560119043005274,-37.74158575179729,0.001,15430,,
30.96,492,19.29742591,136,116,15878,10.897628195314523,-38.997243555580695,0.001,15741,,
,,,,,16000,13.195142438446267,-39.16933364868164,0.001,15862,81.9,71.08413800001145
33.4,496,22.18135027,135,119,16195,15.634383557856768,-39.70914710651744,0.001,16052,,
34.02,500,23.655583349999997,135,120,16332,17.344870466452377,-39.67611488929162,0.001,16220,,
34.53,504,25.048587920000003,136,120,16458,20.199316847708918,-41.340701293945315,0.001,16341,,
34.93,508,26.205919160000004,136,121,16573,25.24741706141719,-41.41393074622521,0.001,16465,,
35.26,512,27.27196265,136,122,16680,23.942210904483137,-41.65264180501302,0.001,16568,,
35.82,516,28.449289719999996,136,123,16797,14.093698996084708,-41.64384950910296,0.001,16684,,
36.45,520,29.744315,136,124,16921,20.230511784553528,-41.876580238342285,0.001,16804,,
,,,,,17000,25.820759944426708,-43.02323398590088,0.001,16904,24.1,22.312131768465044
37.27,524,31.211453639999995,136,125,17059,21.614055335521698,-43.047322591145836,0.001,16928,,
37.95,528,32.450063369999995,136,126,17180,21.653404812018078,-42.0922212600708,0.001,17072,,
38.47,532,33.99048697,136,126,17317,23.690918689078472,-43.16413580853006,0.001,17199,,
41.46,536,39.06406278,136,129,17692,21.855439032827103,-45.02848270961216,0.001,17582,,
41.5,540,39.77430839,136,130,17791,24.387126993249964,-45.92904604398287,0.001,17681,,
41.52,544,40.820585189999996,136,130,17907,28.778634316212422,-45.75634082994963,0.001,17794,,
,,,,,18000,39.3280520024507,-46.35259819030762,0.001,17898,24.8,23.341274321079254
41.79,548,41.56545798,136,131,18006,,,,,,
42.41,552,42.86162699,136,132,18137,24.080035362243652,-46.507514317830406,0.001,18029,,
46.0,556,48.92707774,137,135,18565,30.244460495240098,-46.751917882796825,0.001,18361,,
,,,,,19000,29.644340605032248,-47.64245799330414,0.001,18712,133.7,193.2537619382143
58.57,560,63.52861768,136,145,19888,28.859712025165557,-49.361401062011716,0.001,19712,,
,,,,,20000,32.51581131756961,-49.898925103081595,0.001,19803,820.9,820.6662191927433
,,,,,21000,28.669154239654542,-52.064619865417484,0.001,20803,1000.0,1040.6281621277333
,,,,,22000,29.781999478646373,-55.75040387240323,0.001,21912,157.3,268.71115108728407
80.47,564,88.02068141,120,183,22145,,,,,,
87.66,568,100.57809794999999,122,188,22974,27.202486484081714,-56.63460885752802,0.001,22621,,
,,,,,23000,27.64006522253378,-56.675236943942394,0.001,22889,354.3,479.28965467810633
,,,,,24000,31.503352039910013,-58.573285821365985,0.001,23905,251.0,385.81436854600906
99.12,572,117.89230138,119,202,24249,,,,,,
,,,,,25000,29.23909426379848,-61.62440382467734,0.001,24841,297.8,429.4278809130192
110.08,576,134.68380168,119,213,25500,31.448230651273565,-62.38665441564611,0.001,25136,,
,,,,,26000,33.710917586865634,-63.9956995425017,0.001,25645,143.7,217.19632019996644
117.36,580,145.32697833000003,118,224,26527,32.29993608563217,-65.31529115893177,0.001,26340,,
,,,,,27000,33.819728872992776,-66.16139047796077,0.001,26697,572.3,593.476337826252
,,,,,28000,33.51753711175918,-67.34953604888916,0.001,27697,390.2,416.6765751540661
128.28,584,158.66439299,114,244,28038,,,,,,
,,,,,29000,35.224908461047626,-69.2247525146742,0.001,28607,1000.0,992.3931378126144
,,,,,30000,34.778703596115115,-70.45375813293457,0.001,29607,1000.0,1004.6336614668369
151.19,588,182.45523343999997,109,280,30692,,,,,,
,,,,,31000,35.27257611346245,-72.27227278137207,0.001,30607,727.5,755.1379498362542
,,,,,32000,36.18226282937186,-76.85655112888502,0.001,31788,546.5,590.2255226433277
169.95,592,203.23315323,109,300,32873,,,,,,
,,,,,33000,44.97554650417594,-80.07021917298783,0.001,32874,177.2,235.37073196172713
170.23,596,206.26607470000002,108,307,33218,39.727323296426356,-78.8394546508789,0.001,33046,,
,,,,,34000,27.760284179732913,-80.1022229875837,0.001,33217,452.4,503.9201036810875
183.65,600,223.07044925000002,109,317,34697,33.97440570970861,-81.532770990168,0.001,34422,,
,,,,,35000,42.74643834741199,-81.46307700872421,0.001,34869,267.5,402.8293177306652
193.61,604,239.02945099000002,110,323,35819,39.39991582968296,-82.10075958251953,0.001,35485,,
,,,,,36000,41.223820802198354,-82.2684829711914,0.001,35734,260.7,375.9675046503544
203.26,608,253.4735758,111,331,36899,33.323122028320554,-83.13678795950753,0.001,36557,,
,,,,,37000,36.998254468004994,-83.29063267670861,0.001,36814,330.4,517.1057543873787
212.22,612,267.90292501000005,111,338,37902,40.37927373796062,-84.05209574206123,0.001,37621,,
,,,,,38000,41.390557500780844,-83.87703486851284,0.001,37817,212.5,329.3536714911461
219.01,616,278.98698681999997,112,343,38698,40.439530260591624,-84.60507879638672,0.001,38388,,
,,,,,39000,38.70096516424371,-85.1164621160936,0.001,38871,184.5,275.8508562743664
225.98,620,290.30183581,113,348,39519,31.79526949150618,-85.17750007415486,0.001,39153,,
,,,,,40000,40.944817684134655,-85.09613172051047,0.001,39728,195.6,320.6704893767834
236.58,624,308.46247803,114,356,40717,37.69850629347342,-85.65163332150306,0.001,40352,,
,,,,,41000,30.574182698461744,-85.10076226128473,0.001,40722,271.6,448.42752544283866
245.17,628,323.28737405,114,362,41697,36.51881441369757,-85.91618341832728,0.001,41295,,
,,,,,42000,37.17996983563722,-86.45752977969042,0.001,41880,282.7,477.52768937945365
253.27,632,337.48791588,115,370,42644,34.15091858591352,-87.22384098597935,0.001,42460,,
,,,,,43000,38.74699627834818,-87.07877101068911,0.001,42651,250.4,416.38448679447174
255.21,636,341.7607842399999,115,375,43213,37.392027864456175,-87.09302474975586,0.001,43036,,
,,,,,44000,33.744196643506676,-88.06134606841812,0.001,43707,187.1,327.08890748023987
265.03,640,359.27722896000006,116,381,44294,33.624874680999696,-87.62441806342657,0.001,43961,,
269.32,644,367.0460936799999,116,384,44839,23.411853493996038,-88.61259401761569,0.001,44492,,
,,,,,45000,35.46642797775851,-88.41536980548888,0.001,44754,219.2,327.7791866600513
,,,,,46000,20.951730567530582,-88.79675006866455,0.001,45574,379.4,571.4469504535198
280.27,648,384.4626233099999,115,398,46033,,,,,,
285.4,652,394.14912625000005,115,403,46677,37.10317309518879,-89.491304917769,0.001,46345,,
,,,,,47000,28.602945069558757,-89.83279418945312,0.001,46821,910.4,960.9175442457199
,,,,,48000,33.86631110906601,-90.55798895263672,0.001,47821,734.4,805.208012443781
295.76,656,407.48980092000005,110,434,48141,32.444320702956894,-91.31023885435977,0.001,47939,,
,,,,,49000,34.10533785208678,-91.39983975685249,0.001,48056,642.8,711.9598250091076
298.54,660,413.68761716,109,453,49742,35.585180295597425,-92.95187516645952,0.001,49542,,
,,,,,50000,23.876205957503547,-93.26604648806014,0.001,49880,105.1,232.0092254459858
280.4,664,398.86492146999996,109,457,50185,21.038835140894044,-93.57175373581221,0.001,49986,,
276.78,668,396.49982965999993,109,461,50652,25.224672937017726,-93.19057113405258,0.001,50455,,
,,,,,51000,25.801411167780557,-92.8797124226888,0.001,50810,123.3,278.61625948548317
268.89,672,389.7364578,109,466,51138,32.36638565734029,-93.12550246715546,0.001,50938,,
264.14,676,386.0771776099999,109,472,51914,29.85806834735329,-93.1394185959918,0.001,51612,,
,,,,,52000,33.64797534591042,-92.96832748695657,0.001,51829,257.8,438.14980707764624
,,,,,53000,26.488460579118527,-93.75353609098421,0.001,52360,311.0,451.5346735477448
271.42,680,395.23776502,108,495,53669,32.33859161758423,-94.80111332702637,0.001,53360,,
258.89,684,380.6967139600001,108,498,53927,37.92243891954422,-95.13452079079367,0.001,53816,,
,,,,,54000,20.19667570407574,-96.74939962533804,0.001,53842,112.2,201.42588104009627
237.3,688,363.3083223000001,107,504,54422,25.55880957064421,-95.20618090422258,0.001,54236,,
220.86,692,349.53696177999996,107,509,54959,32.27164920700921,-95.39296281602648,0.001,54851,,
,,,,,55000,50.10296558297199,-96.42046737670898,0.001,54874,175.0,355.21001918911935
224.84,696,358.59966826000004,107,516,55702,29.446202769137845,-95.516695059982,0.001,55416,,
,,,,,56000,30.907977687778757,-96.51166715716371,0.001,55818,216.6,401.38534412384035
217.87,700,355.29875045999995,107,527,56484,32.52591103544602,-96.7879861684946,0.001,56252,,
,,,,,57000,30.031107948886024,-96.86084959242079,0.001,56807,236.7,440.47144411802293
215.21,704,355.15001286000006,106,537,57340,37.040935250824575,-96.47133284807205,0.001,57062,,
,,,,,58000,32.598967563222956,-96.74194809242532,0.001,57900,161.2,299.15574591755865
212.79,708,356.35650711,106,546,58178,,,,,,
209.06,712,352.28565874000014,106,551,58808,28.77783161680275,-97.38782812047887,0.001,58588,,
,,,,,59000,29.364848958121406,-97.39806009928385,0.001,58813,210.4,404.06911911964414
206.34,716,349.50302967999994,106,558,59332,38.585022129175314,-97.38510305231267,0.001,59178,,
203.59,720,347.6920750399999,106,562,59878,37.80611730019252,-97.9901569366455,0.001,59663,,
,,,,,60000,36.03366855841416,-97.08009866567758,0.001,59793,219.0,422.6189286828041
200.71,724,345.70328194,106,571,60788,37.86873683475313,-98.67503255208334,0.001,60473,,
,,,,,61000,38.31670906854713,-98.60382511304772,0.001,60703,232.8,447.9865939736366
198.92,728,345.9099078699999,106,580,61589,28.76086316405043,-98.99347834153609,0.001,61327,,
,,,,,62000,30.426675013298,-100.32680704061268,0.001,61901,188.5,390.38067757487295
197.3,732,346.01932005000003,105,588,62374,32.89776029735032,-100.07413993914103,0.001,62094,,
,,,,,63000,36.32290358013577,-101.52518262361225,0.001,62870,182.5,392.454814684391
199.46,736,353.1369850599999,105,597,63159,,,,,,
196.2,740,351.78986481,105,603,63914,31.789766665943507,-101.84670754764856,0.001,63635,,
,,,,,64000,32.70706013060108,-102.62345791846207,0.001,63829,204.2,445.9363536953926
198.5,744,359.60587461,105,612,64689,31.520346083591892,-103.38265204675419,0.001,64417,,
,,,,,65000,38.476855931182705,-103.96473630269368,0.001,64796,198.2,425.56470675468444
195.01,748,358.69983224000003,105,620,65534,37.41951653718948,-104.69890525817871,0.001,65191,,
,,,,,66000,37.07444728523624,-105.62984667326275,0.001,65894,223.3,432.92082259655
198.89,752,366.39660236000003,105,631,66566,41.323479071496024,-106.11523964291527,0.001,66146,,
,,,,,67000,37.3054437266643,-106.26754137495874,0.001,66764,261.5,474.47465320825575
194.67,756,365.49856247,105,643,67608,34.55036966902737,-107.3446677327156,0.001,67285,,
,,,,,68000,38.92632521742984,-107.79813455797962,0.001,67716,233.1,452.31050075292586
185.76,760,357.95265884,104,651,68318,27.383478196461997,-108.65694376627604,0.001,67980,,
187.55,764,360.69035518,104,657,68940,39.88309680714327,-108.72286987304688,0.001,68702,,
,,,,,69000,29.96046158846687,-109.58418294003135,0.001,68855,213.5,440.15669927001
192.32,768,368.48597547000014,104,666,69884,34.4342114701563,-110.21323795005924,0.001,69547,,
,,,,,70000,43.35922593162174,-110.98112439352369,0.001,69799,239.0,451.01117169260976
195.58,772,372.79816317000007,104,677,70696,35.78039959210616,-111.51801417424129,0.001,70527,,
,,,,,71000,42.08090404167916,-111.46424176854995,0.001,70817,231.3,461.6873410642147
197.0,776,376.95229416,104,686,71614,36.61996184432856,-112.60126065807182,0.001,71301,,
,,,,,72000,35.96343734749125,-113.22832262023421,0.001,71770,200.8,423.7648191213608
188.43,780,371.4717957100001,104,696,72512,44.03672138196693,-113.29233278047055,0.001,72207,,
,,,,,73000,36.73928546667099,-113.67479804992676,0.001,72873,248.9,478.4612163424492
194.97,784,385.85157404999995,103,706,73424,32.71023164583942,-113.98798911027082,0.001,73127,,
,,,,,74000,29.471038494910392,-114.12893268424021,0.001,73707,209.9,433.63037955760956
198.48,788,393.96531582000006,103,715,74270,34.0085163268176,-114.37258439497514,0.001,73927,,
,,,,,75000,33.44302006836595,-114.76103190718025,0.001,74895,262.9,490.66326930522916
202.83,792,403.0259282899999,103,726,75242,,,,,,
,,,,,76000,27.78116810463163,-115.04595268429733,0.001,75638,274.7,498.0688541829586
206.29,796,408.24255091,103,737,76331,33.43835188423455,-115.11360321897368,0.001,75996,,
,,,,,77000,44.40198120742878,-114.97262435263775,0.001,76649,298.5,526.6997446835042
208.17,800,412.11981627,103,748,77301,33.66853695862914,-114.74383659885355,0.001,76941,,
,,,,,78000,27.829232494375983,-115.24057189941406,0.001,77567,572.6,725.2534415125847
,,,,,79000,32.352405749082564,-116.11509909057617,0.001,78567,536.9,739.0015243589878
221.72,804,423.95619955,102,778,79512,34.172584373339085,-117.45478030854622,0.001,79019,,
,,,,,80000,24.025349514301006,-117.48275615985577,0.001,79868,408.4,507.79752814173696
,,,,,81000,29.007297039031982,-117.67218447488452,0.001,80121,635.5,761.5624825030566
230.28,808,431.03636804,101,801,81206,,,,,,
,,,,,82000,38.87966119910617,-118.05906852843269,0.001,81372,510.2,690.7394124984742
239.38,812,443.0462687400001,100,825,82746,27.918510290292595,-118.8761339040903,0.001,82378,,
,,,,,83000,25.56777625201869,-118.38797045768575,0.001,82661,325.7,520.4386765956879
239.04,816,442.59863136,99,834,83236,63.66415936371376,-117.68617248535156,0.001,83124,,
240.82,820,447.60441418000005,100,838,83960,28.341109305435086,-119.47489872685185,0.001,83644,,
,,,,,84000,36.69409163070448,-119.31136945641559,0.001,83875,250.8,483.10438165664675
238.99,824,446.4787618600001,99,847,84687,35.4530429872748,-119.2568291442035,0.001,84433,,
,,,,,85000,23.63899510038411,-119.00365090075834,0.001,84765,163.1,398.56865830421447
237.33,828,445.81462393999993,99,854,85322,33.61338816132656,-119.28494227209757,0.001,85099,,
236.09,832,445.4493463399999,100,859,85983,38.68775952972981,-119.6685622215271,0.001,85745,,
,,,,,86000,28.91819636806164,-120.2878178187779,0.001,85898,156.8,384.0058298289776
234.44,836,444.17953328000004,100,865,86603,44.51607037226359,-119.39640452067057,0.001,86345,,
,,,,,87000,30.861961959981596,-119.37021960950878,0.001,86809,147.7,395.8367044389248
232.65,840,442.50276254,99,872,87179,26.5685414536794,-119.63897084554037,0.001,86959,,
230.45,844,441.21377465999996,100,876,87734,40.5708820047996,-120.08538415091378,0.001,87508,,
,,,,,88000,47.4197194654178,-120.0980272169237,0.001,87802,143.0,407.2258981227875
227.52,848,439.33560522000005,99,882,88286,33.216097154115374,-120.03662109375,0.001,88074,,
223.5,852,437.0184141100001,100,886,88916,26.452680353738046,-120.21353950029538,0.001,88667,,
,,,,,89000,37.52949712043855,-120.78578446551067,0.001,88831,145.9,399.6939868986607
219.07,856,433.91780255,100,893,89515,35.44496558447304,-120.41850802264636,0.001,89277,,
,,,,,90000,22.933093472044597,-120.61974108219147,0.001,89823,115.1,291.2036642670631
217.04,860,433.51873802,100,898,90022,,,,,,
217.02,864,437.3623081799999,100,903,90642,26.468238912670817,-120.98975793938888,0.001,90394,,
,,,,,91000,28.528371614145946,-121.00611739560782,0.001,90878,155.4,415.59506344795227
