time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/fps,train/critic_loss,train/actor_loss,train/learning_rate,train/n_updates,eval/mean_reward,eval/mean_ep_length
468,396.43830839000003,202.7,59980,345,173,14.632269334510939,-70.5990606035505,0.001,59647,,
,,,60000,,,14.651764326457736,-70.64946163401885,0.001,59884,507.83445806503295,258.0
472,398.63256170000005,205.12,60912,352,172,14.739368827975525,-70.33324224770475,0.001,60657,,
,,,61000,,,14.686478410876772,-69.58789720535279,0.001,60816,480.6183115661144,240.6
476,400.77852084000006,207.25,61957,359,172,14.198298322353438,-69.86005032156396,0.001,61618,,
,,,62000,,,13.805829387633398,-69.44475810783953,0.001,61861,545.5155460906681,320.2
480,408.77813016,211.64,62980,365,172,13.70470343774824,-68.79064144305329,0.001,62664,,
,,,63000,,,13.124280394207348,-68.8838608828458,0.001,62884,435.1800333201885,237.0
484,411.78411303,213.71,63994,371,172,13.019344632870682,-69.00943495848469,0.001,63552,,
,,,64000,,,13.333673074755366,-68.7103049217621,0.001,63898,506.90170464217664,287.9
488,413.52982976999994,214.74,64900,376,172,13.181353155918385,-68.30645706035473,0.001,64567,,
,,,65000,,,12.596003439858995,-68.30526351928711,0.001,64804,511.1480073589366,349.9
492,418.21265042,216.55,65886,383,171,13.041807172356583,-68.46942056394091,0.001,65527,,
,,,66000,,,12.787410056183093,-68.4571100581776,0.001,65790,349.11017192318104,185.1
496,424.10732147000004,218.89,66763,388,171,12.149351671006944,-68.4213833127703,0.001,66451,,
,,,67000,,,12.877621761777185,-67.97173153270374,0.001,66843,439.76899818633683,292.2
500,423.83243580999994,217.96,67607,393,171,12.24534652773188,-67.90058708190918,0.001,67321,,
,,,68000,,,12.127877244283987,-68.10903263092041,0.001,67726,499.9422326683765,268.0
504,426.61850300000003,218.11,68502,399,171,12.790433287620544,-67.45805625915527,0.001,68232,,
,,,69000,,,13.402998078076136,-67.81586292178132,0.001,68719,450.2067324221134,223.3
508,428.09411422,217.73,69214,403,171,12.66446278450337,-67.73590173112585,0.001,68907,,
512,426.36863156000004,215.35,69914,406,172,12.223914873032342,-67.77312396821522,0.001,69636,,
,,,70000,,,12.966917485981197,-67.21090459299612,0.001,69818,408.1610983610153,181.1
516,424.81350303000005,214.01,70648,410,172,12.47029752680596,-67.6086522771957,0.001,70360,,
,,,71000,,,11.641255418737451,-66.82962944138218,0.001,70829,330.56170485168695,153.3
520,419.50380791000003,211.51,71261,413,172,12.32834533610976,-67.06069606183523,0.001,70995,,
524,415.98357181000006,210.01,71992,417,172,12.423586031633937,-67.37513369824512,0.001,71733,,
,,,72000,,,12.693320429398238,-67.0380147143108,0.001,71896,353.0597158014774,164.0
528,409.74924637,206.17,72648,422,172,11.427769853182488,-66.88172761599223,0.001,72410,,
,,,73000,,,11.661129993462712,-67.06048328061647,0.001,72711,462.7068567058071,252.4
532,408.07203178,206.19,73506,427,171,11.677171870453718,-66.52573938239111,0.001,73144,,
,,,74000,,,11.496034210920334,-66.51246042251587,0.001,73888,332.320735937357,167.5
536,403.52389893,204.06,74148,432,171,,,,,,
540,397.36365901000005,202.66,74847,435,171,12.80425991649516,-66.92602615356445,0.001,74589,,
,,,75000,,,11.923208361580258,-66.24230993361701,0.001,74877,355.101641190052,172.4
544,393.53817244000004,201.21,75498,439,171,12.230996704101562,-66.30319200079126,0.001,75188,,
,,,76000,,,11.740367151561536,-65.88602435463353,0.001,75811,380.62202231287955,209.3
548,392.76407467999996,202.03,76245,443,171,12.228551167079381,-66.17417673631148,0.001,75986,,
552,388.8384711899999,200.81,76945,446,172,11.773084609063117,-65.98083684732626,0.001,76655,,
,,,77000,,,11.146310511323595,-66.07770762492702,0.001,76849,435.72186131477355,230.8
556,390.8632463099999,203.34,77834,451,172,12.619776773853463,-65.5642033424698,0.001,77577,,
,,,78000,,,11.818649407499326,-65.70896572536893,0.001,77738,315.08192490935323,167.5
560,394.5656107500001,204.35,78668,455,172,12.215426407461091,-65.52298568365143,0.001,78398,,
,,,79000,,,11.672282231035572,-65.41035994704889,0.001,78769,354.2305185377598,180.9
564,399.8489904999999,204.52,79424,459,172,11.39801927497484,-65.7135723807595,0.001,79175,,
,,,80000,,,11.522489200350385,-65.72460975303306,0.001,79860,382.57778974175454,196.4
568,392.60108866999997,202.31,80211,463,172,,,,,,
572,388.04713410000005,200.09,80921,467,173,11.183656391084503,-65.3729086413826,0.001,80630,,
,,,81000,,,11.842286347120236,-65.64023487838273,0.001,80825,304.75949175953866,165.4
576,382.50329336999994,196.57,81614,470,173,12.275559965386448,-65.45412863306252,0.001,81301,,
,,,82000,,,12.35586135820909,-65.70470400723543,0.001,81738,435.008412361145,210.6
580,379.42425086999987,194.6,82440,475,173,10.932733606409144,-65.7340982578419,0.001,82171,,
,,,83000,,,11.839602984322442,-65.33876317342123,0.001,82887,301.5806831240654,153.0
584,374.58601995999993,191.4,83134,479,173,,,,,,
588,373.27248577000006,190.05,83905,482,173,12.675331219694668,-65.34427018599077,0.001,83647,,
,,,84000,,,10.826113491882513,-65.54468550505462,0.001,83809,377.05159426927565,183.5
592,366.06426524999995,186.95,84581,486,173,11.465411271578,-65.29611337920765,0.001,84333,,
,,,85000,,,11.393037442503305,-65.18153157727471,0.001,84821,462.60220910310744,207.4
596,362.8071401600001,185.32,85295,490,173,11.13190231221245,-64.76068200456335,0.001,85008,,
,,,86000,,,11.298033925908557,-65.41077200571696,0.001,85719,376.4949768900871,192.9
600,359.70810076000004,184.2,86027,494,173,,,,,,
604,358.05371145000004,182.36,86738,497,174,11.259261097779145,-65.15729178151777,0.001,86494,,
,,,87000,,,10.920882448118332,-65.68470517326804,0.001,86813,317.7915745854378,164.3
608,357.98565259000003,182.64,87478,502,174,11.361197750803102,-65.59441430789909,0.001,87188,,
,,,88000,,,11.698999503012478,-65.5473620460147,0.001,87798,478.88973115086554,240.9
612,359.81919050000005,184.37,88351,507,174,11.490049649110604,-65.79421340278957,0.001,88029,,
,,,89000,,,10.750620020322563,-65.67049117915886,0.001,88716,456.25478328466414,219.6
,,,90000,,,11.66616187095642,-65.62629852294921,0.001,88946,664.9373341647442,479.2
616,367.2802557,193.94,90042,515,174,,,,,,
620,374.04008412,196.53,90914,521,174,10.93841380058451,-65.78143834259551,0.001,90604,,
,,,91000,,,11.042642622350533,-65.69768424346069,0.001,90818,338.31843464374543,161.5
624,375.3042896299999,196.89,91681,526,174,10.943183398599109,-65.58801146114574,0.001,91412,,
,,,92000,,,12.00987945649682,-65.72329737839189,0.001,91790,333.04224770665166,164.0
628,377.4252674400001,197.82,92430,530,174,11.02288088057805,-65.99685761535052,0.001,92134,,
,,,93000,,,10.457969919840496,-66.6762506696913,0.001,92661,598.8780125617981,409.9
632,377.68104660000006,197.2,93226,535,174,10.379941956750278,-66.09478550102874,0.001,92922,,
636,380.01939289,198.04,93952,538,174,10.707180484135945,-66.01032098134358,0.001,93668,,
,,,94000,,,10.317867575807774,-66.51132035762706,0.001,93856,501.5718686878681,253.0
640,386.56280403999995,199.62,94809,543,174,10.941577980091479,-65.79354992247464,0.001,94507,,
,,,95000,,,10.648982344321833,-66.03677223724068,0.001,94713,434.2605381667614,196.6
644,392.10762588,201.58,95656,547,174,11.08216332295619,-66.20851457228355,0.001,95339,,
,,,96000,,,11.173591842817947,-66.41044546428479,0.001,95789,348.13592224121095,171.7
648,393.30402455999996,200.82,96327,552,174,10.44717833000844,-65.8780866265297,0.001,96108,,
,,,97000,,,11.124695288702615,-66.4044086933136,0.001,96815,406.87790697216985,205.1
652,396.00368342999985,201.15,97060,556,174,,,,,,
656,397.2671041599999,200.85,97919,559,174,10.864626081263433,-66.29229073446305,0.001,97625,,
,,,98000,,,10.818798077226889,-66.38225894504123,0.001,97823,438.12645191550257,207.9
660,397.47827717,200.35,98703,563,175,10.192477502742735,-66.9049330959801,0.001,98403,,
,,,99000,,,10.92532819941424,-66.50036789820744,0.001,98814,411.647968685627,203.2
664,397.83532068,200.41,99465,569,174,11.216632946482244,-66.70544725094202,0.001,99234,,
,,,100000,,,11.313912730350673,-66.35103888823608,0.001,99781,327.5638950645924,151.0
668,403.61167295000007,200.38,100249,573,174,11.164470139196364,-66.61473606409652,0.001,99958,,
,,,101000,,,10.686875895591779,-66.69130496764451,0.001,100648,758.7197609782219,632.2
672,411.04564504,208.23,101744,582,174,,,,,,
,,,102000,,,10.86625083864044,-66.69324219226837,0.001,101841,373.5909506738186,184.5
676,413.20751600999995,208.47,102461,590,173,11.532576178395471,-66.09115161452182,0.001,102189,,
,,,103000,,,10.716387347278433,-66.97062399448492,0.001,102742,380.95752175450326,175.9
680,412.01140351999993,207.34,103174,595,173,10.910499882359076,-66.84294833228702,0.001,102953,,
,,,104000,,,10.416237538035324,-66.68730904292134,0.001,103884,471.0079027533531,204.0
684,420.30351184,210.57,104191,601,173,,,,,,
,,,105000,,,11.369943275684264,-66.94518619630395,0.001,104695,370.59753932356836,180.7
688,421.58155172999994,211.19,105024,605,173,,,,,,
692,425.3217637199999,212.52,105833,609,173,10.999617779736028,-67.51874040483355,0.001,105551,,
,,,106000,,,12.073170846508395,-67.18588170697612,0.001,105737,373.73608246445656,190.9
696,424.1553533,212.17,106512,613,173,10.610783890249648,-67.25115770506628,0.001,106315,,
,,,107000,,,10.486604730288187,-66.8739364260719,0.001,106762,399.6615514874458,195.0
700,425.76611302,212.18,107245,617,173,11.004623279821404,-66.88411133749443,0.001,106991,,
704,426.73660036,212.25,107963,620,173,10.475172803401946,-67.04817569732666,0.001,107669,,
,,,108000,,,10.84821817369172,-67.32745692705868,0.001,107867,405.3647088170052,189.7
708,429.40274637000005,212.78,108756,625,173,10.91108937490554,-67.7584139641295,0.001,108463,,
,,,109000,,,11.116147670091367,-67.7258591745414,0.001,108864,402.3933945596218,199.0
712,429.41788581000003,212.44,109595,630,173,10.142363202464473,-67.7010728647043,0.001,109287,,
,,,110000,,,10.228613939778558,-67.6351217730292,0.001,109841,424.9030465185642,188.4
716,422.17481118,203.42,110384,635,173,10.52521459362175,-67.68511398700105,0.001,110078,,
,,,111000,,,10.159428125358673,-67.87091491335914,0.001,110700,414.924145334959,204.5
720,421.71072555,203.18,111232,639,173,10.200852962726719,-67.55332507727282,0.001,110913,,
,,,112000,,,10.558408352563966,-67.09986812663529,0.001,111779,478.889901137352,207.4
724,424.21012215999997,203.98,112079,644,173,,,,,,
728,428.98047739000003,205.58,112988,648,174,10.38102933370842,-67.66916919204424,0.001,112651,,
,,,113000,,,11.028704417691685,-67.80280508876832,0.001,112892,529.9965079188347,253.4
732,431.96900739999995,206.58,113884,653,174,10.521461844993626,-67.68448974889353,0.001,113580,,
,,,114000,,,10.564653073365871,-67.87494883170494,0.001,113788,563.3395574092865,251.6
736,435.98232659999996,208.56,114808,659,174,10.412136041756833,-68.13457616170247,0.001,114497,,
,,,115000,,,10.406788832642311,-68.43117078145345,0.001,114712,482.0742818117142,214.5
740,436.02849685000007,209.33,115742,664,174,11.124015030023214,-68.12333748791669,0.001,115520,,
,,,116000,,,10.418525428946959,-68.23993509465998,0.001,115874,328.9969098031521,159.0
744,436.4887558700001,212.72,116928,668,174,10.674348322550456,-68.50844891866048,0.001,116054,,
,,,117000,,,10.603218811030253,-68.64529813163385,0.001,116832,495.0143430173397,234.4
748,441.7944636500001,214.24,117751,675,174,10.760461393524619,-68.60222992242551,0.001,117469,,
,,,118000,,,10.814829041880946,-68.09377588251586,0.001,117655,586.9688931733369,311.9
,,,119000,,,10.643587913229714,-68.18833469132245,0.001,118800,544.1851219475269,235.9
752,451.75023374000006,221.16,119176,684,174,,,,,,
,,,120000,,,10.76908276564833,-68.7249621377475,0.001,119849,621.3481895939447,350.8
756,458.55574977,224.82,120401,692,173,10.52517316967661,-68.25371813992841,0.001,120066,,
,,,121000,,,10.686853442359808,-69.12860203752614,0.001,120771,426.80351980626585,210.3
760,463.46246096000004,227.47,121450,697,174,10.367244617894011,-68.62458652123473,0.001,121036,,
,,,122000,,,10.608258821679362,-69.22350337670284,0.001,121354,609.0290401265025,355.3
,,,123000,,,11.137514329725697,-68.77286068085701,0.001,122815,440.7325816454366,226.6
764,472.33900494999995,236.1,123075,708,173,,,,,,
