time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,train/critic_loss,train/learning_rate,train/actor_loss,train/n_updates,eval/mean_ep_length,eval/mean_reward
178,2494,13,50.97729113157895,32.81578947368421,76,0.9935793030261993,0.001,-9.565436681111654,2373,,
178,2583,14,50.383389512499996,32.2875,80,1.1611291908405044,0.001,-9.971269780939275,2462,,
177,2670,15,49.803599916666656,31.785714285714285,84,1.2412681203512919,0.001,-10.275840187072754,2549,,
177,2759,15,49.331733863636366,31.352272727272727,88,1.2023863287075707,0.001,-10.593343496322632,2638,,
177,2848,16,48.88364436956522,30.956521739130434,92,1.0809557383710688,0.001,-10.728960644115102,2726,,
177,2937,16,48.479360041666666,30.59375,96,1.3053408170288259,0.001,-11.214540221474387,2815,,
,3000,,,,,1.1140662729740143,0.001,-11.30624701760032,2883,36.6,65.39449317455292
177,3179,17,51.17705045,31.79,100,0.993999180468646,0.001,-11.506675834655761,2982,,
177,3487,19,56.50958463999999,34.35,104,1.437312596006158,0.001,-12.473287070669778,3306,,
177,3766,21,59.73642167999999,35.26,108,1.575829329815778,0.001,-13.59215126615582,3607,,
,4000,,,,,1.553574797593885,0.001,-14.442863543828329,3857,74.5,141.12775988578795
173,4030,23,62.98657304000001,37.01,112,,,,,,
174,4357,24,67.73269733000001,39.39,116,1.2032338534632037,0.001,-15.578386306762695,4172,,
172,4648,26,72.13108525,41.32,120,2.236513541294978,0.001,-16.912602204542893,4469,,
,5000,,,,,2.2123428270368293,0.001,-17.954232683368758,4848,103.6,208.20558656454085
168,5053,29,76.24255115,41.81,124,,,,,,
169,5456,32,82.76486321,44.96,128,2.0560582055903898,0.001,-19.365027446372835,5258,,
169,5851,34,89.09189642000001,48.01,132,2.4110890865325927,0.001,-20.7160015472999,5657,,
,6000,,,,,2.286348938395124,0.001,-21.246926060429328,5861,96.4,190.76820451021194
166,6260,37,95.19301077999997,51.0,136,2.4343410490829256,0.001,-21.957213507758247,6060,,
167,6668,39,100.94992618,53.74,140,2.400234272893594,0.001,-23.248952126016423,6464,,
,7000,,,,,2.5833299796168623,0.001,-24.49674914433406,6889,99.5,197.74927154779434
164,7090,43,107.37511781,56.84,144,,,,,,
164,7491,45,111.37697388999999,58.65,148,2.7724245712870643,0.001,-25.630035832243145,7290,,
165,7916,47,117.08921151999999,61.29,152,2.730412703518774,0.001,-26.604329875871247,7706,,
,8000,,,,,3.2630457969399185,0.001,-26.879211113669655,7817,103.3,208.95818390846253
163,8345,51,122.81093687999999,63.88,156,3.239769317741905,0.001,-27.818776062556676,8141,,
163,8763,53,128.76624825,66.72,160,3.380044235935751,0.001,-28.729510793146098,8557,,
,9000,,,,,3.8293102808382318,0.001,-29.45126095685092,8842,97.6,190.79094520807266
162,9180,56,134.65496715000003,69.82,164,3.232840954700363,0.001,-29.925981593581866,8949,,
163,9596,58,139.65030814000002,72.96,168,4.141945983990129,0.001,-30.527240287966844,9387,,
163,9937,60,143.32814387,75.4,172,4.21608880652657,0.001,-31.45817470550537,9768,,
,10000,,,,,4.737908957685743,0.001,-31.73081828526088,9838,90.3,146.56438266038896
162,10269,63,147.00014933,77.75,176,4.020336856444676,0.001,-32.0597817103068,10077,,
162,10601,65,151.49961857,80.18,180,4.043120112684038,0.001,-32.928151830037436,10418,,
163,10836,66,153.97061498,81.66,184,5.101116964311311,0.001,-33.158907651901245,10643,,
,11000,,,,,4.953454810254117,0.001,-33.52455163509288,10737,760.4,787.9864546954632
,12000,,,,,4.852703963188415,0.001,-35.27790929916057,11831,93.5,181.17549940347672
150,12109,80,167.61888559999997,93.5,188,4.165292133567154,0.001,-35.35183870031479,11924,,
151,12485,82,173.24167928,96.37,192,5.739767926434676,0.001,-36.07564536730448,12286,,
151,12873,84,179.1967024,99.36,196,5.525958409574296,0.001,-36.84584765964084,12674,,
,13000,,,,,6.720525824293798,0.001,-37.058088107984894,12872,95.6,184.22834445238112
151,13260,87,182.08327379000005,100.81,200,5.549381602157667,0.001,-37.49633983537262,13071,,
152,13642,89,183.67650035000003,101.55,204,5.7286912476023035,0.001,-38.04184571901957,13444,,
,14000,,,,,5.741225667674132,0.001,-38.59888786315918,13826,90.4,174.2731600522995
151,14011,92,185.87663720000003,102.45,208,,,,,,
152,14392,94,188.50541646,103.62,212,7.0203172812301124,0.001,-38.917007966475055,14199,,
153,14776,96,189.70829668,104.19,216,5.89318687081337,0.001,-39.80167373657227,14573,,
,15000,,,,,5.358580589294434,0.001,-39.83820762634277,14823,98.9,198.23513016700744
,16000,,,,,8.32272105774981,0.001,-40.00113101715737,14917,165.9,205.26884480714799
158,16016,100,198.75514254,113.68,220,,,,,,
152,16316,107,196.06567607,112.63,224,6.224420347303714,0.001,-41.38384901802495,16174,,
153,16688,108,193.99571788999998,112.32,228,7.453352953480408,0.001,-41.7807806583873,16422,,
,17000,,,,,7.346168866524329,0.001,-42.35230429697845,16824,391.3,465.87278760671614
153,17668,115,199.6760475,118.17,232,8.286099735059237,0.001,-42.33623318923147,16976,,
,18000,,,,,7.433860007999013,0.001,-43.53165196437462,17867,60.5,103.76066479086876
150,18071,120,199.96633352,118.11,236,,,,,,
150,18412,122,198.44511662000002,117.44,240,8.999629340452307,0.001,-44.53928166344052,18231,,
151,18818,124,198.47001626000002,117.28,244,7.786415934562683,0.001,-45.26086277431912,18627,,
,19000,,,,,6.983350279196253,0.001,-45.008418676988136,18825,100.3,213.32398430109023
151,19211,127,198.83190920999996,117.2,248,6.8326409493369615,0.001,-45.733090689015945,19005,,
154,19889,129,200.80462551000005,119.73,252,11.384066077165825,0.001,-46.11140060424805,19330,,
,20000,,,,,8.855082226895737,0.001,-46.87661246366279,19877,908.2,928.2090998232364
,21000,,,,,8.41190507388115,0.001,-47.31559105682373,20877,200.7,312.6771742403507
145,21158,145,207.37647896999997,128.13,256,9.933381813088642,0.001,-48.050675839793925,20974,,
,22000,,,,,9.38145546741735,0.001,-48.93833257637772,21788,354.8,512.8087460935116
145,22302,152,216.26875777999993,135.39,260,,,,,,
,23000,,,,,9.917338910011145,0.001,-49.95178809532752,22859,351.8,508.6681568980217
144,23493,163,226.62694517,143.13,264,8.160075666623957,0.001,-50.418970287547396,23199,,
,24000,,,,,11.14590978047934,0.001,-50.61436228005283,23769,216.5,353.35182186961174
144,24401,169,235.10726928999998,148.05,268,9.515860913756365,0.001,-50.97585095616872,24103,,
,25000,,,,,8.332130535539374,0.001,-51.82716181192053,24842,244.3,387.50688523054123
143,25160,175,243.49938562000006,152.23,272,,,,,,
,26000,,,,,11.132332745465366,0.001,-52.04528260664507,25594,421.7,577.5868443548679
,27000,,,,,9.574964966288913,0.001,-52.532798561683066,26115,1000.0,1054.8607169032098
141,27214,192,263.62409877000005,169.45,276,,,,,,
,28000,,,,,10.576124713659286,0.001,-52.90605504608154,27115,1000.0,1075.1040814459325
135,28250,208,268.59326763,176.49,280,8.555051763852438,0.001,-54.4809315999349,28138,,
136,28996,212,277.28525777,181.6,284,8.509192111000182,0.001,-54.40914995708163,28790,,
,29000,,,,,8.43602069070406,0.001,-54.15362894310142,28897,97.5,208.00575605630874
136,29415,215,270.82747851000005,173.06,288,10.045113946789893,0.001,-54.83002990146853,29215,,
136,29853,218,272.83300417000004,173.68,292,9.38059845337501,0.001,-54.78127032059889,29643,,
,30000,,,,,10.321050758545216,0.001,-54.71332924182598,29858,96.0,205.96635847091676
136,30347,221,275.23458721000003,174.74,296,11.037179893224026,0.001,-54.915553967158,30148,,
137,30789,224,276.91226906,175.29,300,9.72119264648511,0.001,-54.98438783792349,30576,,
,31000,,,,,8.568719010604056,0.001,-55.47960194370203,30804,105.8,223.25850220918656
137,31226,227,278.66046609999995,175.84,304,10.109590344201951,0.001,-55.47426259742593,31020,,
137,31696,229,281.07847057,176.85,308,11.399860705390122,0.001,-55.44610358729507,31496,,
,32000,,,,,10.12424940208219,0.001,-55.25906516021153,31805,143.3,269.2459989666939
138,32148,232,283.06962356,177.56,312,12.77493670307998,0.001,-55.27725015559667,31946,,
138,32605,235,284.81231741000005,178.29,316,11.778773071437046,0.001,-55.12692536978886,32396,,
,33000,,,,,10.380676135276127,0.001,-55.40108284583459,32822,121.5,241.3955650806427
138,33038,239,279.09788667,170.22,320,,,,,,
138,33492,241,282.82591947,171.76,324,10.388408091691163,0.001,-55.855337960379465,33280,,
139,33944,244,286.05705946,172.56,328,8.953664526939392,0.001,-55.80684226989746,33740,,
,34000,,,,,12.05990241595677,0.001,-55.453462894146256,33845,105.0,224.25009350776674
139,34365,247,281.35758543,166.97,332,9.859691963745998,0.001,-55.141689153817985,34165,,
139,34790,249,281.91983967,167.19,336,10.8789580044923,0.001,-55.40053650184914,34575,,
,35000,,,,,8.503576837087932,0.001,-55.616756439208984,34805,122.8,241.30242849588393
139,35283,253,285.36999066000004,168.71,340,15.340778953499264,0.001,-55.531493716769745,35043,,
140,35935,256,288.83141405000003,171.17,344,10.587352658881516,0.001,-55.431722691184596,35717,,
,36000,,,,,10.431014305403252,0.001,-55.53303496042887,35836,117.7,239.54374997019767
139,36415,260,290.32957565,172.04,348,9.530404874256678,0.001,-55.71973671347408,36195,,
,37000,,,,,10.691845665239308,0.001,-55.57506174583958,36878,255.1,407.75856429934504
140,37390,265,295.30601096000004,175.01,352,,,,,,
140,37891,269,290.2563995,167.33,356,8.60711986930282,0.001,-55.67675052472015,37669,,
,38000,,,,,9.509189634788328,0.001,-56.00463405732186,37792,121.0,244.91385846734048
140,38380,273,282.8699157,160.78,360,11.445463558859077,0.001,-55.984667460123696,38163,,
140,38859,276,274.33097419,153.66,364,9.84552041200491,0.001,-55.85829004141001,38647,,
,39000,,,,,9.984899581488916,0.001,-55.85353398727158,38878,114.0,240.6062157869339
140,39338,280,268.84685743999995,149.37,368,10.228353322036867,0.001,-55.84945797529377,39113,,
140,39807,282,264.79485614,146.47,372,10.116750651954586,0.001,-56.14806714551202,39579,,
,40000,,,,,10.44859648559053,0.001,-55.707934492725435,39826,119.9,246.52611033916475
140,40296,286,249.19458356999996,130.82,376,10.57164304871713,0.001,-55.476487559656945,40081,,
140,40766,289,247.76033656000004,125.16,380,9.419546551820709,0.001,-55.47648814467133,40551,,
,41000,,,,,10.300424534639866,0.001,-55.426556069510326,40806,123.9,247.0201129734516
140,41304,293,245.68118472999998,123.08,384,10.742828671483027,0.001,-55.35159976240517,41072,,
141,41809,295,247.03232173999996,123.94,388,9.584483960579181,0.001,-55.160560870992725,41582,,
,42000,,,,,9.494597393533457,0.001,-55.16206741333008,41825,121.7,246.51294828057289
141,42271,299,247.27951097999997,124.18,392,9.723421040227858,0.001,-55.051296945345605,42055,,
141,42721,302,246.72921571999996,123.74,396,10.60488836430321,0.001,-54.95100033869509,42514,,
,43000,,,,,8.478328403879384,0.001,-54.354475928134605,42869,120.5,242.19576693177223
141,43200,305,247.25095833,124.11,400,7.383683298864672,0.001,-54.706950341501546,42993,,
141,43680,308,247.83248916000005,124.54,404,8.533155302847586,0.001,-54.38981800694619,43461,,
,44000,,,,,7.885999989676309,0.001,-54.68722491794162,43840,129.8,260.59827016592027
141,44189,312,248.39659838,124.93,408,9.707929826918102,0.001,-54.729522583976625,43966,,
141,44697,315,249.03209174999995,125.49,412,9.787300863632789,0.001,-53.90113085233248,44461,,
,45000,,,,,6.73370871866556,0.001,-54.032892938870106,44854,122.4,249.0254184961319
141,45203,318,249.98633972,125.98,416,9.77667199603973,0.001,-53.64648203695974,44978,,
141,45662,321,250.32468968999993,126.24,420,8.598673718874572,0.001,-53.53234775730821,45457,,
141,45822,322,243.15434223,123.3,424,14.318023025989532,0.001,-52.617532920837405,45677,,
,46000,,,,,7.7173105581947,0.001,-53.61893662162449,45723,211.1,368.65804318189623
141,46433,327,244.76073513,124.89,428,11.360367797013652,0.001,-53.303261158078215,46147,,
,47000,,,,,11.779307856197246,0.001,-52.871172826430374,46759,307.9,467.7114394634962
141,47384,335,251.88420317999996,130.19,432,9.696884636959787,0.001,-52.94661289936787,47054,,
,48000,,,,,10.23031913816697,0.001,-52.98496899863546,47804,216.1,388.23916509151456
141,48361,342,259.52029439999995,135.71,436,8.81573339466635,0.001,-52.80780715242438,48023,,
,49000,,,,,9.128494133183986,0.001,-52.73568153381348,48702,202.1,378.49505078196523
141,49232,348,265.11347534,139.49,440,9.394638922214508,0.001,-52.81920276641846,48902,,
,50000,,,,,9.557271834830162,0.001,-52.69764679922184,49682,317.6,492.76135217547414
141,50411,357,271.92578183999996,144.76,444,9.689538618213469,0.001,-52.833775947833885,50031,,
,51000,,,,,9.865012587830662,0.001,-52.44090258847376,50888,214.7,375.6877047598362
141,51456,364,279.08614912999997,150.41,448,8.627426082934809,0.001,-52.352881685309455,51106,,
,52000,,,,,9.896589027132308,0.001,-52.713401317596436,51732,412.6,583.1504463531077
140,52608,373,281.96267426,152.18,452,8.921803191013295,0.001,-52.624188149493676,52193,,
,53000,,,,,9.413489620337325,0.001,-52.47440597192565,52776,252.9,393.70440965890884
140,53849,382,290.96370493,159.58,456,7.902004118693077,0.001,-52.7166827896894,53495,,
,54000,,,,,7.620343236362233,0.001,-52.77939370274544,53750,208.5,366.72272849678995
140,54651,389,295.76826422,162.71,460,8.36649153346107,0.001,-52.56339480751439,54340,,
,55000,,,,,7.174063674519571,0.001,-52.58513028434153,54730,188.1,343.885625565052
140,55385,394,299.85573911,165.26,464,8.424710192144873,0.001,-52.65573842474755,55104,,
,56000,,,,,7.786711670574129,0.001,-52.667145450909935,55845,169.9,326.6480821073055
140,56119,400,303.69122511,167.81,468,,,,,,
140,56884,404,307.90726918,170.77,472,7.521676235947727,0.001,-52.521220246622384,56581,,
,57000,,,,,8.344917359305363,0.001,-52.542983634799135,56785,163.8,324.7532406747341
140,57604,410,311.53265858,173.08,476,7.832267809435318,0.001,-52.72971951830518,57347,,
,58000,,,,,7.506544274668539,0.001,-52.56452242533366,57899,210.3,368.9768571794033
140,58393,416,316.17095255,176.27,480,7.968744611740112,0.001,-52.65089764641326,58104,,
,59000,,,,,8.249807631031851,0.001,-52.568969769424264,58720,209.6,366.09277949333193
140,59254,423,320.41669228,179.5,484,7.419796193411591,0.001,-52.77540833359465,58938,,
140,59985,427,323.89956179000006,181.76,488,8.05990498967287,0.001,-52.36535793397485,59719,,
,60000,,,,,8.735211746421403,0.001,-52.15905720846994,59886,179.1,337.9514874815941
140,60643,432,327.37269925,183.72,492,8.479412938064,0.001,-52.60158562962013,60379,,
,61000,,,,,6.594482574118189,0.001,-52.253274710781604,60876,163.9,318.754417181015
139,61306,438,330.89064445,185.85,496,8.214168112452437,0.001,-52.58530546979206,61040,,
140,61972,441,334.09490529999994,187.72,500,6.658959472880644,0.001,-52.778017068838146,61704,,
,62000,,,,,8.883772638422498,0.001,-52.4455041885376,61873,156.1,312.4428102493286
140,62634,446,337.26952131999997,189.54,504,7.246374748102048,0.001,-52.62944607618378,62368,,
,63000,,,,,8.955808998702409,0.001,-52.834563713569146,62689,230.8,388.4021005511284
140,63404,452,341.13519547,192.15,508,7.757907231142567,0.001,-52.528436346899106,63070,,
,64000,,,,,7.214165801472134,0.001,-53.027796766493054,63799,245.5,404.654048371315
139,64151,458,344.90843042000006,194.54,512,,,,,,
139,64837,463,347.91042360000006,196.34,516,10.042992035035164,0.001,-52.94725936498397,64580,,
,65000,,,,,8.076838410353359,0.001,-52.913613572905334,64738,239.6,397.46053439974787
139,65599,469,352.5558586899999,199.37,520,9.194746562214785,0.001,-52.65353349197743,65331,,
,66000,,,,,8.279163163521387,0.001,-52.69207000732422,65854,160.5,311.12996597886087
139,66285,474,363.59921108000003,204.63,524,6.793615193100449,0.001,-52.874885606765744,66015,,
139,66974,478,365.86890413000003,205.41,528,7.232506513595581,0.001,-52.86981012791763,66710,,
,67000,,,,,7.276299793070013,0.001,-52.673415532926235,66875,170.1,325.9817433357239
139,67669,483,363.09576884999996,202.85,532,6.533627324326094,0.001,-52.94286288771519,67401,,
,68000,,,,,8.022521945201989,0.001,-53.11476111993557,67735,183.5,337.4850658416748
139,68377,488,359.9392892799999,200.16,536,7.614248737692833,0.001,-53.248525922948666,68092,,
,69000,,,,,7.23994821695546,0.001,-53.116389775040126,68836,172.2,331.2777835905552
139,69107,494,358.1641088499999,198.75,540,,,,,,
140,69732,497,352.20104912000005,193.21,544,7.0111466175244175,0.001,-53.02545142468111,69476,,
,70000,,,,,6.856390726346911,0.001,-53.119546145927615,69796,165.3,324.6258619308472
140,70398,502,348.4687766800001,189.42,548,7.638680397430596,0.001,-53.16703889536303,70135,,
,71000,,,,,6.868202638352054,0.001,-53.04766530004041,70833,176.5,334.75560995936394
139,71107,508,343.66169652000013,184.99,552,,,,,,
140,71822,512,338.20019633000004,179.73,556,7.2747352162996926,0.001,-53.26910523308648,71543,,
,72000,,,,,7.128102782113212,0.001,-53.11744035374034,71898,175.7,334.4644104063511
140,72539,517,337.14242086999997,178.88,560,7.0077795228179625,0.001,-53.20264423136808,72270,,
,73000,,,,,6.407703448666466,0.001,-52.90027910868327,72799,178.8,335.52627393007276
140,73259,522,337.09486581000004,178.74,564,8.124323492521768,0.001,-53.173999492938705,72981,,
140,73948,526,336.84794680000005,178.29,568,7.426523576702988,0.001,-53.32839175953585,73669,,
,74000,,,,,6.897000756528643,0.001,-53.08118027581109,73849,172.1,334.715837085247
140,74604,531,335.82362767,177.2,572,6.856752543914609,0.001,-53.17155102985661,74350,,
140,74897,533,327.28345347000004,172.93,576,13.03817291782327,0.001,-53.143070736446894,74724,,
,75000,,,,,8.382928743362427,0.001,-53.10792118794209,74873,74.3,127.69779790639878
140,75196,536,318.2437917,168.03,580,6.055488583203909,0.001,-53.00019259066195,75021,,
140,75857,539,317.02033938,166.03,584,6.990518560776343,0.001,-53.42185269869291,75586,,
,76000,,,,,7.353748028342788,0.001,-53.3574589909734,75832,162.7,334.90912951231
140,76331,543,312.77168564,163.46,588,7.281059760081617,0.001,-53.42358374293846,76152,,
,77000,,,,,7.443532427849128,0.001,-53.7526351928711,76753,173.0,346.99176474809644
140,77024,548,313.65476715000005,163.81,592,,,,,,
140,77720,552,314.99817677000004,164.14,596,7.828663362732416,0.001,-53.564715663089025,77446,,
,78000,,,,,7.411017971252328,0.001,-53.546151773253484,77889,87.1,139.34761607050896
140,78464,557,316.07037449,164.92,600,8.61553413080414,0.001,-53.699551010131835,78197,,
,79000,,,,,8.192225631279282,0.001,-53.991085583650616,78843,152.5,315.67729009389876
140,79092,562,316.23832529,164.58,604,,,,,,
140,79753,565,315.8321728800001,163.49,608,7.096873559769551,0.001,-53.728033016889526,79485,,
,80000,,,,,7.83743489356268,0.001,-54.00261136318775,79843,160.9,334.15820427536966
140,80421,571,315.78317792000007,162.7,612,6.372149398903441,0.001,-54.01716410649287,80166,,
,81000,,,,,7.5822981958803926,0.001,-53.98107290267944,80793,152.8,313.05098631381986
140,81047,575,315.49645967,162.1,616,,,,,,
140,81723,579,315.31436634,161.24,620,7.255887662971412,0.001,-53.859142345386545,81461,,
,82000,,,,,7.4071955156026394,0.001,-54.19528637656683,81783,171.1,355.84449791908264
140,82360,584,316.30878887,160.75,624,6.15608376711607,0.001,-54.00236668586731,82104,,
141,82992,588,316.76373313000005,160.18,628,6.798447598039714,0.001,-53.912928989955354,82738,,
,83000,,,,,6.428824746224188,0.001,-54.46517186350637,82893,158.7,348.7514091014862
140,83631,593,317.36126565,159.62,632,6.5134446409684195,0.001,-54.280856651595876,83371,,
,84000,,,,,6.890150341684419,0.001,-54.733966162038406,83705,192.0,376.1383393883705
,85000,,,,,7.9621065441443,0.001,-54.626948998898875,83901,250.7,419.14748281240463
140,85152,605,325.01952915,167.75,636,6.757417266130448,0.001,-54.737319839477536,84901,,
,86000,,,,,7.423575346161719,0.001,-54.94934604592519,85503,754.4,809.5086330771446
140,86602,616,331.10003312000003,174.95,640,,,,,,
,87000,,,,,6.728071465814041,0.001,-54.930111166871626,86831,155.0,335.87194154262545
139,87236,625,331.78470576,175.04,644,7.300665609248273,0.001,-55.281314156272195,86985,,
139,87851,628,332.05343597,174.53,648,7.287935547481309,0.001,-55.20838368733724,87597,,
,88000,,,,,7.623259928918654,0.001,-55.06918589274088,87752,160.9,339.40900803804396
139,88473,633,332.47802952000006,173.66,652,5.8893095490279475,0.001,-55.381911507135705,88218,,
,89000,,,,,5.9593572221953295,0.001,-55.59333472781711,88853,158.7,351.80355739593506
139,89108,638,333.01224642999995,172.86,656,,,,,,
139,89704,641,332.81544802,171.65,660,6.257882041931152,0.001,-56.0627321879069,89457,,
,90000,,,,,7.4258057996162075,0.001,-56.04323363304138,89764,157.2,353.6960639476776
139,90309,646,332.62033800000006,170.5,664,6.082181007521493,0.001,-56.158211844308035,90062,,
139,90916,650,332.87007351,169.68,668,6.3048037472150185,0.001,-56.4332177734375,90659,,
,91000,,,,,5.535349847395209,0.001,-56.256906292106535,90817,158.7,362.30717464089395
139,91521,654,333.47434505999996,169.17,672,6.653284111766951,0.001,-56.223572045984405,91274,,
,92000,,,,,7.071196368644977,0.001,-56.48851172129313,91869,147.4,315.5240442633629
139,92115,659,341.5268227600001,172.18,676,,,,,,
139,92704,662,349.23851967,175.08,680,8.775447814642977,0.001,-56.18618654224971,92455,,
,93000,,,,,8.453574475120096,0.001,-57.234057637004106,92758,150.7,332.0672743201256
139,93314,666,348.98428308999996,174.57,684,6.66791032922679,0.001,-56.87218454149034,93055,,
140,93950,670,353.71680578,176.19,688,6.984411356612022,0.001,-57.313760662078856,93691,,
,94000,,,,,7.208104889094829,0.001,-57.1618992805481,93851,159.7,348.30298087596896
140,94584,674,353.6419571,175.6,692,7.3068693643845855,0.001,-57.24847103070609,94325,,
,95000,,,,,8.445771014690399,0.001,-57.63620791435242,94804,156.8,343.71877165436746
140,95222,679,353.51456143000013,175.02,696,7.095954742612718,0.001,-57.61664141884333,94962,,
140,95880,682,353.72116219,174.16,700,7.163487049018812,0.001,-57.7636519908905,95614,,
,96000,,,,,6.810416228756933,0.001,-57.87850612042898,95781,159.5,354.3240833818912
140,96535,687,355.6104403100001,174.43,704,6.677016659938928,0.001,-57.997979819056496,96270,,
,97000,,,,,8.639385707450636,0.001,-57.98300589584723,96767,167.1,376.76856473684313
140,97195,692,357.05241417,174.42,708,7.58152032324246,0.001,-58.15258416675386,96935,,
140,97847,696,358.37618598000006,174.26,712,6.8759665577499955,0.001,-58.26114875887647,97585,,
,98000,,,,,7.277228136004115,0.001,-58.31809490482981,97748,160.5,352.7440077960491
140,98498,701,360.08767467999996,174.51,716,8.137857781677711,0.001,-57.97667452184165,98236,,
,99000,,,,,6.8969635408629415,0.001,-58.2213677406311,98876,160.5,372.54823632836343
140,99137,706,361.08030957000005,174.14,720,,,,,,
140,99784,709,361.63286582000006,174.24,724,7.844256117576506,0.001,-58.76181318701767,99520,,
,100000,,,,,7.322908451220741,0.001,-59.03386832446587,99848,158.8,349.46527206897736
140,100429,714,362.6473689,174.37,728,7.409664482440588,0.001,-58.7854100227356,100166,,
,101000,,,,,7.827312856544683,0.001,-58.91706433708285,100811,160.1,369.6014580965042
140,101069,719,363.6431938,174.38,732,,,,,,
140,101737,722,357.84582279999995,165.85,736,8.00172797983343,0.001,-59.13751983642578,101470,,
,102000,,,,,8.69112819250376,0.001,-58.992574762415,101801,163.4,388.0250232219696
140,102394,727,353.40109094,157.92,740,8.23179930704503,0.001,-58.835598415798614,102127,,
,103000,,,,,7.447864072024823,0.001,-59.22029762268066,102787,157.4,352.35924873352053
140,103045,732,354.84991189,158.09,744,,,,,,
140,103679,736,355.63781746,158.28,748,7.1350473412927595,0.001,-59.4891660666164,103421,,
,104000,,,,,7.836091707952274,0.001,-59.52679410392855,103900,166.5,370.7347863793373
140,104327,741,356.13660978,158.54,752,7.753328087800991,0.001,-59.37642283611987,104067,,
140,104966,744,356.0964321599999,158.58,756,7.964254740649049,0.001,-59.31658578220802,104707,,
,105000,,,,,6.999011519551277,0.001,-59.47456464767456,104867,157.7,346.9763141810894
140,105604,750,356.7162474699999,159.0,760,7.64579387280926,0.001,-59.52210183143616,105344,,
,106000,,,,,9.26513703664144,0.001,-59.8551762278487,105827,163.9,364.42295014858246
140,106248,755,357.56098346,159.39,764,7.977085769176483,0.001,-59.474095693448696,105991,,
140,106904,758,358.5148935599999,159.88,768,6.725435841374281,0.001,-59.4084387523372,106641,,
,107000,,,,,7.028216799584831,0.001,-59.5702473710223,106805,161.8,355.7181062221527
140,107427,763,355.52944584000005,159.06,772,6.927947382457921,0.001,-59.96254442558914,107210,,
140,107979,766,353.9531949099999,158.64,776,9.60344546508789,0.001,-59.405064719063894,107712,,
,108000,,,,,8.993320043597903,0.001,-59.809081395467125,107880,168.2,381.886485683918
140,108666,771,356.45470628000004,159.62,780,8.799848484569752,0.001,-60.13611288631664,108388,,
,109000,,,,,8.15086401786123,0.001,-59.43995384942917,108735,171.9,374.18872593045234
140,109343,776,358.19139161,160.29,784,8.279868408858057,0.001,-60.16355634022908,109072,,
,110000,,,,,9.370344674194252,0.001,-60.132889632340316,109736,177.4,402.5470142483711
140,110013,781,358.98175796000004,160.63,788,,,,,,
140,110696,785,360.38031078999995,161.12,792,8.589404300711621,0.001,-60.03966938764199,110428,,
,111000,,,,,8.952515928975997,0.001,-59.79876877159201,110783,169.0,363.0783887147903
140,111375,790,360.7752235800001,161.53,796,7.064237023272166,0.001,-60.35340816218679,111115,,
,112000,,,,,7.667982585591041,0.001,-60.21757954726984,111755,160.9,345.6702528834343
140,112015,795,360.4945410300001,161.35,800,,,,,,
140,112532,798,356.16187034,159.97,804,7.347543242710088,0.001,-60.111144969337865,112387,,
