time/fps,time/episodes,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/critic_loss,train/learning_rate,train/n_updates,train/actor_loss,eval/mean_reward,eval/mean_ep_length
166,180,8088,93.67699474999999,54.92,48,2.1204064930307456,0.001,7935,-24.804583713926117,,
166,184,8323,95.03737267000001,55.69,49,3.3183518752717136,0.001,8153,-25.49301270076207,,
166,188,8571,96.42930466999998,56.54,51,3.0514449183903043,0.001,8405,-25.733572498444587,,
167,192,8840,98.19394793,57.57,52,2.6111898038485277,0.001,8670,-26.429591513968802,,
,,9000,,,,2.8309557735919952,0.001,8886,-26.803084638383652,124.48375631570816,73.2
166,196,9125,100.19393,58.77,54,3.034114740576063,0.001,8956,-26.984249332972936,,
166,200,9416,102.26121095999999,60.0,56,2.63922402381897,0.001,9245,-27.478524027643978,,
166,204,9697,103.8322991,60.95,58,2.8876540436260942,0.001,9523,-27.934815350700827,,
166,208,9972,105.18401231,61.78,59,3.1089402846436003,0.001,9804,-28.227383613586426,,
,,10000,,,,4.198784387629965,0.001,9873,-28.140952727373907,120.59687011241913,71.2
165,212,10248,106.58876080000002,62.62,61,2.831641710466809,0.001,10084,-28.623839961157906,,
166,216,10533,107.89871973999999,63.42,63,3.5491457434668057,0.001,10360,-28.581175885881695,,
166,220,10813,109.10625629,64.16,64,3.3639011144638062,0.001,10644,-29.200564302716938,,
,,11000,,,,3.5246786177158356,0.001,10867,-29.0943603515625,119.64483939409256,70.7
165,224,11110,110.67192937000002,65.1,66,4.243239424294895,0.001,10939,-29.188696755303276,,
166,228,11417,112.12691680000002,65.95,68,3.5104088541827623,0.001,11242,-29.63871827125549,,
166,232,11708,114.48368719,67.38,70,3.518718356435949,0.001,11537,-29.92336564314993,,
,,12000,,,,2.5501642289914583,0.001,11834,-30.12754972357499,132.28701899051666,78.9
165,236,12014,115.38241331999998,67.95,72,,,,,,
165,240,12282,115.71726521,68.12,74,2.961762498836128,0.001,12126,-30.233859786987306,,
165,244,12602,116.81345555,68.83,76,3.8759418595127944,0.001,12426,-30.35010249440263,,
165,248,12870,116.62097733,68.8,77,4.281119741805612,0.001,12689,-30.542895634969074,,
,,13000,,,,3.783789213601645,0.001,12848,-30.111765494713417,105.23014031648636,62.4
165,252,13165,116.66364220000003,68.91,79,2.9976915365610366,0.001,12989,-30.56383338341346,,
164,256,13383,114.87329625000001,67.91,81,3.6086254590823326,0.001,13252,-30.688089789413823,,
165,260,13685,114.80571283,68.06,82,3.1283018176372233,0.001,13512,-31.122975471692207,,
164,264,13863,113.27523756000001,67.27,84,2.1364269733428953,0.001,13753,-31.372288131713866,,
164,268,13925,109.73002093000002,65.44,84,4.099102258682251,0.001,13811,-32.57284331321716,,
164,272,13985,106.09172879999998,63.56,84,4.71725025177002,0.001,13870,-32.18893241882324,,
,,14000,,,,5.105819500982761,0.001,13886,-31.116682291030884,16.06712520122528,15.7
164,276,14046,102.65357471999998,61.8,85,4.822842915852864,0.001,13931,-32.344107491629465,,
164,280,14109,99.43341147999999,60.21,85,4.514009922742844,0.001,13994,-31.830021381378174,,
164,284,14170,95.95425642999999,58.47,86,8.114143625895183,0.001,14056,-31.680421113967896,,
164,288,14232,92.38173554,56.61,86,7.401981560389201,0.001,14116,-32.61670708656311,,
164,292,14308,88.73509261999999,54.68,86,10.003200590610504,0.001,14194,-32.21859073638916,,
164,296,14476,86.74140047,53.51,87,9.450108829666586,0.001,14347,-31.988835278679343,,
164,300,14593,83.75354582,51.77,88,8.844004807648835,0.001,14465,-32.034326846782974,,
165,304,14706,80.85179122,50.09,89,9.197766706861298,0.001,14578,-32.39323132832845,,
165,308,14863,78.89110024,48.91,89,8.40517880121867,0.001,14694,-33.20615743001302,,
,,15000,,,,8.52810874581337,0.001,14830,-32.8688942193985,123.7399941623211,74.5
164,312,15037,77.15256625,47.89,91,8.57768764689162,0.001,14904,-32.63109583468051,,
165,316,15323,75.72862063000001,47.9,92,8.591721046401794,0.001,15129,-33.16142007781238,,
164,320,15601,74.79148336,47.88,94,9.08319666710767,0.001,15464,-33.31518467989835,,
164,324,15725,70.94092146999999,46.15,95,9.193776890083596,0.001,15584,-33.082108225141255,,
164,328,15959,68.66758334000001,45.42,96,8.44305101064878,0.001,15820,-33.53410095638699,,
,,16000,,,,9.115694338083268,0.001,15860,-33.61969995498657,140.4167050421238,104.2
163,332,16250,67.69184599,45.42,99,10.411999065941627,0.001,16110,-33.7644399469549,,
164,336,16525,66.21765906,45.11,100,7.237129307928539,0.001,16334,-33.56739861624582,,
164,340,16893,66.81418060000001,46.11,102,8.287197220616225,0.001,16701,-33.98070558687536,,
,,17000,,,,7.342832981153976,0.001,16837,-33.8529782976423,132.9207871735096,105.0
163,344,17262,66.56829561,46.6,105,7.464913544447525,0.001,17065,-34.00080884966934,,
163,348,17577,66.43671895,47.07,107,8.562512538168166,0.001,17390,-33.76267873975966,,
163,352,17736,63.828082439999996,45.71,108,7.451817005108564,0.001,17597,-34.554319883647715,,
,,18000,,,,8.467937485646393,0.001,17831,-34.24747460575427,139.19327062368393,104.3
162,356,18047,64.54893231,46.64,111,,,,,,
,,19000,,,,7.074502106822665,0.001,18456,-34.40819637142882,1053.949984842539,997.7
154,360,19636,77.50487027,59.51,127,7.443600920438766,0.001,19456,-35.15587710189819,,
154,364,19813,77.57364678,59.5,128,6.418332038102327,0.001,19635,-35.7430540231558,,
,,20000,,,,7.279430047849591,0.001,19891,-35.465450677004725,109.17667176723481,65.6
154,368,20153,82.45106614000002,62.28,130,6.009185878709815,0.001,19978,-35.48819264498624,,
154,372,20513,87.40933952000002,65.28,132,8.116303463451198,0.001,20287,-35.49587237040202,,
154,376,20778,90.75539109000002,67.32,134,7.382101058959961,0.001,20645,-35.76617685953776,,
,,21000,,,,7.757106626735014,0.001,20860,-36.19484187281409,171.70137900710105,108.2
154,380,21189,96.83914471,70.8,137,7.043224318953585,0.001,20981,-35.37104454040527,,
154,384,21562,102.71688985,73.92,139,7.644630193710327,0.001,21356,-36.23286429511176,,
154,388,21858,106.82608792,76.26,141,7.840788998254916,0.001,21696,-35.82522455851237,,
,,22000,,,,8.197986183814631,0.001,21862,-35.84593215355506,207.89841252565384,126.5
153,392,22249,112.23562251000003,79.41,144,7.315056709142832,0.001,22099,-36.55732662494366,,
153,396,22538,114.11038208000002,80.62,146,8.262244634067311,0.001,22390,-35.92170937116756,,
154,400,22910,117.30112911,83.17,148,6.59370182165459,0.001,22660,-36.43960414213293,,
,,23000,,,,7.839047049844502,0.001,22811,-36.55110361735026,166.8137598463567,119.7
153,404,23221,118.68824943999999,85.15,151,5.651002387439504,0.001,23091,-36.979524703252885,,
153,408,23667,123.21088809999999,88.04,153,8.262731129361182,0.001,23456,-36.878993209527465,,
,,24000,,,,7.432499683540286,0.001,23796,-36.775228847156875,200.30042006969452,114.5
153,412,24029,125.89351205000001,89.92,156,,,,,,
153,416,24367,127.60611917999996,90.44,158,7.241562304673372,0.001,24147,-37.68859029699255,,
153,420,24758,130.39155693,91.57,161,7.111629028405462,0.001,24560,-37.417584555489675,,
,,25000,,,,8.788703139277471,0.001,24891,-37.75579557557037,176.25756083726884,105.2
153,424,25195,135.60267621999998,94.7,164,7.75572374926673,0.001,24981,-38.018347930908206,,
153,428,25746,140.95303055,97.87,167,8.452366754776094,0.001,25550,-37.911274654109306,,
,,26000,,,,7.208197770374162,0.001,25759,-37.88629143578665,243.30687746405602,159.2
152,432,26166,142.83062069,99.16,171,6.77020099957784,0.001,25998,-38.36062740749783,,
153,436,26596,145.30218895,100.71,173,7.272962327514376,0.001,26324,-38.50674888065883,,
153,440,26942,142.77169790000002,100.49,175,10.508415572104916,0.001,26747,-38.939975123251635,,
,,27000,,,,8.57557219763597,0.001,26843,-38.69516817728678,113.00694567263126,104.8
153,444,27416,142.52717414,101.54,178,8.994877863621365,0.001,27031,-39.11344427220962,,
,,28000,,,,8.563291696724912,0.001,27544,-39.37204170227051,570.4003224924206,541.9
,,29000,,,,8.703438412758612,0.001,28378,-40.37239483424595,976.8665140420198,1000.0
149,448,29477,159.55693319,119.0,196,,,,,,
,,30000,,,,7.9680601045923325,0.001,29687,-42.749183580472874,347.85776811391116,304.9
145,452,30571,170.80753368,128.35,210,8.719793878617834,0.001,30198,-43.03608825558522,,
,,31000,,,,9.594255785493486,0.001,30894,-44.04985525872972,287.6898653745651,233.3
143,456,31433,177.40701409999997,133.86,219,12.29326247440155,0.001,31123,-44.009183047110575,,
,,32000,,,,9.045450259973338,0.001,31736,-45.12050642286028,195.80576525330542,139.8
142,460,32218,171.31741691,125.82,225,11.54187429932987,0.001,31906,-44.90976023954504,,
143,464,32946,180.26605844000002,131.33,230,10.412300867783395,0.001,32703,-45.5580571626362,,
,,33000,,,,10.024343331654867,0.001,32865,-46.03949398464627,259.245913630724,148.1
142,468,33466,183.38556165000003,133.13,234,12.447583263570612,0.001,33209,-46.429464474530285,,
143,472,33961,187.73768191,134.48,237,11.774036640167237,0.001,33742,-47.2313242109995,,
,,34000,,,,11.748576074838638,0.001,33862,-47.26076119740804,275.9499366521835,154.7
142,476,34563,194.98133998999998,137.85,241,9.806418599401201,0.001,34321,-47.96484543936593,,
,,35000,,,,11.181366411681028,0.001,34870,-49.142135542266224,272.22921442389486,143.0
142,480,35108,198.33673419999997,139.19,245,,,,,,
143,484,35692,202.91216611,141.3,248,13.955038649935117,0.001,35427,-49.57637851338991,,
,,36000,,,,11.892169705335645,0.001,35873,-50.54571118562118,234.10950567126275,143.1
143,488,36254,208.30925781,143.96,252,13.176928594274429,0.001,35976,-50.61371319110577,,
143,492,36703,209.29792395999996,144.54,255,13.614166302256065,0.001,36509,-51.44832862854004,,
,,37000,,,,13.216158164726508,0.001,36802,-51.58549524390179,145.41529794931412,94.2
143,496,37171,212.3621691,146.33,258,17.71857398033142,0.001,36902,-52.39349235534668,,
143,500,37270,208.42455503000005,143.6,260,16.63172204677875,0.001,37148,-51.795549832857574,,
143,504,37859,215.99846505999997,146.38,263,14.226729198943737,0.001,37598,-53.42610554362452,,
,,38000,,,,17.00386784542566,0.001,37847,-53.952831445738326,146.08219133615495,87.5
143,508,38280,216.38670270999998,146.13,266,12.762676427652547,0.001,38025,-54.220750935872395,,
143,512,38711,218.52538085000003,146.82,268,14.375923733802358,0.001,38522,-55.262996190710915,,
,,39000,,,,13.896769565540355,0.001,38861,-56.41213523017036,154.3955394744873,86.8
144,516,39191,222.17833425000003,148.24,272,14.596297311228374,0.001,38947,-55.95162715468296,,
144,520,39675,224.75188353000001,149.17,275,16.31189822968636,0.001,39455,-56.667455585186296,,
,,40000,,,,15.952383774298209,0.001,39854,-57.35305763693417,234.18394424319268,121.6
144,524,40200,228.35242201999998,150.05,278,18.160458415504394,0.001,39977,-57.33193175519099,,
144,528,40757,230.40855834999994,150.11,281,19.063687025114547,0.001,40521,-57.684298634529114,,
,,41000,,,,15.14273015168997,0.001,40788,-58.63678753192608,248.39418284296988,131.3
144,532,41287,234.54071548,151.21,285,13.256657136706856,0.001,41044,-58.366375207901,,
145,536,41844,238.78984250999997,152.48,288,18.27565093776759,0.001,41587,-58.75222239774816,,
,,42000,,,,16.476668818129433,0.001,41889,-59.503147231207954,258.3815428674221,138.6
144,540,42429,247.07472207000004,154.87,292,15.963475125610449,0.001,42184,-59.61224428007874,,
145,544,42900,250.86278455999997,154.84,295,13.86455464191574,0.001,42643,-60.170719202013984,,
,,43000,,,,16.507032060924963,0.001,42801,-60.37981240960616,255.37359426021575,132.0
144,548,43459,240.43574193,139.82,299,17.282051706314085,0.001,43223,-60.64817237854004,,
,,44000,,,,13.393103429739424,0.001,43743,-61.16817678921465,258.79692658782005,153.3
144,552,44001,237.64784893,134.3,303,,,,,,
145,556,44599,237.92961208,131.66,307,15.555899456755755,0.001,44354,-61.9196540623495,,
,,45000,,,,17.840222396262703,0.001,44814,-62.4189031940617,282.1775259375572,142.6
144,560,45214,237.95928457000002,129.96,311,11.91412703438503,0.001,44978,-62.34433090396044,,
145,564,45863,238.45225093000002,129.17,315,16.2470940369017,0.001,45575,-62.552321658414954,,
,,46000,,,,12.137429822689642,0.001,45764,-62.976540455065276,305.5678270220757,158.1
144,568,46455,241.29544495000002,129.89,320,15.328382742464841,0.001,46259,-63.62223368943339,,
145,572,46941,240.24987717999997,129.8,323,17.221770452898603,0.001,46681,-63.65119011457576,,
,,47000,,,,16.66911464300215,0.001,46842,-63.90950643280406,336.5728112697601,173.9
145,576,47559,240.62300925,129.96,327,20.501041451761544,0.001,47286,-64.17084140464908,,
,,48000,,,,15.209969384883477,0.001,47785,-64.5901906998431,284.0210131287575,153.0
144,580,48136,239.95662790000003,130.28,332,20.67763138347202,0.001,47920,-64.45592437070958,,
144,584,48650,236.52371656999995,129.58,335,20.198274404482735,0.001,48437,-64.68388938903809,,
,,49000,,,,15.111595267182464,0.001,48846,-64.92459371354845,208.0734670162201,138.3
144,588,49212,234.87134870999998,129.58,339,17.29006054722671,0.001,48987,-65.20716683523996,,
145,592,49870,238.57372636999992,131.67,343,16.28691316320655,0.001,49578,-65.50174623125055,,
,,50000,,,,16.144436445878576,0.001,49771,-65.56265807151794,323.6957200229168,176.9
145,596,50576,242.51780796999995,134.05,348,15.048544013416851,0.001,50283,-66.18975636656855,,
,,51000,,,,19.263442999651645,0.001,50843,-66.13835912208035,375.6220700263977,233.8
144,600,51323,253.24691649999997,140.53,354,16.037823694021633,0.001,51082,-66.64070065816243,,
145,604,51920,251.16357991999996,140.61,357,14.326931257905631,0.001,51674,-67.10811364160826,,
,,52000,,,,18.890408897075524,0.001,51821,-67.01637665212971,246.6269210398197,172.9
144,608,52530,252.53553835,142.5,362,17.09069270957006,0.001,52298,-67.46821118707527,,
,,53000,,,,17.365966481131476,0.001,52864,-68.05597063013025,271.35797373652457,139.4
144,612,53100,254.11597852,143.89,367,,,,,,
145,616,53780,255.07427693999995,145.89,370,18.32257603090021,0.001,53493,-68.33232411251792,,
,,54000,,,,19.736096449821225,0.001,53836,-67.78419695145044,274.2268225312233,195.2
144,620,54489,256.02381352,148.14,376,17.86573165586625,0.001,54207,-68.96460916804172,,
,,55000,,,,15.829278620234076,0.001,54862,-68.99527809315158,324.9072059333324,213.5
144,624,55399,260.55356645,151.99,383,17.11210957522641,0.001,55073,-68.96239627656483,,
144,628,55913,261.28314233000003,151.56,386,17.83048572540283,0.001,55686,-69.3579933166504,,
,,56000,,,,12.278447246178985,0.001,55814,-70.12994575500488,301.9478773117065,148.8
144,632,56576,264.1757498,152.89,391,15.293705794119067,0.001,56331,-70.15914758459314,,
,,57000,,,,14.639008807135628,0.001,56761,-70.15744179739079,306.46093517541885,150.0
144,636,57175,265.719789,153.31,396,15.06321213086446,0.001,56911,-69.74867075602214,,
144,640,57752,266.3156783,153.23,399,20.180258875712752,0.001,57518,-70.75464046001434,,
,,58000,,,,13.479839213906903,0.001,57799,-70.68309794386772,290.8260513901711,146.1
144,644,58345,269.46379743,154.45,403,15.940365487582064,0.001,58089,-71.20196888544788,,
144,648,58938,270.09258047,154.79,407,14.7964114306578,0.001,58685,-71.49710527106897,,
,,59000,,,,18.770908369646445,0.001,58839,-71.46537721311891,284.08243999481203,151.0
144,652,59548,270.80213628000007,155.47,411,15.888031977415086,0.001,59296,-71.29073934555053,,
,,60000,,,,16.112018224559254,0.001,59752,-71.67200074014785,289.0004852414131,150.5
144,656,60151,271.0410640299999,155.52,416,15.44918649336871,0.001,59905,-71.84348066229569,,
144,660,60740,270.6598223,155.26,420,17.01486645228621,0.001,60504,-72.48833797288978,,
,,61000,,,,16.84185106413705,0.001,60781,-72.01838825770787,335.9340218424797,159.8
144,664,61336,270.44852599999996,154.73,425,15.008827467353976,0.001,61095,-72.66712167818253,,
144,668,61931,270.58524825,154.76,429,15.979767390434315,0.001,61684,-72.71333343104313,,
,,62000,,,,15.539983114680728,0.001,61832,-72.75031094937711,290.1915945887566,128.6
143,672,62414,272.03255286999996,154.73,434,15.359090754762292,0.001,62199,-72.17732274532318,,
143,676,62887,270.65624255,153.28,437,15.698683021379553,0.001,62675,-72.97725423177083,,
,,63000,,,,13.974571517083497,0.001,62788,-73.97635677404571,296.11056170463564,134.8
143,680,63402,272.24112492,152.66,442,16.963555337890746,0.001,63170,-73.80688827756852,,
143,684,63928,275.51131007,152.78,445,12.785033738094828,0.001,63723,-74.0189358895285,,
,,64000,,,,12.92718381476852,0.001,63829,-74.05078081814747,277.50843687057494,125.7
143,688,64441,278.40860222000003,152.29,450,13.230251600692322,0.001,64214,-74.06748972998724,,
143,692,64995,279.94434826,151.25,453,16.281663025126736,0.001,64761,-74.46475163628074,,
,,65000,,,,16.28132451198719,0.001,64896,-74.40100591322955,297.760191488266,127.9
142,696,65475,279.06739567,148.99,458,14.16268904700534,0.001,65282,-74.57913681955048,,
142,700,65977,278.30042926,146.54,461,16.624529419921515,0.001,65753,-74.33104499937996,,
,,66000,,,,12.659794589996338,0.001,65878,-75.28507644411117,272.86177763938906,130.7
142,704,66532,281.17757578,146.12,466,14.988698682314913,0.001,66296,-74.40272059910734,,
,,67000,,,,15.763742124797492,0.001,66885,-75.3209169514974,297.6203353345394,139.5
142,708,67126,284.5068029,145.96,472,,,,,,
142,712,67767,287.96815641999996,146.67,477,17.340914272262665,0.001,67522,-75.75068546476818,,
,,68000,,,,13.84595494739937,0.001,67800,-75.46022207086736,276.879112559557,135.1
141,716,68311,289.6855732800001,145.31,482,13.70105260201083,0.001,68065,-75.4333494919997,,
141,720,68947,292.10752994,144.58,485,17.940365578076854,0.001,68681,-76.12834386825561,,
,,69000,,,,16.3990906769644,0.001,68848,-75.72749628339496,384.6846972882748,165.5
141,724,69542,289.84721335000006,141.43,491,13.696184606694464,0.001,69287,-76.58188594988923,,
,,70000,,,,12.90164951133728,0.001,69860,-76.9327648102291,319.9310929656029,161.8
141,728,70123,290.96283969,142.1,495,,,,,,
141,732,70845,291.89768827,142.69,500,16.471591661998204,0.001,70568,-76.91655002940784,,
,,71000,,,,18.917414086588312,0.001,70746,-77.35253143310547,364.6668870270252,184.0
140,736,71603,296.58032538,144.28,507,16.25623493882554,0.001,71314,-77.34284610559445,,
,,72000,,,,17.58699683348338,0.001,71867,-77.66081123790522,349.2921726703644,171.6
140,740,72300,299.23978772000004,145.48,514,16.069341144910673,0.001,72031,-77.60557463110948,,
,,73000,,,,18.876289298691724,0.001,72808,-78.0103943949998,365.33847626447675,177.1
139,744,73076,304.58900624,147.31,522,,,,,,
139,748,73691,305.84445888000005,147.53,526,16.776494910319645,0.001,73466,-78.04518263680595,,
,,74000,,,,18.87671140371225,0.001,73878,-78.03475247896634,264.53251999616623,121.5
139,752,74248,306.41147635,147.0,531,14.139858293533326,0.001,73998,-78.25195350646973,,
139,756,74806,306.78354746,146.55,536,10.89639469414703,0.001,74570,-78.42207023745678,,
,,75000,,,,13.82349930514752,0.001,74849,-78.9036713721047,302.7947773098946,142.6
139,760,75363,307.25131600000003,146.23,541,17.38232140123409,0.001,75138,-78.71775541443756,,
139,764,75885,306.40740702,145.49,545,19.208331315413766,0.001,75660,-79.07205299709155,,
,,76000,,,,15.54018517146035,0.001,75786,-79.40294477674696,266.34742671847346,121.7
138,768,76392,305.81509851999994,144.61,550,16.1830986059629,0.001,76170,-79.05867743858924,,
138,772,76903,306.51743058,144.89,554,15.686770089088924,0.001,76683,-79.69813622368707,,
,,77000,,,,14.959256010607254,0.001,76804,-79.34747564597208,282.62111101150515,130.6
138,776,77422,307.45830812,145.35,558,14.932503115213834,0.001,77197,-79.8340342595027,,
138,780,77922,307.5321018,145.2,562,12.404916908591986,0.001,77702,-79.89206326007843,,
,,78000,,,,18.195211124814247,0.001,77823,-80.16399904886882,274.8463181614876,122.6
138,784,78434,308.43027230999996,145.06,567,13.88322368284472,0.001,78214,-80.30681104917784,,
138,788,78927,307.79645005000003,144.86,570,15.042832654369764,0.001,78702,-80.21363217713403,,
,,79000,,,,11.997963061408392,0.001,78828,-80.56302364288814,271.2541542410851,123.8
138,792,79436,306.26453146,144.41,575,16.629397857666017,0.001,79200,-80.83678169855996,,
138,796,79935,306.5496831,144.6,578,15.535420804977417,0.001,79714,-80.52571323939732,,
,,80000,,,,17.08253920859978,0.001,79836,-80.31087706518954,283.6166909992695,129.0
137,800,80472,307.1942336,144.95,583,13.880837990391639,0.001,80223,-81.28014755249023,,
137,804,80962,306.2392238,144.3,586,18.139467427401037,0.001,80735,-81.5459228265481,,
,,81000,,,,20.479052495211363,0.001,80863,-80.91380751132965,275.49050558805465,124.2
137,808,81430,304.21089642,143.04,591,17.345673421254524,0.001,81215,-81.84468826880821,,
137,812,81922,302.39559543,141.55,594,11.76438464561518,0.001,81720,-82.06029477326766,,
,,82000,,,,13.8210831244015,0.001,81823,-81.49874144909428,279.6874091744423,123.5
137,816,82361,300.28936809000004,140.5,598,12.973536136103611,0.001,82163,-81.70811866311466,,
137,820,82794,296.79418688000004,138.47,601,12.5550571117761,0.001,82593,-81.59989497346699,,
,,83000,,,,18.718533418874824,0.001,82808,-82.28621794048108,247.87887547016143,115.1
137,824,83260,294.38458503000004,137.18,606,12.192015821283514,0.001,83057,-81.69370616566052,,
137,828,83711,291.77462290999995,135.88,609,19.1502402027448,0.001,83490,-82.19017085322628,,
,,84000,,,,14.113038074138553,0.001,83862,-82.22714139498197,208.70826902389527,101.5
137,832,84181,288.35719580999995,133.36,614,13.597978582382202,0.001,83962,-82.3363508605957,,
137,836,84624,281.10432129000003,130.21,617,15.666261554783226,0.001,84420,-82.26586836475437,,
,,85000,,,,13.112421760192284,0.001,84866,-82.92915901770958,316.35928373932836,139.2
136,840,85107,277.34888005,128.07,622,,,,,,
136,844,85634,272.43301298,125.58,625,11.867468827012656,0.001,85401,-83.27620232623556,,
,,86000,,,,18.515678084813633,0.001,85820,-82.94699165148613,353.5200797080994,161.7
136,848,86217,273.034051,125.26,631,15.823424201102773,0.001,85977,-82.98625143980368,,
136,852,86790,273.9904819,125.42,635,15.714316905683772,0.001,86550,-83.40410594698749,,
,,87000,,,,14.001621272112873,0.001,86839,-82.46951706345017,319.3833676815033,142.0
136,856,87384,275.29139311,125.78,640,13.040596199035644,0.001,87137,-83.32796418821657,,
136,860,87987,276.9168839,126.24,644,13.94485318660736,0.001,87739,-83.94627347673689,,
,,88000,,,,16.37516409278716,0.001,87888,-83.57272237141927,334.4795287966728,157.5
136,864,88618,279.77354874,127.33,650,13.624758626285352,0.001,88362,-83.56370885748612,,
,,89000,,,,12.942330438229773,0.001,88816,-83.78765243954129,342.7686570286751,146.3
135,868,89213,282.75800636,128.21,657,11.815724869569143,0.001,88960,-84.07020664215088,,
