rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/episodes,time/total_timesteps,time/fps,train/learning_rate,train/actor_loss,train/n_updates,train/critic_loss,eval/mean_reward,eval/mean_ep_length
,,,,5000,,0.001,-19.12812166435774,4857,2.646056440680526,165.45233343243598,85.4
84.09371764,32,45.91,120,5039,153,,,,,,
89.04517646000002,35,48.42,124,5378,153,0.001,-20.04890010470436,5199,2.6729427313520793,,
93.72936144,36,50.81,128,5722,154,0.001,-20.94074635172999,5540,2.4554116323936817,,
,,,,6000,,0.001,-21.889831055042354,5883,2.84925193911375,163.89812936782837,85.2
99.65163534,39,53.76,132,6064,153,,,,,,
105.86510417,41,56.87,136,6403,153,0.001,-22.95277351556822,6226,2.897124838690425,,
111.81328566000002,43,59.89,140,6733,154,0.001,-23.94148553384317,6553,2.8753939166262343,,
,,,,7000,,0.001,-24.704232268863255,6860,3.795587054440673,148.92536640167236,80.0
117.07317084000002,46,62.62,144,7034,152,,,,,,
123.01591918,48,65.62,148,7362,153,0.001,-25.53954243659973,7183,3.6429382041096687,,
128.3816954,50,68.32,152,7695,153,0.001,-26.14134127594704,7517,3.4667832095955693,,
,,,,8000,,0.001,-26.921265602111816,7844,3.8043756334087515,160.73377161622048,84.7
130.73887735,52,69.53,156,8026,151,,,,,,
134.52679667,54,71.47,160,8359,152,0.001,-27.783878415129905,8179,4.054254468790321,,
138.70709496999999,56,73.63,164,8687,153,0.001,-28.557079982757568,8505,3.3833593644201754,,
,,,,9000,,0.001,-29.37902268698049,8846,3.927854432616123,154.96781783103944,82.4
143.49657631000002,58,76.11,168,9023,153,,,,,,
148.16318561999998,60,78.52,172,9354,154,0.001,-29.722609065827868,9176,4.218589439988136,,
153.05755528999998,62,81.04,176,9694,155,0.001,-30.568377903529576,9512,3.6130691284225103,,
,,,,10000,,0.001,-31.145071916801985,9853,4.268148420870989,159.45277407169343,83.8
155.15873548,64,82.02,180,10033,155,,,,,,
155.68236919999998,66,82.3,184,10375,155,0.001,-32.123551080393234,10193,3.375668217276418,,
155.76879502999998,68,82.34,188,10713,156,0.001,-32.50360054193541,10532,3.437905795433942,,
,,,,11000,,0.001,-32.756782252614094,10867,4.270513007439763,161.0197165966034,84.4
157.06077127,70,82.95,192,11049,155,,,,,,
158.82705826999995,72,83.77,196,11388,156,0.001,-34.0057430267334,11208,4.633499882050923,,
159.22367642,74,83.9,200,11723,157,0.001,-34.52211249746927,11541,4.183052492577855,,
,,,,12000,,0.001,-34.96284192107444,11884,3.8919019588204318,161.8751722574234,84.5
159.27175395999998,77,83.91,204,12066,156,,,,,,
159.31700545,79,83.92,208,12402,156,0.001,-35.23779569353376,12222,5.9231008348694765,,
159.1984938,81,83.88,212,12741,157,0.001,-35.58255302615282,12560,4.236133548544674,,
,,,,13000,,0.001,-36.42962788426599,12902,4.0416215907695685,162.16019839644431,84.5
159.16499845,83,83.85,216,13080,156,,,,,,
158.99244647000003,85,83.8,220,13419,157,0.001,-37.227951503935316,13238,4.412915560461226,,
158.99299686,87,83.81,224,13759,158,0.001,-37.428561454595524,13580,4.4682425066482185,,
,,,,14000,,0.001,-37.930967470494714,13831,4.6443150208657045,161.71653017401695,84.3
158.91050232999999,89,83.77,228,14099,158,0.001,-38.05474732138894,13918,4.966881808193251,,
158.73663376,90,83.68,232,14432,159,0.001,-38.58856092180525,14255,4.15849384807405,,
158.87731646000003,92,83.72,236,14775,159,0.001,-38.89155342465355,14593,4.352503868085997,,
,,,,15000,,0.001,-38.97187523614792,14851,4.377582833346199,163.4848740696907,84.8
159.18230825000003,94,83.8,240,15113,159,0.001,-38.5179808480399,14935,4.442157412568728,,
160.30140956,96,84.22,244,15456,160,0.001,-39.37019241687863,15275,8.001176268555398,,
160.67949488,98,84.36,248,15798,160,0.001,-39.97234442067701,15616,5.67557017747746,,
,,,,16000,,0.001,-40.08250454493931,15870,5.643612203853471,164.44406670928,85.2
160.85026299999998,100,84.42,252,16137,159,0.001,-39.90033976236979,15955,3.9669860075501835,,
161.20585583,103,84.52,256,16478,159,0.001,-40.68738741990997,16297,3.9780482139932105,,
161.55486551,104,84.63,260,16822,160,0.001,-41.09967937025913,16641,5.025863332803859,,
,,,,17000,,0.001,-41.33582368007926,16897,5.93479908205742,165.87159611582757,85.3
162.09864894999998,107,84.78,264,17165,159,0.001,-40.75437767561092,16983,4.010265644206557,,
162.24374992000003,109,84.81,268,17504,159,0.001,-41.91209929330008,17323,4.092622687419255,,
162.60017092,111,84.94,272,17848,159,0.001,-41.95252351982649,17666,4.777342544045559,,
,,,,18000,,0.001,-41.98920758565267,17837,5.7418559915879195,165.26920164227485,85.4
162.70389063999997,115,84.92,276,18186,157,0.001,-41.62287995873428,18005,3.7968085760093597,,
162.87455544,117,84.95,280,18528,158,0.001,-42.406426274499225,18348,4.410446939773338,,
162.69029187,119,84.87,284,18862,158,0.001,-42.63100483542994,18681,4.699246552083399,,
,,,,19000,,0.001,-42.47885286240351,18850,5.035912681193579,165.84221902489662,85.2
162.95754180000003,122,84.92,288,19205,157,0.001,-43.20667941071267,19023,3.252906706444053,,
163.23825636,124,84.98,292,19547,157,0.001,-43.187766585239146,19366,5.060995507240295,,
163.35791929,126,84.98,296,19886,157,0.001,-43.148798476817994,19707,4.942696800065595,,
,,,,20000,,0.001,-42.78388468424479,19874,5.365933818476541,137.23151829242707,75.6
163.22650946,129,84.93,300,20216,156,0.001,-43.1249205271403,20035,6.523403694232305,,
162.48939052,130,84.64,304,20530,156,0.001,-43.91466047957137,20350,3.9801240249260053,,
161.68349031,132,84.27,308,20829,156,0.001,-43.407583713531494,20641,4.697513996338357,,
,,,,21000,,0.001,-43.370668462804844,20853,4.396640472412109,135.6124569952488,74.9
160.16232733,134,83.63,312,21104,156,0.001,-43.55725820440995,20928,5.36777809937795,,
157.46424364,136,82.42,316,21322,156,0.001,-43.1333056640625,21146,3.856884177850217,,
154.24844231999998,137,80.96,320,21515,156,0.001,-44.09897104899088,21370,6.217243087788423,,
154.06634983,139,80.99,324,21858,156,0.001,-44.45254536678917,21676,7.581872218533566,,
,,,,22000,,0.001,-43.73215698242188,21861,5.635681235790253,95.1594761788845,55.0
151.01794962,141,79.6,328,22059,156,0.001,-43.594752175467356,21916,8.022976816784253,,
147.62306866,142,78.02,332,22234,156,0.001,-44.90695730845133,22092,9.135931946337223,,
144.34784159,143,76.54,336,22429,156,0.001,-44.38364362716675,22282,7.509708235661189,,
141.91359172,144,75.43,340,22656,156,0.001,-45.3320166015625,22476,7.76787235055651,,
,,,,23000,,0.001,-45.45688529968262,22846,7.072504309415817,140.3979077577591,77.3
142.26454839,147,75.65,344,23021,156,,,,,,
141.28089971,149,75.29,348,23327,156,0.001,-45.539369240785255,23154,7.683605994497027,,
140.37223704999997,151,74.96,352,23633,156,0.001,-45.013999437030996,23459,5.28880817394752,,
139.96934883,153,74.77,356,23955,156,0.001,-45.73184458414713,23776,6.3921654037682405,,
,,,,24000,,0.001,-45.29242501607755,23859,6.237736676112715,158.82690001130103,79.5
138.31941724,155,73.99,360,24221,155,0.001,-46.20261067357556,24063,6.489016791521492,,
136.94070325,157,73.4,364,24505,155,0.001,-45.41116856419763,24346,9.150837018910575,,
135.51616009,158,72.76,368,24780,156,0.001,-46.22333583831787,24609,10.433009262382985,,
,,,,25000,,0.001,-46.380120354729726,24837,5.382643033663432,164.47024981975557,86.6
134.83232855999998,161,72.46,372,25094,155,0.001,-46.09264520498422,24915,5.928262953574841,,
134.61800631,163,72.45,376,25431,155,0.001,-46.940492678911255,25233,7.61055573897484,,
132.17770864000002,164,71.28,380,25656,155,0.001,-47.568302154541016,25479,6.908841383953889,,
,,,,26000,,0.001,-46.53692972435142,25861,6.673033068113238,217.93207905888556,107.7
133.99993529000002,167,72.02,384,26064,155,,,,,,
135.83598873,170,73.03,388,26508,155,0.001,-46.90934604406357,26299,7.389372578822076,,
136.46097869999997,172,73.45,392,26892,155,0.001,-46.934690615025964,26685,9.649077373306925,,
,,,,27000,,0.001,-46.61288471221924,26876,10.947696048021317,181.6200325846672,87.6
137.87317476,175,73.96,396,27282,155,0.001,-47.32604195089901,27072,7.601058098615384,,
140.42201463,177,74.9,400,27706,155,0.001,-47.773700567392204,27498,8.89825913653924,,
,,,,28000,,0.001,-48.3043345451355,27816,8.789770239591599,277.9156921207905,124.9
144.54788553999998,182,77.1,404,28240,155,0.001,-48.84094721476237,27937,8.46353413644901,,
,,,,29000,,0.001,-49.06974542965679,28746,8.444377881119303,338.8442923367023,253.3
154.31851737,190,85.61,408,29390,153,0.001,-49.14740443389688,29044,8.133850726505253,,
155.04275012,194,86.66,412,29770,153,0.001,-50.465987654293286,29632,8.894637851154103,,
,,,,30000,,0.001,-51.100392509909234,29874,7.066857737653396,52.308285725861786,60.4
154.44967366,196,87.29,416,30051,152,0.001,-51.07201726813065,29913,8.912736935493273,,
155.86840407,198,88.16,420,30331,153,0.001,-50.22285947799683,30156,15.721009227293957,,
156.66244282000002,200,88.75,424,30733,153,0.001,-51.725795364379884,30530,8.555028757452964,,
,,,,31000,,0.001,-51.37533989930764,30838,8.5233965806472,226.4557030439377,102.4
162.29401547,203,90.97,428,31156,153,0.001,-51.63863336122953,30943,9.221481649080912,,
169.86364836,206,94.01,432,31635,153,0.001,-52.42926633155952,31418,8.57564624184269,,
,,,,32000,,0.001,-52.80048639266217,31899,9.543925442346712,266.5077641844749,120.9
177.14743273000005,210,96.84,436,32113,152,,,,,,
183.64378042,212,99.33,440,32589,153,0.001,-53.69519437369654,32375,10.403168614171133,,
,,,,33000,,0.001,-54.83147710164388,32851,10.572458243370056,264.21610195040705,120.7
187.18699763999996,215,100.48,444,33069,153,,,,,,
192.12415986,218,102.21,448,33548,153,0.001,-55.676204999287926,33330,9.05539107923748,,
,,,,34000,,0.001,-55.99867717555312,33809,8.990824829272139,266.0279398202896,121.4
197.00113010999996,223,103.92,452,34025,152,,,,,,
201.43552271999997,226,105.58,456,34513,152,0.001,-57.28306191762288,34292,8.594277252753576,,
206.95492123,229,107.74,460,34995,152,0.001,-57.49379907805344,34780,10.446921512998383,,
,,,,35000,,0.001,-57.20541524078887,34899,7.647026239323015,260.495542794466,120.1
212.07074841000002,233,109.7,464,35475,151,0.001,-58.21683819011106,35254,8.580919512316711,,
217.36649511,236,111.7,468,35950,151,0.001,-58.7286491394043,35743,6.8608583404171855,,
,,,,36000,,0.001,-58.96280445371355,35854,8.390420342350865,260.9353338897228,120.1
221.98084939000003,240,113.39,472,36433,151,0.001,-59.62966524968382,36222,9.635209902388151,,
226.25042577,242,114.93,476,36924,152,0.001,-60.468396046122564,36706,7.121403223178426,,
,,,,37000,,0.001,-60.015902972612224,36828,8.098704298011592,259.49244456887243,119.5
232.63512482999994,245,117.54,480,37410,152,0.001,-60.69622901178175,37197,8.776464563369752,,
233.70628328999996,248,118.22,484,37886,152,0.001,-61.75633890875454,37665,11.74523190759186,,
,,,,38000,,0.001,-62.00575098915706,37790,8.453400398254395,262.7949079036713,121.1
235.76151392,252,118.68,488,38376,152,0.001,-62.26024651527405,38161,8.138593189476072,,
238.71460715000003,255,119.56,492,38848,152,0.001,-62.72042853145276,38634,8.371536617605095,,
,,,,39000,,0.001,-63.15437110525663,38874,8.055017162541874,260.4301936030388,120.0
240.95946634999993,259,120.38,496,39320,151,0.001,-62.603596202114176,39105,9.446756541210672,,
242.50576378999997,262,120.93,500,39799,151,0.001,-63.07407722473145,39585,9.388426125049591,,
,,,,40000,,0.001,-63.97081018666752,39824,8.369087556176934,257.98591220974924,120.0
242.95191379,266,120.41,504,40281,151,0.001,-64.8099022547404,40068,10.103740257024764,,
237.92362758999997,269,113.72,508,40762,151,0.001,-66.06205911151433,40543,9.965057791782026,,
,,,,41000,,0.001,-66.95165577872855,40789,10.299156390554536,257.41092045903207,119.6
242.61951172000002,272,114.76,512,41246,151,0.001,-66.11902843537878,41032,8.881614989921696,,
249.79491001999997,275,116.77,516,41728,151,0.001,-67.825270652771,41512,8.958784920828682,,
,,,,42000,,0.001,-68.8487087775921,41866,11.27562459378407,256.12159659862516,118.9
255.32223846999997,279,118.69,520,42200,151,0.001,-67.84642430009514,41982,8.543304172055475,,
258.70635896999994,282,119.55,524,42688,151,0.001,-69.20230988324698,42474,9.424133947340108,,
,,,,43000,,0.001,-70.72447690656108,42839,11.847454519041124,260.6430205106735,120.7
260.32000368999996,286,120.31,528,43187,150,0.001,-70.93540361192491,42965,8.184785184406099,,
260.25711252,289,120.4,532,43675,150,0.001,-71.58986176037398,43463,12.28494050072842,,
,,,,44000,,0.001,-72.6525628762167,43823,10.842175264668658,258.9837503194809,120.5
260.23687619,293,120.56,536,44169,150,0.001,-72.30573372762711,43944,13.028377645271869,,
260.0475171599999,296,120.57,540,44646,150,0.001,-73.34985217713474,44427,8.99315274487371,,
,,,,45000,,0.001,-73.48583775181925,44793,11.26661770439148,260.4925578534603,120.6
259.92821791,300,120.58,544,45127,150,0.001,-74.18265495300292,44913,10.370748607317607,,
259.97770419,302,120.7,548,45618,150,0.001,-74.21556854248047,45402,6.971950383225749,,
,,,,46000,,0.001,-74.69408403593918,45883,10.092068095492502,261.82061005830764,121.5
260.11410198,306,120.85,552,46110,150,,,,,,
259.96524062000003,309,120.8,556,46593,150,0.001,-75.87301534016927,46374,9.594469132543612,,
,,,,47000,,0.001,-76.50335988690776,46862,13.607975907864109,260.01491503715516,119.8
260.04674619,313,120.85,560,47080,150,,,,,,
260.09209135,315,120.83,564,47558,150,0.001,-76.2782435013076,47345,8.982990186093216,,
,,,,48000,,0.001,-76.6086033236596,47824,13.796321747764464,268.83276520371436,121.4
260.33265387,319,120.88,568,48038,150,,,,,,
260.34836165,322,120.82,572,48515,150,0.001,-76.4823841226512,48298,7.59977551780898,,
,,,,49000,,0.001,-78.24097721160405,48790,8.583298450424557,269.6978079319,122.2
260.62377543,326,120.84,576,49008,150,,,,,,
260.55051848,328,120.7,580,49480,150,0.001,-77.9739426729972,49264,11.613010511063694,,
261.82310101999997,331,120.71,584,49957,150,0.001,-78.65224644175747,49740,12.010312795639038,,
,,,,50000,,0.001,-78.6239522298177,49861,9.637930190267642,264.6861995637417,119.9
261.75051786,334,120.61,588,50437,150,0.001,-79.84809437736136,50218,11.20791199384642,,
261.92480457,337,120.67,592,50915,150,0.001,-80.26189681230966,50700,11.90968237286907,,
,,,,51000,,0.001,-80.71500642420882,50819,8.38662442840448,258.3457447886467,117.4
261.88893279,342,120.61,596,51381,150,0.001,-80.8022307098889,51172,11.639608473817178,,
261.84365891000004,345,120.52,600,51851,150,0.001,-81.79130249023437,51634,11.704614673058192,,
,,,,52000,,0.001,-82.50364481608072,51874,9.607815788573578,265.7055238068104,120.9
262.25594163,349,120.63,604,52344,149,0.001,-81.34085583295979,52120,11.40527171580518,,
262.48048479,352,120.58,608,52820,149,0.001,-82.4167049407959,52603,12.13655753135681,,
,,,,53000,,0.001,-82.15324639492347,52847,8.094398983125764,274.5399428367615,122.6
262.92085755,356,120.62,612,53308,149,0.001,-82.56042105252625,53092,11.322728203945472,,
263.22659545,359,120.64,616,53792,149,0.001,-82.83849753102949,53581,15.519127347946167,,
,,,,54000,,0.001,-83.19991634738061,53820,6.794292494173972,275.8820176780224,124.3
264.00849388,363,120.92,620,54292,149,0.001,-83.41837839926443,54070,11.854737589436192,,
264.54108489000004,366,120.97,624,54785,149,0.001,-83.74132044865534,54568,10.042158396669137,,
,,,,55000,,0.001,-82.94749192268618,54813,8.89650220447971,274.10871839523315,120.5
264.79165889,370,120.8,628,55267,149,0.001,-83.99158609324488,55052,11.695945373896894,,
265.36461519000005,372,120.88,632,55763,149,0.001,-84.12804206969246,55545,11.287060260772705,,
,,,,56000,,0.001,-83.59108852518015,55783,7.99754030745605,274.3000960469246,121.5
265.66140575,376,120.75,636,56244,149,0.001,-85.28128903706869,56026,12.87995548248291,,
266.46736134,379,120.89,640,56735,149,0.001,-84.92917820664702,56517,11.124866399608674,,
,,,,57000,,0.001,-84.92161047458649,56892,8.576094905222496,277.27258202433586,122.7
267.35989363000004,383,121.1,644,57237,149,0.001,-85.35773443406627,57017,7.22034963798523,,
267.76472021999996,386,121.08,648,57726,149,0.001,-85.40662334811303,57509,13.909809396743775,,
,,,,58000,,0.001,-85.023927257907,57876,10.140879531060495,277.3764986813068,122.2
268.34314888,390,121.08,652,58218,149,0.001,-85.3778576460041,57999,9.8043248285123,,
269.35332703999995,393,121.3,656,58723,149,0.001,-85.39389884471893,58500,7.83923477679491,,
,,,,59000,,0.001,-85.86331576988346,58875,9.070694587269767,258.05579990744593,112.2
269.72055939,397,121.24,660,59204,148,0.001,-86.01246532093396,58985,10.831083713878284,,
269.88408002,400,121.17,664,59675,148,0.001,-86.38014283727426,59463,10.00506812040923,,
,,,,60000,,0.001,-86.24144732567572,59825,8.946593593205176,267.0335996985435,119.4
270.29053756,404,121.32,668,60170,148,0.001,-86.94113259237321,59947,14.712290716952966,,
270.74596483,408,121.47,672,60662,148,0.001,-86.58806309555516,60449,9.340242712121261,,
,,,,61000,,0.001,-86.97249102983318,60805,11.990103025746539,273.2342883527279,120.7
270.67601598,412,121.36,676,61144,148,0.001,-87.82147139209812,60923,6.708447228043767,,
271.17852244,415,121.53,680,61633,148,0.001,-88.56533288955688,61414,8.665022118017077,,
,,,,62000,,0.001,-87.82748878608315,61780,11.748723076958942,274.7625293016434,122.1
271.7637043799999,419,121.71,684,62128,148,0.001,-88.27522003650665,61908,6.181310836225748,,
272.18100291,422,121.7,688,62607,148,0.001,-88.30517183501145,62395,10.172337824462826,,
,,,,63000,,0.001,-88.45166615077427,62855,10.705557697642165,259.65914579629896,113.8
272.14754857,425,121.47,692,63062,148,,,,,,
272.20220821000004,428,121.29,696,63510,148,0.001,-88.40866813013109,63304,10.03171852887687,,
272.10456851,430,121.05,700,63956,148,0.001,-87.93812492915562,63748,11.157192644772229,,
,,,,64000,,0.001,-88.4050737108503,63860,11.906478485890798,257.7108094215393,113.0
271.49044219999996,434,120.6,704,64404,148,0.001,-89.38558290715804,64196,9.276043900272303,,
271.40818,437,120.48,708,64868,148,0.001,-88.90549074370286,64656,7.483944648245107,,
,,,,65000,,0.001,-89.38119769918508,64889,10.182667406196268,273.6901020765305,122.2
271.36890253000007,441,120.41,712,65349,148,0.001,-88.72118835449218,65137,12.55116853515307,,
271.26541080000004,444,120.28,716,65820,148,0.001,-89.13710008818528,65603,8.631960160711891,,
,,,,66000,,0.001,-89.77663069504958,65829,7.5243745622180755,260.2447408378124,117.0
270.59564183,448,119.91,720,66283,147,0.001,-89.72559694383965,66068,11.067453295731347,,
270.49544026,450,119.93,724,66778,148,0.001,-89.42504156789472,66553,9.795522992134094,,
,,,,67000,,0.001,-90.07544453938802,66809,12.587183284008598,274.5368632853031,123.6
270.72842632,455,120.15,728,67282,147,0.001,-90.64742572490985,67062,5.890835460332724,,
270.46118456,458,120.0,732,67763,147,0.001,-90.70716444112487,67544,9.461907584788436,,
,,,,68000,,0.001,-90.45331706697979,67793,8.092579255974481,275.86928941607476,124.2
270.43079315,462,120.08,736,68252,147,0.001,-91.11527188618977,68035,10.263729012012481,,
270.09174667,464,120.01,740,68736,147,0.001,-91.22204477278913,68521,12.237814478209762,,
,,,,69000,,0.001,-91.06949124093784,68877,8.50590500711393,278.72011706233025,123.9
269.66071561999996,468,119.8,744,69217,147,0.001,-91.25374132792155,68997,11.115796341498692,,
269.99821564,471,119.95,748,69721,147,0.001,-92.24691891670227,69500,10.96220763027668,,
,,,,70000,,0.001,-91.70122390496927,69873,8.496187991243067,277.20752037763594,123.4
269.79515862000005,476,119.92,752,70210,147,0.001,-91.02040723164876,69993,10.248495684067409,,
269.31062403000004,479,119.72,756,70695,147,0.001,-91.74901804430732,70473,7.416961511661267,,
,,,,71000,,0.001,-91.17020828004867,70852,12.066967152413868,272.7246860384941,122.7
269.51043227,483,119.95,760,71199,147,0.001,-92.01012051490045,70977,6.433346954345703,,
269.76374771999997,486,120.12,764,71687,147,0.001,-92.024977684021,71473,8.593206400983036,,
,,,,72000,,0.001,-92.51541486837097,71831,7.399281585917754,275.8782739520073,122.7
269.69869604999997,490,120.05,768,72175,147,0.001,-91.9314203569966,71955,7.551200812862765,,
269.45289031,492,119.98,772,72660,147,0.001,-92.11934806560647,72447,11.47516205168178,,
,,,,73000,,0.001,-92.5893544514974,72810,11.518359491805068,275.62764410972596,123.6
269.69329478,496,120.13,776,73157,147,0.001,-91.54729449748993,72938,9.74570367205888,,
269.93574041,499,120.28,780,73661,147,0.001,-91.87630253453409,73438,6.4757249884067045,,
,,,,74000,,0.001,-91.8697333017985,73800,11.192212454411163,273.52235718369485,122.7
269.72693391,504,120.21,784,74149,147,0.001,-91.81433536160377,73925,8.498019638061523,,
269.65242021,507,120.26,788,74633,147,0.001,-92.04988327026368,74414,12.560791227997852,,
,,,,75000,,0.001,-93.57584686279297,74900,6.268547339599674,274.87334762215613,122.9
270.14757698,511,120.55,792,75117,146,,,,,,
270.77876853,514,120.95,796,75605,147,0.001,-92.83682924906412,75386,6.790450277448702,,
,,,,76000,,0.001,-92.95956470120338,75881,7.592719425116816,272.065799343586,122.7
271.5000133699999,517,121.4,800,76096,146,,,,,,
272.35337747,520,121.86,804,76590,147,0.001,-92.91960931593373,76373,8.807062645112314,,
,,,,77000,,0.001,-93.6296649509006,76860,9.00235884057151,274.85478299856186,124.4
272.79655296000004,524,122.14,808,77082,146,,,,,,
273.07840310999995,527,122.3,812,77579,147,0.001,-92.58645297634986,77359,7.462399371208683,,
,,,,78000,,0.001,-93.8608744221349,77855,9.129201830394807,288.70371119976045,129.3
273.73813160000003,531,122.58,816,78078,147,,,,,,
274.70900831,533,122.95,820,78578,147,0.001,-93.17073674355784,78357,6.692720886230469,,
,,,,79000,,0.001,-92.17555662061348,78856,9.949640333159897,280.26532514691354,124.3
275.04338396,537,123.02,824,79080,147,,,,,,
275.11944119000003,540,123.03,828,79585,147,0.001,-93.48882148379371,79363,10.242501436717927,,
,,,,80000,,0.001,-93.41239536169803,79866,9.2797181224095,281.6993263363838,126.7
275.55210596999996,544,123.23,832,80086,147,,,,,,
275.84138948,546,123.31,836,80583,147,0.001,-93.44333898825724,80365,8.222801653088116,,
,,,,81000,,0.001,-93.70610832100483,80866,5.463083347277855,284.16249213814734,126.2
276.41748039,550,123.55,840,81091,147,,,,,,
277.02655906999996,553,123.81,844,81598,147,0.001,-93.47389281742157,81376,7.587326756545475,,
,,,,82000,,0.001,-93.64716003880356,81876,9.597076480135772,293.70882056355475,127.7
277.30259541,557,123.85,848,82106,147,,,,,,
278.06756994,561,124.09,852,82619,147,0.001,-94.10658009847005,82395,9.654272659430427,,
,,,,83000,,0.001,-93.1624634035172,82896,11.089025889673541,284.9406525015831,126.2
278.50535108,565,124.25,856,83120,147,,,,,,
278.73223864999994,568,124.21,860,83620,147,0.001,-93.43741946750217,83397,8.103854464160072,,
,,,,84000,,0.001,-93.46406641314107,83896,7.0256214901324245,290.5825560092926,126.2
279.33111701999997,572,124.35,864,84122,146,,,,,,
279.73610413,575,124.42,868,84617,147,0.001,-94.14471968393477,84398,9.473387479782104,,
,,,,85000,,0.001,-93.87086991340884,84896,9.42398660317544,292.7770741939545,127.5
280.32536984999996,579,124.56,872,85116,146,,,,,,
281.01951555000005,582,124.77,876,85634,147,0.001,-93.2605413198471,85407,9.704147885553539,,
,,,,86000,,0.001,-94.21263062953949,85798,8.971692400984466,283.6590730667114,125.5
281.41403349,586,124.91,880,86152,146,0.001,-93.64295032207782,85928,5.698806359217717,,
282.07043771,590,125.13,884,86662,146,0.001,-94.00445427527795,86437,8.875186095787928,,
,,,,87000,,0.001,-94.1445260481401,86824,9.599149335431688,292.28240687847136,127.7
282.80332223,594,125.39,888,87172,146,0.001,-94.25464313213642,86954,9.318279947684362,,
283.56762999,597,125.72,892,87689,146,0.001,-94.30279290676117,87461,12.003064505813658,,
,,,,88000,,0.001,-94.41628470349667,87854,7.830854045810984,291.3373269915581,129.6
284.48261734999994,601,126.05,896,88210,146,0.001,-93.97439859874213,87988,8.931270805757437,,
285.41610702,604,126.4,900,88736,146,0.001,-95.1511009803185,88510,7.020000794300667,,
,,,,89000,,0.001,-94.89894138682972,88896,6.35372693881844,290.50348222255707,129.3
285.98805709,609,126.68,904,89258,146,0.001,-94.72630009506688,89028,8.175511519114176,,
286.11331434,612,126.65,908,89747,146,0.001,-93.6669822692871,89533,8.04204293124932,,
