time/fps,time/episodes,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/critic_loss,train/learning_rate,train/n_updates,train/actor_loss,eval/mean_reward,eval/mean_ep_length
167,312,16433,150.53562601000002,79.64,97,9.851721729987707,0.001,16275,-39.437433389516976,,
168,316,16740,150.37579252999998,79.66,99,8.44019420330341,0.001,16581,-39.648614541078224,,
,,17000,,,,6.414251822929878,0.001,16879,-39.86138363888389,139.21300092935562,75.4
167,320,17039,149.23325369000003,79.23,101,,,,,,
167,324,17383,149.45504145000004,79.27,103,7.638177247934563,0.001,17211,-40.07577434805937,,
167,328,17728,149.66939103,79.32,105,8.640866731488428,0.001,17557,-40.147106791651524,,
,,18000,,,,8.096690937020313,0.001,17903,-39.79962450958962,167.75309801101685,85.0
166,332,18074,149.77621509,79.36,108,,,,,,
167,336,18414,149.74942722,79.31,110,6.253719639778137,0.001,18244,-40.82026903019395,,
166,340,18572,144.99746202,77.51,111,7.823376292767732,0.001,18461,-41.04378995028409,,
167,344,18878,144.17727702000002,77.15,112,13.126925077844174,0.001,18707,-41.192897464918055,,
,,19000,,,,9.672054674567246,0.001,18875,-41.22143340692288,167.0826082587242,85.1
167,348,19218,144.16738980999997,77.15,115,9.386862395791447,0.001,19047,-40.651765550885884,,
167,352,19560,144.22599376999997,77.18,116,8.369254184323689,0.001,19390,-41.23960840979288,,
167,356,19904,145.18357008,77.52,118,9.098294155542241,0.001,19733,-41.40594961476881,,
,,20000,,,,6.962768039038015,0.001,19905,-41.31113708850949,169.11865400075914,85.2
167,360,20245,146.23330627999997,77.84,121,7.739916622638702,0.001,20074,-41.167545318603516,,
167,364,20589,147.26175912,78.15,123,6.381639577876562,0.001,20418,-41.109867962923914,,
167,368,20929,148.32116657999998,78.51,125,6.954563455922263,0.001,20758,-41.957919438680015,,
,,21000,,,,9.150422261204831,0.001,20844,-41.574362022932185,169.76975623965262,85.5
166,372,21271,149.34342741,78.85,127,8.933241630709448,0.001,21100,-42.01686264747797,,
167,376,21615,150.25160140999998,79.16,129,8.084495534730513,0.001,21444,-41.36316645422647,,
167,380,21958,151.33989052,79.54,131,7.054383024226787,0.001,21788,-42.16559591958689,,
,,22000,,,,9.722065478212693,0.001,21873,-41.84531511579241,171.39261621832847,86.0
166,384,22302,152.47192694,79.89,133,6.883788449819698,0.001,22131,-42.25240822725518,,
166,388,22645,153.75171369,80.32,135,7.465872843125287,0.001,22474,-42.562678935915926,,
167,392,22988,154.78720041,80.66,137,6.187308608099472,0.001,22819,-42.433754322140715,,
,,23000,,,,5.649508412395205,0.001,22903,-42.317591530936106,170.63247780799867,86.0
166,396,23330,156.09815003,81.07,140,5.979422238293816,0.001,23159,-42.29801386878604,,
166,400,23669,157.29214664999998,81.4,142,4.640288223822911,0.001,23500,-42.510992140997026,,
,,24000,,,,6.567897009849548,0.001,23840,-42.5771527844806,169.55359636545182,85.8
165,404,24011,158.5642387,81.8,144,,,,,,
166,408,24346,159.51914335,82.12,146,7.6789764264050655,0.001,24176,-42.230349341104194,,
166,412,24691,160.84960193,82.58,148,9.173806351284648,0.001,24521,-42.85863778757494,,
,,25000,,,,9.136863719457867,0.001,24863,-42.7635076655898,170.40286720395088,86.2
165,416,25034,161.93622416,82.94,151,,,,,,
165,420,25377,163.206036,83.38,152,6.956856758095498,0.001,25207,-42.8635095995526,,
166,424,25720,163.14930067,83.37,154,5.94048399364247,0.001,25549,-43.680642900012785,,
,,26000,,,,7.690192530100996,0.001,25896,-43.1862512068315,170.46346417069435,86.7
166,428,26068,163.22638093,83.4,157,,,,,,
166,432,26418,163.35247254,83.44,158,5.80175349219092,0.001,26245,-43.95699567573015,,
166,436,26802,163.43550860000002,83.88,160,5.524642177011775,0.001,26611,-43.47816733426826,,
,,27000,,,,6.522103294558908,0.001,26891,-43.52258593537087,171.00849882364273,86.1
166,440,27150,168.45620652999997,85.78,163,6.668248310856436,0.001,26978,-43.87685064835982,,
166,444,27497,169.44179737000002,86.19,164,5.519819144641652,0.001,27325,-43.25837525867281,,
166,448,27844,169.62275232,86.26,166,6.380856696949449,0.001,27672,-44.001179628593974,,
,,28000,,,,6.526927935666051,0.001,27846,-43.629493019797586,170.08079866170883,86.4
166,452,28190,169.72524269000002,86.3,169,9.048160977747248,0.001,28017,-43.414885055187135,,
166,456,28531,169.66939843,86.27,171,5.420384608466049,0.001,28362,-43.78516240553422,,
166,460,28870,169.56690072,86.25,172,8.28943170519436,0.001,28700,-44.00283440878225,,
,,29000,,,,6.9382348698239,0.001,28871,-44.335512560467386,170.01753959059715,86.5
166,464,29210,169.43033458000002,86.21,175,6.1632143707836375,0.001,29039,-43.917210261027016,,
167,468,29555,169.49117132,86.26,176,5.380213763226163,0.001,29386,-44.054365851662375,,
167,472,29902,169.60970261999998,86.31,178,7.453456644450917,0.001,29729,-43.9534783136277,,
,,30000,,,,6.709586948849434,0.001,29903,-44.23420076592024,167.9364276468754,85.7
166,476,30247,169.62764926,86.32,181,5.513822810403232,0.001,30075,-44.349074696385586,,
167,480,30594,169.70759658999995,86.36,183,5.0561759691128785,0.001,30422,-44.51285466280851,,
167,484,30941,169.66534435000003,86.39,185,5.255208460022422,0.001,30769,-44.71828515189035,,
,,31000,,,,5.131802943931229,0.001,30856,-45.10599699887362,169.1448700964451,86.2
166,488,31283,169.54116133000002,86.38,187,7.675585278342752,0.001,31112,-44.82330819063409,,
167,492,31630,169.62441562000004,86.42,189,4.984831209840445,0.001,31457,-44.87593397983285,,
167,496,31967,169.37285652000003,86.37,191,7.4338431659951265,0.001,31798,-44.819928305489675,,
,,32000,,,,5.817636572179341,0.001,31882,-44.77267837524414,169.43504592180253,86.1
166,500,32312,169.26857952999998,86.43,193,6.000190596688878,0.001,32140,-45.419039552861996,,
166,504,32658,169.19042582000003,86.47,195,6.116353055765463,0.001,32486,-45.18450590621593,,
,,33000,,,,6.408846470571699,0.001,32830,-45.42477807544527,159.65901377797127,81.9
166,508,33001,169.37690321999997,86.55,198,,,,,,
166,512,33347,169.40294593000002,86.56,200,6.2151704629262285,0.001,33174,-45.40672631697221,,
166,516,33676,169.03795055999998,86.42,202,5.013729262955581,0.001,33509,-45.281493064684746,,
166,520,33980,168.09271798999998,86.03,203,6.318923177088008,0.001,33809,-45.692386627197266,,
,,34000,,,,5.214285685572514,0.001,33895,-45.35374069213867,164.70200425982475,83.3
166,524,34316,167.98428533999999,85.96,206,5.737376311246087,0.001,34148,-45.692742103754085,,
166,528,34659,167.88343673000003,85.91,208,6.936272601748621,0.001,34488,-45.57299334503884,,
166,532,34967,166.93868735999996,85.49,210,5.9689139793085495,0.001,34796,-45.915351157964665,,
,,35000,,,,6.071108679438746,0.001,34882,-45.999144620673604,168.4201286673546,85.4
165,536,35310,166.91992803000002,85.08,212,6.058060548771387,0.001,35140,-45.53010940551758,,
166,540,35633,166.44451801,84.83,214,5.72629691993489,0.001,35482,-46.49703464951626,,
166,544,35957,165.94345257999998,84.6,216,11.754547134388325,0.001,35785,-46.094095185745594,,
,,36000,,,,6.297770955096716,0.001,35872,-46.41806706515226,169.3916855752468,85.8
165,548,36283,165.51760217,84.39,218,6.171605133733084,0.001,36129,-46.524820105974065,,
165,552,36590,164.67344859000002,84.0,220,5.997423212195551,0.001,36438,-46.17872646243073,,
166,556,36915,164.35153816,83.84,222,4.060520277303808,0.001,36746,-46.579619463752294,,
,,37000,,,,4.400481811591557,0.001,36830,-46.23044241042364,170.32847799658776,85.7
165,560,37280,164.46325091999998,84.1,224,6.035415585650954,0.001,37089,-47.09308837180914,,
165,564,37647,162.98217236,84.37,227,7.325163464319139,0.001,37487,-47.17327147263747,,
165,568,37976,161.3203373,84.21,229,7.847129427153488,0.001,37853,-46.7249659161235,,
,,38000,,,,7.709618963693318,0.001,37891,-47.11988147936369,91.7285728096962,61.9
165,572,38289,159.05218264,83.87,230,6.749496194578352,0.001,38117,-47.23749914623442,,
165,576,38551,156.18436680000002,83.04,232,5.407914736054161,0.001,38431,-47.390044472434305,,
165,580,38641,149.90516477,80.47,233,8.700050820003856,0.001,38535,-47.06209668246183,,
165,584,38914,147.32194115000001,79.73,234,9.621068866164595,0.001,38749,-47.54828796386719,,
,,39000,,,,8.179251370491919,0.001,38906,-47.957311679155396,139.4689236521721,85.2
165,588,39251,145.99061870000003,79.68,237,6.194110764698549,0.001,39076,-47.63374857469039,,
165,592,39592,144.57360766000002,79.62,238,5.433960400521755,0.001,39406,-47.94722108840942,,
165,596,39978,144.19326359000002,80.11,241,7.424767637990184,0.001,39797,-47.84614928563436,,
,,40000,,,,6.925566407541434,0.001,39893,-47.802006800969444,143.66831384301184,87.8
165,600,40328,143.27961148,80.16,243,6.2722189357114395,0.001,40155,-47.68719766306322,,
165,604,40711,142.79853662000002,80.53,246,8.958815546869074,0.001,40521,-48.393739588120404,,
,,41000,,,,9.405369605910913,0.001,40906,-48.20222735934787,152.02723492383956,93.9
165,608,41083,142.15279737999998,80.82,248,,,,,,
165,612,41456,141.41282457,81.09,250,9.242327824234962,0.001,41277,-48.00239864985148,,
165,616,41850,141.39288899,81.74,253,10.214527978215898,0.001,41672,-48.19739453297741,,
,,42000,,,,6.1981690062416925,0.001,41855,-48.492425960964624,167.0823436677456,103.8
164,620,42236,142.18945839,82.56,256,5.043347793533688,0.001,42065,-48.01564488044152,,
164,624,42651,142.24212787,83.35,258,7.235231190624804,0.001,42460,-48.56628088857613,,
,,43000,,,,7.567021217457084,0.001,42864,-49.337658460750134,169.0584757268429,89.9
164,628,43036,142.26307489,83.77,261,,,,,,
164,632,43422,143.07284685000002,84.55,263,5.427143092425364,0.001,43250,-48.7148197821851,,
164,636,43767,143.14095608,84.57,265,8.102215004521748,0.001,43595,-48.52345302493073,,
,,44000,,,,5.748299308987551,0.001,43854,-48.69757239763127,171.39105653762817,85.9
164,640,44110,143.54774179,84.77,268,7.13025488964347,0.001,43940,-48.03307475600132,,
164,644,44455,144.02836211000005,84.98,270,4.58721816123918,0.001,44283,-48.51728439331055,,
164,648,44799,144.42133744,85.16,272,7.162035033282112,0.001,44627,-48.42360705421085,,
,,45000,,,,5.515195086084563,0.001,44887,-48.436181445454444,171.49491333961487,85.9
164,652,45143,145.26529847,85.53,274,5.145483842917851,0.001,44971,-49.05050550188337,,
164,656,45487,145.75033819,85.72,276,8.828540380610976,0.001,45316,-49.02503807600154,,
164,660,45827,145.65479331999998,85.47,278,8.488435452760653,0.001,45656,-48.79312213631563,,
,,46000,,,,5.121583725130836,0.001,45913,-49.431148529052734,169.30482326745988,85.3
164,664,46170,147.23755131,85.23,281,6.325532099535299,0.001,45999,-49.22949804261673,,
164,668,46513,148.90922732,85.37,283,3.8092340549757315,0.001,46342,-49.23495882610942,,
164,672,46855,151.14866049999998,85.66,285,8.65498954408309,0.001,46685,-48.75055104210263,,
,,47000,,,,6.434070427750433,0.001,46856,-48.73901553486669,168.90096442699434,85.5
163,676,47196,153.95913842,86.45,287,6.8213396998012765,0.001,47025,-49.06625575111026,,
163,680,47581,160.22283718,89.4,290,6.186100757010629,0.001,47391,-49.109531618514154,,
,,48000,,,,5.744439221563793,0.001,47814,-49.18076669944907,169.04692464768885,106.4
163,684,48006,162.72516110000004,90.92,293,,,,,,
163,688,48432,164.10999005000002,91.81,295,8.947669638777679,0.001,48240,-49.817259590580775,,
163,692,48839,165.21429920999998,92.47,297,9.47897295073459,0.001,48653,-48.7164175155315,,
,,49000,,,,7.3415697159675455,0.001,48858,-49.41700634589562,166.21403279602526,103.7
163,696,49231,165.42253875999995,92.53,300,5.681906947995176,0.001,49061,-49.11276786804199,,
163,700,49584,165.9095168,92.56,302,5.297769813487927,0.001,49412,-49.24305327733358,,
163,704,49934,165.89961743000003,92.23,304,5.829766965460503,0.001,49763,-48.55662199508312,,
,,50000,,,,7.696364964163581,0.001,49849,-49.30094066886015,153.4692781507969,84.6
163,708,50278,166.22753506000004,91.95,307,5.663041207369636,0.001,50102,-49.49390517833621,,
163,712,50635,166.63928779000003,91.79,309,4.905806563117287,0.001,50459,-49.1653809113936,,
163,716,50982,166.80480458000002,91.32,311,4.769231181253087,0.001,50810,-49.50345455516469,,
,,51000,,,,6.6373410444150025,0.001,50897,-49.28829219729401,169.58541269302367,85.5
163,720,51329,166.76430513,90.93,313,5.6007896065711975,0.001,51158,-49.5969842698839,,
163,724,51672,166.86699417,90.21,315,6.805896509525388,0.001,51502,-49.38178572543832,,
,,52000,,,,4.92727130651474,0.001,51846,-48.75139165479084,171.090497893095,86.1
163,728,52016,166.91257068000002,89.8,318,,,,,,
163,732,52358,166.92716262000002,89.36,319,4.787470510426689,0.001,52188,-49.305344071499135,,
163,736,52704,166.95630776,89.37,321,6.443983366323072,0.001,52533,-49.7169373978016,,
,,53000,,,,8.724569964408875,0.001,52875,-48.83644430977957,170.06993332505226,85.4
163,740,53046,166.98690339999996,89.36,323,,,,,,
163,744,53390,166.92679773,89.35,325,3.9920050335484882,0.001,53219,-49.358286569284836,,
164,748,53733,166.87285608000002,89.34,327,7.794591906458833,0.001,53562,-49.254810067110284,,
,,54000,,,,5.418048449123607,0.001,53902,-48.584365578584894,167.57256197333336,85.4
163,752,54073,166.83335065000003,89.3,329,,,,,,
164,756,54416,166.61557143,89.29,331,5.261542640536664,0.001,54245,-49.467638434433354,,
164,760,54761,166.61150863,89.34,333,6.306312833112829,0.001,54591,-49.07229114714123,,
,,55000,,,,6.758297367268298,0.001,54844,-48.77864492507208,166.07846834659577,85.8
164,764,55097,166.30803350000002,89.27,335,5.510826756787854,0.001,54930,-49.57894471634266,,
164,768,55430,165.93286478,89.17,337,3.337112015836379,0.001,55262,-50.00412830086641,,
164,772,55774,165.73888212999998,89.19,339,9.869892209768295,0.001,55602,-48.896493457612536,,
,,56000,,,,3.2707553408866703,0.001,55860,-49.51573944091797,167.68550729751587,86.1
164,776,56122,165.75854839,89.26,341,6.301244819706136,0.001,55948,-49.51546859741211,,
164,780,56456,165.38796343,88.75,343,5.634441469396863,0.001,56287,-50.01473871866862,,
164,784,56801,165.33807014,87.95,345,4.685190902359184,0.001,56630,-49.56310072812167,,
,,57000,,,,4.234185963534237,0.001,56891,-49.75310134887695,165.56430582404136,85.3
164,788,57146,165.27742959,87.14,347,5.323204784166245,0.001,56975,-49.657280604044594,,
164,792,57493,165.49003439999996,86.54,349,5.129323570565744,0.001,57322,-49.68728646365079,,
164,796,57815,165.12447045000002,85.84,351,4.333879247140349,0.001,57644,-49.502613406711156,,
,,58000,,,,5.1940075100922005,0.001,57898,-49.76283059469083,163.36639495491983,84.6
164,800,58152,165.31695012,85.68,353,5.655157153864941,0.001,57981,-50.36730417391149,,
164,804,58494,165.82083693999996,85.6,355,7.0843725162883135,0.001,58323,-49.7092803245367,,
164,808,58834,166.05901362999998,85.56,357,4.141471056711106,0.001,58662,-49.83023452758789,,
,,59000,,,,6.106024779552637,0.001,58835,-49.75749925125477,169.34586188197136,85.1
164,812,59175,166.22544776999996,85.4,359,7.092049510338727,0.001,59005,-49.57912354242234,,
164,816,59514,166.27553835999998,85.32,361,5.6229996884741436,0.001,59346,-50.32414617771056,,
164,820,59857,166.47639342,85.28,363,4.991010630831999,0.001,59687,-49.518548057192845,,
,,60000,,,,3.572142407629225,0.001,59862,-49.789756774902344,170.4407905817032,84.9
164,824,60207,166.61206855999998,85.35,366,7.779397791691041,0.001,60036,-49.761080000135635,,
164,828,60548,166.54159724999997,85.32,368,4.766699700854545,0.001,60378,-50.56694704987282,,
164,832,60890,166.56791272,85.32,370,4.279443564803102,0.001,60719,-50.621108387791836,,
,,61000,,,,4.729770558020648,0.001,60890,-49.8788702321607,141.23177875876428,73.3
164,836,61232,166.45862614,85.28,373,9.017423256885174,0.001,61061,-49.94238130436387,,
164,840,61535,165.52597378,84.89,374,5.461100081836476,0.001,61366,-49.97675793669944,,
164,844,61865,165.24046566,84.75,376,6.836730986140495,0.001,61695,-50.423979382182274,,
,,62000,,,,3.2387012930477366,0.001,61865,-49.940307889665874,169.83308544158936,85.0
163,848,62161,164.25432818000002,84.28,379,4.652024343434502,0.001,62035,-50.031854811168856,,
163,852,62500,164.15299601999996,84.27,381,5.308084862176762,0.001,62332,-50.55372788185297,,
163,856,62841,164.21038809,84.25,383,6.8094218068344645,0.001,62671,-49.625842427098476,,
,,63000,,,,3.7278144724228803,0.001,62841,-50.35333905901228,169.95048037171364,85.7
163,860,63182,164.30261639,84.21,385,5.371967301649206,0.001,63012,-50.36705300974291,,
163,864,63527,164.62898633999998,84.3,387,3.7422406003716286,0.001,63356,-50.406237538655596,,
163,868,63869,164.87778842,84.39,389,5.896333242004568,0.001,63700,-50.58915407007391,,
,,64000,,,,5.673293709754944,0.001,63869,-50.204887935093474,166.99469910264014,86.0
163,872,64214,164.95451137999996,84.4,392,4.763073130732491,0.001,64040,-49.85359319051107,,
163,876,64568,165.08087532,84.46,394,6.872748834557004,0.001,64394,-50.15266020033095,,
163,880,64911,165.29883072,84.55,396,3.889926821352488,0.001,64737,-50.46948456182712,,
,,65000,,,,7.005347385818576,0.001,64907,-50.556259346008304,168.5003348648548,86.5
163,884,65253,165.28300969,84.52,399,5.510047684232872,0.001,65076,-50.49596768333798,,
163,888,65600,165.44545027,84.54,401,5.733931941144607,0.001,65427,-49.97060321626209,,
163,892,65947,165.58545508,84.54,403,6.047259045743394,0.001,65778,-50.37668020075018,,
,,66000,,,,4.389002405461811,0.001,65862,-50.21445119948614,172.69478625059128,87.0
163,896,66295,166.39178718,84.8,406,5.586884917932398,0.001,66123,-50.46591604323614,,
163,900,66614,165.83625606,84.62,407,6.1931327814343335,0.001,66446,-50.309078216552734,,
163,904,66951,165.58502546,84.57,409,3.4612961856798194,0.001,66783,-51.26728146575218,,
,,67000,,,,3.6467617979968887,0.001,66866,-50.50399707612537,167.64408528208733,85.9
163,908,67290,165.53677679,84.56,412,4.299457626287327,0.001,67121,-50.66298888450445,,
163,912,67639,165.68968195000005,84.64,414,4.8178223912106,0.001,67463,-50.13785011823787,,
163,916,67994,166.09259778999996,84.8,416,6.179090327686733,0.001,67820,-50.191304270426436,,
,,68000,,,,5.754105412558223,0.001,67909,-50.70451337640936,168.58043382167816,85.6
162,920,68336,165.96898489,84.79,419,5.415215653531692,0.001,68164,-50.795239027156384,,
162,924,68684,165.90258548000003,84.77,421,4.5561719929630105,0.001,68514,-51.18803457780318,,
,,69000,,,,5.678805924010002,0.001,68862,-50.75652503967285,176.3696912109852,89.4
162,928,69036,166.05222529,84.88,423,,,,,,
162,932,69395,166.27704379000002,85.05,425,7.263168511809884,0.001,69221,-51.49929343329536,,
163,936,69762,166.6076515,85.3,427,4.070969423982832,0.001,69583,-50.53357840643989,,
,,70000,,,,5.63754434637971,0.001,69861,-50.676629638671876,175.38983892202378,91.5
162,940,70131,167.80361571999998,85.96,430,4.411742385397566,0.001,69955,-50.802234568494434,,
163,944,70499,168.40688745,86.34,432,4.446664619445801,0.001,70322,-51.21359295315213,,
163,948,70863,169.62988898,87.02,434,6.589423710649664,0.001,70684,-51.11928324265914,,
