time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,train/critic_loss,train/learning_rate,train/actor_loss,train/n_updates,eval/mean_ep_length,eval/mean_reward
168,13641,81,-0.24570558999999995,18.08,440,9.84188362685117,0.001,-33.464007811112836,13526,,
168,13755,81,0.06986314,18.49,444,11.818415250097003,0.001,-33.76617349897112,13645,,
168,13827,82,0.33498675999999994,18.48,448,8.795367090325607,0.001,-35.35228862762451,13724,,
168,13896,82,0.7214421,18.43,452,9.992765398586497,0.001,-34.85092247856988,13792,,
168,13965,82,1.07762535,18.39,456,11.931497149997288,0.001,-34.434060202704536,13863,,
,14000,,,,,10.57209974527359,0.001,-34.76120471954346,13913,16.1,8.417314297379926
168,14031,83,1.4769932600000002,18.32,460,11.532530754804611,0.001,-35.55475616455078,13929,,
168,14098,83,1.9003750799999997,18.27,464,9.715837099972893,0.001,-34.724191188812256,13995,,
168,14208,84,2.4644345899999998,18.64,468,10.539482188947273,0.001,-35.10576079873478,14092,,
168,14337,84,3.202775629999999,19.2,472,11.165270103348625,0.001,-35.12956290774875,14215,,
169,14492,85,4.440193519999999,20.01,476,12.66451936364174,0.001,-35.78165397644043,14368,,
169,14791,87,8.329963679999999,22.28,480,11.72023911592437,0.001,-36.678293228149414,14665,,
,15000,,,,,13.674504017218565,0.001,-37.216045580412214,14745,111.3,134.8859016418457
168,15210,90,13.463557600000001,25.74,484,10.362069420192553,0.001,-37.05671103341239,15008,,
168,15573,92,16.59114941,28.63,488,14.560119043005274,0.001,-37.74158575179729,15430,,
168,15878,94,19.29742591,30.96,492,10.897628195314523,0.001,-38.997243555580695,15741,,
,16000,,,,,13.195142438446267,0.001,-39.16933364868164,15862,81.9,71.08413800001145
167,16195,96,22.18135027,33.4,496,15.634383557856768,0.001,-39.70914710651744,16052,,
167,16332,97,23.655583349999997,34.02,500,17.344870466452377,0.001,-39.67611488929162,16220,,
167,16458,98,25.048587920000003,34.53,504,20.199316847708918,0.001,-41.340701293945315,16341,,
167,16573,98,26.205919160000004,34.93,508,25.24741706141719,0.001,-41.41393074622521,16465,,
168,16680,99,27.27196265,35.26,512,23.942210904483137,0.001,-41.65264180501302,16568,,
168,16797,99,28.449289719999996,35.82,516,14.093698996084708,0.001,-41.64384950910296,16684,,
168,16921,100,29.744315,36.45,520,20.230511784553528,0.001,-41.876580238342285,16804,,
,17000,,,,,25.820759944426708,0.001,-43.02323398590088,16904,24.1,22.312131768465044
168,17059,101,31.211453639999995,37.27,524,21.614055335521698,0.001,-43.047322591145836,16928,,
168,17180,102,32.450063369999995,37.95,528,21.653404812018078,0.001,-42.0922212600708,17072,,
168,17317,102,33.99048697,38.47,532,23.690918689078472,0.001,-43.16413580853006,17199,,
169,17692,104,39.06406278,41.46,536,21.855439032827103,0.001,-45.02848270961216,17582,,
169,17791,105,39.77430839,41.5,540,24.387126993249964,0.001,-45.92904604398287,17681,,
169,17907,105,40.820585189999996,41.52,544,28.778634316212422,0.001,-45.75634082994963,17794,,
,18000,,,,,39.3280520024507,0.001,-46.35259819030762,17898,24.8,23.341274321079254
169,18006,106,41.56545798,41.79,548,,,,,,
169,18137,107,42.86162699,42.41,552,24.080035362243652,0.001,-46.507514317830406,18029,,
170,18565,109,48.92707774,46.0,556,30.244460495240098,0.001,-46.751917882796825,18361,,
,19000,,,,,29.644340605032248,0.001,-47.64245799330414,18712,133.7,193.2537619382143
169,19888,117,63.52861768,58.57,560,28.859712025165557,0.001,-49.361401062011716,19712,,
,20000,,,,,32.51581131756961,0.001,-49.898925103081595,19803,820.9,820.6662191927433
,21000,,,,,28.669154239654542,0.001,-52.064619865417484,20803,1000.0,1040.6281621277333
,22000,,,,,29.781999478646373,0.001,-55.75040387240323,21912,157.3,268.71115108728407
151,22145,145,88.02068141,80.47,564,,,,,,
153,22974,149,100.57809794999999,87.66,568,27.202486484081714,0.001,-56.63460885752802,22621,,
,23000,,,,,27.64006522253378,0.001,-56.675236943942394,22889,354.3,479.28965467810633
,24000,,,,,31.503352039910013,0.001,-58.573285821365985,23905,251.0,385.81436854600906
150,24249,161,117.89230138,99.12,572,,,,,,
,25000,,,,,29.23909426379848,0.001,-61.62440382467734,24841,297.8,429.4278809130192
149,25500,170,134.68380168,110.08,576,31.448230651273565,0.001,-62.38665441564611,25136,,
,26000,,,,,33.710917586865634,0.001,-63.9956995425017,25645,143.7,217.19632019996644
148,26527,178,145.32697833000003,117.36,580,32.29993608563217,0.001,-65.31529115893177,26340,,
,27000,,,,,33.819728872992776,0.001,-66.16139047796077,26697,572.3,593.476337826252
,28000,,,,,33.51753711175918,0.001,-67.34953604888916,27697,390.2,416.6765751540661
144,28038,194,158.66439299,128.28,584,,,,,,
,29000,,,,,35.224908461047626,0.001,-69.2247525146742,28607,1000.0,992.3931378126144
,30000,,,,,34.778703596115115,0.001,-70.45375813293457,29607,1000.0,1004.6336614668369
137,30692,222,182.45523343999997,151.19,588,,,,,,
,31000,,,,,35.27257611346245,0.001,-72.27227278137207,30607,727.5,755.1379498362542
,32000,,,,,36.18226282937186,0.001,-76.85655112888502,31788,546.5,590.2255226433277
134,32873,245,203.23315323,169.95,592,,,,,,
,33000,,,,,44.97554650417594,0.001,-80.07021917298783,32874,177.2,235.37073196172713
131,33218,252,206.26607470000002,170.23,596,39.727323296426356,0.001,-78.8394546508789,33046,,
,34000,,,,,27.760284179732913,0.001,-80.1022229875837,33217,452.4,503.9201036810875
131,34697,264,223.07044925000002,183.65,600,33.97440570970861,0.001,-81.532770990168,34422,,
,35000,,,,,42.74643834741199,0.001,-81.46307700872421,34869,267.5,402.8293177306652
131,35819,272,239.02945099000002,193.61,604,39.39991582968296,0.001,-82.10075958251953,35485,,
,36000,,,,,41.223820802198354,0.001,-82.2684829711914,35734,260.7,375.9675046503544
131,36899,280,253.4735758,203.26,608,33.323122028320554,0.001,-83.13678795950753,36557,,
,37000,,,,,36.998254468004994,0.001,-83.29063267670861,36814,330.4,517.1057543873787
131,37902,288,267.90292501000005,212.22,612,40.37927373796062,0.001,-84.05209574206123,37621,,
,38000,,,,,41.390557500780844,0.001,-83.87703486851284,37817,212.5,329.3536714911461
131,38698,294,278.98698681999997,219.01,616,40.439530260591624,0.001,-84.60507879638672,38388,,
,39000,,,,,38.70096516424371,0.001,-85.1164621160936,38871,184.5,275.8508562743664
131,39519,300,290.30183581,225.98,620,31.79526949150618,0.001,-85.17750007415486,39153,,
