rollout/ep_rew_mean,time/total_timesteps,time/episodes,time/fps,rollout/ep_len_mean,time/time_elapsed,train/critic_loss,train/n_updates,train/actor_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward
11.245141,52,4,3777,13.0,0,,,,,,
27.3140475,240,8,305,30.0,0,0.05070813585800596,119,-1.0870753445867765,0.001,,
31.191013166666675,329,12,272,27.416666666666668,1,0.02733452287925915,207,-1.7745447592301802,0.001,,
33.1360749375,418,16,253,26.125,1,0.058499575084583325,297,-2.190067551352761,0.001,,
32.74268395,516,20,235,25.8,2,0.06095617288804572,387,-2.7157262672077525,0.001,,
42.758165,860,24,208,35.833333333333336,4,0.13223983979095583,738,-3.3534955382347107,0.001,,
42.33777814285714,951,28,205,33.964285714285715,4,0.16454535204431284,831,-3.702627095309171,0.001,,
,1000,,,,,0.18355330646685933,897,-4.069150924682617,0.001,22.5,39.26803470849991
41.93580365625,1041,32,198,32.53125,5,0.1719721552470456,920,-4.02622526884079,0.001,,
41.58068436111111,1130,36,196,31.38888888888889,5,0.20918783901826196,1010,-4.524947007497151,0.001,,
41.308074525,1219,40,196,30.475,6,0.24771786562126616,1098,-4.803302884101868,0.001,,
41.09264422727273,1308,44,196,29.727272727272727,6,0.2618954667578573,1187,-5.126418763940984,0.001,,
40.93592772916667,1398,48,196,29.125,7,0.22157634341198465,1277,-5.4508044069463555,0.001,,
40.788905596153846,1487,52,196,28.596153846153847,7,0.2817559663368308,1367,-5.8059539794921875,0.001,,
40.696963875,1577,56,196,28.160714285714285,8,0.5077500810677354,1455,-6.1125241192904385,0.001,,
40.56215228333334,1665,60,196,27.75,8,0.38756451417099347,1544,-6.331681338223544,0.001,,
40.42596803125,1752,64,196,27.375,8,0.5971521782604131,1631,-6.741634022105824,0.001,,
40.3794983382353,1842,68,195,27.08823529411765,9,0.5005586052482779,1721,-6.921092640269887,0.001,,
40.275380625,1929,72,195,26.791666666666668,9,0.3928546022091593,1808,-7.396917256441983,0.001,,
,2000,,,,,0.5021598295054652,1896,-7.766358028758656,0.001,22.1,38.88946805000305
40.189386644736835,2017,76,192,26.539473684210527,10,,,,,,
40.135028125,2106,80,192,26.325,10,0.3964737044139342,1985,-7.907717357982289,0.001,,
40.04295894047619,2193,84,192,26.107142857142858,11,0.46679065376520157,2072,-8.301286567341197,0.001,,
40.01414218181819,2282,88,192,25.931818181818183,11,0.3646588215361471,2161,-8.605267351323908,0.001,,
39.99260511956521,2372,92,192,25.782608695652176,12,0.3636232834795247,2250,-8.82197618484497,0.001,,
