rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/episodes,time/total_timesteps,time/time_elapsed,train/learning_rate,train/critic_loss,train/n_updates,train/actor_loss,eval/mean_reward,eval/mean_ep_length
40.0,45.749433749999994,2471,4,160,0,,,,,,
29.0,22.194041499999997,426,8,232,0,0.001,0.009967769004611505,118,-1.144271691640218,,
25.333333333333332,14.362090749999998,355,12,304,0,0.001,0.007561599499442511,190,-1.0063037077585857,,
23.5,10.468486875,320,16,376,1,0.001,0.010695567328689827,262,-0.9500792092747159,,
22.3,8.130978799999998,301,20,446,1,0.001,0.01732059503491554,332,-0.8621854848331876,,
21.583333333333332,6.556847958333333,289,24,518,1,0.001,0.02884539056362377,404,-0.8324145873387655,,
21.071428571428573,5.397403142857143,283,28,590,2,0.001,0.031191587810301118,476,-0.5535668631394705,,
20.6875,4.539042343749999,276,32,662,2,0.001,0.02252786239195201,548,-0.47263697783152264,,
20.38888888888889,3.891382055555555,270,36,734,2,0.001,0.030205876773430243,620,-0.440161880519655,,
20.15,3.342895374999999,265,40,806,3,0.001,0.03174271682898203,692,-0.30704574866427314,,
19.954545454545453,2.9089109090909084,261,44,878,3,0.001,0.028710785477111738,764,-0.22161872105465996,,
19.75,2.5783776458333336,257,48,948,3,0.001,0.03415197858379947,834,-0.08773449311653773,,
,,,,1000,,0.001,0.13487462140619755,896,-0.6578144837509502,38.893459713459016,22.1
19.923076923076923,5.369941596153847,241,52,1036,4,0.001,0.23526559668508443,918,-0.6663803227923133,,
20.053571428571427,7.7389491785714295,239,56,1123,4,0.001,0.35112729329954495,1005,-1.3710861802101135,,
20.183333333333334,9.813857666666667,235,60,1211,5,0.001,0.469258805567568,1093,-2.1034136685458096,,
20.3125,11.646934828125,233,64,1300,5,0.001,0.2842711806297302,1182,-2.335031097585505,,
20.397058823529413,13.216181117647057,231,68,1387,5,0.001,0.3891710022633726,1270,-2.870564655824141,,
20.48611111111111,14.632000333333334,231,72,1475,6,0.001,0.30072222920981323,1357,-3.3903373154726895,,
20.57894736842105,15.90955905263158,230,76,1564,6,0.001,0.3166448680514639,1446,-3.836513129147616,,
20.65,17.0504762,230,80,1652,7,0.001,0.43598192433516186,1533,-4.6178041219711305,,
20.36904761904762,17.279748488095237,228,84,1711,7,0.001,0.505010826247079,1608,-7.188015699386597,,
19.761363636363637,16.762738375,228,88,1739,7,0.001,0.5612388849258423,1636,-6.998165249824524,,
19.206521739130434,16.295098282608695,228,92,1767,7,0.001,0.54529841031347,1664,-6.189362645149231,,
18.697916666666668,15.86703771875,228,96,1795,7,0.001,0.5653802454471588,1692,-6.578811168670654,,
18.23,15.472464399999996,228,100,1823,7,0.001,1.0090067727225167,1720,-6.915841221809387,,
16.91,13.882073639999998,229,104,1851,8,0.001,1.549756578036717,1748,-6.547090768814087,,
16.47,14.177304480000002,229,108,1879,8,0.001,1.4439672572272164,1776,-7.330937385559082,,
16.03,14.471379880000002,228,112,1907,8,0.001,1.9917326654706682,1804,-8.369375705718994,,
15.59,14.762578309999999,228,116,1935,8,0.001,2.0806926488876343,1832,-8.26465392112732,,
15.17,15.052578519999997,228,120,1963,8,0.001,2.584762692451477,1860,-8.477622747421265,,
14.73,15.342804520000001,227,124,1991,8,0.001,2.4544955832617625,1888,-9.47402310371399,,
,,,,2000,,0.001,2.791239159447806,1902,-9.047479391098022,6.01663509607315,7.0
14.29,15.646762599999999,226,128,2019,8,0.001,2.1549187813486372,1916,-9.091814279556274,,
13.85,15.94637308,226,132,2047,9,0.001,3.064324906894139,1944,-9.71852707862854,,
13.41,16.23495275,226,136,2075,9,0.001,3.453274267060416,1972,-10.191314697265625,,
12.97,16.53343295,226,140,2103,9,0.001,5.240611859730312,2000,-10.579125165939331,,
12.53,16.826441970000005,226,144,2131,9,0.001,3.9363954407828197,2028,-9.914342403411865,,
12.11,17.10385953,226,148,2159,9,0.001,3.0122672149113248,2056,-10.285516500473022,,
11.51,15.78614628,226,152,2187,9,0.001,4.889809472220285,2084,-10.899824857711792,,
10.92,14.48177275,226,156,2215,9,0.001,5.1905884231839865,2112,-11.44241213798523,,
10.32,13.161138659999999,226,160,2243,9,0.001,4.67373708316258,2140,-9.983399629592896,,
9.71,11.832750689999997,225,164,2271,10,0.001,4.911443284579685,2168,-10.335484027862549,,
9.12,10.53887932,225,168,2299,10,0.001,4.014307192393711,2196,-10.369287252426147,,
9.32,10.85729438,225,172,2407,10,0.001,7.975625016472557,2288,-9.48576597733931,,
9.33,10.88197795,225,176,2497,11,0.001,7.524271825085515,2379,-10.018433830954812,,
9.61,11.108927700000002,225,180,2613,11,0.001,4.601906532826631,2494,-10.066962003707886,,
9.92,11.81425982,225,184,2703,11,0.001,5.211698803034696,2584,-11.615633010864258,,
10.53,13.141954149999998,225,188,2792,12,0.001,4.51566389628819,2674,-11.146466948769309,,
11.13,14.454839710000002,225,192,2880,12,0.001,4.23254759203304,2763,-11.526673750443893,,
11.75,15.79718837,225,196,2970,13,0.001,3.768862480467016,2851,-11.585826006802646,,
,,,,3000,,0.001,5.266023770622585,2897,-12.534307219765402,39.05796830654144,22.2
12.36,17.115880509999997,222,200,3059,13,0.001,3.6217272606762974,2941,-13.315032092007725,,
12.99,18.465618539999994,221,204,3150,14,0.001,4.502270724462426,3032,-13.279189427693685,,
13.62,19.82111085,220,208,3241,14,0.001,4.099248637323794,3123,-13.181350534612482,,
14.23,21.13930491,220,212,3330,15,0.001,3.47635055884071,3212,-14.070577224095663,,
14.82,22.4143251,220,216,3417,15,0.001,2.61065883012045,3299,-14.038114070892334,,
15.42,23.72579651,220,220,3505,15,0.001,2.3737263598225335,3387,-14.528312162919478,,
16.05,25.078009449999996,220,224,3596,16,0.001,2.016579095436179,3477,-14.9317383332686,,
16.67,26.42066661,220,228,3686,16,0.001,1.5363556690838025,3568,-15.86915373802185,,
17.3,27.763497440000005,220,232,3777,17,0.001,0.9858402583910071,3658,-16.360097885131836,,
17.9,29.080517830000005,220,236,3865,17,0.001,1.8173583366654136,3747,-17.286752527410332,,
18.52,30.41469418999999,220,240,3955,17,0.001,1.6241903738542036,3838,-16.759592576460406,,
,,,,4000,,0.001,1.4266163300384174,3881,-17.07673488963734,38.86536754369736,22.2
19.13,31.737947449999997,219,244,4044,18,0.001,1.7367380992932753,3926,-16.862193974581633,,
19.74,33.05056218,219,248,4133,18,0.001,0.9557094926183874,4015,-17.466956398703836,,
20.36,34.38641468,219,252,4223,19,0.001,1.6124641814015128,4104,-17.59278678894043,,
20.99,35.73042639,220,256,4314,19,0.001,0.8868351656457653,4196,-18.36987892786662,,
21.59,37.041558949999995,220,260,4402,19,0.001,1.2521387961777775,4284,-18.464895248413086,,
22.2,38.361064379999995,220,264,4491,20,0.001,0.8981971287209055,4372,-18.884497960408527,,
22.79,39.65003018,220,268,4578,20,0.001,1.2073446837338535,4460,-19.656034989790484,,
22.59,39.32757346,220,272,4666,21,0.001,1.3648819693110206,4548,-19.666643836281516,,
22.6,39.337703340000004,220,276,4757,21,0.001,1.4782000807198612,4638,-19.851560245860707,,
22.3,39.07938062,220,280,4843,21,0.001,1.8417913214020107,4726,-19.87142785390218,,
22.29,39.058392170000005,220,284,4932,22,0.001,1.6832314470539922,4814,-20.730208079020183,,
,,,,5000,,0.001,1.8722203515824818,4901,-20.346578216552736,38.85202704668045,22.2
22.28,39.03633947,219,288,5020,22,,,,,,
22.27,39.013551840000005,219,292,5107,23,0.001,1.9453345157883384,4990,-21.045410329645332,,
22.27,38.99827889000001,219,296,5197,23,0.001,1.7277456521987915,5078,-21.14091543717818,,
22.25,38.96466246,219,300,5284,24,0.001,1.6757305508310145,5166,-21.430212887850676,,
22.23,38.93263326,220,304,5373,24,0.001,1.6796776245940814,5254,-20.91085399280895,,
22.21,38.890290809999996,220,308,5462,24,0.001,1.758069272922433,5344,-21.29437478383382,,
22.65,39.438167869999994,221,312,5595,25,0.001,3.5684100571605892,5459,-21.299581209818523,,
24.12,41.66104784,222,316,5829,26,0.001,2.364364819093184,5660,-22.290011474064418,,
,,,,6000,,0.001,3.1020559072494507,5820,-22.586889440363105,91.86447732448578,50.7
26.83,46.90754596,221,320,6188,27,0.001,2.534979902287965,6002,-22.70781318177568,,
29.06,51.4015258,222,324,6502,29,0.001,3.496767913141558,6311,-23.74767535665761,,
31.81,56.78836240999999,222,328,6867,30,0.001,4.2665485438480175,6678,-24.395162663561234,,
,,,,7000,,0.001,4.689354237689767,6864,-24.974508163776804,178.47989196181297,86.2
34.43,62.369868939999996,218,332,7220,33,0.001,5.082875235136165,7036,-25.585100794947426,,
36.57,66.54831478999999,218,336,7522,34,0.001,5.220399665278058,7359,-27.0405800398006,,
39.17,71.97409212,219,340,7872,35,0.001,6.284786302934993,7688,-27.934047178788617,,
,,,,8000,,0.001,6.413632613069871,7861,-27.87641429901123,172.08042414784433,86.6
41.73,77.38375165000001,216,344,8217,37,0.001,6.429513254831003,8033,-28.34884612504826,,
44.29,82.85586713,217,348,8562,39,0.001,6.728494366934133,8380,-29.491886050202126,,
46.85,88.32165332999999,217,352,8908,40,0.001,5.897672613461812,8726,-30.26274447007613,,
,,,,9000,,0.001,7.499064990843849,8899,-30.643061083416605,176.39713559150695,86.4
49.4,93.74458861000001,215,356,9254,43,0.001,6.529803569926772,9072,-31.329654161320175,,
50.49,95.87902215000003,214,360,9451,44,0.001,9.02781511607923,9317,-32.23276650278192,,
53.06,101.36254959000001,215,364,9797,45,0.001,11.041268814569232,9615,-32.49128040047579,,
,,,,10000,,0.001,10.966814990701346,9874,-33.609741254286334,176.9239723086357,87.1
55.67,106.85592872,214,368,10145,47,0.001,8.990695981816812,9962,-33.72804385965521,,
58.31,112.44519404000002,214,372,10497,48,0.001,10.308189817639285,10311,-34.48872544044672,,
60.53,116.77784058000002,214,376,10810,50,0.001,9.737246191690838,10652,-35.629798889160156,,
,,,,11000,,0.001,11.752834312499516,10901,-36.035204733571696,110.37816304564475,60.8
62.13,119.72827170000002,213,380,11056,51,,,,,,
63.62,122.49478509000001,213,384,11294,52,0.001,9.984791493043303,11136,-36.74379217624664,,
67.92,128.4098681,214,388,11812,54,0.001,12.00794312433543,11629,-38.338741497117645,,
,,,,12000,,0.001,13.039631168047586,11803,-38.8146797002748,109.93650132119656,120.0
,,,,13000,,0.001,11.734222929924726,11995,-39.2828338543574,464.30671098232267,461.7
82.39,143.77370355000002,207,392,13346,64,0.001,12.96183267390728,12995,-41.31824481201172,,
85.57,148.61645414,205,396,13754,66,0.001,15.555474151825083,13559,-44.21393769362877,,
,,,,14000,,0.001,13.15883825023969,13808,-45.101416015625,163.38575679659843,98.4
89.85,154.33956782,204,400,14269,69,0.001,14.930702089420897,14091,-45.20671606402025,,
92.37,159.32751105999998,204,404,14610,71,0.001,13.197268646883677,14432,-46.41652743021647,,
94.86,164.52017846,205,408,14948,72,0.001,17.41938342497899,14764,-47.04996470915965,,
,,,,15000,,0.001,12.660212131646963,14865,-47.991598765055336,205.5234029442072,98.8
94.83,164.70966750000002,203,412,15078,74,0.001,17.036794405717117,14969,-49.125993728637695,,
92.96,161.26747659,203,416,15125,74,0.001,14.29878580570221,15018,-48.40186882019043,,
89.87,154.82569496,203,420,15175,74,0.001,33.95186114311218,15065,-49.06271743774414,,
87.2,149.05743320999997,203,424,15222,74,0.001,27.579908510049183,15115,-49.29820442199707,,
84.0,142.37340159,203,428,15267,75,0.001,18.363190452257793,15160,-49.71950340270996,,
80.91,135.48247181,203,432,15311,75,0.001,15.057908448305996,15204,-50.014708836873375,,
78.34,130.02251213,203,436,15356,75,0.001,23.65380573272705,15248,-48.20122146606445,,
75.3,123.31273797999998,203,440,15402,75,0.001,27.85070006052653,15295,-49.395477294921875,,
72.31,116.64343369999997,203,444,15448,75,0.001,20.040546894073486,15340,-49.91484832763672,,
71.06,113.96373828,204,448,15668,76,0.001,24.5378796921836,15561,-50.65307066175673,,
68.05,107.18338292,204,452,15713,76,0.001,15.160029367967086,15606,-50.20586840311686,,
65.04,100.43329993999998,204,456,15758,77,0.001,27.86144325949929,15651,-50.520545196533206,,
63.53,97.01082172999999,204,460,15804,77,0.001,27.34805031256242,15697,-50.823736572265624,,
60.51,90.21316361,204,464,15848,77,0.001,30.457774465734307,15741,-51.280663299560544,,
57.48,83.45384786999999,204,468,15893,77,0.001,25.547384182612102,15786,-50.080251693725586,,
54.41,76.56652117,204,472,15938,77,0.001,11.488629666241733,15830,-50.29768308003744,,
51.72,70.88181868,204,476,15982,78,0.001,17.54826658422297,15875,-51.18859786987305,,
,,,,16000,,0.001,26.45398898558183,15897,-49.522534942626955,6.329309429973364,11.3
49.7,66.65475903999999,204,480,16026,78,0.001,18.93678314035589,15919,-51.229461669921875,,
48.58,64.47247515,205,484,16152,78,0.001,24.93517652424899,15963,-50.78954849243164,,
46.25,62.61423519,205,488,16437,80,0.001,19.75611373119884,16270,-51.9822875128852,,
33.76,51.12499970999999,205,492,16722,81,0.001,21.472408215204876,16559,-52.20462251320863,,
,,,,17000,,0.001,14.369148443142572,16848,-52.756191889444985,146.92404581904412,74.0
32.62,50.49700238999999,204,496,17016,83,,,,,,
30.46,49.14649518,205,500,17315,84,0.001,18.364038222544902,17149,-53.35067398483689,,
29.96,48.31452812,205,504,17606,85,0.001,19.41511470079422,17434,-53.621602588229706,,
29.91,48.32624508,205,508,17939,87,0.001,14.006913193534402,17758,-54.52794753673465,,
,,,,18000,,0.001,19.37048359478221,17843,-54.38834962390718,173.81785686016082,84.1
32.19,53.46987836999999,204,512,18297,89,0.001,19.823533963621333,18111,-55.216604406183414,,
35.28,60.38396607,205,516,18653,90,0.001,13.686849780466364,18468,-56.085791241038926,,
,,,,19000,,0.001,22.867408207484655,18826,-57.15655865876571,184.38219383358955,90.7
38.38,67.3126819,204,520,19013,92,,,,,,
41.5,74.29923771,205,524,19372,94,0.001,16.144505047798155,19187,-57.89064576890733,,
44.64,81.2948746,205,528,19731,96,0.001,17.354145167918688,19548,-59.065288882785374,,
,,,,20000,,0.001,15.543728012930263,19902,-59.727172504771836,179.92702129483223,88.8
47.76,88.25929930000001,204,532,20087,98,,,,,,
50.85,95.19873379999997,204,536,20441,99,0.001,17.088948477398265,20256,-59.62544753334739,,
53.93,102.14336739000001,205,540,20795,101,0.001,17.90247017145157,20609,-60.43499911915172,,
,,,,21000,,0.001,21.619449988178822,20875,-61.10337306177893,179.45525366663932,88.2
57.0,109.05442741000003,204,544,21148,103,0.001,22.647646475921977,20963,-61.28321274844083,,
58.32,111.87976499,204,548,21500,105,0.001,19.312995325435292,21316,-61.86152267456055,,
61.37,118.77385078999998,204,552,21850,106,0.001,20.046897945732905,21666,-62.457636313004926,,
,,,,22000,,0.001,22.04971134391698,21842,-62.838596083901145,179.75727172493936,87.3
64.42,125.68880569999999,204,556,22200,108,0.001,16.171577949415553,22017,-63.63438866355202,,
67.44,132.52249314999997,204,560,22548,110,0.001,22.420366390184924,22365,-63.57776468450373,,
70.49,139.40118625,204,564,22897,111,0.001,17.826958604834296,22714,-64.21814103560014,,
,,,,23000,,0.001,22.233353060345316,22887,-64.65282129686932,176.10498049259186,86.9
73.53,146.16893004999997,204,568,23246,113,0.001,19.436799867586657,23062,-64.28989627144553,,
76.56,153.01518714999997,204,572,23594,115,0.001,21.450490394303966,23410,-65.60981262561887,,
79.65,159.82049713,205,576,23947,116,0.001,21.315187654711984,23763,-65.76328346946023,,
,,,,24000,,0.001,26.312308170578696,23851,-66.21744355288419,175.97299299836158,87.0
82.69,166.64035889000002,204,580,24295,118,0.001,23.32278283985182,24111,-65.93081398897392,,
84.89,171.47600601000002,204,584,24641,120,0.001,21.98847794532776,24459,-66.21034136685458,,
85.44,172.63489231,205,588,24981,121,0.001,22.690661224451933,24797,-67.34140664880925,,
,,,,25000,,0.001,15.491528638384558,24885,-67.08636916767468,173.65982825160026,86.5
85.9,173.86875862,204,592,25312,123,0.001,23.976036691665648,25144,-67.29418457386106,,
86.32,174.75480548999997,204,596,25648,125,0.001,21.2716660824689,25469,-67.49951640042391,,
86.72,175.59475808,205,600,25987,126,0.001,22.473458701166614,25806,-68.63526474345814,,
,,,,26000,,0.001,21.91022911632762,25891,-68.16707120622907,169.558082985878,84.6
87.17,176.60954972,204,604,26323,128,0.001,26.770436609847636,26143,-69.35187021891277,,
87.2,176.63274933999998,204,608,26659,130,0.001,23.231364003543195,26474,-68.85758651386608,,
,,,,27000,,0.001,15.359633054844169,26826,-69.7507079368414,179.33981100320815,88.7
