rollout/ep_rew_mean,time/total_timesteps,time/episodes,time/fps,rollout/ep_len_mean,time/time_elapsed,train/critic_loss,train/n_updates,train/actor_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward
13.752862,68,4,3959,17.0,0,,,,,,
10.710274875,113,8,1297,14.125,0,0.3187069930136204,12,-0.7661793927351633,0.001,,
9.12672025,141,12,575,11.75,0,0.019505050166377,40,-0.9118012934923172,0.001,,
8.333583375,169,16,405,10.5625,0,0.006464518007955381,68,-0.9397261589765549,0.001,,
7.852440899999998,197,20,331,9.85,0,0.004680138280881303,96,-0.9749817103147507,0.001,,
7.526660958333333,225,24,294,9.375,0,0.002971446673784937,124,-1.0367719233036041,0.001,,
7.290759357142856,253,28,273,9.035714285714286,0,0.004187007334881595,152,-1.0670225918293,0.001,,
7.116817875000001,281,32,262,8.78125,1,0.0074155254821692195,180,-1.0979401469230652,0.001,,
6.981457416666668,309,36,252,8.583333333333334,1,0.005432579267237868,208,-1.1514069736003876,0.001,,
6.873481125,337,40,245,8.425,1,0.0046385888875062975,236,-1.1709461212158203,0.001,,
6.786929727272727,365,44,240,8.295454545454545,1,0.0029757279636604445,264,-1.2339251935482025,0.001,,
6.7125484166666665,393,48,234,8.1875,1,0.006765944018427815,292,-1.2618540823459625,0.001,,
6.648294269230769,421,52,228,8.096153846153847,1,0.004354555825037616,320,-1.2537195086479187,0.001,,
6.594697053571429,449,56,225,8.017857142857142,1,0.0049554768816701,348,-1.2937812805175781,0.001,,
6.547000583333333,477,60,223,7.95,2,0.009638950228691101,376,-1.3247609436511993,0.001,,
6.509595640625001,505,64,221,7.890625,2,0.006442003284714052,404,-1.3281734585762024,0.001,,
6.473709852941178,533,68,220,7.838235294117647,2,0.004879946620868785,432,-1.3733150959014893,0.001,,
6.445387152777778,561,72,217,7.791666666666667,2,0.003788604001913752,460,-1.4273527264595032,0.001,,
6.415153828947369,589,76,216,7.75,2,0.003960307521213379,488,-1.4827155470848083,0.001,,
6.3911592125,617,80,216,7.7125,2,0.007590770721435547,516,-1.485244244337082,0.001,,
6.366275333333332,645,84,215,7.678571428571429,2,0.010702445770480804,544,-1.5248184204101562,0.001,,
6.344790125,673,88,214,7.6477272727272725,3,0.0045979145049516645,572,-1.5217411816120148,0.001,,
6.325737010869567,701,92,213,7.619565217391305,3,0.004919906412916524,600,-1.5331484079360962,0.001,,
6.702832520833333,747,96,216,7.78125,3,0.011581519898027182,631,-1.7989749670028687,0.001,,
8.019963109999999,837,100,214,8.37,3,0.09199502496895465,720,-2.2009089643305,0.001,,
9.00462932,924,104,210,8.56,4,0.16078570772978393,808,-2.7317553000016646,0.001,,
,1000,,,,,0.14237087846479632,898,-3.065402962944724,0.001,22.1,38.89345170259476
10.299909240000002,1015,108,199,9.02,5,,,,,,
11.64417851,1105,112,198,9.64,5,0.26619686283495114,989,-3.5038753856312144,0.001,,
13.01938488,1248,116,195,10.79,6,0.26684692526857057,1136,-3.9978437423706055,0.001,,
12.78227033,1328,120,195,11.31,6,0.29483120308982,1208,-4.2125055525037975,0.001,,
13.534306530000002,1450,124,194,12.25,7,0.36156148359526036,1334,-4.326046770269221,0.001,,
14.83865542,1538,128,194,12.85,7,0.6987662315368652,1422,-4.661807616551717,0.001,,
16.1246985,1625,132,195,13.44,8,0.6623497486791827,1509,-5.081751563332298,0.001,,
17.444863839999996,1714,136,195,14.05,8,0.5364277631692265,1598,-5.514333128929138,0.001,,
18.74532686,1802,140,195,14.65,9,0.5456810352348146,1685,-5.951842308044434,0.001,,
20.05996255,1891,144,194,15.26,9,0.7983435638572859,1775,-6.14928657358343,0.001,,
21.36005126,1979,148,194,15.86,10,0.6514688337391074,1863,-6.444498105482622,0.001,,
,2000,,,,,0.49876864525404846,1885,-6.340597629547119,0.001,22.2,38.80439547300339
22.668123490000003,2067,152,191,16.46,10,0.507329095687185,1950,-6.781720985065807,0.001,,
23.97437353,2155,156,191,17.06,11,0.6256940771232952,2039,-7.068209301341664,0.001,,
25.268337750000004,2242,160,190,17.65,11,0.5538413429802115,2127,-7.408417701721191,0.001,,
26.567508739999997,2330,164,191,18.25,12,0.6200239970570519,2214,-7.687917535955256,0.001,,
27.88087,2419,168,191,18.86,12,0.5344049305371616,2303,-8.181944240223277,0.001,,
29.21162395,2509,172,192,19.48,13,0.6599476391618903,2392,-8.519690817052668,0.001,,
30.5397047,2599,176,191,20.1,13,0.7719667614860968,2482,-8.69763725454157,0.001,,
31.843471940000004,2687,180,191,20.7,14,0.38018290156667883,2571,-9.097363385287197,0.001,,
33.14789159000001,2775,184,191,21.3,14,0.3452285182746974,2660,-9.476990006186746,0.001,,
