rollout/ep_rew_mean,time/total_timesteps,time/episodes,time/fps,rollout/ep_len_mean,time/time_elapsed,train/critic_loss,train/n_updates,train/actor_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward
7.245849802631579,1415,76,126,18.61842105263158,11,0.32873943489458823,1302,-2.063251601325141,0.001,,
6.816528525,1486,80,126,18.575,11,0.25034704845812583,1372,-1.6583961910671658,0.001,,
6.4228031309523805,1558,84,126,18.547619047619047,12,0.41644439846277237,1444,-1.915182842148675,0.001,,
6.076473784090909,1629,88,125,18.511363636363637,12,0.23614113964140415,1515,-1.7818206548690796,0.001,,
7.149465141304348,1734,92,126,18.847826086956523,13,0.479480000651058,1603,-2.2400021693285774,0.001,,
8.546661239583335,1826,96,124,19.020833333333332,14,0.6385459462180734,1708,-2.181955317656199,0.001,,
9.73334264,1913,100,124,19.13,15,0.9771899254549117,1795,-2.6645804166793825,0.001,,
10.55620271,1997,104,123,19.22,16,1.0432164037511462,1880,-3.3764637166803535,0.001,,
,2000,,,,,0.9525480976416951,1901,-3.6896042346954347,0.001,22.2,39.087079393863675
11.73364425,2090,108,121,19.64,17,1.2040974389423023,1971,-3.7116300842978736,0.001,,
11.261385480000001,2181,112,120,19.39,18,0.8861858614466407,2062,-4.699842474677346,0.001,,
11.31258446,2271,116,120,19.42,18,1.0024687583031862,2153,-5.296148300170898,0.001,,
12.6454857,2435,120,122,20.18,19,1.2782790437340736,2269,-5.523207505544026,0.001,,
18.01601934,2714,124,122,22.25,22,1.368304667295888,2532,-6.763748958706856,0.001,,
,3000,,,,,1.4911066413610832,2847,-8.553048610687256,0.001,85.2,165.16839957237244
24.06227002,3027,128,115,24.66,26,,,,,,
30.106095120000006,3344,132,115,27.13,28,1.6722015368651195,3167,-9.809006993363543,0.001,,
36.81152829,3685,136,116,29.82,31,1.7294924162238476,3502,-11.167963572910853,0.001,,
,4000,,,,,1.6966308646503536,3849,-12.54197291440742,0.001,85.8,167.3738830089569
43.59398903,4031,140,112,32.57,35,,,,,,
50.26471006,4370,144,114,35.25,38,2.113455435808967,4187,-14.015168871198382,0.001,,
56.48879121,4687,148,115,37.71,40,2.2463409191086177,4507,-14.946436266745291,0.001,,
,5000,,,,,2.410216178702212,4849,-16.439424492592035,0.001,85.9,169.42942589521408
63.31788568000001,5031,152,114,40.43,43,,,,,,
70.12442379,5375,156,115,43.16,46,2.5738896457261817,5193,-17.579037910283997,0.001,,
76.954635,5721,160,115,45.9,49,2.338218512206242,5538,-18.52456708387895,0.001,,
,6000,,,,,2.7116826281828037,5879,-19.627558980669296,0.001,82.1,156.42374802827834
83.39188754999999,6053,164,114,48.51,53,,,,,,
89.93170857000001,6389,168,114,51.17,55,3.3299674563024237,6206,-20.44795309413563,0.001,,
96.5734976,6729,172,115,53.85,58,3.63861626741432,6546,-21.498863129388717,0.001,,
,7000,,,,,2.745003229515119,6892,-22.723824457688764,0.001,86.1,167.7711457490921
103.29076056,7073,176,115,56.58,61,,,,,,
108.72416274999998,7357,180,115,58.71,63,3.3039177776802156,7228,-23.750132651556108,0.001,,
115.43789507000001,7700,184,116,61.42,66,3.9708323300569908,7517,-24.20727388248887,0.001,,
,8000,,,,,4.628835968673229,7849,-25.489716625213624,0.001,80.1,154.15486448407174
121.80114452,8028,188,114,63.99,70,,,,,,
127.14845822999997,8364,192,114,66.3,73,3.1728101727508364,8183,-26.132475262596493,0.001,,
132.13775705,8700,196,114,68.74,76,3.691273169657763,8519,-27.13824549175444,0.001,,
,9000,,,,,3.0244526315567106,8860,-27.969474215840183,0.001,84.5,165.84395426511765
137.32907975,9042,200,113,71.29,79,,,,,,
142.47959138000002,9378,204,113,73.81,82,4.4629731323829915,9197,-28.758913261945857,0.001,,
147.7079684,9719,208,113,76.29,85,4.194992050002603,9538,-29.055049541384676,0.001,,
,10000,,,,,3.8181434273719788,9877,-30.386776242937362,0.001,85.5,170.74489597082137
152.96729183999997,10059,212,111,78.78,89,,,,,,
158.12338866,10399,216,112,81.28,92,4.046780983139487,10218,-31.19980239868164,0.001,,
161.96569663000002,10740,220,112,83.05,95,4.725035650589887,10559,-31.671672185262043,0.001,,
,11000,,,,,3.158742974084966,10900,-32.11413423405137,0.001,85.5,171.2900244474411
163.49481317000001,11082,224,110,83.68,99,,,,,,
164.41313097000003,11425,228,111,83.98,102,3.8003715158895006,11243,-33.484915711158926,0.001,,
165.295508,11764,232,111,84.2,105,3.575608693852144,11583,-33.92261069161551,0.001,,
,12000,,,,,4.696033623639275,11838,-34.52378326238588,0.001,85.2,173.1302650809288
165.53067859000004,12103,236,110,84.18,109,3.29579826763698,11922,-34.21967874254499,0.001,,
165.69518903,12446,240,110,84.15,112,4.663547488839128,12264,-35.22775800838027,0.001,,
165.95801139,12787,244,110,84.17,115,4.294815666453783,12605,-35.765021390693136,0.001,,
,13000,,,,,4.414875295273093,12862,-35.986699658770895,0.001,85.4,173.5352508187294
166.69215706000003,13128,248,109,84.41,120,7.133241691308863,12947,-36.21533330281576,0.001,,
166.82767305999997,13469,252,109,84.38,123,4.372108951736899,13288,-36.74299470768418,0.001,,
166.94294872999998,13811,256,109,84.36,125,5.2955484646697375,13629,-37.08473187823628,0.001,,
,14000,,,,,5.045131014375126,13886,-37.5881101918775,0.001,84.4,173.9249612569809
167.09096405,14151,260,108,84.3,130,5.730036427577336,13970,-37.7613392784482,0.001,,
167.63944705000003,14492,264,108,84.39,132,4.8576366118220395,14311,-38.066846714463345,0.001,,
168.05225206,14832,268,109,84.43,135,5.638136980145476,14652,-38.30626057469568,0.001,,
,15000,,,,,3.6398981852190837,14820,-38.85125805082775,0.001,85.4,172.9501970410347
168.44098671,15172,272,108,84.43,139,4.505725042960223,14991,-39.38678132920038,0.001,,
168.71742716999998,15510,276,108,84.37,142,4.627200638546663,15330,-39.36562657910724,0.001,,
170.19016475,15848,280,108,84.91,145,7.348626739838544,15667,-40.217912310645694,0.001,,
,16000,,,,,4.186789201287662,15837,-40.081006458827424,0.001,85.1,174.03937355279922
170.47628056000002,16190,284,107,84.9,149,4.3127901346184485,16008,-40.41169295200082,0.001,,
171.10049332000003,16529,288,108,85.01,152,5.97698731616486,16348,-40.789336980775346,0.001,,
171.43466983,16869,292,108,85.05,155,5.548903409873738,16688,-41.052405157754585,0.001,,
,17000,,,,,5.110641236816134,16857,-41.83466666085379,0.001,85.4,172.6707191824913
171.72950593,17208,296,107,85.08,159,7.0646763100343595,17028,-41.87891512138899,0.001,,
171.95469426,17547,300,107,85.05,162,5.50341635241228,17367,-41.885232289632164,0.001,,
172.21892171999997,17885,304,107,85.07,165,6.682382105361848,17705,-42.46465492248535,0.001,,
,18000,,,,,6.586485096386501,17873,-42.21523048764183,0.001,84.6,172.79510365724565
172.26498716999998,18223,308,107,85.04,169,6.3301235914230345,18042,-42.77667697640352,0.001,,
172.32352641999998,18561,312,108,85.02,171,3.51580153353074,18380,-42.956401115240055,0.001,,
172.44453148999995,18904,316,108,85.05,174,4.148381792797762,18720,-43.07348331185274,0.001,,
,19000,,,,,6.329212640013013,18892,-43.573706853957404,0.001,85.1,174.06675519943238
172.62251593999997,19244,320,108,85.04,177,4.328931346706961,19063,-43.41091519732808,0.001,,
172.51881708000002,19585,324,108,85.03,180,6.430158048517564,19404,-44.46263876626658,0.001,,
172.41303689,19930,328,108,85.05,182,5.188470175896568,19747,-44.41904289777889,0.001,,
,20000,,,,,5.369662827458875,19834,-44.116244836287066,0.001,86.4,170.98352069854735
172.42962997000004,20274,332,108,85.1,186,4.877180291073663,20091,-45.1226011912028,0.001,,
172.42581599000005,20617,336,109,85.14,189,5.354128911381676,20436,-44.94941084725516,0.001,,
172.34625484000003,20964,340,109,85.18,191,5.780254128367402,20782,-44.84222758093546,0.001,,
,21000,,,,,4.9974485982296075,20868,-45.0362328817678,0.001,86.1,170.18304207324982
172.33197849999996,21312,344,109,85.25,195,4.576010545094808,21129,-45.88775599280069,0.001,,
172.27076875999998,21658,348,109,85.3,197,5.103288122977333,21475,-45.762231250141944,0.001,,
,22000,,,,,4.042484599968483,21823,-45.898962686228195,0.001,86.1,169.99667115211486
172.2636365,22006,352,109,85.37,200,,,,,,
172.26639188,22354,356,109,85.43,203,4.3268681792007095,22171,-45.944020559621414,0.001,,
172.17821622,22700,360,110,85.49,205,4.189144590805316,22517,-46.33768090536428,0.001,,
,23000,,,,,5.092064915032222,22865,-46.89936438272166,0.001,86.1,169.35243113040923
172.07560013999998,23046,364,110,85.54,208,,,,,,
172.02215763,23393,368,110,85.61,211,5.656734977645436,23210,-46.459862275557086,0.001,,
171.87883000000005,23739,372,110,85.67,213,4.181451656352515,23556,-47.05662016435103,0.001,,
,24000,,,,,4.661831597949183,23903,-47.34470642444699,0.001,86.4,171.29629826545715
171.77869027,24086,376,110,85.76,217,,,,,,
171.73448892,24432,380,111,85.84,219,5.028081695007724,24249,-47.61729244853175,0.001,,
171.57352186000003,24778,384,111,85.88,222,4.320732617794081,24595,-46.68571747181027,0.001,,
,25000,,,,,3.233725497092324,24854,-47.2618107362227,0.001,86.3,171.58390846252442
171.47287908,25125,388,111,85.96,225,3.956169272291249,24941,-47.29337222077126,0.001,,
171.45286194999997,25471,392,111,86.02,228,4.881186673807544,25288,-47.858950504036834,0.001,,
171.37323135999995,25818,396,111,86.1,230,4.2704422141230385,25635,-47.326975534128586,0.001,,
,26000,,,,,4.612678676843643,25810,-49.04817615855824,0.001,93.9,194.46110241413118
173.11916394000002,26230,400,111,86.83,234,5.337901796444808,26007,-47.97939949035644,0.001,,
176.18075239999996,26656,404,111,87.71,238,7.10911999642849,26468,-48.567922512690224,0.001,,
,27000,,,,,6.2208533517776,26807,-49.01335771622196,0.001,128.0,334.9368509173393
179.6533236,27084,408,111,88.61,242,5.621550566673279,26932,-48.85871093992203,0.001,,
183.53993529000002,27518,412,112,89.57,244,8.12424255657196,27292,-49.7939706227136,0.001,,
,28000,,,,,6.420095052875456,27877,-51.43393388685289,0.001,91.7,197.0572952389717
189.54392871000005,28048,416,112,91.44,249,,,,,,
194.62029042000003,28572,420,112,93.28,253,8.748728617377903,28351,-53.35636245995237,0.001,,
,29000,,,,,8.352070426553245,28840,-53.41280771070911,0.001,120.7,263.5607460975647
198.36403754999995,29058,424,112,94.73,257,,,,,,
202.13348753999998,29547,428,112,96.17,261,8.185358317693074,29336,-54.474592717488605,0.001,,
,30000,,,,,9.786729662649092,29815,-55.21515446324502,0.001,120.3,261.2234838962555
205.71298266999992,30028,432,112,97.54,266,,,,,,
209.51689965999998,30521,436,113,99.04,269,10.756198038977962,30300,-55.02364004811933,0.001,,
,31000,,,,,9.167227783510763,30787,-55.44880276341592,0.001,123.9,269.15061836242677
213.27168663,31008,440,113,100.44,274,,,,,,
217.11662005999997,31504,444,113,101.92,277,10.349193143450524,31282,-55.96111847924404,0.001,,
213.98327854999997,31712,448,113,100.54,279,14.565430839856466,31563,-56.17374006907145,0.001,,
,32000,,,,,14.714407423622587,31857,-56.74845004903859,0.001,123.7,269.7728200912476
217.72699017000002,32202,452,113,101.96,283,13.568539758366862,31984,-57.200436651706696,0.001,,
221.65417446,32699,456,113,103.45,287,15.352544244655894,32475,-57.681443723042804,0.001,,
,33000,,,,,17.42244197892361,32849,-57.258800694199856,0.001,122.1,263.5069727778435
225.41450315999998,33189,460,113,104.89,291,15.93614844965741,32972,-57.19399070739746,0.001,,
229.13702729,33677,464,114,106.31,295,17.24972807101118,33455,-57.871443701572105,0.001,,
,34000,,,,,17.70564468975725,33819,-58.34186455299114,0.001,118.0,255.0052909374237
232.70437286,34157,468,113,107.64,300,18.623373957241284,33938,-58.221493593851726,0.001,,
236.22217011000004,34635,472,114,108.96,303,18.18829518953959,34413,-58.742693456013996,0.001,,
,35000,,,,,17.470440656197173,34902,-58.78528753916422,0.001,119.5,260.41577332019807
239.83910813000003,35118,476,113,110.32,308,,,,,,
243.75579262000002,35612,480,114,111.8,311,18.328087298075356,35392,-59.41111946105957,0.001,,
,36000,,,,,19.32900637651967,35867,-59.84153079986572,0.001,120.9,264.1472688674927
247.40347305,36088,484,113,113.1,316,,,,,,
250.76414369000003,36557,488,114,114.32,320,19.54330325337638,36346,-59.7973119501482,0.001,,
,37000,,,,,20.660506228438948,36816,-59.821544583638506,0.001,119.8,261.88877856731415
254.27596681,37033,492,113,115.62,325,,,,,,
257.67545523999996,37502,496,113,116.84,328,25.04803970881871,37292,-59.779643313090006,0.001,,
259.0582899,37965,500,114,117.35,332,22.2575228487859,37751,-60.42535206528961,0.001,,
,38000,,,,,21.610869399571822,37869,-60.59929036285918,0.001,119.3,257.0862385392189
259.60118202,38456,504,114,118.0,337,22.390024538963072,38235,-60.833776720108524,0.001,,
259.49352715,38930,508,114,118.46,340,22.230624675750732,38714,-60.8148171460187,0.001,,
,39000,,,,,20.010706901550293,38834,-61.490855089823405,0.001,114.2,246.48619350194932
258.54468436,39388,512,114,118.7,345,20.207333313791377,39177,-61.805732793975295,0.001,,
256.05886692,39862,516,114,118.14,348,22.578502134482065,39652,-61.739357248942056,0.001,,
,40000,,,,,21.52417995096222,39889,-62.1322018357574,0.001,119.9,261.9916877627373
254.56131201,40341,520,114,117.69,353,20.839203993479412,40125,-62.53748919169108,0.001,,
254.58496828,40820,524,114,117.62,357,18.06769368668233,40607,-62.528916104634604,0.001,,
,41000,,,,,19.017162030743016,40848,-62.41520297142767,0.001,122.0,266.64135630130767
254.70332528,41311,528,114,117.64,361,20.29252438111739,41094,-62.34168568595511,0.001,,
255.03653518,41809,532,114,117.81,365,23.075701999664307,41590,-62.05997915116568,0.001,,
,42000,,,,,20.46734282201972,41834,-62.30473508991179,0.001,123.9,272.8184067606926
255.11794991000002,42299,536,114,117.78,370,19.48669269706021,42081,-62.35412798089496,0.001,,
255.51077232999995,42804,540,114,117.96,373,18.340281408280134,42583,-62.42770701646805,0.001,,
,43000,,,,,19.54491118488149,42825,-62.227191267342405,0.001,122.9,270.0526915311813
255.62588624999998,43293,544,114,117.89,378,21.38242967857802,43074,-62.33616137895428,0.001,,
262.76167925000004,43786,548,114,120.74,382,16.055864211051695,43565,-62.630693435668945,0.001,,
,44000,,,,,17.909759153195512,43813,-63.09859854276063,0.001,121.8,266.2374490737915
263.01989987999997,44285,552,114,120.83,386,18.6748165473938,44063,-62.37202995054184,0.001,,
263.00006492,44770,556,114,120.71,390,16.29072837987222,44554,-62.69173619004547,0.001,,
,45000,,,,,16.446877786355426,44803,-62.405383586883545,0.001,121.7,266.4505322933197
263.33850162000005,45270,560,114,120.81,395,14.661686500581373,45049,-62.3513311612404,0.001,,
263.73862984000004,45767,564,114,120.9,398,16.791227646172047,45548,-61.85846394300461,0.001,,
,46000,,,,,17.030139219760894,45791,-61.77088692982991,0.001,123.7,275.8040931582451
264.1830953500001,46256,568,114,120.99,403,16.691113772354726,46040,-62.276862144470215,0.001,,
264.68381468,46748,572,114,121.13,406,15.352935983288672,46526,-62.20148000409526,0.001,,
,47000,,,,,16.95674080657959,46899,-62.195741899551884,0.001,123.1,272.9990143656731
265.28895163000004,47241,576,114,121.23,411,16.88700661468506,47024,-61.42465882074265,0.001,,
265.36400392,47735,580,114,121.23,415,17.886941351541658,47517,-62.17214940805904,0.001,,
,48000,,,,,17.239754125106433,47881,-61.4032341003418,0.001,126.3,280.6268013238907
265.83630861,48226,584,114,121.38,420,13.386861208946474,48005,-61.609568134430916,0.001,,
266.38909499,48713,588,114,121.56,423,16.838672148979317,48494,-61.406193102820446,0.001,,
,49000,,,,,14.492716520551651,48862,-61.074434371221635,0.001,122.2,269.73715130090716
266.83970013000004,49206,592,114,121.73,428,13.06193877061208,48982,-61.4861878712972,0.001,,
267.36310802,49692,596,114,121.9,432,14.25782762419793,49477,-61.564280294602916,0.001,,
,50000,,,,,14.112975556080736,49846,-61.028572380542755,0.001,120.9,264.4237032413483
268.20626427999997,50184,600,114,122.19,437,13.801001637668932,49964,-60.804195856643936,0.001,,
268.4558094,50674,604,114,122.18,441,12.774144984908023,50453,-60.92172499834481,0.001,,
,51000,,,,,13.530941797682077,50819,-61.344825426737465,0.001,124.5,275.7228602170944
269.05216773999996,51163,608,114,122.33,445,13.364984501065232,50946,-61.12041711807251,0.001,,
270.04920123000005,51655,612,114,122.67,449,13.346753549969886,51431,-60.804568163553874,0.001,,
,52000,,,,,11.008510154063307,51805,-60.968674856518945,0.001,123.6,274.079342520237
270.53292712,52148,616,114,122.86,454,13.93163001341898,51927,-61.31228362536821,0.001,,
271.32208915,52660,620,114,123.19,458,11.49443557485938,52435,-60.66479367017746,0.001,,
,53000,,,,,12.84798378983805,52809,-60.641525204976396,0.001,123.3,273.62906670570374
271.73004177,53150,624,114,123.3,462,13.136767253279686,52937,-61.02136158943176,0.001,,
272.04762370000003,53645,628,114,123.34,467,10.547057868988533,53424,-61.27210297123079,0.001,,
,54000,,,,,11.978826663891475,53793,-61.08113441467285,0.001,124.8,276.39866721630096
272.10615069000005,54136,632,114,123.27,472,11.146940016746521,53913,-60.78212903340658,0.001,,
271.92694908,54622,636,114,123.23,476,11.040145861796844,54405,-60.63608005129058,0.001,,
,55000,,,,,9.229633026764173,54890,-61.07914981842041,0.001,121.4,268.55131764411925
271.66633193999996,55107,640,114,123.03,481,,,,,,
271.65131113,55596,644,114,123.03,485,12.10197788619995,55379,-60.74503910926081,0.001,,
,56000,,,,,9.719175903126597,55875,-60.27041846513748,0.001,122.8,272.6442675590515
271.8132110799999,56096,648,114,123.1,491,,,,,,
271.63392537,56580,652,114,122.95,495,10.783541970333811,56365,-60.39564339589264,0.001,,
,57000,,,,,9.737996915491616,56855,-60.29986103245469,0.001,122.5,271.0137710690498
271.76350746,57075,656,114,123.05,500,,,,,,
271.71433074000004,57571,660,114,123.01,503,10.433947777184914,57346,-61.16427493095398,0.001,,
,58000,,,,,9.97104223432212,57831,-60.86720335072484,0.001,83.0,164.9913474559784
270.27856098000007,58010,664,114,122.43,508,,,,,,
269.82479828,58487,668,114,122.31,512,9.59186755578349,58273,-60.67414395771329,0.001,,
269.80681329000004,58977,672,114,122.29,515,10.588227466583252,58765,-60.621732527209865,0.001,,
,59000,,,,,12.860798535675839,58881,-60.406939802498655,0.001,120.8,265.30830373764036
269.1940545499999,59451,676,114,122.1,520,9.624814473214697,59237,-60.58966302090004,0.001,,
269.00629416,59936,680,114,122.01,524,8.709122958829848,59714,-60.45948377706237,0.001,,
,60000,,,,,10.548703922165764,59840,-60.395087166438024,0.001,121.0,267.2759024739265
268.65938336000005,60413,684,114,121.87,529,10.104599091966273,60196,-60.336255736270196,0.001,,
268.90172715999995,60904,688,114,121.91,533,9.921492964271607,60685,-59.94619969852635,0.001,,
,61000,,,,,9.314777238582208,60808,-60.44698413725822,0.001,119.8,263.20952274799345
268.51881666,61386,692,114,121.8,538,11.741596625103213,61169,-60.21513804451364,0.001,,
268.45462008000004,61870,696,114,121.78,542,10.339183470097984,61652,-59.7682061349192,0.001,,
,62000,,,,,10.456163067971506,61898,-60.76097802192934,0.001,121.5,269.18362439870833
268.42655519,62358,700,113,121.74,547,11.68191582309313,62140,-59.611131324142704,0.001,,
268.46352308,62844,704,113,121.7,551,9.357373801144687,62628,-59.80778884887695,0.001,,
,63000,,,,,10.291458164773337,62871,-59.50647135249904,0.001,120.4,264.9817436814308
268.16079352,63328,708,113,121.65,557,9.935154697351289,63107,-59.40561488636753,0.001,,
267.68677304,63801,712,113,121.46,561,10.692327315066041,63584,-58.6331449508667,0.001,,
,64000,,,,,10.72033293385151,63826,-58.95661463502978,0.001,122.0,269.3096938610077
267.40824218,64287,716,113,121.39,566,9.640786933504845,64071,-59.15700174967448,0.001,,
266.83074299,64771,720,113,121.11,570,9.794199695271894,64553,-59.65590000152588,0.001,,
,65000,,,,,9.776842909344172,64793,-59.539976669570144,0.001,119.9,260.5899932861328
266.33558234,65252,724,113,121.02,575,10.937120806087147,65034,-58.685999698326235,0.001,,
265.82737649,65734,728,113,120.89,579,10.04583472653854,65515,-59.1125192006429,0.001,,
,66000,,,,,12.696361720561981,65880,-59.572719701131184,0.001,118.0,255.86291877031326
265.47578067,66222,732,113,120.86,584,10.75728216568629,66000,-59.06271813710531,0.001,,
265.22438921,66701,736,113,120.79,588,10.21153259681443,66489,-59.646749076196706,0.001,,
,67000,,,,,12.603224795797598,66843,-58.961766493947884,0.001,118.3,255.5603103041649
264.8455503900001,67178,740,113,120.71,593,10.171474103269906,66959,-59.01808350661705,0.001,,
264.57222202,67660,744,113,120.64,597,10.23158583093862,67443,-59.44794976906698,0.001,,
,68000,,,,,10.897190120912366,67805,-59.229228542697044,0.001,122.1,268.4952602624893
264.02273318,68134,748,112,120.38,603,11.099724971014878,67921,-59.05971908569336,0.001,,
264.60687182000004,68637,752,113,120.57,607,9.59152978236281,68416,-58.7732435464859,0.001,,
,69000,,,,,11.148256131013234,68785,-58.99999510447184,0.001,124.5,277.0407187461853
265.03829997,69136,756,112,120.61,612,10.391493666556574,68909,-58.950503810759514,0.001,,
265.79610620000005,69645,760,112,120.74,617,10.477678140004477,69420,-58.96493324400887,0.001,,
,70000,,,,,9.35895385817876,69804,-58.87130374000186,0.001,128.1,291.44476224184035
267.75885628,70152,764,112,121.42,623,9.459014438447499,69930,-58.80294242737785,0.001,,
268.68367799000004,70656,768,112,121.69,627,10.925489156965225,70431,-58.801283518473305,0.001,,
,71000,,,,,9.382783891549751,70824,-58.49830263052414,0.001,127.9,289.37684055566785
269.64725458,71174,772,112,121.97,633,10.425835003928533,70950,-59.09468593294658,0.001,,
270.36020985999994,71668,776,112,122.17,636,10.318821189784202,71446,-58.9512108484904,0.001,,
,72000,,,,,10.719217555419258,71815,-58.966317093163205,0.001,119.9,266.76754758358004
270.9554521,72168,780,112,122.32,641,12.075893808156252,71943,-58.85360407829285,0.001,,
271.66876884,72682,784,112,122.69,646,9.955662387286045,72464,-58.82552255483774,0.001,,
,73000,,,,,9.637274131774902,72834,-58.833723885672434,0.001,125.9,273.06254706382754
271.66724416999995,73182,788,112,122.78,651,10.844804834574461,72962,-58.9293013215065,0.001,,
271.84889884999996,73675,792,112,122.89,654,11.226925775039295,73455,-59.685342915852864,0.001,,
,74000,,,,,10.488342457551223,73829,-58.877653033916765,0.001,124.4,270.45000450611116
272.0781447,74175,796,112,123.05,660,10.048030658721924,73954,-59.01145517258417,0.001,,
272.11905812,74680,800,112,123.22,664,10.604934617877007,74456,-59.314842104911804,0.001,,
,75000,,,,,12.778178188744493,74837,-58.586091843862384,0.001,127.5,278.39195240736007
272.46925064000004,75193,804,112,123.49,670,11.241121979646904,74966,-58.52194067148062,0.001,,
273.20105962,75701,808,112,123.73,674,11.129331127166749,75478,-58.77522804623558,0.001,,
,76000,,,,,12.154718348854466,75876,-58.681744931349115,0.001,129.0,282.7441461920738
274.74519949,76235,812,112,124.34,679,9.776483193150273,76011,-58.39916747363645,0.001,,
275.34827207000006,76742,816,112,124.55,684,10.875296180725098,76517,-58.301514225621375,0.001,,
,77000,,,,,10.765119207583792,76895,-58.573110736784386,0.001,120.8,261.9993369460106
275.47276486,77230,820,111,124.59,690,10.565703634593797,77010,-58.608863172859984,0.001,,
275.94387807,77730,824,111,124.78,695,10.069291848689318,77514,-58.756107330322266,0.001,,
,78000,,,,,11.461211415131887,77876,-58.6511864344279,0.001,146.7,373.15144822597506
277.65667113000006,78250,828,111,125.16,702,11.778337455415107,78030,-58.8375220360694,0.001,,
283.46662983,78871,832,111,126.49,707,12.05361265413689,78623,-58.84852842005288,0.001,,
,79000,,,,,10.673998989556965,78775,-58.96638242821945,0.001,170.2,440.7512173891067
289.31453556,79503,836,111,128.02,715,9.930477133568596,79226,-58.84071568881764,0.001,,
,80000,,,,,13.00562408235338,79834,-58.68958355398739,0.001,121.8,271.7383660316467
292.37369884000003,80052,840,110,128.74,721,,,,,,
295.32298351000003,80610,844,110,129.5,726,12.567846423518048,80364,-59.02857152966485,0.001,,
,81000,,,,,11.837143107548656,80848,-58.956778361002605,0.001,110.9,254.71705329418182
301.63469791,81252,848,110,131.18,733,12.730437036994454,80991,-58.779863706776794,0.001,,
309.27505785,81938,852,110,133.01,739,13.102177273659478,81654,-59.115684463864284,0.001,,
,82000,,,,,12.174126138078405,81842,-59.086810781600626,0.001,159.9,416.4065700531006
315.64400338,82607,856,110,134.71,747,11.595293442895807,82307,-59.151474328688636,0.001,,
,83000,,,,,10.956792959800133,82870,-58.84701177576086,0.001,154.1,407.6437289595604
320.93438033,83249,860,110,136.04,756,10.867861220041911,83020,-59.39025965372721,0.001,,
321.30675113,83778,864,110,136.26,760,11.119460306094803,83547,-59.386397728553185,0.001,,
,84000,,,,,12.004557328630787,83811,-58.98666214942932,0.001,134.8,305.51966021060946
323.15584016,84338,868,109,136.82,767,11.534285131622763,84082,-58.73803559471579,0.001,,
326.53574429,84921,872,109,137.47,772,12.674460781945122,84677,-58.697410412688754,0.001,,
,85000,,,,,12.931171510670636,84825,-58.699538205121016,0.001,135.6,318.4029266834259
328.95323267,85487,876,109,138.19,779,12.688660063321077,85244,-58.70217151883282,0.001,,
,86000,,,,,12.634529899667811,85802,-58.624367749249494,0.001,147.5,359.0923270702362
330.75785385,86036,880,109,138.68,786,,,,,,
333.18543602,86606,884,109,139.24,791,11.087497969930487,86354,-58.27686562171349,0.001,,
,87000,,,,,12.506595050189512,86804,-58.28374115849884,0.001,124.0,294.9818547964096
336.1376485500001,87169,888,109,139.87,798,12.431899907096984,86930,-58.11156875368149,0.001,,
334.88239421,87630,892,109,139.55,803,10.919187044103941,87445,-58.31592138608297,0.001,,
,88000,,,,,13.374493152461248,87801,-57.9040767985179,0.001,287.1,541.5752657964825
341.71622895,88511,896,108,143.36,815,12.650550723075867,88294,-58.46536588668823,0.001,,
