time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,train/critic_loss,train/learning_rate,train/actor_loss,train/n_updates,eval/mean_ep_length,eval/mean_reward
142,8640,60,73.76802436000001,44.74,352,4.161055132383254,0.001,-23.055303759691192,8471,,
143,8943,62,77.41533199999999,46.88,356,4.010713539625469,0.001,-23.473151206970215,8771,,
,9000,,,,,4.05008697662598,0.001,-23.44019938737918,8849,78.0,133.01200029850006
141,9249,65,81.00937637,49.05,360,4.407222938537598,0.001,-23.691853703679264,9079,,
141,9571,67,84.97723624,51.39,364,4.686861075550677,0.001,-24.23105766659691,9396,,
141,9831,69,87.79521063,53.11,368,4.850845809336062,0.001,-25.06730658919723,9686,,
,10000,,,,,3.786803225301347,0.001,-25.21225180992713,9867,77.0,128.9380530357361
140,10114,71,90.97865001000002,55.05,372,5.910857602341534,0.001,-25.199388710228174,9940,,
140,10368,73,93.60529724999998,56.71,376,4.447841881157516,0.001,-25.762764177824323,10201,,
140,10612,75,96.21961122000002,58.27,380,4.511706445898328,0.001,-26.042428970336914,10467,,
141,10795,76,97.72802541000003,59.21,384,4.5748536586761475,0.001,-26.38182382998259,10659,,
141,10969,77,98.65330182,59.79,388,4.703299903869629,0.001,-27.00747523588293,10845,,
,11000,,,,,6.147005808353424,0.001,-26.999052429199217,10905,30.0,39.70204515606165
140,11090,78,98.79588357,60.04,392,4.903212761878967,0.001,-27.08310661315918,10965,,
140,11214,79,99.01633813000001,60.32,396,6.821925670869889,0.001,-27.475647989908854,11089,,
140,11387,80,100.49656988999999,61.09,400,5.701973153197247,0.001,-27.64344887111498,11260,,
141,11541,81,101.49327944999999,61.67,404,4.578754258652528,0.001,-28.17403777440389,11405,,
141,11738,83,103.24973581,62.4,408,5.167336113598882,0.001,-28.514248809814454,11594,,
141,11932,84,103.25360573,62.18,412,4.352928866942723,0.001,-29.69548972447713,11788,,
,12000,,,,,4.712724792196395,0.001,-29.78336483499278,11885,49.1,84.05493723750115
140,12127,86,103.88078550999998,62.21,416,4.512271891037623,0.001,-30.16378418604533,11982,,
140,12317,87,102.19642592999999,61.13,420,5.629967264831066,0.001,-30.12433346112569,12176,,
140,12521,88,101.07815082,60.33,424,5.524676647186279,0.001,-31.013368606567383,12379,,
140,12726,90,99.77097753999999,59.43,428,5.41888052004355,0.001,-30.96769368207013,12581,,
140,12927,91,98.03760978999999,58.38,432,5.578587548405516,0.001,-31.388134384155272,12783,,
,13000,,,,,5.66605550401351,0.001,-31.849223870497482,12884,48.4,83.32378148436547
140,13122,93,95.97110987999999,57.14,436,5.653857877913942,0.001,-32.45739455845045,12979,,
140,13321,94,94.30921889999999,56.14,440,5.794288308620453,0.001,-32.63442817687988,13175,,
140,13532,96,92.57687981,55.11,444,4.7683830120984245,0.001,-32.90943855285644,13385,,
140,13731,97,90.84716662,54.05,448,6.935314106941223,0.001,-33.49224365234375,13587,,
140,13921,99,88.73061028999999,52.81,452,4.878886613440006,0.001,-33.314891732257344,13779,,
,14000,,,,,4.125169778863589,0.001,-33.90039865175883,13875,49.3,84.56713102459908
139,14113,101,86.82166538999999,51.7,456,5.0587648923198385,0.001,-34.00218319892883,13972,,
139,14306,102,84.9666187,50.57,460,4.8259499218999125,0.001,-34.30634172757467,14163,,
139,14512,104,82.98577889999999,49.41,464,7.024158495443839,0.001,-34.373684353298614,14370,,
139,14711,105,82.04162401000002,48.8,468,4.8925051226907845,0.001,-34.50293477376302,14567,,
139,14909,106,80.71043037,47.95,472,4.869793281240283,0.001,-35.257846408420136,14768,,
,15000,,,,,5.903685007095337,0.001,-35.823140411376954,14865,52.0,89.80779349803925
138,15116,108,80.12808228,47.48,476,4.869323872602903,0.001,-35.85698699951172,14969,,
138,15307,110,79.255858,46.95,480,6.879321843385696,0.001,-35.51993719736735,15163,,
138,15511,111,79.68493883,47.16,484,5.298386800747651,0.001,-35.99616813659668,15365,,
138,15688,112,79.98085456000001,47.19,488,6.605557968450147,0.001,-36.49098500338468,15548,,
138,15868,114,81.5190483,47.78,492,5.1880513456132675,0.001,-36.49561425913935,15728,,
,16000,,,,,8.160609615885694,0.001,-36.72738125013269,15866,86.0,152.79414162039757
138,16174,116,85.21897169,49.6,496,6.105783939361572,0.001,-36.79652749338457,15992,,
138,16405,118,86.26997703,50.18,500,6.045342267827785,0.001,-37.05787194293478,16247,,
138,16726,120,89.54125705,51.85,504,6.1079970962861,0.001,-37.53958266122,16573,,
,17000,,,,,6.834201768542943,0.001,-37.876905314127605,16890,83.3,148.89156865477563
137,17072,124,92.33596541000001,53.34,508,,,,,,
137,17397,126,94.82383470000002,54.65,512,6.2294194123324225,0.001,-38.28732370775799,17214,,
138,17745,128,97.73497163000002,56.18,516,6.237264788852018,0.001,-38.87565266808798,17562,,
,18000,,,,,6.415582869626299,0.001,-38.77785531068459,17821,85.8,154.55864556431771
137,18092,131,100.70962983,57.75,520,5.473553867130489,0.001,-38.659999515699305,17912,,
137,18445,134,103.59052764,59.24,524,6.476375843142415,0.001,-39.14280412462023,18259,,
137,18792,136,106.43617914999999,60.66,528,6.522560600624528,0.001,-39.53633791901345,18613,,
,19000,,,,,6.616459951135847,0.001,-39.3309322781033,18878,89.0,165.35767929553987
137,19147,139,109.49176593999996,62.2,532,5.262566802236769,0.001,-39.24627448187934,18968,,
137,19496,141,112.52974576999999,63.74,536,6.00594509691,0.001,-39.97280111312866,19315,,
137,19842,144,115.40694567999998,65.21,540,7.743461279074351,0.001,-40.064744567871095,19662,,
,20000,,,,,6.373513555526733,0.001,-39.75396964663551,19833,85.0,153.48144581913948
136,20192,147,118.19450036,66.6,544,7.327718849976858,0.001,-39.97827597724067,20016,,
137,20525,149,120.79606340999999,67.94,548,6.730611123234393,0.001,-39.89064081703744,20345,,
137,20848,151,123.25567487,69.27,552,5.169619276243098,0.001,-40.310090008903956,20669,,
,21000,,,,,6.4334545061912065,0.001,-40.58122024536133,20835,84.4,153.07628269195556
136,21178,154,125.83133528,70.65,556,6.37021813202988,0.001,-40.44569475000555,21009,,
137,21520,156,128.65886024999998,72.14,560,6.251218682312103,0.001,-40.54542278108143,21338,,
137,21848,159,130.95100921,73.36,564,6.279809052685657,0.001,-40.72882675543064,21669,,
,22000,,,,,5.544037234081942,0.001,-41.155311221168155,21839,81.4,143.51161139011384
136,22178,162,133.38503957,74.67,568,6.025801606121517,0.001,-40.87129211425781,22003,,
136,22506,164,135.75894145,75.97,572,7.024645689057141,0.001,-41.167558902647436,22331,,
137,22833,166,137.9670175,77.17,576,7.888484419845954,0.001,-41.01308264383456,22658,,
,23000,,,,,4.868591945382613,0.001,-41.46024217605591,22900,81.7,143.01547120213507
136,23159,169,140.38374384,78.52,580,8.383231719837912,0.001,-41.225904220189804,22979,,
136,23493,171,142.78786031,79.82,584,4.61790712052081,0.001,-41.94430216347299,23317,,
136,23832,173,145.82598306,81.44,588,5.696860123216436,0.001,-41.95627399020725,23658,,
,24000,,,,,6.1143858801750905,0.001,-42.39035833449591,23822,82.9,147.58428131341935
136,24150,176,148.26118276,82.82,592,6.347838688980449,0.001,-42.2974484761556,23974,,
136,24477,179,148.66854842,83.03,596,6.59740746588934,0.001,-41.83860524495443,24305,,
136,24795,181,150.31994352,83.9,600,7.09784318679987,0.001,-42.73134178339049,24631,,
,25000,,,,,4.591182386875152,0.001,-43.30895810808454,24843,68.7,121.59171469211579
136,25080,183,149.69852964999998,83.54,604,5.0064952458654135,0.001,-42.83998903547015,24913,,
136,25368,185,148.62747719,82.96,608,4.422031925005071,0.001,-43.10957168130314,25206,,
136,25652,187,147.86259135999998,82.55,612,5.639202032290714,0.001,-43.48473188612196,25480,,
136,25992,190,147.47586469,82.47,616,7.676818482729853,0.001,-43.5681581302565,25806,,
,26000,,,,,6.663233865862307,0.001,-43.99269692794137,25898,69.4,123.55680270195008
136,26299,192,146.66698753,82.07,620,5.596553311898158,0.001,-43.77075772407727,26127,,
136,26546,194,144.60218997999996,81.01,624,5.931158213615418,0.001,-44.201170701246994,26382,,
136,26829,196,142.98763370999998,80.37,628,6.413210253192954,0.001,-44.41369917586043,26670,,
136,26955,197,137.89508167999998,78.08,632,4.532027853162665,0.001,-45.12494087219238,26840,,
,27000,,,,,8.763875982978128,0.001,-45.408733714710586,26904,35.3,44.228938832692805
136,27124,198,133.84121051000002,76.28,636,10.457967725850768,0.001,-45.03680775083345,26963,,
136,27208,199,127.91407397999997,73.66,640,9.349466171529558,0.001,-45.44389088948568,27091,,
136,27302,200,121.99927184999999,71.1,644,8.356029336269085,0.001,-45.460282839261566,27176,,
136,27379,200,116.30406105,68.54,648,9.379197312725914,0.001,-45.39742872450087,27270,,
136,27445,201,110.82735499,65.97,652,9.088492828256944,0.001,-45.77330059475369,27334,,
136,27509,201,105.21854497999998,63.31,656,5.161591678857803,0.001,-45.10023880004883,27399,,
136,27641,202,100.57214542999998,61.21,660,8.693735485275587,0.001,-44.86877981821696,27471,,
136,27951,204,100.00568560000002,61.03,664,7.28245715091103,0.001,-45.43000120865671,27783,,
,28000,,,,,5.293564607115353,0.001,-44.93006627699908,27891,40.6,37.09258855879307
136,28078,206,95.08973686999998,59.0,668,8.266210149316226,0.001,-46.56185621373794,27952,,
136,28198,206,90.21501203,56.92,672,7.352950383876932,0.001,-45.238837178548174,28072,,
136,28331,207,85.52700045,54.98,676,11.509783225900987,0.001,-45.7769577923943,28197,,
136,28573,209,83.27409806,54.14,680,10.437917087529156,0.001,-46.37809629698057,28442,,
136,28830,211,81.49302581,53.37,684,8.474758254157173,0.001,-45.890693283081056,28675,,
,29000,,,,,14.555310090382894,0.001,-45.32834380013602,28880,78.1,133.45826753377915
136,29059,213,78.74044441,52.27,688,,,,,,
136,29375,215,78.91825621,52.25,692,10.500997210477854,0.001,-46.85970045390882,29199,,
136,29703,217,79.00030955999999,52.26,696,8.974329676972815,0.001,-46.835345570634054,29519,,
,30000,,,,,6.735415218751641,0.001,-47.73669195175171,29866,83.7,148.67697021365166
136,30039,220,79.34178277000002,52.44,700,,,,,,
136,30383,222,80.46166585,53.03,704,12.071634748886371,0.001,-47.811866937681685,30207,,
136,30729,224,81.48732763,53.61,708,10.31488799111227,0.001,-48.22632728923451,30547,,
,31000,,,,,9.90407310041149,0.001,-48.1350923018022,30893,91.3,165.74502623081207
136,31078,228,82.69421629,54.26,712,,,,,,
136,31448,230,83.43721934,54.56,716,9.330218098827244,0.001,-48.65966493256238,31260,,
136,31834,232,84.98547425999999,55.35,720,10.90888400534366,0.001,-49.264127528413816,31643,,
,32000,,,,,7.1115457150671215,0.001,-48.80362475359881,31848,95.9,173.7575362920761
136,32221,236,87.60214157,56.75,724,9.967018225219812,0.001,-49.00190760872581,32037,,
136,32582,238,89.38464931,57.53,728,11.814896161739643,0.001,-49.64033465915256,32397,,
136,32943,240,94.48881844000002,59.88,732,10.440690062262796,0.001,-49.85792550173673,32762,,
,33000,,,,,12.103352801553134,0.001,-49.60460334600404,32849,90.4,163.0760609984398
136,33299,244,98.58439929000001,61.75,736,9.021538927313987,0.001,-50.25234465165572,33117,,
136,33638,246,104.33969766999999,64.3,740,9.871376190656497,0.001,-49.28316059112549,33459,,
136,33986,248,110.11378729999998,66.84,744,8.897972387271922,0.001,-50.63237837086553,33806,,
,34000,,,,,10.21783864082292,0.001,-50.38620110445245,33892,90.1,160.97572929263114
136,34357,252,116.46727617999998,69.78,748,9.992315087999616,0.001,-50.38392656114366,34165,,
136,34762,254,123.38911933,73.17,752,8.283638591949757,0.001,-50.411662101745605,34568,,
,35000,,,,,9.891360937981378,0.001,-50.575528364915115,34873,109.4,190.06159638762475
135,35170,258,130.31738966999998,76.61,756,9.465994125375381,0.001,-50.702684475825386,34977,,
136,35610,261,136.50176936999998,79.69,760,7.088280823378437,0.001,-49.92221171515329,35413,,
,36000,,,,,6.925551210437809,0.001,-50.99407445734197,35845,103.1,182.9045643746853
135,36039,265,138.83302298,80.88,764,,,,,,
135,36429,268,144.82505401,83.51,768,7.8003815495967865,0.001,-51.07627349853516,36237,,
136,36888,271,151.82227176000004,86.9,772,6.8878084125518795,0.001,-51.26354512860698,36675,,
,37000,,,,,8.358845424251395,0.001,-50.95260454813639,36794,114.2,199.1786703646183
135,37346,275,158.67386909,90.15,776,10.920736919462154,0.001,-51.41571058545794,37143,,
135,37747,277,162.39042631,91.74,780,7.585570770815799,0.001,-51.26814921696981,37554,,
,38000,,,,,8.822890727470318,0.001,-51.57409739494324,37846,99.6,179.07012383937837
135,38137,281,165.26945565000003,93.07,784,9.548263335965343,0.001,-51.484877030054726,37943,,
135,38524,283,168.78165879000005,94.65,788,8.572872579782858,0.001,-51.03602981567383,38316,,
135,38910,286,169.81955811,95.35,792,8.27766699166525,0.001,-51.674233300345286,38726,,
,39000,,,,,6.783435295928609,0.001,-51.832687464627355,38904,91.8,172.7986746251583
135,39322,290,171.12050104999997,96.19,796,8.061890233536156,0.001,-51.106839705486685,39102,,
135,39697,292,172.01075203,96.58,800,6.625741001179343,0.001,-51.84826578992478,39501,,
,40000,,,,,8.031892931709686,0.001,-52.16646099090576,39808,110.2,181.31735648214817
135,40126,296,172.95323975000002,97.43,804,8.687709711013584,0.001,-52.086032231648765,39917,,
135,40529,299,173.74332100000004,98.0,808,7.388703362299846,0.001,-51.43784515674297,40347,,
135,40896,302,174.14692464000007,98.18,812,6.662275752295619,0.001,-51.84564930459727,40703,,
,41000,,,,,9.06068111790551,0.001,-52.010135116577146,40802,112.9,181.34097868800163
134,41322,306,174.68749707000003,98.74,816,7.002340422868729,0.001,-51.33395248413086,41126,,
134,41722,309,174.80633089,98.88,820,6.611699752509594,0.001,-51.81285047531128,41530,,
,42000,,,,,6.746287219452135,0.001,-51.91616195678711,41820,89.8,169.985567009449
134,42084,312,174.66200052,98.63,824,6.407720140616099,0.001,-51.1302981906467,41910,,
134,42428,315,174.52700835,98.46,828,6.357582544503004,0.001,-51.67942959329356,42250,,
134,42777,317,174.48292837,98.34,832,6.979023923819092,0.001,-51.902679443359375,42593,,
,43000,,,,,5.684809447603023,0.001,-52.360698943442486,42865,96.4,175.34019238352775
134,43149,320,174.87176241999998,98.5,836,6.578004416154355,0.001,-51.95391946909379,42963,,
134,43506,323,175.31127993,98.68,840,7.5737225765531715,0.001,-52.23687015880238,43323,,
134,43901,325,176.24368254,99.15,844,6.9857469487648745,0.001,-51.96402813838078,43705,,
,44000,,,,,8.27520961491103,0.001,-52.87731209579779,43904,100.6,185.0376195669174
134,44276,329,176.50901573,99.19,848,5.681566945968136,0.001,-52.10122050409732,44091,,
134,44668,332,176.54306041999996,99.06,852,6.966209369130654,0.001,-52.74235275268555,44471,,
,45000,,,,,6.4385567591028305,0.001,-53.29372069414924,44885,93.5,175.30215647220612
134,45075,335,176.78113684,99.05,856,,,,,,
134,45459,338,176.17880434000003,98.49,860,7.3671368753787165,0.001,-53.48685867932378,45270,,
134,45826,340,175.40251691999998,97.87,864,6.414471945454998,0.001,-53.233458823346076,45636,,
,46000,,,,,6.700239577863971,0.001,-53.686017398176524,45849,103.6,187.29586087465287
134,46267,344,176.38449694000002,98.38,868,8.296258175484487,0.001,-53.5579565516058,46067,,
134,46670,346,175.82689854,97.82,872,5.047132549863873,0.001,-54.03002746582031,46482,,
,47000,,,,,6.021743941765565,0.001,-53.59097392742451,46873,99.2,181.824494856596
134,47066,350,175.17252420999998,97.2,876,,,,,,
134,47459,352,175.30144191000002,97.12,880,6.014095734357834,0.001,-54.979982223510746,47265,,
134,47876,355,175.85827233999996,97.39,884,7.424783345107194,0.001,-54.154587538346,47676,,
,48000,,,,,5.853621261142124,0.001,-54.61572128871702,47889,107.0,190.7108977138996
134,48327,359,176.96151401000003,98.03,888,6.648576684824125,0.001,-54.929727613925934,48126,,
134,48720,362,177.42174348999998,98.1,892,7.192667779234267,0.001,-54.440101305643715,48527,,
,49000,,,,,7.39274186600921,0.001,-55.34161783301312,48815,98.0,180.56646239757538
134,49109,365,177.47093503,97.87,896,6.985460147857666,0.001,-54.699171447753905,48915,,
134,49514,368,178.06402094000003,98.17,900,4.265084200717033,0.001,-55.171034954963844,49312,,
134,49919,370,178.31445580000002,97.93,904,8.11368701717641,0.001,-55.261986923217776,49721,,
,50000,,,,,6.730695633934094,0.001,-55.54869923224816,49825,99.7,185.31938198804855
134,50359,374,179.30642739000004,98.3,908,6.207518295124844,0.001,-56.10781471946023,50161,,
134,50760,377,180.03524457,98.64,912,7.2341147133937245,0.001,-55.91033869523268,50560,,
,51000,,,,,8.129413548824006,0.001,-56.13569034848894,50883,110.5,198.8701372385025
134,51195,381,180.74607646,98.73,916,7.428523324836384,0.001,-56.18917534568093,50993,,
134,51690,384,182.31202777000001,99.68,920,6.472676816396415,0.001,-56.19483178853989,51477,,
,52000,,,,,6.545226690904149,0.001,-56.661312966976524,51815,117.8,208.59061982035638
134,52128,388,183.41237336000006,100.44,924,8.237288639210819,0.001,-56.64796802453827,51929,,
134,52618,391,185.61136120000003,101.9,928,5.822418043578881,0.001,-57.062026258827984,52405,,
,53000,,,,,5.015314155029801,0.001,-57.01280010871167,52873,124.3,218.6280089557171
134,53092,396,187.54107858999996,103.15,932,,,,,,
134,53552,399,188.91276127,104.03,936,6.428849030763675,0.001,-57.37581022854509,53343,,
,54000,,,,,8.293649130397373,0.001,-57.99387458275105,53835,121.8,213.69305242300032
133,54056,403,191.05475115000002,105.5,940,,,,,,
134,54515,406,192.10231284999998,106.14,944,5.7259969228555345,0.001,-57.96359945933024,54305,,
,55000,,,,,6.558951747768066,0.001,-58.38677439970129,54786,124.1,216.2895646929741
133,55012,411,193.80898449000003,107.36,948,,,,,,
133,55533,414,195.53007815000004,108.65,952,7.118958881643952,0.001,-58.80426119194656,55313,,
,56000,,,,,6.630637031898164,0.001,-59.558421419377915,55794,121.5,214.50830080509186
133,56019,419,196.60758727,109.44,956,,,,,,
133,56510,422,198.15859687,110.51,960,7.133221384907557,0.001,-59.533238145171616,56286,,
,57000,,,,,8.136001047803395,0.001,-59.63516195496516,56807,135.1,230.07496148347855
133,57042,426,200.40796876999997,112.16,964,,,,,,
133,57543,430,201.2007487,112.76,968,6.700313209577371,0.001,-59.76676807981549,57314,,
,58000,,,,,7.5297283043388195,0.001,-60.343250744159405,57833,123.8,215.31569154262542
133,58043,434,202.55284464,113.73,972,,,,,,
133,58504,437,203.4526766,114.38,976,6.137940736917349,0.001,-60.60115674825815,58297,,
,59000,,,,,8.092326162275205,0.001,-60.683292071024574,58769,137.3,231.33969345092774
133,59001,442,204.86828609,115.42,980,,,,,,
133,59489,445,205.90927726,116.13,984,8.33806592964929,0.001,-61.008041882124104,59290,,
133,59962,448,206.40915398,116.35,988,7.103934772660799,0.001,-61.39598760065043,59737,,
,60000,,,,,6.890945865907742,0.001,-60.99041805845319,59868,120.0,202.90899592638016
