rollout/ep_len_mean,time/episodes,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/total_timesteps,train/learning_rate,train/critic_loss,train/n_updates,train/actor_loss,eval/mean_ep_length,eval/mean_reward
,,,,,5000,0.001,3.0808302674974715,4874,-19.013974438542906,96.8,195.61097297668456
46.82,140,86.37376291000001,170,30,5142,0.001,3.4476532751751927,4971,-19.570674697558086,,
50.32,144,94.12172456000002,170,32,5532,0.001,3.8781582011240663,5369,-21.033312815540242,,
53.66,148,101.25894860999999,171,34,5906,0.001,4.182001131646176,5741,-22.459566806225066,,
,,,,,6000,0.001,4.400843567900605,5921,-22.932284545898437,91.4,179.0962469816208
56.88,152,108.11759860000002,168,37,6268,0.001,4.544778003640797,6103,-23.79269259908925,,
60.02,156,114.79195956,169,39,6622,0.001,3.83039529486136,6461,-24.672114979137074,,
63.21,160,121.62205970999999,170,40,6981,0.001,4.437439226032643,6818,-25.919627041286894,,
,,,,,7000,0.001,5.009923989745392,6905,-26.23353137526401,86.4,167.8618189573288
66.26,164,128.10134353,168,43,7326,0.001,5.137605528721864,7163,-26.90098159257756,,
69.35,168,134.6894536,169,45,7675,0.001,4.933679774403572,7513,-28.12314037843184,,
,,,,,8000,0.001,5.264714288711548,7859,-28.861410231817338,87.5,170.07220523357392
72.47,172,141.35327558,167,47,8027,,,,,,
75.42,176,147.56710318,168,49,8362,0.001,5.835018339680462,8201,-29.826426436261432,,
78.43,180,153.9691676,168,51,8703,0.001,5.553594441640945,8539,-30.654107593354723,,
,,,,,9000,0.001,6.631028434504634,8850,-31.6934175076692,90.5,181.1604090452194
80.7,184,158.5925282,167,53,9018,,,,,,
83.44,188,164.26805488000002,168,55,9382,0.001,7.521554065007035,9218,-32.03290087111453,,
84.99,192,169.47198611000005,168,57,9741,0.001,8.251459697197223,9576,-33.02100775458596,,
,,,,,10000,0.001,8.273759725301161,9851,-33.606568377950914,91.6,185.0468672990799
86.14,196,172.36118497000004,167,60,10107,0.001,8.776624670293597,9941,-33.668133884006075,,
85.93,200,171.88277156,167,62,10453,0.001,10.562021818271903,10291,-34.734172111333805,,
85.69,204,171.15935607999995,168,64,10803,0.001,8.617515902186549,10637,-35.01970929877702,,
,,,,,11000,0.001,8.836691400506995,10911,-35.476569705539276,91.2,184.5283764719963
86.75,208,173.74833921,166,67,11172,0.001,9.653313379609182,11000,-35.61146452162001,,
89.63,212,179.87798181,166,69,11553,0.001,9.278712435202165,11381,-36.39957245913419,,
91.16,216,183.15367744,166,71,11928,0.001,10.405772312723025,11757,-36.858989482023276,,
,,,,,12000,0.001,9.462465336448268,11852,-36.88353077570597,87.6,173.74598294496536
92.23,220,185.31997068,165,74,12305,0.001,8.925095373270462,12135,-36.87517975787727,,
91.9,224,184.49232869999992,165,76,12708,0.001,8.618479885236182,12528,-37.76576675415039,,
,,,,,13000,0.001,9.494923528035482,12910,-37.94087948269314,96.8,201.53484200239183
91.7,228,183.92623098999997,164,79,13080,,,,,,
90.8,232,181.75601279999998,164,81,13425,0.001,9.863145344787174,13276,-38.86128732893202,,
90.38,236,180.72737727000003,165,83,13808,0.001,10.08438728405879,13635,-38.763383425199066,,
,,,,,14000,0.001,10.905124229899908,13850,-38.96534063048282,117.3,258.9484221458435
91.37,240,183.74723444,164,87,14279,0.001,11.440552822614121,14084,-39.73410150560282,,
92.24,244,186.35702005000002,164,89,14756,0.001,11.21942077450833,14559,-40.64697698819435,,
,,,,,15000,0.001,10.558521320945339,14912,-41.18784546433834,120.6,268.8272891640663
93.41,248,189.70909315,163,93,15247,0.001,10.19962732062852,15033,-41.88837013244629,,
94.54,252,193.02517384000004,163,95,15722,0.001,10.154110001305403,15522,-42.391109466552734,,
,,,,,16000,0.001,10.806086098938657,15878,-43.158101065117016,119.1,263.36043577194215
95.75,256,196.57690366000003,162,99,16197,0.001,9.410544976466843,15997,-43.10569549819171,,
97.04,260,200.3749549,163,102,16685,0.001,10.5817513486259,16483,-43.75988295982624,,
,,,,,17000,0.001,9.220119857788086,16854,-45.03306159973145,121.3,269.07257322072985
98.46,264,204.42994714,162,105,17172,0.001,9.872261047363281,16971,-44.757778628119105,,
99.8,268,208.29849575000003,162,108,17655,0.001,9.735462912058425,17456,-45.718385017524334,,
,,,,,18000,0.001,10.515739575676296,17840,-46.107672815737516,121.0,268.062066590786
101.36,272,212.51758596,162,111,18163,0.001,10.809552184997067,17964,-46.0266232644358,,
102.88,276,216.86012616,162,114,18650,0.001,10.132941062785378,18451,-47.418870290120445,,
,,,,,19000,0.001,11.787827219281878,18819,-47.506817166767426,119.9,267.23262215852736
104.3,280,220.89239083999993,161,118,19133,0.001,9.708740866873875,18940,-47.45137586749968,,
105.95,284,225.30472530999998,162,120,19613,0.001,9.238508156661329,19416,-48.4972160602438,,
,,,,,20000,0.001,8.953824498614328,19907,-48.96767656920386,120.3,267.33049714565277
107.26,288,228.96567167,162,124,20108,,,,,,
108.63,292,232.75033295,162,126,20604,0.001,8.888237113044376,20404,-49.899830833313956,,
,,,,,21000,0.001,11.892008969763747,20887,-50.4591777607546,122.6,270.11065927743914
109.84,296,236.10955686,161,130,21091,,,,,,
111.15,300,239.82028107999997,162,132,21568,0.001,9.698626891259224,21373,-50.57722307020618,,
,,,,,22000,0.001,10.074597599076442,21855,-51.10383637225041,121.7,269.1372574925423
112.47,304,243.57802589999991,161,136,22050,,,,,,
113.67,308,246.85053141999998,162,138,22539,0.001,10.117700884419103,22346,-52.164658884848315,,
,,,,,23000,0.001,10.055757748774994,22826,-52.12963440458653,120.0,266.35922038555145
114.68,312,249.78786961999998,161,142,23021,,,,,,
115.63,316,252.64452960000003,161,145,23491,0.001,10.353508661533224,23295,-53.58626707668962,,
116.67,320,255.61717799000002,161,148,23972,0.001,9.908292887574536,23772,-52.88018333305747,,
,,,,,24000,0.001,9.251113772392273,23896,-54.060905395015595,120.1,264.03745727539064
121.14,324,262.42364647,161,153,24822,0.001,10.097621370006252,24437,-54.282132664242305,,
,,,,,25000,0.001,9.132549652389724,24746,-54.88125492219002,454.7,643.9471634328365
125.22,328,264.68854967,158,161,25602,0.001,12.494401317281822,25452,-55.79886764840981,,
,,,,,26000,0.001,13.62746983104282,25765,-56.37749565972222,155.2,150.22649959550472
126.77,332,264.08436073999997,157,165,26102,0.001,11.239032100845169,25947,-56.07754281850961,,
127.27,336,264.69982611999995,157,168,26535,0.001,10.113587860707883,26353,-57.292868578875506,,
126.98,340,264.33470384,158,170,26977,0.001,10.299663037839144,26793,-56.830221811930336,,
,,,,,27000,0.001,8.970315213556644,26901,-57.122878816392685,106.2,241.18419401049613
126.56,344,263.68627053,157,173,27412,0.001,10.66513938036832,27225,-56.97066227306019,,
127.26,348,262.39711163,157,177,27973,0.001,9.112368923075058,27711,-58.29951867496266,,
,,,,,28000,0.001,10.9886410069722,27897,-58.239825382027576,112.0,248.0049223780632
126.76,352,260.64427789999996,156,181,28398,0.001,13.11717935194049,28206,-58.733574181272274,,
126.86,356,260.26392595,156,184,28883,0.001,10.679799371532031,28668,-58.96781914574759,,
,,,,,29000,0.001,10.71377585774703,28807,-58.94651794433594,121.7,249.986090028286
127.43,360,259.90406771,155,188,29428,0.001,9.735212244886034,29201,-59.551624461582726,,
,,,,,30000,0.001,12.238192683772036,29808,-60.16618673424972,140.3,270.3756688058376
128.54,364,260.22190897,154,193,30026,,,,,,
128.35,368,258.38714307,154,196,30490,0.001,11.411342970758891,30290,-60.264109693254746,,
,,,,,31000,0.001,13.020760726211662,30811,-61.1141401348692,125.5,252.0916052877903
128.49,372,257.63148002,154,200,31012,,,,,,
129.06,376,257.38397312,154,203,31556,0.001,9.001319862074322,31352,-60.92075332005819,,
,,,,,32000,0.001,9.79052996635437,31874,-61.80753731360802,128.8,255.17659351229668
129.44,380,257.04660160000003,154,207,32077,,,,,,
129.89,384,256.71782208999997,154,210,32602,0.001,9.469040288441423,32395,-62.19066741501076,,
,,,,,33000,0.001,10.783852244766665,32786,-62.73018689222739,139.9,267.2109844118357
130.22,388,255.98846931999992,154,214,33130,0.001,10.23565001073091,32924,-61.98663706019305,,
130.47,392,255.52105307,154,217,33651,0.001,11.522702750612478,33442,-62.39268074661005,,
,,,,,34000,0.001,9.678657153757607,33831,-63.169132983098265,127.6,270.6251598894596
130.53,396,255.04755864999998,154,220,34144,0.001,10.800807525183409,33962,-62.602108521894976,,
129.43,400,252.84661678,154,222,34511,0.001,8.009181288985518,34321,-62.916013128107245,,
129.06,404,252.62220636,155,225,34956,0.001,11.14362567061678,34770,-63.44993584372781,,
,,,,,35000,0.001,10.39224362156608,34880,-63.08835067749023,111.1,261.46119371056557
128.64,408,252.58713673999995,154,228,35403,0.001,11.255769567056136,35213,-63.64597625732422,,
128.34,412,252.70114562999998,155,231,35855,0.001,11.156468773710317,35669,-63.72675533952384,,
,,,,,36000,0.001,11.268523004780645,35894,-63.70109893535746,114.9,274.0853003740311
128.17,416,253.23748935999996,154,234,36308,0.001,12.345874018896193,36113,-63.83613725808951,,
128.05,420,253.80027265999996,155,236,36777,0.001,9.887159113089243,36583,-63.80325463612874,,
,,,,,37000,0.001,10.508629241159984,36813,-63.94535779953003,113.8,271.76109490394595
124.14,424,249.38610647,154,240,37236,0.001,9.507779602311615,37046,-64.47534962023718,,
121.0,428,250.84263589999998,155,242,37702,0.001,12.1192561818772,37511,-64.5395516864324,,
,,,,,38000,0.001,10.298451406461698,37854,-65.58081102371216,242.0,383.295209094882
120.6,432,255.64148858000001,154,247,38162,0.001,9.97471459015556,37969,-64.9157172085946,,
122.34,436,259.46434904,155,249,38769,0.001,9.807746636665474,38433,-64.57892492261983,,
,,,,,39000,0.001,7.686639021782979,38830,-65.01492436726888,145.2,284.31370133161545
122.75,440,260.70775444,154,254,39252,0.001,10.142817505693014,39056,-65.43212669774105,,
122.99,444,261.82621301999995,154,256,39711,0.001,11.145392145429339,39521,-65.65958411352975,,
,,,,,40000,0.001,7.940195852777232,39870,-65.68774361445986,117.0,269.8452482402325
121.88,448,262.84980778,154,260,40161,0.001,11.49238381514678,39981,-65.81999733664773,,
122.74,452,265.36586289999997,154,263,40672,0.001,10.166673145074954,40480,-66.05131469375786,,
,,,,,41000,0.001,12.06488408499617,40833,-66.91827548918177,113.8,269.85559501647947
122.56,456,266.46266453,154,266,41139,0.001,10.982473589416243,40950,-66.33681934162722,,
121.94,460,267.49175349999996,154,269,41622,0.001,9.4236651857694,41421,-67.11886240641276,,
,,,,,42000,0.001,10.539494714116662,41918,-67.13279047319966,122.1,315.74657249450684
120.9,464,268.98975882999997,154,273,42116,,,,,,
121.17,468,272.52809025,154,275,42607,0.001,13.414303427836934,42408,-67.5205186312316,,
,,,,,43000,0.001,8.730179815523085,42896,-67.9690421319777,139.7,316.90752599835395
120.84,472,274.39388548000005,154,279,43096,,,,,,
120.81,476,276.51020394000005,154,282,43637,0.001,10.15877249734155,43376,-68.26444389080179,,
,,,,,44000,0.001,9.76366956035296,43804,-67.90192775726318,119.6,298.35450491905215
120.49,480,278.5034254,154,286,44126,0.001,9.629871626210406,43927,-68.62873490130315,,
120.05,484,280.33668881,154,288,44607,0.001,9.414357090753223,44410,-68.52356556483677,,
,,,,,45000,0.001,9.821270935463183,44906,-68.59042057846531,123.9,279.07850073575975
119.79,488,281.74652635,154,292,45109,,,,,,
119.4,492,281.84179394,154,294,45591,0.001,11.646371624686502,45391,-68.76921679178874,,
,,,,,46000,0.001,9.813549864676691,45883,-68.45284498891523,130.3,304.26769587993624
119.48,496,282.87347769,154,298,46092,,,,,,
120.9,500,286.01273231,154,301,46601,0.001,11.452896149583566,46402,-69.75413618821364,,
,,,,,47000,0.001,8.308570339566185,46801,-69.57726869128999,125.8,281.4828627586365
121.77,504,287.88069462,154,305,47133,0.001,9.238265199661255,46926,-69.6336174616738,,
122.17,508,287.95858499,154,308,47620,0.001,11.3448846282959,47434,-70.41890849764386,,
,,,,,48000,0.001,9.89433266067505,47908,-70.10849822513642,398.6,493.7649788737297
125.43,512,289.62692917,154,313,48398,,,,,,
,,,,,49000,0.001,12.150876170112973,48660,-70.79884692600795,591.0,659.9563587535173
129.35,516,289.31728464,151,324,49243,0.001,12.8661616815791,48941,-71.08218111310687,,
,,,,,50000,0.001,13.87694034766202,49522,-71.52626158459351,806.8,867.0081439696253
135.94,520,290.19008528,149,337,50371,0.001,13.899358978624697,50197,-72.58244267132586,,
,,,,,51000,0.001,14.199864718508213,50634,-72.88490376573928,935.1,958.7761907696724
,,,,,52000,0.001,11.767022056208903,51200,-73.50026441378644,578.5,657.0386680506169
150.4,524,300.58812036,147,355,52276,,,,,,
,,,,,53000,0.001,13.004808609962463,52200,-74.20457499694824,990.3,1020.5385123074054
,,,,,54000,0.001,13.122886209249497,53200,-75.40474073791503,1000.0,1010.3062043070793
,,,,,55000,0.001,13.29597812128067,54200,-76.01605868530274,610.6,734.8261789634823
177.41,528,323.74033457,139,397,55443,0.001,12.843991616487504,55200,-76.98219413757325,,
,,,,,56000,0.001,13.807175485634366,55750,-77.54538419770032,378.9,567.4512293249369
183.33,532,329.39366246,139,405,56495,0.001,11.283769766066937,56126,-77.86496069076213,,
,,,,,57000,0.001,14.520543941429683,56776,-78.14327761591697,206.5,409.5750509619713
184.35,536,332.26529422,139,411,57204,0.001,13.304147218634014,56939,-78.25247927065249,,
,,,,,58000,0.001,12.567762177740306,57870,-78.93240625085966,153.7,346.80230461359025
188.5,540,338.41055066,138,418,58102,,,,,,
189.6,544,340.49399625000007,139,421,58671,0.001,12.465236498348748,58458,-79.313229575086,,
,,,,,59000,0.001,11.213285866710875,58873,-79.68096256256104,159.5,364.29957789182663
190.87,548,343.59828648,139,425,59248,0.001,13.348620005595832,59035,-79.79460370099103,,
191.45,552,345.64189761,139,428,59817,0.001,15.389598458388756,59612,-80.2147649477606,,
,,,,,60000,0.001,12.340515636735493,59885,-80.3578389485677,154.8,346.18774927258494
192.53,556,347.84898158,139,433,60392,0.001,10.987881244068415,60179,-80.71537748524841,,
193.15,560,349.30223052,139,436,60937,0.001,16.183752579796582,60721,-81.09870748808889,,
,,,,,61000,0.001,15.48654202733721,60861,-80.56077684674945,137.2,332.762722158432
193.56,564,349.6294852699999,139,439,61472,0.001,12.61256717168368,61253,-81.442942575308,,
,,,,,62000,0.001,14.033707217166299,61797,-81.6907063108502,132.8,316.2807780742645
193.97,568,349.99667307000004,139,443,62004,,,,,,
194.34,572,350.35127728,139,446,62530,0.001,14.02370785199679,62322,-81.79967240553636,,
,,,,,63000,0.001,10.39764823356684,62847,-81.70853446511661,141.2,329.96969814896585
194.32,576,350.43002671999994,139,450,63069,,,,,,
195.0,580,351.2635748199999,140,453,63626,0.001,14.148595631986424,63414,-81.88109102110931,,
,,,,,64000,0.001,11.312495002172943,63827,-81.64920656608813,142.5,337.3560850083828
196.06,584,352.8829480699999,140,457,64213,0.001,11.370568683679155,63966,-81.52131554739816,,
196.4,588,353.9016725899999,140,461,64749,0.001,11.120760512730431,64539,-81.85623471699064,,
,,,,,65000,0.001,12.232400303795224,64799,-82.19300587972005,136.5,324.9952485203743
197.1,592,356.43847888,140,465,65301,0.001,11.787974055405636,65091,-82.31668364696013,,
198.25,596,358.19886063000007,140,468,65917,0.001,13.993105095166426,65669,-82.79673664386456,,
,,,,,66000,0.001,11.873619868431563,65922,-82.8098993068788,184.7,428.91855559945105
198.81,600,359.61796296,140,473,66482,0.001,14.486946105957031,66260,-82.19231157302856,,
,,,,,67000,0.001,12.401909596831711,66818,-82.78357640434714,130.1,324.96357303857803
198.93,604,360.36695492000007,140,478,67026,,,,,,
200.93,608,365.56009716,140,482,67713,0.001,14.10110358091501,67513,-82.87326255211464,,
,,,,,68000,0.001,13.95148156973032,67832,-82.54189261611627,146.1,366.01417582035066
199.51,612,368.46227974,140,487,68349,0.001,10.266505945019606,68155,-82.61756952797494,,
,,,,,69000,0.001,15.626222723180598,68763,-83.16871522112591,168.8,413.9110883653164
197.63,616,374.77216742,140,492,69006,,,,,,
193.44,620,379.56211300999996,140,496,69715,0.001,16.978807289612117,69456,-83.5558017655915,,
,,,,,70000,0.001,12.301673320031934,69794,-83.55454821464343,179.8,437.85448415875436
181.83,624,375.89977931,140,502,70459,0.001,14.003367782843233,70205,-84.03363206651476,,
,,,,,71000,0.001,14.777395252614294,70791,-84.63398762930811,169.2,430.4381471037865
157.85,628,359.13436019,140,507,71228,0.001,15.374189825315733,70976,-84.66394953573904,,
153.77,632,358.8917228799999,140,511,71872,0.001,14.10187147840669,71639,-85.22474631780311,,
,,,,,72000,0.001,14.038753381959951,71796,-84.96419303024871,143.5,417.16945815086365
152.46,636,359.44476137,140,515,72450,0.001,13.183023010812155,72204,-85.09566362442509,,
,,,,,73000,0.001,13.889952328625847,72803,-85.62415259866154,158.0,396.6316677868366
149.39,640,357.58790276,140,520,73041,,,,,,
151.89,644,362.87327618999996,140,524,73860,0.001,13.336094738233207,73621,-86.44013176342048,,
,,,,,74000,0.001,17.264406365119605,73784,-87.06939018063429,167.2,422.09026393294334
152.95,648,365.80486750999995,140,529,74543,0.001,17.377002066703298,74307,-86.94379918262212,,
,,,,,75000,0.001,16.065991738542394,74760,-87.28817643269454,163.2,410.76643614768983
153.89,652,367.70117366,140,534,75206,0.001,13.75685262131965,74934,-87.07137386278174,,
154.53,656,369.30422472000004,140,538,75845,0.001,17.9255307321626,75628,-88.07390446816721,,
,,,,,76000,0.001,16.048055784076663,75769,-88.12797350202288,185.3,441.666466742754
157.05,660,375.37106849,140,543,76642,0.001,15.556778135946242,76392,-88.5018534902799,,
,,,,,77000,0.001,19.1162104466969,76805,-89.02217390557297,245.2,482.63074187636374
161.03,664,381.91841356,140,550,77575,0.001,17.934249449467313,77247,-89.1861862627048,,
,,,,,78000,0.001,14.824224731163197,77810,-89.909790625939,294.2,547.3267172157764
165.34,668,385.35426423000007,140,558,78538,0.001,18.764233871848283,78272,-89.92333185105096,,
,,,,,79000,0.001,13.630350105616511,78658,-90.25116706381039,312.5,527.7982939004899
168.9,672,391.1271687099999,140,565,79420,0.001,15.908327536560348,79139,-90.97823980422247,,
,,,,,80000,0.001,19.154865065418868,79800,-90.5836923992823,191.5,429.74275080561637
171.94,676,396.48116240999997,140,571,80263,0.001,13.05797909895579,79980,-90.9350457933214,,
,,,,,81000,0.001,15.305102672751092,80627,-91.19847435907486,647.1,842.4429501950741
180.47,680,406.77259013,139,583,81673,0.001,16.04148200824857,81267,-90.90730471611023,,
,,,,,82000,0.001,16.569247124763915,81794,-91.51989144989939,268.8,507.2510085403919
182.82,684,411.15152076000004,139,590,82495,0.001,16.540218611082963,82192,-90.94373721168155,,
,,,,,83000,0.001,14.781854401223908,82907,-92.09283370380254,247.1,474.58454563617704
187.6,688,418.5490214000001,139,598,83509,0.001,14.714325849753452,83158,-92.36332315111918,,
,,,,,84000,0.001,14.844288117834862,83668,-92.00355309955144,268.5,496.57293405532835
191.53,692,424.27781710999994,139,605,84454,0.001,16.129596277348046,84134,-92.0767173396731,,
,,,,,85000,0.001,14.917666614055634,84866,-92.48589672361102,181.3,410.07623353004453
194.1,696,429.33713958,139,612,85327,0.001,13.767203591086648,85042,-92.38986171375622,,
,,,,,86000,0.001,15.639969518869231,85873,-92.11811095889252,190.4,396.3816932380199
198.64,700,434.81373468,139,619,86346,0.001,19.898532220119023,86066,-92.57195934806903,,
,,,,,87000,0.001,16.281918353504604,86486,-92.69896740383572,796.2,892.8071260720492
207.63,704,444.6513746399999,138,633,87789,0.001,17.093011955542067,87557,-92.15514147723162,,
,,,,,88000,0.001,14.167989214261373,87713,-91.94994755280324,160.5,348.98733868300917
,,,,,89000,0.001,14.97847942829132,88713,-92.55354302978516,332.5,507.4458829045296
,,,,,90000,0.001,11.825136485674703,89854,-92.49365664200045,206.1,541.3873882234096
223.89,708,457.87038922000005,138,650,90102,,,,,,
226.25,712,461.66907766,138,655,90974,0.001,15.16380079246006,90757,-91.98122888108703,,
,,,,,91000,0.001,19.215932409814062,90898,-92.11514583104093,433.1,663.1163698256016
225.91,716,460.0849975100001,138,662,91597,0.001,14.998271468319471,91356,-92.52168689196623,,
,,,,,92000,0.001,17.869688855277168,91836,-92.45305156707764,239.4,436.33119531273843
225.33,720,458.11465437999993,138,667,92248,0.001,18.975737533313318,91985,-92.40705809722076,,
225.34,724,457.93406043000005,138,671,92993,0.001,13.952168261210124,92725,-92.18461293538411,,
,,,,,93000,0.001,19.426163986325264,92917,-92.45356559753418,167.5,395.14274033308027
224.0,728,455.42197656,138,676,93628,0.001,12.42474988282445,93390,-92.75301351891943,,
,,,,,94000,0.001,13.825316955706825,93715,-92.45962354871962,245.7,585.4299415409565
227.78,732,463.27613361000004,138,683,94650,0.001,17.863353886971108,94339,-92.99059694730319,,
,,,,,95000,0.001,13.754463922216537,94574,-93.26400950803595,290.5,718.1770616412163
,,,,,96000,0.001,16.172329157189218,94945,-93.6219333133182,582.1,723.2046618342399
244.83,736,489.98902328,137,703,96933,0.001,15.193635243882415,96689,-93.52067200855542,,
,,,,,97000,0.001,13.940036606220971,96857,-94.44528697785877,178.1,441.5283350646496
245.51,740,490.42158093000006,137,708,97592,0.001,15.825866825652845,97386,-93.96089819705847,,
,,,,,98000,0.001,11.935303050241652,97862,-93.59253238726266,177.8,421.0904114127159
244.38,744,489.08910920999995,137,713,98298,0.001,13.620435061079732,98040,-94.35557590441758,,
,,,,,99000,0.001,16.869334592924012,98762,-94.1230233161004,267.9,688.1830518603325
244.78,748,490.4983126000001,137,719,99021,,,,,,
244.96,752,491.91842696999987,137,722,99702,0.001,12.55039586564024,99447,-95.757325321795,,
,,,,,100000,0.001,14.505563051700593,99826,-95.84471160888671,237.1,608.562430280447
246.94,756,497.6328500999999,137,729,100539,0.001,15.979630900256206,100254,-95.54103746085332,,
,,,,,101000,0.001,12.982730191062998,100895,-96.18300519166169,188.3,459.10004207491875
251.97,760,513.39930012,138,736,101839,0.001,15.39036491361715,101304,-96.23979633137331,,
,,,,,102000,0.001,14.488817124584921,101763,-96.6376930136868,364.2,1088.6662026166916
,,,,,103000,0.001,16.594015849720346,102423,-97.06446642991973,643.4,1710.4213268995286
257.57,764,535.4645753499999,137,750,103332,,,,,,
,,,,,104000,0.001,13.09358845702533,103679,-98.95082822339288,231.6,552.9294352889061
256.72,768,541.19660958,137,760,104210,0.001,14.515681598649357,103952,-99.25698228822138,,
,,,,,105000,0.001,16.69165714232476,104772,-99.93529594337548,166.8,405.6252592027187
256.02,772,542.9655912599999,137,766,105022,,,,,,
254.85,776,542.3211798799999,137,769,105748,0.001,14.416198819370592,105471,-99.74028075825085,,
,,,,,106000,0.001,13.23073955376943,105858,-101.2431879351216,387.9,990.0497758686543
249.8,780,542.2914174199999,137,776,106653,0.001,18.48138689297682,106241,-100.80779392018037,,
,,,,,107000,0.001,17.727481280603715,106763,-101.02805024834089,193.6,472.3147444486618
250.22,784,544.6734465499999,137,783,107517,0.001,17.95027794193577,107136,-101.28782703030494,,
,,,,,108000,0.001,14.438027315361555,107918,-101.32007718969274,335.2,873.596754091978
250.07,788,548.17724035,137,791,108516,0.001,14.817506598506327,108229,-102.26807083622101,,
,,,,,109000,0.001,16.47033534148814,108826,-102.00109732830462,449.7,1128.7396074771882
,,,,,110000,0.001,15.11217775427062,109389,-102.68846275066507,486.0,1152.4671553194523
260.11,792,574.61410385,137,805,110465,,,,,,
,,,,,111000,0.001,15.970073187604864,110886,-102.45469530254391,411.1,996.8462773025036
264.61,796,591.04547177,136,820,111788,0.001,17.46130436886358,111410,-103.43920982884997,,
,,,,,112000,0.001,17.48424516134704,111712,-103.95354193883226,460.2,1009.0716858386993
265.7,800,596.1825141800001,135,832,112916,0.001,23.71426989691598,112653,-103.63787503923689,,
,,,,,113000,0.001,18.28105277301156,112840,-104.62256906387654,515.7,880.8193673610688
260.62,804,592.9070404099999,135,841,113851,0.001,14.973897048405238,113508,-104.52581896100726,,
,,,,,114000,0.001,22.813011406230277,113922,-103.73931400195973,204.1,434.63344874978065
,,,,,115000,0.001,13.902181113207781,114084,-104.2610427479685,210.4,458.9736290037632
