rollout/ep_len_mean,time/episodes,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/total_timesteps,train/learning_rate,train/critic_loss,train/n_updates,train/actor_loss,eval/mean_ep_length,eval/mean_reward
22.55,156,37.71470993,191,17,3376,0.001,4.050684940247309,3258,-13.847228223627264,,
22.59,160,37.77460298999999,192,18,3468,0.001,3.9986977685581553,3349,-14.18920933116566,,
22.58,164,37.760647680000005,191,18,3556,0.001,2.728615414012562,3439,-14.569082346829502,,
22.59,168,37.7717364,191,18,3644,0.001,2.602070304480466,3526,-14.604969024658203,,
22.84,172,38.20255287999999,193,19,3757,0.001,1.9809463295069607,3615,-15.039263638583096,,
23.38,176,39.127843479999996,192,20,3900,0.001,1.7026657157474094,3765,-15.456720785661178,,
,,,,,4000,0.001,2.211948760531165,3862,-15.836870626969771,56.5,99.78059285879135
24.08,180,40.34233440999999,190,21,4058,0.001,1.5043536541717393,3918,-16.049931628363474,,
25.15,184,42.226549510000005,190,22,4253,0.001,1.3233820293098688,4107,-16.558285395304363,,
26.11,188,43.94267215,190,23,4440,0.001,1.609581327905842,4296,-16.945250327770527,,
27.09,192,45.69144849,190,24,4626,0.001,1.5528572763387973,4492,-17.61455667935885,,
29.08,196,49.510040690000004,191,25,4913,0.001,1.652684244804266,4776,-18.35675835027927,,
,,,,,5000,0.001,1.5864169882691426,4863,-18.55859250607698,57.0,103.26457976102829
30.74,200,52.68807385,190,27,5170,0.001,1.6810510294983185,4992,-18.70198154449463,,
32.32,204,55.719529249999994,189,28,5419,0.001,1.581312038959601,5285,-19.74079654091283,,
34.43,208,59.82434096,190,29,5718,0.001,2.3112021005430887,5540,-20.1374533453653,,
,,,,,6000,0.001,2.3628526669602063,5879,-20.85263292179551,83.9,161.21977107524873
36.95,212,64.80677256,187,32,6058,,,,,,
39.48,216,69.85011459,188,34,6399,0.001,3.146962835675194,6217,-21.508127439589728,,
41.97,220,74.84616759,187,35,6736,0.001,3.26263670500587,6557,-22.044339361644926,,
,,,,,7000,0.001,3.1498218053995175,6897,-22.876214493152705,84.8,165.1944197177887
44.5,224,79.94038708000001,185,38,7079,,,,,,
47.0,228,84.90151255999999,184,40,7417,0.001,3.9284696897795035,7238,-23.313450436259426,,
49.92,232,90.97113007,185,41,7761,0.001,3.366464996753737,7579,-24.419235229492188,,
,,,,,8000,0.001,3.63196181676474,7831,-24.95133227836795,84.2,162.00921080112457
52.85,236,97.16523611000001,183,44,8094,0.001,3.4340880857892784,7914,-25.175378572373162,,
55.83,240,103.44426951000001,184,45,8432,0.001,3.821237764639013,8254,-25.884230990742527,,
58.8,244,109.67006642,184,47,8769,0.001,4.015048797641482,8589,-26.69750417981829,,
,,,,,9000,0.001,4.613766710425532,8845,-27.091720935910246,84.5,163.2113168478012
61.79,248,115.98778868000001,184,49,9113,0.001,4.406691850617874,8931,-27.499587923981423,,
62.02,252,116.58501469,184,51,9455,0.001,4.210385220191058,9273,-28.22345056987944,,
64.21,256,121.02036393999998,184,53,9797,0.001,3.8386414300563723,9617,-28.624061451401822,,
,,,,,10000,0.001,5.3099560938685775,9868,-29.361579849606468,84.6,163.74540640115737
66.66,260,125.90624617999998,182,55,10134,0.001,4.9520248034421135,9953,-29.627301624843053,,
69.17,264,130.91223277999998,183,57,10473,0.001,5.774072238768654,10291,-30.145738246829012,,
71.62,268,135.77372286,183,58,10806,0.001,6.2140997255720745,10625,-30.716375490514242,,
,,,,,11000,0.001,6.897650891336902,10878,-31.23434066772461,84.7,164.54043669700621
73.83,272,140.25443308,182,61,11140,0.001,7.348462504076671,10961,-31.472094559087985,,
75.82,276,144.36090439999998,182,62,11482,0.001,6.386687891823905,11300,-32.05339767819359,,
77.54,280,147.96609785999996,182,64,11812,0.001,8.28958611909081,11634,-32.24283888173658,,
,,,,,12000,0.001,8.25049305104074,11886,-33.056841759454635,84.6,164.22918039560318
78.98,284,151.09505785,182,66,12151,0.001,7.469664666541787,11972,-33.129532348277955,,
80.5,288,154.37870747,182,68,12490,0.001,7.925723162819358,12308,-33.68069595514342,,
81.99,292,157.56989632999998,182,70,12825,0.001,7.871126585848192,12647,-34.361456008184526,,
,,,,,13000,0.001,11.022551375169021,12879,-34.59052920341492,85.4,165.608558511734
82.37,296,158.43731953,182,72,13150,0.001,7.16156374595382,12967,-34.70683765411377,,
83.16,300,160.18760329,182,73,13486,0.001,9.738579194685991,13306,-35.19086961968001,,
83.39,304,160.60202755,182,75,13758,0.001,8.998849767357555,13593,-35.907329096938625,,
,,,,,14000,0.001,9.403872358244518,13902,-36.54289538361306,84.7,164.52461496591567
83.66,308,161.22353520000001,181,77,14084,,,,,,
83.65,312,161.23927496,181,79,14423,0.001,8.29130812112023,14242,-37.287052331968795,,
83.66,316,161.26234954,181,81,14765,0.001,10.9263924785044,14583,-37.18415912362032,,
,,,,,15000,0.001,9.630262153093206,14841,-37.86798920742301,84.8,164.41077278852464
83.75,320,161.43083834,181,83,15111,0.001,9.516950290778588,14928,-37.70237142389471,,
83.64,324,161.17509495,181,85,15443,0.001,9.214162216129074,15262,-38.577111017136346,,
83.68,328,161.30507482999997,181,86,15785,0.001,8.66460291828428,15603,-39.08725765773228,,
,,,,,16000,0.001,9.56667230156965,15861,-39.28508270618527,84.9,165.59841787815094
83.63,332,161.28470301,180,89,16124,0.001,8.01765846084146,15946,-39.70148042190907,,
83.72,336,161.52070181999997,181,90,16466,0.001,10.795168136441431,16284,-40.071084576983786,,
83.69,340,161.50243612999998,181,92,16801,0.001,11.178288515876321,16621,-40.30298886980329,,
,,,,,17000,0.001,11.574309868868006,16877,-40.963850775430366,84.9,165.3976482272148
83.75,344,161.74853388999998,180,94,17144,0.001,8.867474677950836,16963,-41.08931661206623,,
83.74,348,161.77106343999998,181,96,17487,0.001,9.655134170554405,17305,-41.21929585656454,,
83.71,352,161.75282235,181,98,17826,0.001,8.907960689769071,17644,-41.623077392578125,,
,,,,,18000,0.001,10.06632303473461,17897,-41.969742844744424,85.0,165.34681173563004
83.7,356,161.77904082999999,180,100,18167,0.001,12.943270070799466,17984,-42.149953148581766,,
83.76,360,161.94743469000002,180,102,18510,0.001,8.735709393725676,18329,-42.72235443478539,,
83.74,364,161.93459761000003,181,104,18847,0.001,11.056704779950584,18667,-43.08109916128763,,
,,,,,19000,0.001,11.405888981289333,18832,-43.75268163913634,84.6,163.92079973220825
83.74,368,161.94971474,180,106,19180,0.001,8.996136921782826,19000,-43.36447072583576,,
83.84,372,162.1815329,180,108,19524,0.001,8.040632165711502,19342,-43.64571562680331,,
83.84,376,162.21071953000003,180,109,19866,0.001,11.615339477856955,19685,-44.12630693302598,,
,,,,,20000,0.001,9.484939329845961,19856,-43.84429195315339,84.4,163.1715933084488
83.94,380,162.41636726,180,112,20206,0.001,11.580316235852797,20024,-44.69238742562227,,
83.98,384,162.50970419,180,113,20549,0.001,11.760868133500566,20366,-44.869263582451396,,
84.04,388,162.61336846,180,115,20894,0.001,11.430702197140661,20714,-45.180404142899945,,
,,,,,21000,0.001,10.011127222543475,20885,-45.508168420126275,85.7,167.52634831666947
84.15,392,162.8607459,180,117,21240,0.001,9.187709876860696,21058,-45.35749218680642,,
84.35,396,163.34010752999998,180,119,21585,0.001,9.814072619909528,21403,-45.88145899218182,,
84.42,400,163.48299577,180,121,21928,0.001,11.066948832467546,21745,-46.40251727436864,,
,,,,,22000,0.001,9.825007588013836,21832,-46.30885783108798,85.5,166.8810997247696
85.1,404,165.01574947999998,179,123,22268,0.001,8.11765603508268,22085,-46.04263550894601,,
85.26,408,165.384423,180,125,22610,0.001,10.19548051579054,22428,-46.72653455512468,,
85.31,412,165.51786138,180,127,22954,0.001,7.842798393826152,22773,-46.99621111847634,,
,,,,,23000,0.001,10.336323221992044,22858,-47.199918968732966,85.3,165.56178014278413
85.29,416,165.48980758,179,129,23294,0.001,11.404254925952237,23112,-47.16627892782522,,
85.26,420,165.44294136,179,131,23637,0.001,9.14131014066584,23456,-46.99304314546807,,
85.35,424,165.66152119000003,180,133,23978,0.001,9.738414865593578,23799,-47.82685257667719,,
,,,,,24000,0.001,11.488282921802567,23882,-47.34767041887556,85.4,165.8381847500801
85.37,428,165.72573444000002,179,135,24322,0.001,9.018903278756415,24140,-47.892334938049316,,
85.38,432,165.70562862,179,137,24662,0.001,10.128468446347906,24483,-47.970046730928644,,
,,,,,25000,0.001,8.668992242593875,24827,-48.167294790578445,85.5,166.10942157506943
85.42,436,165.78857575,178,139,25008,,,,,,
85.5,440,165.97185436,178,141,25351,0.001,11.564837862463559,25168,-47.62328178938045,,
85.5,444,165.96286248999996,178,143,25694,0.001,13.133453001921204,25515,-48.60970244296762,,
,,,,,26000,0.001,10.446248360063837,25857,-49.07264922385992,85.5,167.1519949555397
85.53,448,166.10010959,178,145,26040,,,,,,
85.55,452,166.1599683,178,147,26381,0.001,7.893477974903016,26199,-49.33820706322079,,
85.56,456,166.17720631,178,149,26723,0.001,13.929577943857979,26540,-49.21025546761446,,
,,,,,27000,0.001,14.133819533490586,26885,-49.68143835733103,85.6,166.97251542806626
85.58,460,166.21454611999997,178,151,27068,,,,,,
85.61,464,166.25813342,178,153,27408,0.001,8.747668892487713,27225,-49.18798508754996,,
85.75,468,166.56065517000002,178,155,27755,0.001,15.963462526022,27572,-49.66924401216729,,
,,,,,28000,0.001,6.3653683731722275,27831,-49.61888920983603,85.6,166.71586854457854
85.72,472,166.46230759000002,177,158,28096,0.001,10.834627028169303,27918,-49.82481913133101,,
85.78,476,166.63016660000002,177,160,28444,0.001,9.609827263601895,28261,-49.93164710111396,,
85.83,480,166.80870481000002,177,162,28789,0.001,6.791261878506891,28606,-50.23207161643288,,
,,,,,29000,0.001,12.549703893273376,28866,-49.46125181331191,85.4,167.0993686914444
85.86,484,166.93819243000002,176,164,29135,0.001,8.88304586604584,28952,-50.46376126311546,,
85.84,488,166.87639646,177,166,29478,0.001,8.063941454065256,29296,-49.804424199191004,,
85.78,492,166.70804439,177,168,29818,0.001,6.6207277442133705,29639,-50.62301156687182,,
,,,,,30000,0.001,9.276368735784507,29892,-50.02882957458496,86.0,167.2074405670166
85.77,496,166.71620234999997,176,170,30162,0.001,10.041749429428714,29979,-49.93545008814612,,
85.72,500,166.57212217,176,172,30500,0.001,10.677672226744962,30321,-50.338325128322694,,
85.8,504,166.78007295,176,174,30848,0.001,8.36751157524942,30665,-51.13571211349132,,
,,,,,31000,0.001,11.024661919405293,30838,-50.7959660374841,85.5,166.31210373640062
85.83,508,166.86848356000002,176,176,31193,0.001,11.019662125166072,31011,-50.676199890846426,,
85.83,512,166.88039070000002,176,178,31537,0.001,9.932454446266437,31357,-50.69051272370095,,
85.85,516,166.92941523,176,180,31879,0.001,8.884455420505041,31698,-50.86272178996693,,
,,,,,32000,0.001,8.893022970221509,31870,-50.31966434825551,85.6,167.22994451522828
85.88,520,167.00439854,176,182,32225,0.001,13.610113128673198,32042,-50.937554204186725,,
85.89,524,167.05771602000002,176,184,32567,0.001,8.31775276433854,32385,-51.02599607195173,,
85.88,528,167.09711720000004,176,186,32910,0.001,8.962170505246451,32728,-50.435369269792425,,
,,,,,33000,0.001,7.656582568673526,32899,-50.824279966808504,85.7,167.26793539524078
85.94,532,167.28636809000002,176,188,33256,0.001,5.513076893214522,33073,-50.65053274465162,,
85.91,536,167.22831813000002,176,190,33599,0.001,12.906146116034929,33418,-51.53849544081577,,
85.91,540,167.31866158,176,191,33942,0.001,7.762346402157185,33760,-50.258312846339024,,
,,,,,34000,0.001,9.06107482799264,33846,-50.4925616064737,85.8,166.93997232913972
85.92,544,167.32772616000003,176,194,34286,0.001,10.742851103644773,34102,-51.42174048650833,,
85.91,548,167.26876219999997,176,195,34631,0.001,8.43904615125873,34448,-50.80020999908447,,
85.98,552,167.38876373,176,197,34979,0.001,10.593676742466016,34796,-51.12577880512584,,
,,,,,35000,0.001,8.069992539526401,34883,-50.76735616284748,85.6,166.9966298699379
85.99,556,167.44581112,176,199,35322,0.001,8.628011507232015,35139,-50.855342864990234,,
86.02,560,167.50590305000003,176,201,35670,0.001,8.539563033469888,35487,-50.819269579510355,,
,,,,,36000,0.001,6.495435973932577,35832,-50.563513467478195,86.4,167.87921484708787
86.09,564,167.63684666000006,176,204,36017,,,,,,
86.02,568,167.49774786,176,205,36357,0.001,9.618296630411264,36178,-51.047614506312776,,
86.15,572,167.76955647,176,207,36711,0.001,7.725762502352397,36530,-51.01504796346028,,
,,,,,37000,0.001,8.153006589128857,36867,-50.85103534516834,85.5,166.60934861898423
86.06,576,167.53301642,176,210,37050,,,,,,
86.04,580,167.45774967,176,211,37393,0.001,6.4118535998223845,37214,-50.77178209478205,,
86.01,584,167.30692118,176,213,37736,0.001,7.591345984311331,37554,-50.99112792242141,,
,,,,,38000,0.001,7.462424951038141,37895,-50.32307984108149,85.2,164.97659908533097
85.97,588,167.23963558,176,215,38075,,,,,,
86.0,592,167.34411315000006,176,217,38418,0.001,8.635084083710593,38239,-50.341356055681096,,
86.0,596,167.25807599,176,219,38762,0.001,6.862606249576391,38579,-50.79973726494368,,
,,,,,39000,0.001,5.49390490707897,38833,-50.49109731401716,85.4,165.60288615226744
86.02,600,167.28960224000002,176,221,39102,0.001,9.361133454844008,38919,-50.68200515037359,,
85.97,604,167.12462613,176,223,39445,0.001,7.31656796082683,39266,-50.2657903324474,,
85.95,608,167.02559551000002,176,225,39788,0.001,8.881548288224758,39606,-50.64972842823375,,
,,,,,40000,0.001,8.678165096183156,39865,-50.407535819120184,85.3,165.61990520954132
85.93,612,166.95635471999998,176,227,40130,0.001,9.030168686193578,39950,-50.64858494248501,,
85.91,616,166.91519014999997,176,229,40470,0.001,6.3325723380577275,40288,-50.7879355826029,,
85.89,620,166.82686734000004,176,231,40814,0.001,7.023557206680035,40635,-50.0076798727346,,
,,,,,41000,0.001,5.59275384089526,40890,-50.77540331108626,85.7,166.66103934049607
85.9,624,166.77714805,176,233,41157,0.001,7.914722756260917,40974,-50.00804565066383,,
85.87,628,166.62626679000002,176,234,41497,0.001,7.436403028848694,41315,-50.36204863757622,,
85.89,632,166.64030301,176,236,41845,0.001,9.264376738975788,41662,-50.633597200567074,,
,,,,,42000,0.001,7.469678871771869,41834,-50.4136093494504,85.5,165.41500961780548
85.87,636,166.56247935,176,239,42186,0.001,6.49225706795612,42003,-50.129754415372524,,
85.91,640,166.58712724,176,240,42533,0.001,6.5540621979483245,42351,-50.23339941335279,,
85.95,644,166.64596389,176,242,42881,0.001,8.908242163986996,42698,-50.51766369559548,,
,,,,,43000,0.001,5.99060379465421,42869,-50.36210368928455,85.4,166.62394243478775
85.93,648,166.58987043000002,176,244,43224,0.001,5.955803760360269,43040,-50.70840684757676,,
85.9,652,166.57348198,176,246,43569,0.001,6.078229231395941,43386,-50.344936630942605,,
85.93,656,166.61843229000002,176,248,43915,0.001,5.534772638713612,43732,-50.733089092165926,,
,,,,,44000,0.001,4.4791516778112825,43819,-50.529931356740555,85.7,167.64479364156722
85.89,660,166.54298263,176,250,44259,0.001,6.194759111294801,44077,-50.72333819367165,,
85.81,664,166.45091778999998,176,252,44598,0.001,6.583508307675281,44417,-50.24533164791944,,
85.86,668,166.62486131999998,176,254,44943,0.001,6.621410197370192,44760,-50.64454029881677,,
,,,,,45000,0.001,7.380262266630414,44847,-50.38419617054074,85.6,167.17984730005264
85.77,672,166.48966389999998,176,256,45288,0.001,6.239199956725625,45106,-50.17899606394213,,
85.81,676,166.60972218999996,176,258,45631,0.001,8.551489667331472,45448,-50.2648680043775,,
85.83,680,166.67616332999998,176,260,45976,0.001,9.313950378270377,45793,-50.62268720354353,,
,,,,,46000,0.001,9.28866842971451,45880,-50.24147475849498,85.7,168.4969313621521
85.83,684,166.76738685,176,262,46319,0.001,5.630422971714502,46137,-50.195274086885675,,
85.89,688,166.93991302000003,176,264,46664,0.001,7.237541676970089,46481,-49.99270402817499,,
,,,,,47000,0.001,5.127746553982005,46826,-50.290113227311956,85.4,166.87651001214982
85.91,692,166.99492352,176,266,47009,,,,,,
85.88,696,167.03838153999996,176,268,47350,0.001,5.774740058751333,47170,-50.60747083028158,,
85.89,700,167.11111971,176,269,47691,0.001,5.329108087789445,47511,-50.01296125139509,,
,,,,,48000,0.001,5.11659758451373,47852,-49.994875442150025,85.5,167.2705168604851
85.89,704,167.18364369000003,176,272,48034,,,,,,
85.84,708,167.12966938999998,176,273,48372,0.001,7.6949538588523865,48190,-50.727895160054054,,
85.85,712,167.18073632000002,176,275,48715,0.001,7.070315277853678,48534,-50.05102521319722,,
,,,,,49000,0.001,5.34287898900897,48878,-50.05541193762491,85.5,167.64535682201387
85.88,716,167.29045202,176,277,49058,,,,,,
85.87,720,167.33256781,176,279,49401,0.001,6.594109582346539,49221,-49.40143487619799,,
85.9,724,167.42555897999998,176,281,49747,0.001,7.081055372260337,49564,-49.832063364428144,,
,,,,,50000,0.001,5.4666959199794505,49821,-50.10781336939612,85.5,166.70000385046006
85.92,728,167.51261732999998,176,283,50089,0.001,4.770780445531357,49907,-50.04939482932867,,
85.89,732,167.50321752999997,176,285,50434,0.001,6.132584225172284,50251,-49.92822079325831,,
85.9,736,167.55609116,176,287,50776,0.001,4.592621034099942,50594,-50.03019042242141,,
,,,,,51000,0.001,6.808482610902121,50849,-50.22374893898188,85.4,166.08190189599992
85.76,740,167.23034465000003,176,289,51109,0.001,8.910260800908251,50931,-49.628886246099704,,
85.66,744,167.04018464,176,291,51447,0.001,7.071552075618921,51268,-50.0480895818666,,
85.69,748,167.14407971000003,176,293,51793,0.001,5.93430339181146,51610,-49.730219286541605,,
,,,,,52000,0.001,5.078424855720165,51869,-49.90658001567042,85.3,167.13845686912538
85.67,752,167.13398554000003,176,295,52136,0.001,3.585875787014185,51955,-49.84887225128884,,
85.65,756,167.11672559,176,297,52480,0.001,4.575349730114604,52298,-50.03599202355673,,
85.61,760,167.043045,176,298,52820,0.001,7.070437725810778,52638,-50.069149017333984,,
,,,,,53000,0.001,5.869726487370425,52897,-49.55619306342546,85.7,167.8603922367096
85.67,764,167.19679471999999,176,301,53165,0.001,5.8326897773631785,52983,-49.54094829115757,,
85.66,768,167.17551014999998,176,302,53509,0.001,6.883127261039823,53327,-49.91417960233466,,
85.65,772,167.17115592,176,304,53853,0.001,8.669026360262272,53670,-49.73492458254792,,
,,,,,54000,0.001,7.171462594777688,53844,-49.76864944804799,85.6,167.87545784711838
85.64,776,167.16723804999998,176,306,54195,0.001,4.082108185734859,54015,-49.68456410252771,,
85.64,780,167.18661515999997,176,308,54540,0.001,5.306896409323049,54357,-49.54804291836051,,
85.65,784,167.17922783000003,176,310,54884,0.001,5.163743666438169,54703,-49.88067511625068,,
,,,,,55000,0.001,5.756729232259543,54871,-49.87284795249381,85.5,167.9893985271454
85.62,788,167.13195972000003,176,312,55226,0.001,8.990760512130205,55044,-49.25201229716456,,
85.63,792,167.17740503999997,176,314,55572,0.001,6.25719418470887,55390,-50.02471724423495,,
85.68,796,167.29210838,177,315,55918,0.001,4.051034066256355,55735,-49.486681256975444,,
,,,,,56000,0.001,5.105066233667834,55822,-49.870685837485574,85.8,168.69947263002396
85.73,800,167.45314270999998,176,318,56264,0.001,6.032329674424796,56082,-49.4575158032504,,
85.74,804,167.48379584999998,176,319,56608,0.001,8.578910683476648,56426,-49.415927798249,,
85.81,808,167.64753729,176,321,56953,0.001,6.84291769170213,56772,-49.355405287309125,,
,,,,,57000,0.001,8.169281011469224,56857,-49.89666175842285,85.8,168.8299495458603
85.81,812,167.67732243000003,176,324,57296,0.001,4.181171448090497,57113,-49.7682321639288,,
85.8,816,167.63328834000004,176,325,57638,0.001,5.276598152726195,57459,-49.30066672036814,,
85.83,820,167.72697870000005,176,327,57984,0.001,4.868872322755702,57801,-49.33159573872884,,
,,,,,58000,0.001,4.530858172767464,57888,-49.5809945193204,85.6,166.9137008190155
85.79,824,167.66765328000002,176,329,58326,0.001,3.3943298625391582,58143,-49.33902997748796,,
85.81,828,167.71980201000002,176,331,58670,0.001,6.413130423118329,58487,-49.380000713259676,,
,,,,,59000,0.001,7.309328194322257,58832,-49.47116114876487,85.6,166.69452892541887
85.77,832,167.5921473,176,334,59011,,,,,,
85.82,836,167.76140849000004,176,335,59358,0.001,4.61836931212195,59176,-49.72328134016557,,
85.91,840,168.03793077999998,176,337,59700,0.001,4.617839804614883,59518,-48.62910960969471,,
,,,,,60000,0.001,3.5818367470269914,59865,-49.42072180814521,85.8,168.6635442018509
86.0,844,168.24758786,176,339,60047,,,,,,
85.99,848,168.21126054999996,176,341,60392,0.001,5.146299091563828,60210,-49.205410263755105,,
85.98,852,168.19349274,176,343,60734,0.001,6.632050042993882,60552,-49.55046871096589,,
,,,,,61000,0.001,5.836535060821578,60895,-49.6814764155898,85.7,168.45553752183915
85.97,856,168.169111,176,345,61077,,,,,,
86.0,860,168.25822656,176,347,61420,0.001,5.903069984211641,61238,-48.91734242993732,,
86.01,864,168.27268484,176,349,61766,0.001,4.619773340779681,61583,-49.44678692485011,,
,,,,,62000,0.001,4.379369491754576,61843,-48.91931977382926,86.0,169.71063376665114
86.05,868,168.39025474000002,176,351,62114,0.001,6.03560355712067,61931,-49.81779124520042,,
86.09,872,168.53551028,176,353,62462,0.001,5.3123215436935425,62279,-48.935646057128906,,
86.07,876,168.49664546,176,355,62802,0.001,4.18364927811282,62620,-49.55320321945917,,
,,,,,63000,0.001,4.587312316610699,62880,-49.41951006934757,86.6,169.47516765594483
86.12,880,168.6009006,176,357,63152,0.001,5.88033664762304,62969,-49.41071701049805,,
86.14,884,168.63041168,176,359,63498,0.001,5.999232915944831,63314,-49.058652123739556,,
86.17,888,168.68040945000004,176,360,63843,0.001,7.839631929117091,63660,-49.91631893778956,,
,,,,,64000,0.001,6.763162871886944,63834,-49.34906846826727,86.1,170.0153243303299
86.17,892,168.74091468000003,176,363,64189,0.001,5.714183399046974,64008,-49.78945541381836,,
86.09,896,168.56204336000002,176,364,64527,0.001,6.670525553680601,64344,-48.99164544968378,,
86.06,900,168.47962345,176,366,64870,0.001,6.775913460114423,64688,-49.80168125241302,,
,,,,,65000,0.001,6.556907655194748,64860,-49.4243339716002,86.3,168.85934022665023
86.09,904,168.57350759000002,176,368,65217,0.001,5.321411321903097,65034,-49.43868940526789,,
86.11,908,168.63418735,176,370,65564,0.001,5.5238800692832335,65381,-49.029438551082166,,
86.14,912,168.72207580999998,176,372,65910,0.001,4.341318934813313,65727,-49.40445460829624,,
,,,,,66000,0.001,6.176473298738169,65900,-49.26005261443382,86.2,169.76059945821763
86.18,916,168.82180476999997,176,374,66256,0.001,4.98455496403304,66075,-49.15674582394686,,
86.19,920,168.84248151999998,176,376,66603,0.001,4.825355080352432,66421,-49.57380534327307,,
86.22,924,168.94936021,176,378,66948,0.001,6.284370267933065,66768,-49.59513828971169,,
,,,,,67000,0.001,5.6468099894977755,66852,-49.73512522379557,86.2,169.37831654548646
86.26,928,169.07872632000002,176,380,67296,0.001,3.8031033524151505,67113,-48.956597172936725,,
86.31,932,169.22810314999998,176,382,67642,0.001,5.4927617914375215,67459,-49.174803800361104,,
86.28,936,169.16272721000004,176,384,67986,0.001,6.367987177837854,67803,-49.8609839151072,,
,,,,,68000,0.001,4.252661295320796,67890,-49.5247186313976,86.1,169.87866002321243
86.27,940,169.14416138999997,176,386,68327,0.001,4.117610657352141,68148,-49.44997718117454,,
86.28,944,169.20166909999998,176,388,68675,0.001,6.177775882861831,68492,-49.20000084963712,,
,,,,,69000,0.001,5.78014389531953,68836,-49.312469845726376,85.9,168.51375091075897
86.28,948,169.23188591,176,390,69020,,,,,,
86.3,952,169.28360156,176,392,69364,0.001,5.725251617102788,69183,-49.52518312321153,,
