time/fps,time/episodes,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/critic_loss,train/learning_rate,train/n_updates,train/actor_loss,eval/mean_reward,eval/mean_ep_length
112,348,21260,171.35941788000002,86.89,188,5.333658082731839,0.001,21076,-42.19275387850675,,
112,352,21606,171.35777302,86.88,191,5.4513843371109525,0.001,21423,-42.09260628440163,,
112,356,21951,171.39286107,86.86,194,5.066644886205363,0.001,21770,-42.62044063834257,,
,,22000,,,,4.301384226013632,0.001,21855,-42.35543023972284,169.5428738474846,86.2
112,360,22293,171.23272377,86.79,198,4.598775967784311,0.001,22110,-42.504260843450375,,
112,364,22639,171.11376846,86.75,200,4.943425106447797,0.001,22455,-42.71713753633721,,
112,368,22984,171.07269394,86.72,203,4.750119185995781,0.001,22804,-42.43111905184659,,
,,23000,,,,5.174920800186339,0.001,22888,-42.93916720435733,169.86262409687043,86.2
112,372,23328,170.90594777,86.66,207,6.6884059607982635,0.001,23145,-43.34989175342378,,
112,376,23676,170.982374,86.68,210,4.941991293567351,0.001,23493,-42.67279478561046,,
,,24000,,,,5.10228111798113,0.001,23842,-43.20795527371493,170.5204284667969,86.3
112,380,24024,170.99225902999999,86.71,213,,,,,,
112,384,24372,171.02104032,86.73,217,5.328477817020197,0.001,24189,-43.444377366886584,,
112,388,24719,170.99497745999997,86.73,220,4.467713861302896,0.001,24536,-42.71674650365656,,
,,25000,,,,5.818138807669453,0.001,24885,-43.49482088310774,168.71476147174835,86.1
111,392,25068,171.04335228999997,86.75,224,,,,,,
111,396,25416,171.06180672,86.76,227,5.340332428162748,0.001,25233,-43.39735256541859,,
112,400,25763,171.10351391,86.76,229,5.187958789142695,0.001,25582,-42.77100597728383,,
,,26000,,,,5.123894642381107,0.001,25840,-43.222067367198854,171.3179146170616,86.6
111,404,26107,170.95187457999998,86.7,233,6.011237151400987,0.001,25926,-43.26831640199173,,
111,408,26456,171.03220084999998,86.72,236,4.397307467186588,0.001,26274,-43.46565393968062,,
112,412,26805,171.05534506000004,86.76,239,5.010320072824305,0.001,26623,-43.38965563340621,,
,,27000,,,,5.427868715741417,0.001,26885,-43.737953359430485,171.39072152376175,86.6
111,416,27156,171.04192064999998,86.79,242,4.406267852618776,0.001,26972,-43.52418630773371,,
112,420,27504,170.93923800000005,86.79,245,4.139701439046312,0.001,27321,-44.0974797093591,,
112,424,27847,170.74647679999995,86.75,248,4.724244120575133,0.001,27664,-43.392883482433504,,
,,28000,,,,3.7039778357328372,0.001,27837,-43.256921191548194,168.95262749195098,86.1
111,428,28189,170.55035858999997,86.67,251,4.535387784935708,0.001,28008,-42.899821880251864,,
112,432,28536,170.49862977,86.67,254,4.36944750670729,0.001,28352,-43.746827992525965,,
112,436,28880,170.42168467999997,86.63,257,4.258249091005873,0.001,28699,-43.518421084381814,,
,,29000,,,,4.867661881720883,0.001,28871,-43.510597406431685,171.44278932809829,86.7
112,440,29225,170.45781262,86.62,260,4.9363642187679515,0.001,29041,-43.69380387805757,,
112,444,29574,170.43438199999997,86.61,263,4.861349046230316,0.001,29390,-43.52793511477384,,
112,448,29920,170.43184822,86.6,266,3.9794407583946407,0.001,29736,-43.317502576251364,,
,,30000,,,,4.388923009688204,0.001,29824,-43.74972222068093,169.82556841373443,86.5
112,452,30265,170.41262263000002,86.59,270,3.276149619709362,0.001,30082,-43.56088985096324,,
112,456,30616,170.47302473,86.65,272,4.584908929364435,0.001,30432,-43.72593714974143,,
112,460,30961,170.53455796000003,86.68,275,4.213090607918889,0.001,30779,-43.77097283340082,,
,,31000,,,,3.7220794004063276,0.001,30865,-43.788892967756404,170.52173812389373,86.7
112,464,31311,170.64230226,86.72,278,3.6037116199731827,0.001,31127,-43.48202107169411,,
112,468,31662,170.76385870000004,86.78,281,3.5345174155452033,0.001,31478,-43.38518948988481,,
,,32000,,,,4.664847671315911,0.001,31831,-43.41846205971458,172.60506004095078,86.8
112,472,32015,170.94944270000005,86.87,285,,,,,,
112,476,32367,171.01366782999997,86.91,287,4.265108517625115,0.001,32183,-43.694771159778945,,
112,480,32713,171.00428637999997,86.89,290,4.361807526512579,0.001,32533,-43.70158594304865,,
,,33000,,,,3.371217116003945,0.001,32875,-43.875640869140625,171.63979845046998,86.8
112,484,33060,170.90820665999996,86.88,294,,,,,,
112,488,33407,170.92122733,86.88,297,4.215285715731707,0.001,33224,-43.04669458215887,,
112,492,33750,170.75258651000001,86.82,299,4.154765987680072,0.001,33568,-43.468916756766184,,
,,34000,,,,4.322897274810147,0.001,33825,-43.663170977336605,171.51967166662217,86.8
112,496,34093,170.59721127,86.77,303,4.540848551077001,0.001,33910,-43.28112926039585,,
112,500,34440,170.51063042,86.77,305,3.8323087082352747,0.001,34258,-43.365753262542015,,
112,504,34788,170.57152505000002,86.81,308,5.5971892743275085,0.001,34606,-43.80944173986261,,
,,35000,,,,4.305067873813889,0.001,34866,-43.51318420063365,169.3284002304077,86.4
112,508,35136,170.46874271000001,86.8,312,5.160409457461778,0.001,34952,-43.119033103765446,,
112,512,35487,170.46841476999998,86.82,314,4.967480047182604,0.001,35304,-42.98661162636497,,
112,516,35816,169.8574092,86.6,317,5.697051932645398,0.001,35633,-43.36179280835529,,
,,36000,,,,4.137542012191954,0.001,35889,-43.528178169613795,168.21878082752227,86.2
112,520,36158,169.71581397000003,86.54,321,3.450463567060583,0.001,35974,-43.285133716671965,,
112,524,36507,169.80758838999998,86.6,323,4.126479517581851,0.001,36325,-43.38266665436501,,
112,528,36860,170.04510544000001,86.71,326,3.0896234932270916,0.001,36675,-43.44050572135232,,
,,37000,,,,3.9426853094208107,0.001,36853,-43.28493759848855,169.11436842679979,86.3
112,532,37210,170.11060644,86.74,330,6.012858038598841,0.001,37030,-43.50968274203214,,
112,536,37561,170.25843033,86.81,333,5.113772264842329,0.001,37377,-43.4563603068507,,
112,540,37904,170.20891528999996,86.79,335,4.443300462630858,0.001,37720,-43.42035130092076,,
,,38000,,,,3.5467886574128094,0.001,37893,-43.65733137584868,163.00928984880449,84.1
112,544,38250,170.09621824,86.76,339,3.3667436741119205,0.001,38068,-43.23644975174305,,
112,548,38600,170.20071986,86.8,342,4.958413541986701,0.001,38417,-43.217607671564274,,
112,552,38949,170.32189734,86.84,344,5.648649071244632,0.001,38765,-43.298394248599095,,
,,39000,,,,3.5591921765695917,0.001,38853,-43.86134763197465,171.06953448057175,86.8
112,556,39291,170.12658824,86.75,348,3.8029542650495256,0.001,39108,-43.46340924217587,,
112,560,39641,170.23725478,86.8,351,4.825524326028495,0.001,39457,-44.02441264307776,,
113,564,39985,170.12258657000007,86.74,353,3.6329697578452356,0.001,39802,-43.896173876385355,,
,,40000,,,,3.6053526223390953,0.001,39889,-43.68911255237668,170.95484676361085,86.8
112,568,40327,169.97573775,86.65,357,5.396113711324605,0.001,40148,-43.695853753523394,,
112,572,40671,169.75868106,86.56,360,5.086071168267449,0.001,40488,-43.01108967980673,,
,,41000,,,,3.850502822886814,0.001,40838,-43.172421021894976,170.65023310184478,86.7
112,576,41021,169.70953924999998,86.54,363,,,,,,
112,580,41364,169.60613670000004,86.51,366,3.4102072715759277,0.001,41182,-43.288502102806454,,
112,584,41709,169.59728036,86.49,369,3.4985264755157104,0.001,41524,-43.17797570001511,,
,,42000,,,,5.377531225031072,0.001,41874,-43.7386511889371,144.150938808918,77.0
112,588,42059,169.64694891000002,86.52,372,,,,,,
112,592,42411,169.8568972,86.61,375,4.961766345934435,0.001,42227,-43.64435369318182,,
113,596,42757,169.97251518000002,86.64,378,4.035444843635131,0.001,42577,-42.81620060313832,,
,,43000,,,,5.010291959257687,0.001,42831,-43.54651887076242,171.3787086248398,86.8
112,600,43101,169.93619421,86.61,381,4.388913711836172,0.001,42917,-43.83695584674214,,
112,604,43451,169.99742436000005,86.63,384,4.120048567652702,0.001,43267,-43.47075939178467,,
113,608,43792,169.90387543000006,86.56,387,4.40792166485506,0.001,43610,-43.72069514074991,,
,,44000,,,,4.092907095777577,0.001,43871,-43.53303572188976,172.0152528524399,87.0
112,612,44139,169.81772222,86.52,390,4.344427155045902,0.001,43956,-42.967018304869185,,
113,616,44485,170.32511747,86.69,393,3.5485060093077747,0.001,44305,-43.4713908108798,,
113,620,44837,170.58884439000002,86.79,396,3.87863264001649,0.001,44653,-43.3982820732649,,
,,45000,,,,5.385537180789681,0.001,44827,-43.19451700254928,171.06518181562424,86.7
112,624,45186,170.62790646000002,86.79,400,4.763289907005396,0.001,45004,-43.46220982869466,,
112,628,45533,170.51338030000002,86.73,403,3.9030694016094865,0.001,45353,-43.3718639639921,,
112,632,45883,170.5310615,86.73,406,4.552425797690045,0.001,45701,-43.20549427379262,,
,,46000,,,,3.9221986658432906,0.001,45872,-43.13911766229674,171.8024717450142,86.9
112,636,46231,170.44794843,86.7,409,4.117103219032288,0.001,46048,-43.6615910096602,,
113,640,46577,170.50785313,86.73,412,4.05267775479485,0.001,46394,-43.18503943154978,,
113,644,46928,170.69769922000003,86.78,414,3.0961889922618866,0.001,46745,-43.04334978623824,,
,,47000,,,,3.42134192894245,0.001,46832,-42.8618803024292,171.84076863527298,86.8
112,648,47277,170.68428313999996,86.77,418,3.2370609527223566,0.001,47095,-43.06153314763849,,
113,652,47626,170.67462866999998,86.77,421,2.7245305516253944,0.001,47442,-42.840881000865586,,
113,656,47976,170.89033231999997,86.85,423,4.265701173365801,0.001,47793,-43.011838247609695,,
,,48000,,,,3.5958756290633103,0.001,47880,-43.08614514090798,171.60046005249023,86.8
113,660,48325,170.91480434000002,86.84,427,4.0669191036113475,0.001,48141,-43.269369347150935,,
113,664,48644,170.29551195999997,86.59,429,4.542316190127669,0.001,48463,-42.86997187414835,,
113,668,48996,170.48564781999997,86.69,432,4.1228784918785095,0.001,48812,-42.68121216513894,,
,,49000,,,,4.475036772814664,0.001,48900,-42.88378230008212,172.6250433087349,86.8
113,672,49341,170.55448495999997,86.7,435,3.4119006137956274,0.001,49159,-42.98671002821489,,
113,676,49688,170.52821776000002,86.67,438,4.838156564095441,0.001,49504,-42.850100051525025,,
,,50000,,,,3.428018827547972,0.001,49853,-42.987577748853106,171.00582950115205,86.5
113,680,50036,170.71808468999998,86.72,441,,,,,,
113,684,50384,170.86379305000003,86.75,443,5.327570933035051,0.001,50200,-43.227304458618164,,
113,688,50731,170.83512456999998,86.72,445,3.853071667166317,0.001,50547,-42.837641852242605,,
,,51000,,,,4.05921321216671,0.001,50895,-42.65224660829056,166.63811053037642,84.0
113,692,51075,170.70393918,86.64,448,,,,,,
114,696,51417,170.66539294999998,86.6,450,3.1329955634745685,0.001,51234,-42.745647343722254,,
114,700,51755,170.58824373,86.54,453,3.6871468992460343,0.001,51574,-42.64242190406436,,
,,52000,,,,4.13994508365105,0.001,51832,-42.41606313532049,171.6647982478142,86.7
114,704,52099,170.49583543999998,86.48,456,3.2098056996005706,0.001,51919,-42.79828776869663,,
114,708,52447,170.66750629999999,86.55,459,3.9159413685743836,0.001,52265,-42.44757878503134,,
114,712,52796,170.78834868000004,86.57,461,3.6407650858163834,0.001,52614,-42.578697031194515,,
,,53000,,,,3.2339404106140135,0.001,52872,-42.80363304670467,172.7657401442528,86.6
114,716,53144,170.84163047,86.59,464,5.096755290573293,0.001,52960,-43.24921339208429,,
114,720,53492,170.75362002000003,86.55,466,4.245691088424332,0.001,53309,-42.74739846517873,,
114,724,53842,170.83183053999997,86.56,468,3.4865911467508837,0.001,53658,-42.48594994978471,,
,,54000,,,,3.5978896891933747,0.001,53833,-42.545087858688,168.5510937333107,86.3
114,728,54186,170.76594798000002,86.53,471,3.4001408650957305,0.001,54004,-42.49812481620095,,
114,732,54530,170.68443836000006,86.47,474,3.0587478571159896,0.001,54347,-42.52353801283726,,
115,736,54876,170.69865813,86.45,476,4.276148883775733,0.001,54693,-42.38886260986328,,
,,55000,,,,4.001189063335287,0.001,54867,-41.9948818295501,172.67678896188735,86.6
115,740,55219,170.65541435,86.42,479,3.650428045497221,0.001,55038,-42.56710416217183,,
115,744,55564,170.55370614,86.36,482,3.89555216667264,0.001,55380,-42.645023700802824,,
115,748,55912,170.58174969,86.35,484,4.408478904854167,0.001,55729,-42.415945226495914,,
,,56000,,,,3.1454858738800575,0.001,55903,-42.36920920083689,172.9400003194809,86.7
115,752,56260,170.65609086999993,86.34,487,3.5013879167622535,0.001,56077,-42.49920849467433,,
115,756,56600,170.50642488999998,86.24,490,3.094006380864552,0.001,56419,-42.77330580211821,,
115,760,56950,170.59418469999997,86.25,492,4.294388525787441,0.001,56766,-42.42408795790239,,
,,57000,,,,4.400553577325561,0.001,56854,-42.18632689389315,171.08125605583191,85.9
115,764,57293,171.24781305000005,86.49,495,3.882445909511084,0.001,57111,-42.62944953386174,,
115,768,57640,171.16812161000001,86.44,498,4.718276144428686,0.001,57456,-41.92460415580056,,
115,772,57986,171.18752045000002,86.45,500,3.0028216895603,0.001,57804,-42.774258568173366,,
,,58000,,,,4.057608213535575,0.001,57890,-42.4341724307038,171.43483963012696,86.6
115,776,58336,171.23648852000002,86.48,504,3.95864169785146,0.001,58153,-42.71775098280473,,
115,780,58689,171.32175005999997,86.53,506,3.5509604743935843,0.001,58505,-42.13785024122758,,
,,59000,,,,3.6954004462943018,0.001,58845,-42.61571260777915,172.77444171905518,86.7
115,784,59028,171.14642464,86.44,509,,,,,,
116,788,59373,171.14728963000002,86.42,511,4.116469600621392,0.001,59190,-42.80200186441111,,
116,792,59717,171.16029212,86.42,513,3.6650303944774056,0.001,59534,-42.20080271634188,,
,,60000,,,,3.962120826854262,0.001,59878,-42.88064974407817,86.08476798534393,48.9
116,796,60022,170.32283866999998,86.05,516,,,,,,
116,800,60331,169.65954273000003,85.76,518,3.8366451167512214,0.001,60150,-42.2007343118841,,
116,804,60680,169.77901860999998,85.81,520,3.6308893087235363,0.001,60497,-42.170075850053266,,
,,61000,,,,3.4041255820881235,0.001,60842,-41.87760127674449,170.2588503241539,86.3
116,808,61025,169.69068448000002,85.78,523,,,,,,
116,812,61375,169.71521846,85.79,526,3.344536989927292,0.001,61191,-41.97358512878418,,
116,816,61721,169.67107915,85.77,528,3.49438490127695,0.001,61539,-41.896056241767354,,
,,62000,,,,3.987010958519849,0.001,61885,-42.16393418745561,165.48197553157806,83.3
116,820,62064,169.61854482,85.72,531,,,,,,
116,824,62409,169.54542153,85.67,533,4.433851596888374,0.001,62227,-41.85139646984282,,
117,828,62753,169.69171039999998,85.67,536,3.461410618376458,0.001,62571,-41.883533122927645,,
,,63000,,,,3.666445337062658,0.001,62826,-42.17774706108626,173.20610752105713,86.6
116,832,63092,169.64561047000004,85.62,539,4.429650482743285,0.001,62912,-42.373969410741054,,
117,836,63438,169.60990725,85.62,541,4.6119987853737765,0.001,63256,-42.2116971570392,,
117,840,63781,169.66924871,85.62,543,3.4666328756582168,0.001,63599,-41.69488243829636,,
,,64000,,,,3.5710976997087167,0.001,63858,-41.935624144798105,172.98668823242187,86.6
117,844,64129,169.76246396,85.65,546,3.644773275002666,0.001,63945,-42.00303756359012,,
117,848,64473,169.71182926999998,85.61,549,3.8860696364532816,0.001,64291,-41.757709676569156,,
117,852,64819,169.63042811000003,85.59,551,3.390759416010188,0.001,64636,-41.663916934620254,,
,,65000,,,,4.151355329601244,0.001,64894,-41.84744184667414,170.07668956518174,86.2
117,856,65163,169.6798173,85.63,555,3.1436545779538707,0.001,64980,-41.966940236646074,,
117,860,65509,169.55858607000002,85.59,558,4.1501305761008425,0.001,65327,-42.21628020530523,,
117,864,65853,169.56875984999996,85.6,560,3.9846187303232594,0.001,65670,-42.07944914352062,,
,,66000,,,,4.467916222179637,0.001,65842,-42.15906852899596,173.2612260222435,86.6
117,868,66198,169.54616984,85.58,563,5.112765826027969,0.001,66016,-41.748815363103695,,
117,872,66542,169.55535650000002,85.56,565,3.275573463275515,0.001,66360,-41.88093861666593,,
117,876,66891,169.63479277,85.55,567,3.58488125773682,0.001,66708,-41.668326724659316,,
,,67000,,,,4.0622065649476164,0.001,66881,-41.741679435552555,173.50885705947877,86.5
117,880,67238,169.64164837,85.49,571,4.052648685195229,0.001,67056,-41.45070405439897,,
117,884,67586,169.80240365,85.58,574,3.620454348366836,0.001,67402,-41.61570436304266,,
117,888,67931,169.81061459,85.58,576,3.028783737226974,0.001,67750,-42.20746044779933,,
,,68000,,,,3.1733788658590876,0.001,67835,-42.181747073218936,173.2051181435585,86.6
117,892,68277,169.93680381,85.6,579,4.369801286993356,0.001,68096,-41.8042608607899,,
117,896,68624,170.90315877,86.02,582,3.6445720620538995,0.001,68441,-42.00727897466615,,
117,900,68972,171.85577742,86.41,584,4.291532438376854,0.001,68788,-41.6798262162642,,
,,69000,,,,4.476985575123266,0.001,68876,-42.08990669250488,173.1159405708313,86.4
117,904,69317,171.87056386,86.37,588,3.427188230115314,0.001,69134,-41.92292652573696,,
118,908,69661,171.91551554999998,86.36,590,3.346151809582765,0.001,69480,-41.56359455802224,,
118,912,69999,171.66838386,86.24,592,4.347137828667958,0.001,69819,-41.25458762759254,,
,,70000,,,,3.283780730905987,0.001,69903,-41.77006930396671,172.39212316274643,86.5
118,916,70346,171.76751915,86.25,596,3.626079314056484,0.001,70163,-41.98077986961187,,
118,920,70688,171.77806633,86.24,598,3.977570487471188,0.001,70505,-41.8252934047154,,
,,71000,,,,4.78596746647495,0.001,70851,-41.290758088577626,171.20328611135483,85.8
118,924,71034,171.79544840000005,86.25,601,,,,,,
118,928,71378,171.72395240999998,86.25,604,3.8671858213668644,0.001,71196,-41.18583271115325,,
118,932,71722,171.82937225999999,86.3,606,3.789483378099841,0.001,71539,-41.620575128599654,,
,,72000,,,,3.5604564513283212,0.001,71884,-41.90347333387895,173.14153960943221,86.7
118,936,72067,171.9379756,86.29,609,,,,,,
118,940,72415,172.07941949,86.34,611,2.9804740048002922,0.001,72232,-41.828594554554336,,
118,944,72758,171.97329161,86.29,613,3.0973796563989975,0.001,72575,-41.66738746279762,,
