rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/episodes,time/total_timesteps,time/fps,train/learning_rate,train/actor_loss,train/n_updates,train/critic_loss,eval/mean_reward,eval/mean_ep_length
21.15921436904762,7,17.666666666666668,84,1484,189,0.001,-6.8839395840962725,1376,0.6382078991995918,,
20.139718647727275,8,17.670454545454547,88,1555,190,0.001,-7.278346008724636,1447,0.7593922093510628,,
19.21699422826087,8,17.67391304347826,92,1626,191,0.001,-7.448721249898274,1518,1.0590804169575374,,
18.353719302083334,8,17.6875,96,1698,191,0.001,-7.360104295942518,1590,0.7963103809290462,,
17.55819185,9,17.7,100,1770,191,0.001,-7.297834025488959,1662,0.9449697815709643,,
15.89333262,9,17.2,104,1841,192,0.001,-7.739942669868469,1733,0.786152638056699,,
15.600192139999999,9,17.64,108,1913,192,0.001,-7.614704291025798,1805,0.974114254117012,,
15.32180356,10,18.06,112,1983,192,0.001,-7.459698412153456,1876,1.4605299374636482,,
,,,,2000,,0.001,-7.471901893615723,1893,1.3558071956915014,-1.3299116231501102,17.9
15.028366570000001,10,18.49,116,2054,190,0.001,-7.550210581885444,1946,1.266887765791681,,
14.73429615,11,18.92,120,2125,191,0.001,-7.711938977241516,2017,1.5319129281184252,,
14.436935099999998,11,19.36,124,2197,191,0.001,-7.65731143951416,2089,1.159327314959632,,
13.163373960000001,11,19.34,128,2268,192,0.001,-7.499558554755317,2160,0.8334444090723991,,
11.532509439999998,12,19.15,132,2339,192,0.001,-7.982853518591987,2232,1.0731408248345058,,
9.9214432,12,18.98,136,2410,193,0.001,-7.561278767055935,2302,1.01640784740448,,
8.311405270000002,12,18.82,140,2482,193,0.001,-7.869385189480251,2374,1.5164581073655024,,
6.74219563,13,18.68,144,2554,193,0.001,-7.325725078582764,2446,1.5006933493746653,,
5.14231071,13,18.51,148,2625,194,0.001,-7.850434422492981,2517,1.1628408059477806,,
3.54732535,13,18.35,152,2696,194,0.001,-7.397613737318251,2588,1.3523988094594743,,
1.9756351000000003,14,18.21,156,2768,194,0.001,-7.620944764879015,2660,2.2595748785469265,,
0.36176087999999995,14,18.04,160,2840,194,0.001,-7.823862340715197,2732,1.0340078920125961,,
-1.3149545300000003,14,17.78,164,2912,194,0.001,-7.341812557644314,2804,1.5936731075247128,,
-1.35330007,15,17.88,168,2985,194,0.001,-7.199855433570014,2877,1.4844492579761304,,
,,,,3000,,0.001,-7.455663204193115,2895,1.702508270740509,31.862927413461147,22.1
-0.54331617,15,17.98,172,3066,193,0.001,-7.010797765519884,2953,0.9618987176153395,,
0.30664617000000005,16,18.1,176,3150,194,0.001,-7.296690569983588,3037,2.737401627831989,,
0.7330359799999999,16,18.17,180,3229,194,0.001,-7.795897388458252,3116,2.53474480509758,,
1.94175925,17,18.3,184,3314,194,0.001,-7.497316577217796,3203,1.977481717413122,,
3.4969287900000006,17,18.45,188,3400,195,0.001,-7.523784464055842,3288,2.6393611458214847,,
5.06606043,17,18.61,192,3487,195,0.001,-8.136014548215,3376,1.9363910095258192,,
6.65752386,18,18.77,196,3575,194,0.001,-8.504825973510743,3463,2.2584199962161837,,
8.21033841,18,18.9,200,3660,194,0.001,-8.574103260040284,3549,2.223583791937147,,
9.784078189999999,19,19.06,204,3747,194,0.001,-8.838292121887207,3635,1.8183629472147336,,
11.355836779999999,19,19.21,208,3834,194,0.001,-9.021281415765936,3722,1.4604680036956614,,
12.893058099999998,20,19.37,212,3920,193,0.001,-9.500274484807795,3808,1.9917220558438982,,
,,,,4000,,0.001,-9.341163591905074,3895,1.4778755578127774,37.7082555770874,21.6
14.475822739999998,20,19.53,216,4007,191,,,,,,
16.02967604,21,19.67,220,4092,191,0.001,-9.396522188186646,3981,1.7507417187804268,,
17.5836257,21,19.81,224,4178,191,0.001,-10.200979406183416,4067,1.6614554849537937,,
19.160362640000002,22,19.97,228,4265,190,0.001,-9.219822072982788,4153,1.5426373446271533,,
20.747739759999998,22,20.14,232,4353,190,0.001,-10.288356694308193,4241,1.450823299586773,,
22.99282248,23,20.68,236,4478,191,0.001,-11.20849895477295,4330,1.1136058121919632,,
26.794746290000003,24,21.98,240,4680,190,0.001,-11.816735644673193,4559,1.9664484726828197,,
31.806104290000004,25,23.89,244,4943,191,0.001,-12.435918599367142,4771,2.4015869591385126,,
,,,,5000,,0.001,-12.526903803755598,4853,2.9083201114724324,152.5043380200863,78.1
37.38392036,28,26.1,248,5235,186,0.001,-13.544548470633371,5076,2.0347328160120095,,
43.930636320000005,29,28.67,252,5563,187,0.001,-15.12930570646774,5387,2.2526852670072137,,
50.84110682000001,31,31.38,256,5906,187,0.001,-16.08462154033572,5730,2.5145333942978882,,
,,,,6000,,0.001,-16.380014873686292,5901,2.405571532950682,169.8646426677704,86.0
57.724100740000004,33,34.07,260,6247,184,0.001,-16.989797546750022,6071,2.802802789912504,,
64.20202257,35,36.59,264,6571,183,0.001,-18.330006532890852,6415,3.1026055715804874,,
71.11972023,37,39.32,268,6917,183,0.001,-19.452629488567972,6741,3.336281938456941,,
,,,,7000,,0.001,-19.918498072130927,6884,3.175173969645249,116.07790977954865,63.7
75.5638002,39,41.24,272,7190,180,0.001,-20.367593591863457,7015,3.0590307356706306,,
79.42267145,41,42.87,276,7437,179,0.001,-21.494084393536603,7296,3.365556667435844,,
83.80683871,42,44.59,280,7688,179,0.001,-22.777219772338867,7511,4.542665361274373,,
,,,,8000,,0.001,-23.106587210366893,7859,4.972244109915591,175.80295024514197,86.2
89.61251374999998,45,47.21,284,8035,178,,,,,,
95.13442205999999,46,49.78,288,8378,179,0.001,-23.98718887151674,8202,4.363323940094127,,
100.4986694,48,52.34,292,8721,179,0.001,-24.812392035195995,8545,4.177603895581046,,
,,,,9000,,0.001,-25.797346913537314,8887,4.2070651109828505,172.65927810072898,85.9
105.91225915000001,51,54.87,296,9062,177,,,,,,
111.40966274,52,57.44,300,9404,177,0.001,-26.778810589812522,9228,4.5532090292257426,,
116.80451103999998,54,59.98,304,9745,177,0.001,-27.405259154563726,9570,4.472704439303454,,
,,,,10000,,0.001,-27.771985785905706,9826,4.948560443728469,172.09934954047202,85.4
122.21860625000001,57,62.52,308,10086,174,0.001,-28.318446023123606,9911,4.888546946469475,,
127.67453652000002,59,65.09,312,10429,174,0.001,-28.573155469672624,10254,4.55617782718995,,
133.08522151,61,67.69,316,10776,175,0.001,-29.643505362577216,10599,5.011360590541085,,
,,,,11000,,0.001,-30.60040194489235,10859,5.525337643321904,172.27667027115822,85.6
138.58017661,64,70.3,320,11122,173,0.001,-30.52682104776072,10945,4.6955571340960125,,
144.1310825,66,72.89,324,11467,173,0.001,-31.671099995457848,11290,5.012127526970797,,
149.65971591,68,75.5,328,11815,173,0.001,-32.40203072808006,11639,4.457851355726069,,
,,,,12000,,0.001,-32.533295848152854,11898,5.758777889712103,175.27231249809265,86.4
155.12709281999997,70,78.08,332,12161,171,0.001,-33.24494233242301,11985,4.984968741734822,,
159.94857183999997,72,80.28,336,12506,172,0.001,-33.31777111319609,12330,4.61728541171828,,
163.20439223,74,81.73,340,12853,172,0.001,-34.49937282909047,12676,5.000645276458784,,
,,,,13000,,0.001,-34.5341908714988,12850,5.787193836151869,172.51063212156296,85.6
165.22422974999998,77,82.56,344,13199,171,0.001,-35.08758883042769,13022,6.014519428384715,,
166.76666207,78,83.1,348,13545,171,0.001,-35.858195726261584,13369,6.440824958099716,,
167.12763995,80,83.25,352,13888,171,0.001,-37.017306483069135,13715,4.833968546198703,,
,,,,14000,,0.001,-37.56387634277344,13888,4.221169104178746,159.00936750769614,82.1
166.90843882000001,83,83.14,356,14220,170,0.001,-37.2053918838501,14049,7.270867152512073,,
166.58981253,84,82.95,360,14542,171,0.001,-38.14025037716596,14371,6.0572048455854,,
167.03462097999997,86,83.2,364,14891,171,0.001,-39.41727476119995,14722,6.774125610725789,,
,,,,15000,,0.001,-39.93830998738607,14896,9.582860824909616,106.30212607979774,60.9
162.75167009999998,88,81.48,368,15065,170,,,,,,
164.20886991,90,81.97,372,15387,170,0.001,-41.41848278045654,15212,8.438467495049103,,
163.62487570000002,91,81.7,376,15607,170,0.001,-41.903686250959126,15437,12.085216326372963,,
,,,,16000,,0.001,-43.43568739106384,15849,9.095737560640407,446.3030025631189,368.5
175.35108182,96,92.51,380,16939,175,,,,,,
,,,,17000,,0.001,-45.19106283569336,16849,9.382461203098297,205.65749297738074,97.9
176.49504096,102,92.75,384,17310,168,0.001,-47.09108257293701,17130,10.443546744396812,,
177.33391630999998,104,92.93,388,17671,169,0.001,-48.6758622708528,17490,9.60117284629656,,
,,,,18000,,0.001,-48.822445321590344,17860,9.757056539363049,202.78318976163865,90.3
178.56875392999999,106,93.19,392,18040,169,,,,,,
179.96395801999998,108,93.46,396,18408,169,0.001,-49.599269298796955,18228,10.81504218168156,,
181.34960446000002,109,93.72,400,18776,170,0.001,-50.96270179748535,18593,7.791893462771955,,
,,,,19000,,0.001,-51.19394794040256,18867,9.597366151544783,205.54518275856972,90.7
182.68382127999996,112,93.95,404,19140,170,0.001,-51.98783551091733,18958,8.018292687751435,,
184.10054642000003,113,94.2,408,19506,171,0.001,-52.31508553546408,19324,12.350257843405336,,
185.44726314,115,94.41,412,19870,171,0.001,-53.76351339920707,19690,10.658255770154621,,
,,,,20000,,0.001,-53.647744800733484,19873,12.526001548254362,206.14763248562812,90.8
186.86351784000001,118,94.61,416,20237,171,0.001,-54.160737694634335,20055,12.485976832253593,,
188.23330799000004,119,94.82,420,20604,171,0.001,-54.280092322308086,20422,10.089314704355987,,
189.39683611999993,121,94.99,424,20966,172,0.001,-54.998411593229875,20786,9.478261468174694,,
,,,,21000,,0.001,-55.39732666015625,20876,9.685086817211575,205.120991897583,90.7
190.61284003,124,95.14,428,21329,171,0.001,-55.53822547064887,21149,9.35281109547877,,
191.87939386999997,125,95.32,432,21693,172,0.001,-56.45890545315213,21512,9.16040465566847,,
,,,,22000,,0.001,-57.18452097022015,21874,8.990063804846544,205.7021101117134,90.3
193.07111239000002,128,95.48,436,22054,171,,,,,,
194.22736921999996,130,95.6,440,22413,172,0.001,-57.50959616767035,22233,8.991666460037232,,
195.36128355999998,131,95.71,444,22770,172,0.001,-58.429058595137164,22592,6.51805526424538,,
,,,,23000,,0.001,-58.44912202623156,22860,11.029032099113035,206.17731321454048,90.8
196.49292738,134,95.87,448,23132,172,0.001,-58.69597210354275,22950,8.92549459139506,,
197.92053276,135,96.07,452,23495,173,0.001,-59.511190795898436,23313,11.205627165900337,,
199.49898139999996,137,96.36,456,23856,173,0.001,-59.710708957248265,23676,10.993415127979235,,
,,,,24000,,0.001,-60.55169188457987,23858,11.197603299565937,202.79912314414977,90.3
201.21458181999998,139,96.78,460,24220,173,0.001,-60.87357889811198,24039,8.146604517003992,,
202.69449547,141,96.99,464,24590,173,0.001,-60.87767683941385,24409,9.676042963629184,,
208.65660683000002,143,99.07,468,24972,174,0.001,-61.56806831359863,24790,17.033616859912872,,
,,,,25000,,0.001,-61.447960397471554,24882,10.36505897667097,225.74249073266984,99.4
211.17253633,146,99.85,472,25372,173,0.001,-62.845467361749385,25185,8.036951976663927,,
215.51006605999999,147,101.36,476,25743,174,0.001,-62.68131756252713,25561,6.361771379198347,,
,,,,26000,,0.001,-63.85248387654622,25837,6.4898180686510525,205.12703080177306,91.2
207.43681652999996,150,91.73,480,26112,173,0.001,-62.92999590998111,25929,8.340114808600882,,
207.73701095999996,152,91.72,484,26482,174,0.001,-63.859812339146934,26302,9.413642754052814,,
209.07680791,154,92.03,488,26874,174,0.001,-63.57624485181726,26670,12.779515122319316,,
,,,,27000,,0.001,-64.61953511445418,26876,8.652680439793546,214.48040201663972,96.1
209.42882813999998,156,92.05,492,27245,173,0.001,-65.44114701291348,27064,10.495859908296707,,
209.40928039000002,158,92.06,496,27614,174,0.001,-65.85472098986308,27434,11.249127618890059,,
209.87717813999998,160,92.23,500,27999,174,0.001,-66.02593714850289,27818,8.078995533891627,,
,,,,28000,,0.001,-66.23992360432943,27909,9.650225530613909,219.4867891252041,95.4
211.73152088999998,163,92.81,504,28421,173,0.001,-66.32852561801087,28222,9.676224953988019,,
213.86445118,165,93.48,508,28854,174,0.001,-67.73377295463315,28666,12.877138804043494,,
,,,,29000,,0.001,-67.8009945904767,28873,9.558329391916958,240.64651662707328,101.3
216.19249722,168,94.17,512,29287,173,0.001,-66.96970702190788,29080,12.515893066052309,,
218.80384908,171,94.94,516,29731,173,0.001,-68.11784895535173,29554,11.205928687427354,,
,,,,30000,,0.001,-69.81772821599787,29838,10.86314142111576,245.53295028209686,106.1
217.37692803000002,174,94.54,520,30058,172,,,,,,
216.21956653,176,94.67,524,30433,172,0.001,-71.00327918643043,30264,12.827036585636481,,
219.17401731,178,96.14,528,30943,173,0.001,-72.6540057182312,30696,13.188831670582294,,
,,,,31000,,0.001,-72.32203175471379,30853,14.765418708704079,301.11597962975503,141.1
224.79043170000006,183,98.93,532,31586,172,0.001,-74.15785284887386,31317,18.428698844129933,,
,,,,32000,,0.001,-75.87102911938196,31807,14.171293811798096,354.0529479026794,170.3
230.18185626000002,188,101.69,536,32223,171,0.001,-75.92302070780003,31995,23.997181477698874,,
235.65271451000004,191,104.45,540,32858,171,0.001,-78.643602853798,32617,17.26131142970331,,
,,,,33000,,0.001,-78.26343305487381,32768,18.051384431636887,353.04300158023835,172.4
237.09845602999997,195,106.2,544,33390,170,0.001,-80.15828204977102,33176,23.60599943070576,,
235.95175142000005,198,107.08,548,33840,170,0.001,-81.28826856613159,33649,25.487383347860774,,
,,,,34000,,0.001,-82.99982452392578,33901,19.137874271188462,101.00905896425247,64.0
232.65544870999997,200,106.59,552,34154,170,0.001,-81.95990558699066,34003,27.229040753607656,,
234.80879396999993,202,108.21,556,34677,170,0.001,-83.9502466837565,34426,25.33628278573354,,
,,,,35000,,0.001,-85.6557701855171,34905,21.69322675902669,336.0304651141167,161.5
240.30726024999996,207,110.93,560,35313,170,0.001,-85.01725846302661,35062,21.300593799846187,,
244.96890738,210,113.29,564,35919,170,0.001,-87.02170237223308,35670,24.394724468256804,,
,,,,36000,,0.001,-86.9661183417598,35829,25.395324767010766,343.43683448433876,160.8
249.05316798999996,214,115.49,568,36521,170,0.001,-89.10124688989976,36300,20.288856963900958,,
,,,,37000,,0.001,-91.38509402555577,36852,34.25756627321243,310.18420307040213,136.3
252.55833105,218,117.15,572,37087,169,,,,,,
256.48690201,221,118.67,576,37610,169,0.001,-92.36141763606541,37388,25.911341711139002,,
,,,,38000,,0.001,-94.38353917048528,37788,23.17599831361037,304.4374347507954,135.1
260.20973336,225,120.31,580,38143,169,0.001,-94.46288557310362,37936,25.243925471563596,,
261.3052136499999,227,120.86,584,38568,169,0.001,-95.04809881935657,38447,26.22342516492297,,
,,,,39000,,0.001,-96.74683685302735,38864,25.583789239610944,281.58735347390177,115.4
263.78683234,231,121.94,588,39068,168,,,,,,
267.27853424,234,123.4,592,39585,169,0.001,-98.12056366384846,39369,29.413032489280177,,
,,,,40000,,0.001,-100.01636686163434,39853,27.034493774926965,285.61538357138636,115.6
270.5501024400001,237,124.45,596,40059,168,,,,,,
273.45318454999995,240,125.4,600,40539,168,0.001,-101.2935808355158,40336,29.080220608310846,,
,,,,41000,,0.001,-101.57210420307361,40799,24.711896436256275,289.9297507405281,115.5
274.84544409,243,125.83,604,41004,168,,,,,,
273.47100065,245,125.3,608,41384,168,0.001,-103.480328834663,41265,33.53288471900811,,
273.83614901,247,125.44,612,41831,168,0.001,-104.2460094028049,41631,33.331717296882914,,
,,,,42000,,0.001,-104.4523644623933,41848,33.232131307370196,277.54000651240347,112.2
273.87382879999996,251,125.45,616,42276,168,0.001,-106.22282450539726,42073,31.547490141033073,,
277.61097804,253,126.65,620,42723,168,0.001,-107.08932023481889,42523,41.34680344177796,,
,,,,43000,,0.001,-107.04423732383579,42843,23.306266034691077,275.48001565933225,117.1
281.01350457999996,257,127.35,624,43168,167,0.001,-107.54443294719114,42961,30.688028961925184,,
277.9388345,259,125.76,628,43519,167,0.001,-110.38349342346191,43321,18.977369689941405,,
271.67147487,261,122.8,632,43866,168,0.001,-109.96500789757931,43711,33.57684098428755,,
,,,,44000,,0.001,-109.87901290582151,43875,37.96735519833035,257.59542244076727,107.9
268.27060433,263,120.69,636,44292,167,0.001,-112.15556480144632,44095,33.082240006019326,,
263.09007133,265,118.08,640,44666,168,0.001,-111.34253184000652,44473,43.104633893722145,,
,,,,45000,,0.001,-112.17428062331508,44814,43.54932728895904,248.3046441257,104.3
264.37249843,268,117.41,644,45131,167,0.001,-112.07220238905687,44918,30.612367199017452,,
267.56333542000004,270,117.12,648,45552,168,0.001,-113.12042942753544,45363,34.87816911224925,,
271.85384296000007,273,118.03,652,45957,168,0.001,-113.15165878295899,45764,39.23321088790894,,
,,,,46000,,0.001,-114.27287696389591,45867,41.57560631835345,219.7554614841938,97.8
268.24807143,275,116.0,656,46277,168,0.001,-114.05630381514386,46116,38.657689141064154,,
262.69323149,277,113.37,660,46650,168,0.001,-115.0940234375,46476,43.95558152054296,,
,,,,47000,,0.001,-115.08704336065995,46881,41.11928137903628,251.64348232150078,107.8
260.03436666,280,111.61,664,47080,168,,,,,,
258.78417354,282,110.31,668,47552,168,0.001,-116.29030836674205,47347,38.06309934284376,,
,,,,48000,,0.001,-117.63848508637527,47817,42.861008521838066,270.5914452791214,114.3
257.36270695,285,109.38,672,48025,167,,,,,,
253.76722182,288,107.99,676,48409,168,0.001,-117.71317083185369,48214,42.53360040260084,,
252.85977844,290,107.32,680,48875,168,0.001,-118.42875333692207,48672,30.454576140544454,,
,,,,49000,,0.001,-119.33628193248401,48894,34.490347704756154,285.2809677898884,119.0
253.74367797000002,293,107.5,684,49318,167,0.001,-119.35983120953595,49117,34.7293904710699,,
253.98103977,296,107.54,688,49822,168,0.001,-120.52596007800493,49606,34.161013681380474,,
,,,,50000,,0.001,-119.98621207789371,49847,43.738340991476306,284.4483537495136,117.9
253.87306458000003,299,107.37,692,50322,168,0.001,-120.1049936266913,50101,44.570154604704484,,
254.16491374000006,301,107.56,696,50815,168,0.001,-120.51642029860923,50601,40.339491705609184,,
,,,,51000,,0.001,-122.21457731723785,50853,52.013566702604294,305.8197765767574,127.9
254.84551620000005,305,107.86,700,51325,168,0.001,-121.62460472470238,51109,40.1521664717066,,
255.70637900999998,308,108.33,704,51837,168,0.001,-124.18296247912991,51617,34.753151222229,,
,,,,52000,,0.001,-122.53984175461989,51876,38.142182483229526,268.42830815911293,113.2
258.50757776,311,109.4,708,52324,168,0.001,-123.89579785664877,52109,40.28144493103027,,
259.63188181000004,313,109.97,712,52828,168,0.001,-124.29337911894827,52614,37.34418754723236,,
,,,,53000,,0.001,-123.99161720275879,52858,40.68775521119436,293.5760032117367,125.3
260.52382434,316,110.5,716,53326,168,0.001,-125.3021261496622,53109,42.14410591900833,,
262.32434534000004,319,111.22,720,53845,168,0.001,-124.69816875457764,53622,43.37665222585201,,
,,,,54000,,0.001,-125.33848116291104,53889,40.874835256320324,308.94635835886004,126.6
264.46448433999996,322,111.96,724,54364,168,0.001,-126.3515880878155,54147,48.44665781901433,,
268.74058055,324,113.42,728,54861,168,0.001,-125.82403035317698,54647,48.08232802729453,,
,,,,55000,,0.001,-126.22482693579889,54895,50.78119936297017,308.1477713763714,125.7
273.47183436,328,114.99,732,55365,168,0.001,-127.09865128993988,55148,42.266563370471864,,
275.85060945999993,331,115.78,736,55870,168,0.001,-127.481196641922,55654,36.60135034876546,,
,,,,56000,,0.001,-127.29534616777974,55904,34.67014401958835,307.9508079409599,126.3
279.68021830999993,334,117.08,740,56374,168,0.001,-129.1009919643402,56159,40.364069288091144,,
281.45172146,337,117.47,744,56878,168,0.001,-128.50064425998264,56662,40.19750603418502,,
,,,,57000,,0.001,-129.8952160789853,56788,33.52160453796387,355.7178976595402,132.2
284.62338641,340,118.37,748,57389,168,0.001,-130.71680673452525,57176,37.605824928875116,,
287.96653256999997,343,119.2,752,57877,168,0.001,-130.50249768866868,57663,57.072214095318905,,
,,,,58000,,0.001,-130.00526428222656,57787,41.8660142267904,339.4749797463417,127.8
294.19342228,347,120.93,756,58370,168,0.001,-131.42449138203605,58156,26.07511107389592,,
298.98638798999997,349,122.14,760,58864,168,0.001,-130.60914127410405,58651,33.5783198523143,,
,,,,59000,,0.001,-131.44653765360513,58894,30.099547878901163,302.97664933800695,117.7
301.02942292999995,352,122.62,764,59342,168,0.001,-132.31489334106445,59130,37.20059411665972,,
302.22622852,355,122.74,768,59826,168,0.001,-132.40041338811156,59614,36.62689223171266,,
,,,,60000,,0.001,-132.57375666300456,59857,33.74964366471472,351.9505503296852,130.1
303.90393921000003,359,122.99,772,60324,167,0.001,-133.1884889602661,60115,31.81052988395095,,
307.39701563,362,123.98,776,60807,167,0.001,-133.17532322770458,60597,33.5240262696723,,
,,,,61000,,0.001,-132.8033214504436,60835,28.548520516541046,307.9978497445583,119.9
308.19127992,365,124.05,780,61280,167,0.001,-133.60269410731428,61073,40.06021892014196,,
309.75277041000004,368,124.36,784,61754,167,0.001,-133.52309583028156,61547,37.87991131146749,,
,,,,62000,,0.001,-132.93939338296147,61897,51.95438579785622,292.92326802611353,118.9
309.50293662,371,124.03,788,62225,167,0.001,-134.00831298828126,62017,35.809257380167644,,
309.7157966,374,123.78,792,62700,167,0.001,-133.98068262319094,62490,28.793395404973307,,
,,,,63000,,0.001,-133.65182456970214,62848,29.66739526716601,302.9779286921024,119.3
309.89104110000005,377,123.61,796,63176,167,0.001,-134.8301867167155,62968,44.33749674956004,,
308.53940888,380,123.18,800,63643,167,0.001,-134.02304063763535,63437,29.592816763338835,,
,,,,64000,,0.001,-132.76328593286974,63905,46.18085621143209,288.75148313641546,119.4
307.50962522000003,383,122.78,804,64115,167,,,,,,
307.50016822000003,386,122.79,808,64603,167,0.001,-133.84584638807507,64389,33.33918056337852,,
,,,,65000,,0.001,-135.07260808637065,64887,35.431323196411135,328.1479878485203,125.4
307.96790517,390,122.76,812,65104,166,,,,,,
309.31021639000005,393,122.9,816,65616,166,0.001,-134.89716565608978,65397,41.108070999383926,,
,,,,66000,,0.001,-134.97058067947137,65905,39.334851714653695,313.34588689804076,124.7
309.33981711,397,122.75,820,66120,166,,,,,,
309.99293327,400,122.71,824,66635,166,0.001,-134.29216170310974,66417,32.56969755142927,,
,,,,67000,,0.001,-134.42820665913243,66796,32.75794774870719,347.24199265241623,130.0
310.31091932,404,122.82,828,67143,165,0.001,-134.85748375786676,66922,44.595680157343544,,
311.01495024,407,122.96,832,67661,165,0.001,-135.9191620349884,67447,27.176746182143688,,
,,,,68000,,0.001,-135.85547125339508,67831,27.430001717060804,325.34774430394174,135.1
310.91842467000004,412,123.19,836,68189,165,0.001,-134.9015681708037,67965,23.0817978275356,,
311.10481747,415,123.36,840,68710,165,0.001,-134.5512510172526,68502,21.87124708811442,,
,,,,69000,,0.001,-135.4936289201703,68885,15.669305892612623,332.6387517631054,136.3
311.3638048,419,123.53,844,69231,165,0.001,-134.7282983689081,69011,36.94144206576877,,
311.72592274,422,124.4,848,69829,165,0.001,-134.49914575933101,69600,27.86159813797081,,
,,,,70000,,0.001,-133.95371788135472,69739,33.04901688390498,455.7987024486065,171.7
316.31377494000003,426,126.16,852,70493,165,0.001,-134.60926322566652,70260,25.46147978480269,,
,,,,71000,,0.001,-133.52092654463175,70854,30.11132436213286,345.8260230362415,147.4
317.09238865,430,127.23,856,71093,165,,,,,,
317.16935214999995,433,128.0,860,71664,165,0.001,-133.77468531681941,71428,32.42103521953258,,
,,,,72000,,0.001,-134.06641645555374,71878,35.37307061158217,335.9016229569912,146.4
318.27167646,437,129.11,864,72253,165,0.001,-132.40530481472823,72021,42.96070380644365,,
319.32372594000003,440,130.24,868,72850,165,0.001,-134.01474119977254,72619,28.686646163824832,,
,,,,73000,,0.001,-132.9721909628974,72905,24.440531924675252,340.7120955467224,152.3
317.22815858,443,130.3,872,73354,165,0.001,-129.81316314697267,73098,23.24939697265625,,
319.37351644,446,131.9,876,73997,165,0.001,-133.60483776683537,73742,21.848765735085127,,
,,,,74000,,0.001,-133.66333621885718,73907,28.719119311823988,351.84075536727903,155.7
321.73555596,451,133.35,880,74615,165,0.001,-132.67507422597785,74375,32.40702111424964,,
,,,,75000,,0.001,-131.72649813369966,74805,29.03919994327384,346.6207082390785,136.0
324.24471812,454,133.91,884,75145,165,0.001,-132.0193784309156,74937,36.714347626223706,,
326.47733748999997,457,134.57,888,75682,165,0.001,-132.12783591978013,75453,26.20144382095337,,
,,,,76000,,0.001,-132.66401563371932,75855,24.399467761122335,354.828567135334,135.6
328.46442737999996,460,135.26,892,76226,165,0.001,-131.57178824288505,75995,20.97641906057085,,
328.60488078000003,463,135.56,896,76732,165,0.001,-130.00570842197962,76513,24.644988191979273,,
,,,,77000,,0.001,-132.0391621907552,76792,25.50620641708374,375.61013145446776,142.8
331.97828797,467,136.49,900,77292,165,0.001,-131.94451693021335,77060,32.93904027938843,,
332.52149088,470,136.82,904,77797,165,0.001,-130.7917850494385,77585,19.66945597330729,,
,,,,78000,,0.001,-131.1939136620724,77839,23.725195559588347,342.02528728842736,134.1
333.15695971,473,136.98,908,78301,165,0.001,-130.75779133458292,78098,28.461739074799322,,
333.23934406,475,137.04,912,78808,165,0.001,-130.2193332672119,78582,28.27819402678674,,
,,,,79000,,0.001,-130.76957117716472,78838,27.869754974047343,350.76889474391936,161.1
334.68876499,479,138.55,916,79471,165,0.001,-129.7450274843158,79137,24.52400131153881,,
,,,,80000,,0.001,-129.20954267284537,79870,24.27962294050083,351.42187969088553,142.6
