rollout/ep_rew_mean,time/total_timesteps,time/episodes,time/fps,rollout/ep_len_mean,time/time_elapsed,train/critic_loss,train/n_updates,train/actor_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward
45.74943424999999,160,4,2519,40.0,0,,,,,,
22.194041624999997,232,8,379,29.0,0,0.009967770091154508,118,-1.144271691640218,0.001,,
14.362090749999998,304,12,314,25.333333333333332,0,0.007561619471137722,190,-1.0063035024536982,0.001,,
10.468486687499999,376,16,286,23.5,1,0.010695773125108745,262,-0.9500773549079895,0.001,,
8.130978649999998,446,20,270,22.3,1,0.01732052376286851,332,-0.8620710902743869,0.001,,
6.556847749999999,518,24,256,21.583333333333332,2,0.0289007514818675,404,-0.8325805730289884,0.001,,
5.397402928571429,590,28,242,21.071428571428573,2,0.031062647027687892,476,-0.5549089014530182,0.001,,
4.539045874999999,662,32,235,20.6875,2,0.02289405436668959,548,-0.4741443627410465,0.001,,
3.8913913611111104,734,36,230,20.38888888888889,3,0.029663758947410516,620,-0.4411903702550464,0.001,,
3.3429079,806,40,226,20.15,3,0.03169225803059009,692,-0.30891898771127063,0.001,,
2.9089074545454543,878,44,223,19.954545454545453,3,0.027689436502340768,764,-0.2241655538479487,0.001,,
2.5757983333333336,948,48,222,19.75,4,0.03367892482007543,834,-0.08903819860683547,0.001,,
,1000,,,,,0.178560118783604,894,-0.6034084301103245,0.001,22.1,38.893448781967166
4.626069076923077,1034,52,216,19.884615384615383,4,0.19277262823148208,916,-0.6270293471488085,0.001,,
7.048210410714286,1121,56,214,20.017857142857142,5,0.27876320921561937,1003,-1.2852765375917607,0.001,,
9.169168133333333,1209,60,212,20.15,5,0.32111216675151477,1091,-1.911548527804288,0.001,,
11.042538375,1298,64,211,20.28125,6,0.43982567570426245,1180,-2.3971856832504272,0.001,,
12.647337397058823,1385,68,209,20.36764705882353,6,0.4782413278113712,1268,-2.7076349475167016,0.001,,
14.094759041666666,1473,72,209,20.458333333333332,7,0.36237054521387274,1355,-3.362986998124556,0.001,,
15.400593631578946,1562,76,208,20.55263157894737,7,0.44858600334687665,1444,-3.757570895281705,0.001,,
16.56695905,1650,80,207,20.625,7,0.4220508486032486,1531,-4.669549870491028,0.001,,
17.61905660714286,1738,84,206,20.69047619047619,8,0.5366026840426705,1620,-4.975019801746715,0.001,,
18.62797302272727,1829,88,205,20.78409090909091,8,0.42443674154903577,1710,-5.37840211391449,0.001,,
19.50227654347826,1917,92,203,20.83695652173913,9,0.46177479082887823,1799,-5.869687080383301,0.001,,
,2000,,,,,0.4498690976337953,1887,-6.571764815937389,0.001,22.1,38.89345968961716
20.305513291666667,2005,96,199,20.885416666666668,10,,,,,,
21.08811299,2096,100,198,20.96,10,0.4730952835601309,1977,-7.06746582551436,0.001,,
20.85027651,2187,104,197,20.27,11,0.42147159576416016,2068,-7.474814335505168,0.001,,
22.45405343,2275,108,197,20.43,11,0.4375191703438759,2157,-7.818565932187167,0.001,,
24.059699650000002,2363,112,196,20.59,12,0.5151092525232922,2245,-8.467909422787754,0.001,,
25.65910108,2451,116,196,20.75,12,0.5593810152748356,2333,-8.832659981467508,0.001,,
27.25705643,2539,120,195,20.93,12,0.5785174545916644,2420,-9.051660017533736,0.001,,
28.893297719999996,2629,124,195,21.11,13,0.6129590564447901,2510,-9.897549708684286,0.001,,
30.50369748,2717,128,195,21.27,13,0.7281810839970907,2599,-9.737964630126953,0.001,,
31.11038173,2769,132,194,21.07,14,0.9275226652622223,2663,-11.917670631408692,0.001,,
31.37877815,2809,136,195,20.75,14,0.9308933913707733,2703,-11.224972534179688,0.001,,
31.659382539999996,2849,140,195,20.43,14,0.8369044631719589,2743,-11.246487808227538,0.001,,
31.932608330000004,2889,144,195,20.11,14,1.1462052583694458,2783,-11.381796073913574,0.001,,
32.288791749999994,2934,148,195,19.86,15,1.8121047616004944,2823,-13.197761917114258,0.001,,
,3000,,,,,2.125576576218009,2902,-12.89586228132248,0.001,90.3,176.82480428814887
37.09971023999999,3253,152,192,22.19,16,3.018537267540278,3081,-12.554729808460582,0.001,,
37.71470993,3376,156,190,22.55,17,4.050684940247309,3258,-13.847228223627264,0.001,,
37.77460298999999,3468,160,191,22.59,18,3.9986977685581553,3349,-14.18920933116566,0.001,,
37.760647680000005,3556,164,191,22.58,18,2.728615414012562,3439,-14.569082346829502,0.001,,
37.7717364,3644,168,190,22.59,19,2.602070304480466,3526,-14.604969024658203,0.001,,
38.20255287999999,3757,172,192,22.84,19,1.9809463295069607,3615,-15.039263638583096,0.001,,
39.127843479999996,3900,176,191,23.38,20,1.7026657157474094,3765,-15.456720785661178,0.001,,
,4000,,,,,2.211948760531165,3862,-15.836870626969771,0.001,56.5,99.78059285879135
40.34233440999999,4058,180,188,24.08,21,1.5043536541717393,3918,-16.049931628363474,0.001,,
42.226549510000005,4253,184,189,25.15,22,1.3233820293098688,4107,-16.558285395304363,0.001,,
43.94267215,4440,188,190,26.11,23,1.609581327905842,4296,-16.945250327770527,0.001,,
45.69144849,4626,192,189,27.09,24,1.5528572763387973,4492,-17.61455667935885,0.001,,
49.510040690000004,4913,196,189,29.08,25,1.652684244804266,4776,-18.35675835027927,0.001,,
,5000,,,,,1.5864169882691426,4863,-18.55859250607698,0.001,57.0,103.26457976102829
52.68807385,5170,200,188,30.74,27,1.6810510294983185,4992,-18.70198154449463,0.001,,
55.719529249999994,5419,204,187,32.32,28,1.581312038959601,5285,-19.74079654091283,0.001,,
59.82434096,5718,208,189,34.43,30,2.3112021005430887,5540,-20.1374533453653,0.001,,
,6000,,,,,2.3628526669602063,5879,-20.85263292179551,0.001,83.9,161.21977107524873
64.80677256,6058,212,186,36.95,32,,,,,,
69.85011459,6399,216,187,39.48,34,3.146962835675194,6217,-21.508127439589728,0.001,,
