time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/fps,train/critic_loss,train/actor_loss,train/learning_rate,train/n_updates,eval/mean_reward,eval/mean_ep_length
,,,11000,,,0.8222549182753409,-26.485194793114296,0.001,10772,256.8864066064358,143.3
92,152.34235051086958,121.20652173913044,11151,59,187,0.7709675727233495,-26.529626402136397,0.001,10918,,
96,155.94096227083332,121.75,11688,62,188,1.4464035209747825,-28.649502990269426,0.001,11489,,
,,,12000,,,2.9557764291763307,-30.384661184038436,0.001,11836,144.15297586483575,102.1
100,157.86307513999998,122.04,12204,64,188,2.721992584017964,-30.408246647227894,0.001,11990,,
104,161.67790635,123.81,12477,66,188,4.143553524801176,-31.792254394955105,0.001,12275,,
,,,13000,,,3.1709058917729203,-33.10496450725355,0.001,12722,270.1622463226784,183.0
108,170.84225336,128.4,13001,69,188,,,,,,
112,182.84659436999993,135.18,13720,71,191,3.427365612983704,-34.57453796045104,0.001,13319,,
,,,14000,,,3.386719971895218,-35.75757300335428,0.001,13762,268.7248404388316,240.2
116,194.57354311,141.2,14388,76,188,3.7618967934566387,-36.23746737311868,0.001,14107,,
,,,15000,,,3.863475185721668,-37.1765340423584,0.001,14817,283.4246376628522,226.6
120,201.82531521,147.32,15095,80,186,,,,,,
124,214.9338077,154.02,15951,85,186,3.827036417260462,-38.731328143629916,0.001,15704,,
,,,16000,,,3.8689605187106606,-39.21297139485677,0.001,15855,232.49845899872017,147.0
128,227.76986261000002,159.35,16750,90,184,3.5710555748506025,-40.111041296096076,0.001,16520,,
,,,17000,,,3.631477513420048,-40.83429837582716,0.001,16654,272.48480175994337,189.7
132,238.33697559000004,163.72,17463,95,183,4.0097176891106825,-41.86534128433619,0.001,17297,,
,,,18000,,,5.942021626692552,-42.79335315410908,0.001,17770,142.4239716056778,118.1
136,247.76440798999997,166.49,18014,98,183,,,,,,
140,248.87696986,164.95,18480,100,183,6.128475880791955,-43.575116293770925,0.001,18295,,
,,,19000,,,5.927827671530166,-45.9418805195735,0.001,18844,250.69406726532617,160.0
144,247.81608268999997,164.12,19096,104,183,,,,,,
148,243.65507959,161.39,19733,106,184,6.511143554544225,-46.822230508394334,0.001,19492,,
,,,20000,,,6.277260411442734,-47.23547600573442,0.001,19891,171.1814749409561,139.4
152,245.39406053000002,158.96,20303,111,182,6.029873291651408,-47.293077209849415,0.001,20123,,
156,242.30047373999994,154.01,20902,114,182,7.4610320949021665,-47.7801157490591,0.001,20695,,
,,,21000,,,7.369351103499129,-48.1888792855399,0.001,20806,244.72249579802155,144.7
160,237.14998362000003,150.3,21363,118,181,6.666767418384552,-48.844448725382485,0.001,21146,,
164,236.72713025000002,148.29,21905,120,181,5.692825883399439,-49.48947195573287,0.001,21706,,
,,,22000,,,6.467560703314624,-49.42253868252623,0.001,21809,188.9916160167777,106.1
168,229.89415530000002,144.77,22200,123,180,8.138527297973633,-49.173835372924806,0.001,22022,,
172,222.89412679,140.94,22519,125,180,8.278042793273926,-50.16093668123571,0.001,22347,,
176,218.33387893,139.06,22878,126,180,7.779482029993599,-50.56387717507102,0.001,22694,,
,,,23000,,,8.0261307683858,-50.83507260409269,0.001,22782,135.10215173459582,79.3
180,213.0806784,136.44,23174,128,179,7.446717373736493,-51.03863271077474,0.001,23058,,
184,209.357772,134.77,23539,130,180,13.683400578615142,-51.510044004859,0.001,23340,,
188,203.98576078999997,132.23,23844,131,181,10.397414990833827,-52.306859879266646,0.001,23663,,
,,,24000,,,7.885180834177378,-52.462158924824486,0.001,23843,64.34386557742255,65.1
192,197.39457626,129.53,24104,133,181,9.672924250021747,-52.96054441278631,0.001,23930,,
196,193.90346377000003,127.92,24480,134,181,10.006840844949087,-54.00244172414144,0.001,24264,,
200,186.49380079999995,124.3,24634,135,181,11.17143271186135,-54.1801755856245,0.001,24514,,
204,185.22356592999998,123.74,24851,136,182,11.948580315772523,-54.804435895836875,0.001,24691,,
,,,25000,,,12.141329970786241,-54.452589896417436,0.001,24878,225.5697843119502,127.0
208,184.70780847999998,123.03,25304,138,182,12.513226021777143,-54.699613613552515,0.001,25073,,
212,177.23079624999994,119.76,25696,141,182,12.240433689177506,-55.02395345294286,0.001,25525,,
,,,26000,,,13.16535213872006,-55.822273092066986,0.001,25873,164.2783569488034,134.2
216,172.24043513999996,117.81,26169,143,181,13.382098644010481,-55.99576024806246,0.001,25966,,
220,172.74141621,114.78,26573,145,182,12.184464685378536,-56.296134210401966,0.001,26376,,
224,165.94232888,109.54,26905,147,182,13.350446447541442,-56.5428961729392,0.001,26731,,
,,,27000,,,11.935554235409468,-56.40064268845778,0.001,26809,207.08408976629144,109.6
228,160.86424836,105.65,27315,149,182,11.27407357485398,-56.546691562818445,0.001,27133,,
232,155.62976641,101.96,27659,151,182,12.20111365000407,-56.99306539587072,0.001,27475,,
,,,28000,,,12.744435105212899,-57.17292262232581,0.001,27768,166.80161089893082,134.2
236,155.63238532000003,101.63,28177,154,182,12.354645690025642,-57.59516646441291,0.001,27939,,
240,154.05924219,101.95,28675,156,183,10.539543666839599,-58.7262744140625,0.001,28464,,
,,,29000,,,12.521528925214495,-58.47047664097377,0.001,28824,154.62255063506746,89.1
244,149.53586912999998,100.32,29128,159,182,12.562467772385169,-58.19865506194358,0.001,28911,,
248,147.37749368000001,99.26,29659,161,183,13.704498628775278,-58.30109445254008,0.001,29429,,
,,,30000,,,13.286208186298609,-58.54600864648819,0.001,29814,189.2032811088342,127.1
252,149.28761771,101.32,30435,165,183,13.894831068375531,-58.93474986189503,0.001,29933,,
256,148.58677989,100.74,30976,169,182,11.97742881580275,-59.18831073994539,0.001,30746,,
,,,31000,,,12.239214050236033,-59.27871009485045,0.001,30880,218.6264562924858,118.4
260,148.32469546,100.74,31437,173,181,15.364834654221841,-59.322941886054146,0.001,31189,,
264,144.77331321000003,100.18,31923,176,180,14.6423007440931,-59.23191628089318,0.001,31739,,
,,,32000,,,13.024291791699149,-59.20960114218972,0.001,31827,214.43651364883408,129.2
268,148.2109399,101.34,32334,179,179,12.607522794474725,-59.54812923230623,0.001,32153,,
272,152.73978893,103.13,32832,182,180,13.639149916374077,-59.94475891630528,0.001,32609,,
,,,33000,,,13.855482316786244,-59.61238411934145,0.001,32860,204.38457282039673,114.9
276,153.54649817,103.14,33192,184,179,13.297290432453156,-59.731706619262695,0.001,33012,,
280,157.17573728000002,104.36,33610,186,180,12.339724944619572,-60.27634048461914,0.001,33419,,
,,,34000,,,11.980072245878333,-60.103342782883416,0.001,33801,228.81401546073613,123.0
284,159.03130672999998,104.68,34007,188,179,,,,,,
288,162.57009979,105.71,34415,190,180,13.06716394878569,-60.764032730689415,0.001,34211,,
292,167.46906300999996,107.03,34807,192,180,12.395552541898644,-60.36621914739194,0.001,34612,,
,,,35000,,,11.429499870907945,-61.3028629369903,0.001,34824,194.48815982663072,98.5
296,169.20906545000003,107.27,35207,194,180,12.67753477530046,-60.4023042158647,0.001,35021,,
300,176.10412518000004,109.31,35565,196,180,11.006884556005497,-61.11319403554879,0.001,35394,,
304,180.43451083,111.37,35988,198,181,10.88598627090454,-61.580767495291575,0.001,35768,,
,,,36000,,,11.071121627284635,-61.175192002327215,0.001,35892,170.33539019683377,89.4
308,177.87739968999998,110.23,36327,200,181,12.188484437686881,-61.643369356791176,0.001,36195,,
312,178.6862114,109.36,36632,201,181,12.406974074864152,-61.45037086486816,0.001,36439,,
,,,37000,,,14.950449409065666,-61.67795859442817,0.001,36809,174.78252935531782,92.7
316,179.91290548999999,108.38,37007,203,181,,,,,,
320,182.73189896999997,109.58,37531,206,182,11.981486592469391,-62.51313445147346,0.001,37270,,
324,184.74693305999998,110.13,37918,208,182,12.646915959460395,-62.66175167901175,0.001,37739,,
,,,38000,,,11.709412798824081,-62.15604436965216,0.001,37822,227.4714293304074,137.6
328,186.63116084,111.3,38445,211,182,12.233177064991683,-62.701653071812224,0.001,38232,,
,,,39000,,,10.05777666406724,-62.74582818838266,0.001,38806,230.89046997991392,131.3
332,191.68409759999997,113.61,39020,214,181,,,,,,
336,190.77975205999996,113.21,39498,216,182,10.365620361184174,-62.338761383632445,0.001,39305,,
340,191.58043624000004,112.29,39904,218,182,10.64503169567027,-62.93200918968687,0.001,39709,,
,,,40000,,,9.961071866931338,-63.803629837036134,0.001,39808,258.40053933052116,149.9
344,195.95160666999996,114.29,40557,222,182,10.48254660637148,-63.92744513480894,0.001,40333,,
,,,41000,,,13.366801132590084,-63.26527786254883,0.001,40838,223.94720694277058,131.8
348,197.08739838999998,114.23,41082,225,182,,,,,,
352,197.39588453999997,112.22,41657,228,182,10.649085873332103,-63.747651603784455,0.001,41439,,
,,,42000,,,12.682614204731394,-63.2947637679729,0.001,41759,302.9256567983888,267.3
356,194.95453779,111.64,42140,232,181,12.178168310360475,-63.14076003161344,0.001,41935,,
360,194.63500269999997,113.68,42805,235,182,9.972755722615911,-64.06919575833726,0.001,42535,,
,,,43000,,,10.397810535869379,-63.85863174789253,0.001,42709,261.20141421456356,184.8
,,,44000,,,12.338606682452527,-63.88313717312283,0.001,43097,467.8936901303008,375.1
364,205.26944647999997,125.19,44442,245,180,10.850518946647645,-64.33390808868408,0.001,44097,,
,,,45000,,,11.25631382780255,-64.82578903774045,0.001,44665,427.64313211711124,348.3
368,206.80326394,129.09,45243,252,179,10.891253068993654,-64.73085337758853,0.001,44966,,
,,,46000,,,9.773008863131205,-65.10806933316317,0.001,45522,470.15000148452816,400.8
372,215.32116241,138.87,46719,261,178,10.408026798725128,-65.43133241271973,0.001,46522,,
,,,47000,,,11.060789726748325,-65.50558303833007,0.001,46623,327.91932169795035,229.5
,,,48000,,,10.563111377276963,-66.99911139351981,0.001,47762,403.8227961253375,307.1
,,,49000,,,9.329566546440125,-66.81585182952881,0.001,48762,289.0589783549309,172.0
376,233.48872547000002,158.3,49022,275,178,,,,,,
,,,50000,,,10.917371263023185,-67.57974788120815,0.001,49361,403.67771484655094,322.1
380,244.34332216999996,170.54,50664,285,177,9.316760179758072,-67.61414653015137,0.001,50361,,
,,,51000,,,10.907858184814453,-68.7496090843564,0.001,50882,263.11968235373496,146.9
384,247.05756361,172.68,51275,290,176,8.353087523324149,-68.2882835125101,0.001,51057,,
388,249.34846725,174.62,51877,293,176,9.717353125141091,-68.8068405046855,0.001,51662,,
,,,52000,,,8.906180353725658,-68.61583114882647,0.001,51781,255.5946229338646,139.5
392,251.69405767999996,176.52,52459,297,176,9.254537965677962,-68.91480269613145,0.001,52230,,
,,,53000,,,9.541560900551932,-69.53682916814631,0.001,52684,274.13826943039896,158.7
396,255.77915652,179.63,53170,301,176,8.548982162060945,-69.63161398846171,0.001,52914,,
400,258.71652761,181.94,53759,303,176,9.256952848742085,-69.88585521013309,0.001,53524,,
,,,54000,,,8.416208787397904,-69.71856281492445,0.001,53806,257.99192418977617,139.5
404,261.43653967,182.97,54285,306,176,8.10960714241554,-70.20444086153213,0.001,54068,,
408,264.89218148,184.51,54778,308,177,8.915417900452248,-70.8064704308143,0.001,54535,,
,,,55000,,,8.52865503407732,-70.32326468938514,0.001,54840,243.14190292656423,127.9
412,270.02112704,186.9,55322,312,177,8.810543464762825,-70.85184138161796,0.001,55100,,
416,272.05675791000004,188.14,55821,314,177,8.897703934382726,-71.28999242648273,0.001,55605,,
,,,56000,,,8.20568439383912,-71.44062834900696,0.001,55878,253.85282356441022,137.1
420,271.15510343,187.78,56309,317,177,8.798071593654399,-70.91725890490474,0.001,56104,,
424,273.1288909,189.57,56875,319,178,8.406723615285513,-71.40449920860496,0.001,56605,,
,,,57000,,,8.880094177421482,-71.46752377214104,0.001,56779,245.6419243812561,145.1
428,273.89276199000005,190.06,57451,322,178,8.295975980967501,-72.66339078156844,0.001,57200,,
,,,58000,,,8.412788914271763,-72.23333696885543,0.001,57740,318.30613300949335,181.1
432,276.06311714,191.16,58136,326,178,8.321585930529094,-72.25135367257255,0.001,57908,,
436,278.71416057000005,191.63,58661,328,178,9.373227778603049,-71.92417268192067,0.001,58440,,
,,,59000,,,9.090652281238187,-72.42600397909841,0.001,58840,269.6142402410507,143.6
440,283.51405603,193.77,59281,332,178,9.211990821929206,-72.98801149640765,0.001,59008,,
444,282.61132911,192.38,59795,335,178,8.183654550995145,-73.54672976902553,0.001,59559,,
,,,60000,,,9.763010025024414,-72.91480048228118,0.001,59817,257.61351613998414,135.1
448,285.13172593,192.32,60314,339,177,8.756280382170932,-73.2523958610766,0.001,60076,,
452,286.74907172,192.99,60956,342,178,8.443391312000363,-73.53524975443996,0.001,60706,,
,,,61000,,,8.949524706060236,-72.9354235166079,0.001,60860,288.44305247664454,152.5
456,292.48449820999997,193.57,61497,346,177,8.15826263692644,-73.70278814103868,0.001,61278,,
,,,62000,,,8.340953184025627,-73.03135803767613,0.001,61798,279.07738336180336,164.8
460,295.79188450000004,192.53,62058,350,177,,,,,,
464,288.74975040000004,181.04,62546,353,177,7.969713958826932,-73.93563854333127,0.001,62332,,
,,,63000,,,7.5386986455252005,-74.47187308377998,0.001,62867,264.61480793952944,148.1
468,291.49659104,179.03,63146,357,176,,,,,,
472,284.03852528999994,169.67,63686,360,176,7.922084381861716,-73.7137209892273,0.001,63455,,
,,,64000,,,8.26438585478684,-73.92332225375705,0.001,63735,315.0108033746481,170.4
476,273.00053344,153.86,64408,365,176,8.115992420124558,-74.18056531222362,0.001,64129,,
,,,65000,,,7.24419021258389,-74.03940167146571,0.001,64811,261.42153454422953,140.6
480,265.92457814,143.93,65057,369,175,,,,,,
484,268.12526941000004,144.69,65744,372,176,7.57422148904135,-74.48600281116575,0.001,65511,,
,,,66000,,,7.6607135768248655,-74.43661605977566,0.001,65862,248.76154456734656,133.6
488,269.28541204,145.09,66386,376,176,7.222736050212194,-75.04307083856492,0.001,66146,,
,,,67000,,,7.744887698296062,-75.13006180323912,0.001,66757,324.6738338857889,186.3
492,270.8120671,145.52,67011,380,175,,,,,,
496,274.43599601,145.63,67733,384,176,7.706787541786336,-75.111149634844,0.001,67474,,
,,,68000,,,8.474029289592396,-74.82033400937735,0.001,67802,435.36117771565915,208.1
500,280.33044887999995,147.01,68460,388,176,8.713693156171201,-75.50947372436524,0.001,68173,,
,,,69000,,,7.53827781251023,-76.28381779988607,0.001,68814,513.4286192536354,264.3
504,290.4722239,152.0,69485,393,176,8.996306393244495,-75.72152716960382,0.001,69033,,
,,,70000,,,8.660254234180115,-76.21702570348353,0.001,69674,788.1415148450062,457.3
508,307.90308447,161.13,70891,401,176,8.415062843485082,-76.49466992100925,0.001,70487,,
,,,71000,,,8.648606912656264,-76.92470887419465,0.001,70795,416.8234685122967,236.7
,,,72000,,,9.213528083430397,-77.48669511300547,0.001,71634,743.777526152134,405.6
512,317.74056561,167.53,72075,411,175,,,,,,
,,,73000,,,9.399522474442405,-78.14233273365458,0.001,72588,570.6428765416146,336.1
,,,74000,,,9.271555857692691,-79.037462248219,0.001,73866,864.1056325525045,468.8
516,345.8210010800001,186.27,74448,426,174,,,,,,
,,,75000,,,10.31660035594565,-79.43422173672035,0.001,74818,575.0099597796798,321.1
520,354.50931957,191.4,75449,435,173,9.941460904960861,-79.53930371678518,0.001,75152,,
,,,76000,,,9.603462672777207,-79.94406861144226,0.001,75660,650.9217300109565,365.4
524,370.19041269,200.67,76942,445,172,9.43311848511567,-79.82343763220611,0.001,76483,,
,,,77000,,,9.910738455034156,-80.31245900248433,0.001,76846,331.1371778190136,200.1
,,,78000,,,9.662221591575895,-80.69128890127506,0.001,77673,740.2218156814575,393.2
528,381.28609875,207.87,78238,455,171,9.754544471482099,-80.63033444172628,0.001,77968,,
,,,79000,,,9.615685986767849,-80.9846155903127,0.001,78543,470.69532991051676,246.3
532,387.18361014000004,214.23,79559,461,172,9.442530922517031,-81.18478436279297,0.001,79042,,
,,,80000,,,9.68361788351559,-81.09848274305028,0.001,79856,418.4603463292122,229.5
536,389.93849493999994,217.39,80400,467,172,10.339928946306001,-81.2394668444068,0.001,80083,,
,,,81000,,,9.415616678960115,-81.73714828491211,0.001,80613,428.25630962252615,243.1
540,405.09174065999997,225.31,81812,474,172,9.944644832611084,-81.65656689413233,0.001,81412,,
,,,82000,,,9.60462096687797,-81.5843778798278,0.001,81859,322.8494331300259,216.3
544,407.86196185999995,228.26,82621,479,172,9.802896227431201,-81.7762339522199,0.001,82375,,
,,,83000,,,9.112774807789604,-82.4357567218819,0.001,82722,357.7372717857361,195.4
548,411.26223752,231.89,83503,484,172,9.200133442878723,-82.39723868736854,0.001,83205,,
,,,84000,,,11.347577586428809,-82.3491936316857,0.001,83899,280.55636248588564,183.5
552,409.10296435,231.8,84136,488,172,,,,,,
556,407.82124497999996,232.15,84712,491,172,9.551707239916725,-82.12096316572548,0.001,84482,,
,,,85000,,,10.04463039450094,-82.35542495936564,0.001,84763,262.8461391925812,155.5
560,410.9138382899999,234.54,85512,496,172,9.597284644300288,-82.57739202325995,0.001,85188,,
,,,86000,,,9.943379211425782,-82.6257553100586,0.001,85816,341.3796121478081,177.6
564,414.36523401,236.83,86229,501,171,10.058327441804865,-83.53724979014879,0.001,85994,,
568,415.38494865,237.3,86876,504,172,10.041954540944362,-83.27442454243754,0.001,86640,,
,,,87000,,,9.896587545531137,-83.09685985020229,0.001,86780,415.9119579911232,232.2
572,423.8401107999999,241.76,87862,511,171,10.667160137494404,-83.21779810587564,0.001,87533,,
,,,88000,,,9.86516513128649,-83.08825181488298,0.001,87766,606.1526511013508,294.8
576,430.84153982000004,244.41,88849,518,171,10.189801624229363,-83.78025467331345,0.001,88509,,
,,,89000,,,9.975524894526748,-83.17878967035013,0.001,88753,424.34996324181554,230.4
580,436.30267263,246.97,89754,523,171,10.23003547767113,-83.57844398761618,0.001,89450,,
,,,90000,,,10.356661613480451,-83.60819806890973,0.001,89895,435.8563035547733,238.5
584,441.81906490000006,249.76,90720,530,170,10.902382875743665,-83.79624728248233,0.001,90406,,
,,,91000,,,10.322239449264806,-83.98008616036232,0.001,90624,553.8884530007839,260.0
588,451.6777442799999,253.63,91749,537,170,10.209831319871496,-84.67559445490602,0.001,91413,,
,,,92000,,,10.494480685393016,-84.26055215199789,0.001,91653,592.377824624395,342.3
592,466.34176529,259.18,92929,545,170,10.72884066177137,-84.19895842581084,0.001,92526,,
,,,93000,,,11.147082220071303,-84.52924197327857,0.001,92833,465.1973000194877,268.8
,,,94000,,,11.480930062482983,-84.14492670694987,0.001,93297,989.0078756363364,455.7
596,481.7877512900001,266.54,94387,558,168,10.326112335947972,-84.25906160142686,0.001,93944,,
,,,95000,,,10.738528633539655,-84.44089869271338,0.001,94743,657.0225709080696,281.6
600,497.7269286,273.91,95851,567,168,11.151380577287474,-85.42097665213205,0.001,95447,,
,,,96000,,,11.429813993441595,-85.21464117471274,0.001,95755,779.9902693646261,356.5
,,,97000,,,11.187977064694607,-85.39610112508139,0.001,96743,611.1471570104361,287.9
604,502.0616957799999,276.35,97120,578,167,,,,,,
,,,98000,,,11.355074340350008,-85.901487820769,0.001,97875,650.2390824781905,314.2
608,506.87710556999997,277.28,98619,587,167,11.1324062119139,-85.93297398344,0.001,98251,,
,,,99000,,,11.343898097375282,-86.07266636898643,0.001,98789,846.8343487260863,389.6
,,,100000,,,10.737185580443143,-85.85914322425579,0.001,99755,669.3538258374203,414.6
612,511.39746371,280.27,100102,599,166,,,,,,
,,,101000,,,10.975816276047256,-85.77855173746745,0.001,100097,1040.9802279576659,547.6
616,502.73733824000004,275.17,101965,611,166,10.595110757909593,-86.48057204798648,0.001,101400,,
,,,102000,,,11.576181870279536,-86.720094534067,0.001,101869,576.4854787227232,349.4
,,,103000,,,10.277442809275664,-87.25416757334834,0.001,102774,140.134248439956,218.6
620,507.4606104,277.43,103192,622,165,,,,,,
,,,104000,,,11.770926264720874,-87.340281816869,0.001,103709,501.1075152516365,272.4
,,,105000,,,12.15638957304113,-87.04796792794993,0.001,104210,542.4214302314679,437.6
624,500.34610003,282.08,105150,633,166,,,,,,
,,,106000,,,11.69504313520206,-87.59385447666563,0.001,105519,1108.3820523333502,732.8
,,,107000,,,12.2476006317762,-88.322933969934,0.001,106658,818.6846378067742,571.7
628,507.01937104000007,288.59,107097,653,163,,,,,,
,,,108000,,,11.751425991887631,-88.20806285763575,0.001,107484,1656.0158721821383,894.1
,,,109000,,,12.418132746163668,-88.11568999958929,0.001,108614,555.8002176517563,368.7
632,525.4404604299999,301.51,109710,672,163,,,,,,
,,,110000,,,11.95472655725479,-88.53524890136718,0.001,109614,658.3589289587748,481.8
,,,111000,,,12.245150172627056,-88.87594921789437,0.001,110043,1172.2319101392757,660.7
,,,112000,,,12.145571600797489,-89.32679995974979,0.001,111264,790.7464110530448,595.4
636,547.6826503999999,316.68,112068,693,161,,,,,,
,,,113000,,,12.611918794046534,-89.177415602278,0.001,112820,920.5048175050179,432.2
640,541.76183812,314.82,113294,702,161,,,,,,
,,,114000,,,12.144612245781477,-89.88917307890662,0.001,113714,856.0199729260057,514.3
,,,115000,,,12.639573859508475,-90.12180423078865,0.001,114198,1725.8992102921009,880.2
644,569.20279936,326.73,115294,717,160,,,,,,
,,,116000,,,12.222332565546916,-90.46789324725115,0.001,115839,591.2223518966784,269.3
648,584.91418399,329.77,116480,728,159,13.01132047832205,-90.91443771854523,0.001,116148,,
,,,117000,,,12.427253209514383,-90.32660712724851,0.001,116708,675.1122884869576,289.4
,,,118000,,,12.346539265176524,-91.32552275546762,0.001,117053,1256.2688814169378,647.7
652,615.5530793800001,342.71,118407,742,159,12.446734221696854,-91.22944047546386,0.001,118053,,
,,,119000,,,12.962255953725721,-91.28696045571185,0.001,118780,594.3696636021137,233.9
656,637.90616767,350.36,119748,748,159,12.257998767731682,-91.53078378082081,0.001,119261,,
,,,120000,,,12.151083792566949,-92.2212083388348,0.001,119652,810.9397307276726,319.3
,,,121000,,,12.710406713343378,-91.79066916874477,0.001,120368,2028.7739198803902,957.5
660,672.3509660599998,363.84,121896,764,159,12.253580016613007,-92.46203996276856,0.001,121368,,
,,,122000,,,11.414860220970931,-92.42567136552599,0.001,121800,914.9286009751377,598.6
,,,123000,,,12.415165487504163,-92.75364377857309,0.001,122831,1452.0484990837983,726.9
,,,124000,,,12.24254264974594,-93.39919537353515,0.001,123831,1158.172413545847,556.3
664,711.3303362800001,383.57,124586,784,158,,,,,,
,,,125000,,,11.43946653715572,-94.21283655581267,0.001,124812,1702.565726927854,888.5
,,,126000,,,11.67852652311325,-93.85340194702148,0.001,125812,1405.1153062642552,650.9
,,,127000,,,12.152776828793247,-94.65146060195266,0.001,126230,1282.9670795708894,637.7
668,754.69760866,404.5,127326,807,157,,,,,,
,,,128000,,,11.663076550006867,-94.81380177307129,0.001,127230,1153.042764891492,675.7
,,,129000,,,12.033370803554732,-94.56627608790542,0.001,128866,1537.9543427184224,1000.0
672,777.63260321,421.0,129962,828,156,,,,,,
,,,130000,,,12.488638738155364,-95.24124758911132,0.001,129866,1621.329842311144,1000.0
,,,131000,,,12.464531806468964,-95.11836860656739,0.001,130866,1806.2507813453674,1000.0
,,,132000,,,11.700412120342255,-95.66167456054687,0.001,131866,1486.479648311343,956.2
,,,133000,,,11.711791808605193,-95.93563973999024,0.001,132866,1524.195703291893,633.8
676,819.97882524,446.3,133479,870,153,,,,,,
,,,134000,,,11.55458497908867,-96.57095703598141,0.001,133383,1604.7809127433225,942.1
,,,135000,,,11.57573854279702,-96.9812758616912,0.001,134772,973.9800898492337,381.0
,,,136000,,,11.458513615495068,-97.09828686040673,0.001,135126,1828.5831873580814,789.1
680,860.9018379999999,464.68,136222,896,152,,,,,,
,,,137000,,,11.434425487518311,-97.41140110607454,0.001,136501,1886.0993130892516,1000.0
,,,138000,,,11.838060176849366,-98.14091021728515,0.001,137501,1944.758304048702,956.2
684,896.7699317800001,478.34,138554,924,149,12.220593469346396,-98.3439698050643,0.001,138122,,
,,,139000,,,12.270486379778662,-98.88525856372922,0.001,138802,803.9022321969271,318.6
688,904.1479958299999,479.99,139748,932,149,12.142366410796544,-98.85331150270858,0.001,139451,,
,,,140000,,,12.093557578414234,-98.91097327506188,0.001,139652,762.8624719560146,304.6
,,,141000,,,13.843604440782585,-98.8668987049776,0.001,140623,1403.3540826734156,576.3
692,909.11697094,482.44,141173,944,149,,,,,,
,,,142000,,,13.293778442818185,-99.64397015778914,0.001,141643,689.1849461361766,287.8
696,905.9167060800002,479.13,142300,952,149,12.661271332845994,-99.40551124735082,0.001,141924,,
,,,143000,,,12.615827685641989,-100.35825997210563,0.001,142901,951.367951348424,375.6
700,911.8993013299998,478.87,143738,961,149,13.445337698088219,-100.48280748530249,0.001,143299,,
