rollout/ep_rew_mean,time/total_timesteps,time/episodes,time/fps,rollout/ep_len_mean,time/time_elapsed,train/critic_loss,train/n_updates,train/actor_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward
40.2772425,121,4,1696,30.25,0,,,,,,
23.110426,149,8,310,18.625,0,0.04385730517762048,52,-1.5530434250831604,0.001,,
17.37584325,177,12,244,14.75,0,0.03478626215032169,80,-1.5738987922668457,0.001,,
14.4975090625,205,16,210,12.8125,0,0.039955123992902894,108,-1.6102609932422638,0.001,,
12.77477,233,20,192,11.65,1,0.04189823967005525,136,-1.6153248250484467,0.001,,
11.631053916666668,261,24,179,10.875,1,0.03765314764210156,164,-1.6616674959659576,0.001,,
14.328872714285717,334,28,170,11.928571428571429,1,0.05749507118826327,222,-1.952074021100998,0.001,,
17.4759509375,424,32,152,13.25,2,0.06359941569035468,313,-2.421359517357566,0.001,,
19.84387522222222,512,36,143,14.222222222222221,3,0.09133261984044855,400,-2.868467179211703,0.001,,
21.724428324999998,600,40,138,15.0,4,0.14542440003292126,488,-3.191497325897217,0.001,,
23.2000735,686,44,135,15.590909090909092,5,0.1603150868957693,574,-3.5481002764268355,0.001,,
24.490948229166662,774,48,136,16.125,5,0.19102989103306423,662,-3.9041095863689077,0.001,,
25.567970999999996,861,52,133,16.557692307692307,6,0.17044273408299143,749,-4.255211353302002,0.001,,
26.453209999999995,947,56,131,16.910714285714285,7,0.20999378710985184,835,-4.565112634138628,0.001,,
,1000,,,,,0.18427761948921464,900,-4.89030746980147,0.001,22.1,38.893453049659726
27.291958683333334,1036,60,124,17.266666666666666,8,0.16983407687233842,923,-4.881095149300315,0.001,,
28.0199679375,1125,64,123,17.578125,9,0.1876321101318235,1013,-5.16389781778509,0.001,,
28.64808955882353,1213,68,122,17.83823529411765,9,0.1778119888833978,1102,-5.538007736206055,0.001,,
29.23503569444444,1302,72,121,18.083333333333332,10,0.1708210843869231,1190,-5.944124741987749,0.001,,
29.741574894736836,1390,76,121,18.289473684210527,11,0.20851068368012254,1278,-6.22553183815696,0.001,,
30.18758775,1478,80,120,18.475,12,0.13214896653186192,1366,-6.720709974115545,0.001,,
30.593840690476185,1566,84,120,18.642857142857142,12,0.19355853242070778,1454,-6.8711167971293134,0.001,,
30.180292477272726,1627,88,120,18.488636363636363,13,1.020948201417923,1529,-7.908357262611389,0.001,,
29.0349625326087,1664,92,121,18.08695652173913,13,0.35744472295045854,1564,-8.124461555480957,0.001,,
27.986716927083336,1701,96,122,17.71875,13,0.3061690943108665,1602,-8.162797927856445,0.001,,
27.01259603,1737,100,122,17.37,14,0.26246511439482373,1638,-8.22552433013916,0.001,,
25.4213391,1796,104,122,16.75,14,0.9351863457876093,1688,-8.701994895935059,0.001,,
25.127899490000004,1868,108,123,17.19,15,1.6016694207986195,1760,-9.143341700236002,0.001,,
24.849513109999997,1938,112,123,17.61,15,2.0052176503574146,1831,-9.504682779312134,0.001,,
,2000,,,,,2.1962531440787845,1901,-9.606842146979439,0.001,17.9,-1.3195459082722665
24.555776690000002,2009,116,121,18.04,16,,,,,,
24.26152288999999,2080,120,121,18.47,17,1.9958880263216354,1972,-9.998081631130642,0.001,,
23.96408694,2152,124,122,18.91,17,2.4628962212138705,2044,-10.075641102261013,0.001,,
22.690432939999997,2223,128,122,18.89,18,1.7338223275211122,2115,-10.705112139383951,0.001,,
21.059420250000002,2294,132,122,18.7,18,2.383383297257953,2187,-10.834155506557888,0.001,,
19.448228660000005,2365,136,121,18.53,19,2.4329028560055628,2257,-11.017519527011448,0.001,,
17.8382726,2437,140,121,18.37,20,2.044642471604877,2329,-11.444338692559135,0.001,,
16.269233259999996,2509,144,121,18.23,20,2.7416787015067206,2401,-11.247902764214409,0.001,,
14.669065110000004,2580,148,121,18.06,21,2.794917173245374,2472,-11.171144379509819,0.001,,
13.073873620000002,2651,152,121,17.9,21,2.630790622697936,2543,-11.257420116000706,0.001,,
11.501995110000003,2723,156,120,17.76,22,2.2028445419338016,2615,-10.993934949239096,0.001,,
9.888296080000002,2795,160,120,17.59,23,2.717745062377718,2687,-11.723755836486816,0.001,,
8.273623710000003,2867,164,119,17.42,23,2.0733439558082156,2759,-11.606917063395182,0.001,,
6.67145723,2939,168,119,17.26,24,2.623689797189501,2831,-11.746773825751411,0.001,,
,3000,,,,,3.002900376039393,2901,-11.505249857902527,0.001,17.9,-1.3098662808537482
5.050861819999999,3009,172,118,17.07,25,,,,,,
3.4472713899999996,3081,176,118,16.91,26,2.5805867860714593,2973,-11.749261008368599,0.001,,
1.83631374,3153,180,118,16.75,26,3.379148018029001,3045,-11.663469420539009,0.001,,
0.22698023000000003,3225,184,118,16.59,27,2.8516064832607904,3117,-11.637515174018013,0.001,,
-0.68923597,3297,188,118,16.7,27,2.1855862273110285,3189,-11.62058522966173,0.001,,
-0.90132754,3368,192,118,17.04,28,3.5031560273731457,3260,-11.591097937689888,0.001,,
-1.1014975900000001,3439,196,118,17.38,29,4.562799698776669,3331,-11.642356660630968,0.001,,
-1.3039996700000003,3510,200,118,17.73,29,3.414917113052474,3402,-11.154598024156359,0.001,,
-1.3806957400000002,3582,204,117,17.86,30,2.439091538389524,3474,-11.08014890882704,0.001,,
-1.37537657,3653,208,117,17.85,30,3.8037086957030826,3546,-11.246808793809679,0.001,,
-1.3915046600000003,3725,212,117,17.87,31,2.3090587142441006,3617,-11.359877056545681,0.001,,
-1.37825052,3795,216,117,17.86,32,2.2852529601918325,3688,-10.567207760281033,0.001,,
-1.36960566,3865,220,117,17.85,32,2.3495209707933316,3757,-10.206104397773743,0.001,,
-1.3675663200000003,3937,224,117,17.85,33,2.5559392985370426,3829,-10.744597223069933,0.001,,
,4000,,,,,2.397293077574836,3901,-10.376072459750706,0.001,17.9,-1.3135608218610286
-1.3761493299999998,4009,228,116,17.86,34,,,,,,
-1.3739582199999998,4079,232,116,17.85,34,3.366685817639033,3972,-10.605381541781956,0.001,,
-1.3758383699999996,4151,236,116,17.86,35,3.213434123330646,4043,-10.072169515821669,0.001,,
-1.37409561,4223,240,116,17.86,36,2.085681868924035,4115,-10.16027439965142,0.001,,
-1.3710817,4294,244,116,17.85,36,2.4275452196598053,4186,-9.21887853410509,0.001,,
-1.3823496499999999,4366,248,116,17.86,37,3.111605279975467,4258,-9.728694491916233,0.001,,
-0.9774283300000002,4442,252,116,17.91,38,1.7663819508420096,4330,-9.806777954101562,0.001,,
0.64494089,4532,256,116,18.09,38,4.087718416344035,4420,-10.119868538596414,0.001,,
2.24366071,4621,260,116,18.26,39,5.285569916600767,4509,-10.403965950012207,0.001,,
3.8653458599999992,4711,264,116,18.44,40,3.8415490466615427,4599,-9.86986203627153,0.001,,
5.477805739999999,4800,268,116,18.61,41,4.69244769486514,4687,-10.742804093794389,0.001,,
7.045273319999999,4887,272,116,18.78,41,3.0878734248025075,4775,-11.411519241333007,0.001,,
8.667504889999998,4977,276,116,18.96,42,3.2136312619499536,4865,-10.96455868807706,0.001,,
,5000,,,,,2.6439157263799147,4887,-11.001241423866965,0.001,22.2,38.80485452413559
10.28466602,5066,280,115,19.13,43,3.462677451697263,4954,-10.852340524846857,0.001,,
11.89270951,5154,284,115,19.29,44,2.0670743611725895,5042,-11.177763678810813,0.001,,
13.54491729,5246,288,115,19.49,45,2.952123654925305,5133,-11.968587962063877,0.001,,
15.12740812,5333,292,115,19.65,46,2.1664774928774153,5220,-12.014831629666416,0.001,,
16.71785667,5422,296,115,19.83,46,1.958734617346809,5310,-11.686987616799094,0.001,,
18.342244329999996,5512,300,115,20.02,47,2.0379793007265437,5400,-12.900009155273438,0.001,,
19.968221509999996,5602,304,115,20.2,48,2.297484041614966,5489,-12.53154269131747,0.001,,
21.56704583,5691,308,115,20.38,49,1.7359992428259416,5578,-13.050068421797318,0.001,,
23.146524970000005,5778,312,115,20.53,49,1.7654550671577454,5666,-11.882581624117764,0.001,,
24.719159459999997,5865,316,115,20.7,50,2.64767685668035,5753,-12.6164513501254,0.001,,
26.328629460000002,5954,320,115,20.89,51,2.6968768374486403,5842,-13.445575107227672,0.001,,
,6000,,,,,2.301516141403805,5908,-13.592364484613592,0.001,22.2,38.80487412214279
27.94430159,6043,324,115,21.06,52,1.7220364303692528,5931,-12.04969614202326,0.001,,
29.54433236000001,6131,328,115,21.22,53,2.0431872348893774,6018,-13.018592921170322,0.001,,
31.149805540000006,6220,332,115,21.41,54,2.225659589875828,6108,-13.097108320756393,0.001,,
32.77679043,6310,336,115,21.59,54,1.685828523202376,6197,-13.679175810380416,0.001,,
34.37157071000001,6397,340,115,21.74,55,0.8722243742509321,6285,-13.17144099148837,0.001,,
