time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/fps,train/critic_loss,train/actor_loss,train/learning_rate,train/n_updates,eval/mean_reward,eval/mean_ep_length
92,134.08017340217393,103.41304347826087,9514,52,180,0.6015633645960513,-22.4620382084566,0.001,9263,,
,,,10000,,,0.6780001091175392,-23.7492673266065,0.001,9753,271.3073337733746,150.8
96,140.12059214583334,105.71875,10149,56,179,0.7892863837458333,-24.275405295101212,0.001,9914,,
100,145.18046146,107.36,10736,59,180,0.6725201454612758,-25.880610042148167,0.001,10502,,
,,,11000,,,0.6874629437923432,-26.88876684506734,0.001,10791,271.0158539354801,150.1
104,155.90306655,112.47,11323,64,175,0.6461272300922707,-27.43313496733365,0.001,11084,,
108,166.79686631999996,117.63,11908,67,176,0.6647595138185554,-28.785816616482204,0.001,11673,,
,,,12000,,,0.7080520105773005,-29.37930295238756,0.001,11818,270.09561122059824,149.8
112,178.37088980000001,121.97,12525,71,174,0.681095183809842,-30.578780360338165,0.001,12282,,
,,,13000,,,0.6903989057012853,-31.43247299194336,0.001,12870,270.81111003160476,150.4
116,189.50303569000005,125.19,13120,75,174,,,,,,
120,199.74988067999996,129.62,13740,77,176,0.8216794858376185,-33.11603459676107,0.001,13497,,
,,,14000,,,0.6524298460516211,-34.07342996989211,0.001,13796,270.4169034063816,150.6
124,209.33875994000002,134.1,14378,81,175,0.6775538381068937,-34.78734402778821,0.001,14116,,
,,,15000,,,0.6765157166268495,-35.92784445626395,0.001,14843,269.6233761012554,150.6
128,219.86916502999992,139.36,15092,87,173,,,,,,
132,229.13651980999998,143.31,15677,90,174,0.6949628287305435,-37.544038189782036,0.001,15445,,
,,,16000,,,0.674814774544089,-38.45206913477938,0.001,15899,269.03027136325835,150.3
136,238.53353006,147.42,16277,94,172,0.6283719165043699,-38.621890438927544,0.001,16043,,
140,247.92499623000003,151.51,16873,97,173,0.6775079931815465,-40.18146016438802,0.001,16626,,
,,,17000,,,0.6141081709580817,-40.45604842748397,0.001,16783,270.74958391189574,151.0
144,257.26843777,155.61,17471,101,172,0.7253916567409193,-40.96001082581359,0.001,17229,,
,,,18000,,,0.7033378446186093,-42.34532133290465,0.001,17824,262.9310551762581,145.3
148,266.60588563,159.59,18054,105,171,,,,,,
152,266.35009493,159.5,18643,107,173,0.676026164234935,-43.66527281867133,0.001,18382,,
,,,19000,,,0.9699911231725988,-43.96852074206715,0.001,18841,276.1502759754658,157.1
156,266.09265089,159.2,19241,111,173,0.8389604653458338,-44.425498137602936,0.001,18989,,
160,265.96409398000003,159.09,19944,114,174,0.9011439818180412,-45.58988354529863,0.001,19657,,
,,,20000,,,0.9046267883729209,-46.24131956004133,0.001,19854,293.75370673537253,174.0
164,272.02718555999996,161.05,20657,118,174,0.7736592231826349,-46.64913112466986,0.001,20375,,
,,,21000,,,0.79384598871808,-47.381506083924094,0.001,20729,289.52309703826904,169.0
168,278.8309449,160.89,21412,122,174,0.8685694534967585,-48.067601459782296,0.001,21115,,
,,,22000,,,0.7622002580120594,-49.014841490154026,0.001,21784,287.49030981063845,167.0
172,277.96487035000007,158.23,22030,126,174,,,,,,
176,276.71180347,157.08,22674,129,175,0.8429076122412892,-49.90770745277405,0.001,22454,,
,,,23000,,,0.9048253808702741,-50.858435016788846,0.001,22893,284.46348733305933,164.2
180,275.56916998,156.01,23287,134,172,0.7984947638416832,-51.06483472477306,0.001,23069,,
184,276.12957601999994,156.6,23968,137,174,0.9249711888177055,-51.75824988228934,0.001,23640,,
,,,24000,,,0.971465510605764,-52.17159034023766,0.001,23878,303.3988994240761,181.9
188,277.31449807,157.75,24687,141,174,0.9580537802116438,-52.6695029518821,0.001,24381,,
,,,25000,,,1.4019927807738273,-53.70542281933045,0.001,24775,309.01914969682696,185.3
192,279.19940383,159.51,25465,146,174,1.4358689991724973,-54.03969325575718,0.001,25133,,
,,,26000,,,2.7242766141046024,-55.43401125644116,0.001,25837,366.4942313459702,257.8
196,278.0763906199999,161.14,26263,151,172,2.5044962144667102,-55.86767040154873,0.001,25992,,
,,,27000,,,6.181358474169591,-59.349451153094954,0.001,26896,68.30761586014414,106.2
200,276.68844243,164.28,27164,156,173,,,,,,
204,269.74131662,163.81,27704,159,173,7.249099550039872,-60.81200242274016,0.001,27537,,
,,,28000,,,6.028746272508915,-61.35245066422682,0.001,27718,326.35875815083125,281.4
208,264.16549458000003,166.77,28585,164,173,6.4788431195907945,-61.69957993247292,0.001,28384,,
,,,29000,,,6.942674492872678,-61.873146350567154,0.001,28894,396.8746095299721,194.9
212,265.30956039,168.87,29412,169,173,7.004684708534031,-62.16653876348373,0.001,29112,,
,,,30000,,,7.353597419417423,-64.10708074984343,0.001,29904,366.8438879609108,198.3
216,270.02104185,170.86,30206,173,173,,,,,,
,,,31000,,,7.2643773497887025,-65.68026133416926,0.001,30740,84.9936117287667,229.5
220,269.31114938999997,173.59,31099,180,172,,,,,,
224,272.33977473000004,174.43,31821,183,173,7.829165735630074,-66.46736803921786,0.001,31561,,
,,,32000,,,7.596841611581691,-67.12380573048311,0.001,31731,363.8836662530899,201.8
228,273.99877963,174.83,32575,188,172,7.874829809501688,-67.74014132073584,0.001,32295,,
,,,33000,,,7.0606372283429515,-68.35163719800053,0.001,32856,349.3797643244267,197.5
232,276.15038984,176.48,33325,192,172,7.349591299727723,-68.44527154440408,0.001,33038,,
,,,34000,,,7.772541720842578,-69.3846433973804,0.001,33824,363.12387732863425,207.9
236,281.47512718999997,178.47,34124,197,172,,,,,,
,,,35000,,,7.443272325899694,-70.50248118809291,0.001,34873,309.27850527763366,186.3
240,283.13581396999996,184.46,35319,204,172,7.6693865119433795,-70.41444633318031,0.001,35056,,
,,,36000,,,9.536465996577416,-70.78716230981144,0.001,35635,85.3543812590884,208.5
244,287.64027150999993,189.31,36402,210,173,8.61133936344553,-71.08536184650578,0.001,35926,,
,,,37000,,,10.2259101692368,-72.21371228087182,0.001,36791,353.13699207529424,222.8
248,293.84840821,194.21,37475,216,173,9.399891246943714,-71.67205720381303,0.001,37010,,
,,,38000,,,10.321732705512655,-72.31754777068464,0.001,37871,290.4485162834288,199.3
252,294.83609977,199.02,38545,223,172,9.978307838846998,-72.25614277909442,0.001,38288,,
,,,39000,,,9.733913491493048,-72.29886078166071,0.001,38843,307.82190192742274,187.4
256,296.40948565,202.84,39525,230,171,10.534385739445394,-71.91684667075553,0.001,39252,,
,,,40000,,,10.226368520677704,-72.64293875153531,0.001,39794,346.7443340599537,191.0
260,298.09010981,203.67,40311,235,171,9.904149106570653,-72.19343543539242,0.001,39990,,
,,,41000,,,10.343555372354766,-72.7063351681358,0.001,40845,235.41338812182659,208.3
264,296.86948025999993,204.48,41105,241,170,,,,,,
,,,42000,,,10.92877226357856,-72.97413950381072,0.001,41731,360.39500123262405,240.8
268,299.38868139,207.04,42116,247,170,,,,,,
,,,43000,,,9.944118922507322,-72.79305232012713,0.001,42806,332.6369672834873,190.4
272,303.61969392,210.38,43068,253,169,,,,,,
276,307.29853439999994,212.08,43882,256,170,10.13433359783782,-73.4150737580799,0.001,43539,,
,,,44000,,,10.059992402909772,-73.2572547131636,0.001,43792,368.58117461502553,230.1
,,,45000,,,9.967296495615878,-72.9543978214264,0.001,44113,428.9007709622383,302.6
280,317.01495811,222.34,45521,267,169,9.651565052707744,-73.8378072668005,0.001,45274,,
,,,46000,,,10.349458118867592,-73.82602476232192,0.001,45754,392.81573450267314,238.2
284,317.90847457,222.94,46262,272,169,9.550138509710422,-73.80538474635074,0.001,45945,,
288,318.20196010999996,222.89,46976,275,170,9.685510996951173,-74.80257893880209,0.001,46701,,
,,,47000,,,10.15910016781575,-74.2510741859354,0.001,46886,336.28325825035574,200.1
,,,48000,,,10.031936868323081,-74.60298703977575,0.001,47650,449.22189539670944,262.3
292,322.90769855,226.92,48157,282,170,,,,,,
,,,49000,,,9.345385773811934,-74.8185653291218,0.001,48453,501.5921357691288,311.4
296,333.33764262000005,232.7,49533,291,169,9.817733016967773,-74.67954498291016,0.001,49182,,
,,,50000,,,9.99822681828549,-74.54040708741941,0.001,49728,367.86377170044,254.4
300,343.76710615999997,238.26,50990,299,170,9.642107032387463,-75.03669733716951,0.001,50551,,
,,,51000,,,9.369458259347518,-75.15187133789063,0.001,50900,356.6122253036359,297.1
,,,52000,,,9.475042750458453,-75.1213453630361,0.001,51387,520.1009953988599,445.3
,,,53000,,,9.453679376363754,-74.9551763305664,0.001,52387,537.8341744816862,454.5
304,367.90365907,258.2,53524,318,168,9.389841814623534,-75.20935026029261,0.001,53042,,
,,,54000,,,9.5677124004364,-75.4018681640625,0.001,53684,588.6555350293871,363.9
308,380.3358045299999,259.74,54559,325,167,9.707564596238175,-75.4167453176607,0.001,54161,,
,,,55000,,,9.520273437866798,-75.03214808872768,0.001,54893,193.2400489499734,229.0
312,379.5105665399999,262.65,55677,331,167,9.574374694797946,-75.9283437204885,0.001,55256,,
,,,56000,,,10.672051834803755,-75.45871209585539,0.001,55773,195.05138043255428,246.4
316,369.6911826100001,261.74,56380,337,167,9.08474796520915,-75.54820495901755,0.001,56151,,
,,,57000,,,9.412090695265567,-75.08283025568181,0.001,56757,327.28277846258135,239.6
320,375.56781118000004,262.1,57309,342,167,9.6305735736304,-75.29198814505962,0.001,57024,,
,,,58000,,,9.66753729970464,-75.42862409703872,0.001,57713,478.3081300205551,285.2
324,380.15276715,264.7,58291,348,167,9.31900038559471,-75.3910402570452,0.001,57922,,
,,,59000,,,9.385680617998593,-75.6047213775943,0.001,58873,398.91568769812585,213.5
328,383.03261081,265.81,59156,354,166,,,,,,
,,,60000,,,9.406328067520626,-76.21463040188627,0.001,59744,421.42844144105914,218.4
332,387.02656085,267.32,60057,360,166,,,,,,
336,387.59308833,267.48,60872,364,167,9.23509650377883,-75.81086534323151,0.001,60591,,
,,,61000,,,9.383070361551814,-75.98433176676433,0.001,60782,424.50625029206276,229.4
340,392.06814929000006,264.55,61774,369,167,9.354951934567813,-76.5217755416344,0.001,61464,,
,,,62000,,,9.5691028760404,-76.92735391733598,0.001,61880,443.71695455908775,215.9
344,394.1099437200001,262.26,62628,374,167,9.497332646783475,-77.05815394578782,0.001,62340,,
,,,63000,,,9.525016431538564,-77.0062177406167,0.001,62750,441.1170053899288,213.3
348,394.2011456400001,259.66,63441,379,167,9.230015026895623,-77.3586909702846,0.001,63144,,
,,,64000,,,8.571487820927223,-77.42428619693024,0.001,63761,442.87539261579514,215.8
352,399.44153362,257.1,64255,384,167,9.317791830729968,-77.17940079932119,0.001,63964,,
,,,65000,,,9.534655244479625,-77.98282309139476,0.001,64800,450.4536200761795,218.2
356,404.64145316,255.66,65091,389,167,,,,,,
360,408.2816024000001,256.72,65983,392,167,8.684030801326305,-78.4507099185978,0.001,65648,,
,,,66000,,,8.908594084759148,-78.6617974453285,0.001,65893,467.1483717441559,217.2
364,415.73693797,257.37,66842,398,167,8.988503740862082,-78.64874303565836,0.001,66554,,
,,,67000,,,9.213266711042385,-79.19578136097302,0.001,66752,452.84398208260535,253.7
368,418.21416727,256.36,67752,404,167,7.819313736583876,-79.60086192255434,0.001,67449,,
,,,68000,,,8.203730034716253,-79.32216466030228,0.001,67662,465.6518483221531,242.1
372,421.86318722,256.81,68749,411,166,8.069876038067713,-79.78368550426555,0.001,68450,,
,,,69000,,,8.626186331477735,-79.80456535969306,0.001,68877,567.0859009385109,254.7
376,427.18979621,257.83,69665,417,166,8.324440089782867,-79.86525348625561,0.001,69370,,
,,,70000,,,8.098024304938201,-80.35029873481163,0.001,69782,484.58181889653207,223.8
380,425.81058363999995,250.61,70582,423,166,8.332472169098734,-80.09511104551684,0.001,70283,,
,,,71000,,,8.323857574647176,-80.75189401571033,0.001,70699,471.7112616300583,214.7
384,431.87234689,251.78,71440,429,166,8.576794426396209,-80.28078503878612,0.001,71130,,
,,,72000,,,8.595808116075034,-80.5259850047459,0.001,71766,470.5186049878597,219.2
388,437.81536043,253.14,72290,435,166,8.496054541830922,-80.97685421214385,0.001,71970,,
,,,73000,,,8.414796913950896,-80.45851822529943,0.001,72831,481.2272352993488,226.2
392,444.50187639999996,251.99,73356,442,165,8.60294839908983,-80.57731323242187,0.001,73060,,
,,,74000,,,8.387597831375396,-80.98934214823954,0.001,73699,520.2076773881912,241.5
396,442.57337814,247.01,74234,448,165,8.189357593518878,-81.53849127533239,0.001,73917,,
,,,75000,,,8.158853882176864,-81.05885403827556,0.001,74819,482.5357001721859,233.0
400,441.49600883,241.4,75130,455,164,,,,,,
,,,76000,,,8.05259110994428,-81.41256827951592,0.001,75698,457.41035532355306,232.1
404,430.98291309,224.87,76011,461,164,,,,,,
408,431.6102400599999,223.2,76879,466,164,7.680029630661011,-81.84998862257281,0.001,76571,,
,,,77000,,,8.101700883392894,-81.9167385976249,0.001,76789,456.4214704632759,227.0
412,438.65216313999997,221.29,77806,472,164,8.16642060904827,-81.69785145879949,0.001,77469,,
,,,78000,,,7.997358445696503,-81.88697181209442,0.001,77716,457.3482714891434,225.3
416,451.7563789000001,223.39,78719,480,163,8.186595085392828,-82.8651554936948,0.001,78407,,
,,,79000,,,8.35867218537764,-81.84004577132296,0.001,78871,403.3774262189865,216.9
420,451.77980193999997,222.51,79560,487,163,8.403676610726576,-82.5682505094088,0.001,79301,,
,,,80000,,,8.025031598336106,-82.44598780640769,0.001,79688,506.7299993693829,260.6
424,449.80713754,221.08,80399,492,163,7.922448257365859,-81.93487135186253,0.001,80106,,
,,,81000,,,8.105771380312303,-80.96210300221162,0.001,80766,428.7102879166603,221.8
428,449.97481044,220.99,81255,497,163,8.418894234350173,-81.14431823383678,0.001,80943,,
,,,82000,,,8.398139159988474,-82.08926010131836,0.001,81907,597.1029622256756,268.6
432,453.34025859999997,221.84,82241,503,163,,,,,,
,,,83000,,,8.469962839008302,-81.76428920538851,0.001,82891,510.1437259018421,257.2
436,455.78445672000004,223.41,83213,508,163,,,,,,
,,,84000,,,8.431979044808282,-81.54231329723797,0.001,83900,525.805885475874,248.6
440,460.0449673,224.68,84242,515,163,,,,,,
,,,85000,,,8.305146642952911,-81.3348793471155,0.001,84872,504.02505829930305,241.0
444,462.51888506,225.79,85207,522,163,,,,,,
,,,86000,,,8.198742679971032,-81.46745524686925,0.001,85881,476.2758006095886,233.9
448,467.1192420500001,227.45,86186,528,162,,,,,,
,,,87000,,,8.452412575204796,-81.45922202707452,0.001,86815,454.4781480669975,224.2
452,469.33103524,228.66,87121,535,162,,,,,,
,,,88000,,,7.811749188660534,-81.29328301471213,0.001,87750,474.1981950342655,234.5
456,471.01050904999994,229.71,88062,542,162,,,,,,
460,471.98801582,229.58,88941,547,162,7.791533029685586,-81.09472539869405,0.001,88641,,
,,,89000,,,8.033129383268811,-81.36962512788318,0.001,88851,545.9082368314266,276.4
,,,90000,,,7.55658030198968,-81.02688087795092,0.001,89656,481.8760599255562,239.8
464,474.86928781,231.86,90028,557,161,,,,,,
,,,91000,,,7.312579516675536,-81.2029068108761,0.001,90740,468.4260595202446,254.6
468,477.25150125,233.21,91073,564,161,,,,,,
472,477.12876669999997,232.29,91978,568,161,7.594143385449872,-81.45203572148863,0.001,91668,,
,,,92000,,,7.449642350456932,-80.98865488225763,0.001,91888,439.69695529937746,226.6
476,476.10773262,232.9,92955,574,161,8.127235232738027,-81.27115570871453,0.001,92585,,
,,,93000,,,7.550146816458021,-81.67739339556013,0.001,92865,551.205635881424,257.9
480,475.91748546,232.94,93876,580,161,7.160237347107588,-81.14280042977168,0.001,93577,,
,,,94000,,,7.36752660650956,-81.36703709193638,0.001,93786,500.8776781320572,238.2
484,477.32689381999995,233.52,94792,585,161,7.025575735868314,-81.25790056689033,0.001,94468,,
,,,95000,,,7.627625810794341,-81.4830812633547,0.001,94702,505.1246452271938,240.1
488,481.52843279,235.08,95798,591,162,7.336781491362859,-81.43899748060439,0.001,95473,,
,,,96000,,,7.772636991866092,-81.06386346332097,0.001,95708,524.08848310709,254.4
492,476.95856405000006,233.62,96718,596,162,7.762653448810316,-81.2464055148038,0.001,96396,,
,,,97000,,,7.7067527978792105,-81.31261213110128,0.001,96846,486.87911596298215,236.6
496,479.58216032,234.96,97730,602,162,7.63456402657524,-81.6014293986521,0.001,97403,,
,,,98000,,,7.0937608003616335,-81.84884796142578,0.001,97860,470.69995495676994,235.8
500,479.5802071099999,234.88,98618,609,161,7.021528976457613,-81.85629609254029,0.001,98310,,
,,,99000,,,7.230321612887912,-81.5539996283395,0.001,98753,460.1120964944363,237.3
504,480.6772509699999,235.23,99534,615,161,6.882958997285002,-82.35293917448624,0.001,99216,,
,,,100000,,,6.905010567656879,-81.91534930262073,0.001,99892,483.5311375439167,232.8
508,481.68696191999993,235.76,100455,621,161,7.377622286123889,-81.32114165169853,0.001,100116,,
,,,101000,,,6.898825441818892,-81.88961607834389,0.001,100813,485.9760151326656,236.6
512,482.0197865100001,235.59,101365,628,161,6.796149563450384,-81.63995857958524,0.001,101024,,
,,,102000,,,6.902178920450664,-81.9643681238568,0.001,101804,469.355857604742,237.0
516,482.7160369199999,236.4,102359,634,161,7.1891641899531065,-81.62229731726268,0.001,102057,,
,,,103000,,,7.233171656384446,-81.4182497660319,0.001,102909,450.94072318673136,221.2
520,484.33288928999997,236.59,103219,639,161,,,,,,
,,,104000,,,7.06627121539343,-82.07367488316127,0.001,103772,464.7466991841793,216.0
524,485.9713238899999,236.64,104063,645,161,,,,,,
528,487.3339649099999,236.63,104918,649,161,6.779424955610369,-81.70873035368372,0.001,104632,,
,,,105000,,,6.839339879094338,-81.65678538108358,0.001,104828,452.88504431247713,220.3
532,485.10644106000007,235.36,105777,654,161,6.9095498096942904,-81.44301177978515,0.001,105459,,
,,,106000,,,6.5664228893461685,-81.82432287307013,0.001,105897,520.0035299420357,241.0
536,484.45469024,234.02,106615,661,161,6.744760355113242,-81.74283069428944,0.001,106311,,
,,,107000,,,7.082297591405494,-82.0646604021019,0.001,106739,512.4133374750614,239.7
540,482.34333172,232.74,107516,667,161,6.942338527585359,-81.93198635341885,0.001,107195,,
,,,108000,,,6.843409524899777,-82.00935114209896,0.001,107857,493.16394379734993,231.2
544,482.05046992999996,232.11,108418,673,160,6.912407271564007,-82.48741231645856,0.001,108081,,
,,,109000,,,6.63046226480082,-81.83858326503209,0.001,108760,524.0050376653671,236.5
548,479.56825551,231.23,109309,680,160,6.46277924411553,-82.49803514717038,0.001,109002,,
,,,110000,,,6.636138988979932,-82.2893267664416,0.001,109882,525.8765420675278,239.9
552,481.35971384,231.31,110252,686,160,,,,,,
,,,111000,,,6.115268481296042,-82.90687534498132,0.001,110876,508.32143711447713,235.2
556,482.6804690199999,231.49,111211,692,160,,,,,,
,,,112000,,,6.5968325633323515,-82.90392605933917,0.001,111724,467.3151914894581,227.7
560,488.04023899999993,233.71,112312,700,160,6.9203482590388,-82.97527989170007,0.001,111953,,
,,,113000,,,6.191366522524838,-83.7000474749871,0.001,112903,491.76256930828094,234.4
564,486.83881646000003,231.94,113222,706,160,,,,,,
,,,114000,,,6.488368439362039,-83.20223315695058,0.001,113886,569.6793468177318,273.8
568,487.88488103999987,232.31,114304,713,160,,,,,,
,,,115000,,,6.242203675702805,-83.33931270398591,0.001,114754,476.25337224602697,236.1
572,490.2009800799999,233.27,115305,721,159,6.097548820512712,-83.11770808589351,0.001,114977,,
,,,116000,,,6.212048057099463,-84.11676291699679,0.001,115639,506.3096109211445,254.7
576,489.55066592,232.41,116196,727,159,5.998898399435656,-83.79511096323137,0.001,115916,,
,,,117000,,,6.096735459948898,-83.64601464227799,0.001,116811,534.7379405856133,245.0
580,490.53204486999994,232.46,117122,734,159,,,,,,
,,,118000,,,6.317108967724969,-84.08143647778935,0.001,117738,656.1326821088791,280.6
584,493.22217357,233.39,118131,741,159,,,,,,
,,,119000,,,6.017163383074044,-84.61552694021178,0.001,118765,538.3504999995232,255.7
588,491.09488230999995,232.87,119085,749,158,,,,,,
,,,120000,,,6.406080347735707,-84.43780697458159,0.001,119731,627.9239106118679,296.8
592,492.29280020000004,233.48,120066,756,158,,,,,,
,,,121000,,,6.060714893661469,-84.89832786499984,0.001,120806,526.5854514479637,253.3
596,494.17876068,234.43,121173,762,158,,,,,,
,,,122000,,,5.9317449443745165,-84.36611320033218,0.001,121839,558.844331908226,258.8
600,497.70857441999993,235.69,122187,769,158,,,,,,
,,,123000,,,6.399442789984531,-84.83172125894515,0.001,122876,518.6032835483551,273.1
604,502.12585898000003,236.93,123227,775,158,,,,,,
,,,124000,,,5.892209177257634,-84.80083741260177,0.001,123843,494.13239262104037,236.3
608,504.10757481,237.29,124184,781,158,,,,,,
,,,125000,,,5.99325125901274,-84.80266358131585,0.001,124826,536.9314031064511,260.8
612,506.4572887599999,238.13,125178,787,158,,,,,,
,,,126000,,,5.896200459669618,-84.97545410605038,0.001,125660,526.3403146386147,262.1
616,508.5521454400001,239.11,126270,793,159,6.1989492104035016,-85.31401002869126,0.001,125918,,
,,,127000,,,6.017501459605452,-85.46585591634114,0.001,126694,583.6287693023681,271.0
620,511.58168946999996,240.69,127288,800,159,6.0421558721235185,-85.45863686468368,0.001,126961,,
,,,128000,,,6.047017119674065,-85.09538895521706,0.001,127691,536.5141852259636,248.8
624,515.1337616599999,242.3,128293,806,159,6.031478268627063,-85.22646278558776,0.001,127948,,
,,,129000,,,6.038025696096022,-85.97627006493178,0.001,128861,589.543551248312,269.4
628,521.8734359700001,245.29,129447,813,159,6.1077790150275595,-85.64823408860427,0.001,129121,,
,,,130000,,,5.844155420150075,-85.41935627801078,0.001,129832,496.33520795106887,238.0
632,524.0633050399999,246.45,130422,819,159,6.168223900490619,-86.28100220769899,0.001,130067,,
,,,131000,,,5.928005820387727,-85.906273779468,0.001,130761,477.7105816841125,238.5
636,533.9035341900001,252.12,131827,827,159,5.953298566438598,-86.02632841995458,0.001,131448,,
,,,132000,,,6.180448017318356,-86.1574068069458,0.001,131737,539.1367703855037,254.6
640,534.3621931399999,253.07,132823,833,159,6.004437710672216,-86.2772294465486,0.001,132465,,
,,,133000,,,5.7492722370731295,-86.78487703693447,0.001,132733,478.6370219826698,237.6
644,536.49426846,254.24,133842,841,159,6.094495886970164,-86.57832813949037,0.001,133527,,
,,,134000,,,5.896045115788778,-86.72409672019756,0.001,133752,541.1273209750652,259.7
648,538.50381284,255.38,134847,849,158,5.876399095007714,-87.4959478785849,0.001,134515,,
,,,135000,,,6.2102155685424805,-86.90832488004827,0.001,134757,719.9210369944573,384.3
,,,136000,,,6.085102083111897,-86.9958351019657,0.001,135662,623.5415871560574,307.6
652,541.37354169,257.74,136026,860,158,,,,,,
,,,137000,,,5.795088309317724,-87.3808488516972,0.001,136778,719.1081149637699,358.2
656,546.55607895,260.87,137298,867,158,,,,,,
,,,138000,,,5.916995513393152,-87.2195552855499,0.001,137775,657.0677767515183,302.7
660,548.54615195,261.28,138440,874,158,5.806682463474911,-87.45507114294803,0.001,138104,,
,,,139000,,,5.998168031652491,-87.34645950210678,0.001,138636,580.7426078021526,271.3
664,554.75815027,264.38,139660,883,158,5.8877865357127614,-87.49472294683042,0.001,139309,,
,,,140000,,,5.941162812164406,-87.51148802314708,0.001,139876,707.9063123762608,332.1
668,559.21801807,265.17,140821,892,157,6.097608220663002,-88.08565834100298,0.001,140471,,
,,,141000,,,6.08603399166694,-87.89992969219502,0.001,140731,704.1397680103779,338.5
,,,142000,,,6.412311465077146,-87.70659926374988,0.001,141810,776.9657606601716,362.8
672,568.16964636,269.59,142264,903,157,,,,,,
,,,143000,,,6.486377925839104,-88.79509627651161,0.001,142732,546.4739053010941,248.5
676,573.56817828,271.76,143372,910,157,6.078330546859803,-88.51255847961922,0.001,142978,,
,,,144000,,,5.9789294157208515,-88.64509624192695,0.001,143758,689.127452301979,314.2
680,583.33309506,277.35,144857,918,157,5.679641593426356,-88.62882486979167,0.001,144401,,
,,,145000,,,5.874053760304477,-88.5680833826951,0.001,144767,794.7119108870713,497.9
,,,146000,,,6.371041880584345,-88.57957501295137,0.001,145875,1009.0040094839409,598.7
,,,147000,,,6.0879713894726635,-89.01005113220215,0.001,146874,633.0787867426873,295.6
684,604.16511899,292.26,147357,936,157,,,,,,
,,,148000,,,6.4433634488478955,-89.24504865563433,0.001,147717,592.0471756279469,270.0
688,604.9872103900001,292.43,148328,943,157,5.775881602358912,-88.83307287261242,0.001,147970,,
,,,149000,,,5.977716398650203,-89.4820714490167,0.001,148867,528.9396096587182,248.9
692,607.0886816000001,293.64,149430,949,157,5.958865182422032,-89.14372260548244,0.001,149081,,
,,,150000,,,6.016340786198019,-89.84936160383553,0.001,149874,592.0803740620613,269.8
