rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/episodes,time/total_timesteps,time/time_elapsed,train/learning_rate,train/critic_loss,train/n_updates,train/actor_loss,eval/mean_reward,eval/mean_ep_length
23.5,41.15592291,219,528,10718,48,0.001,1.3000621406928352,10605,-19.060005708174273,,
23.53,41.22232143999999,219,532,10809,49,0.001,1.0690382848615232,10697,-19.913121830333363,,
23.65,41.36702349,218,536,10909,49,0.001,0.8766574275035125,10794,-19.76971802344689,,
,,,,11000,,0.001,0.8200626050432523,10881,-19.407781494988335,64.70850939750672,37.5
24.05,41.99042754,217,540,11038,50,0.001,0.8752809630499946,10917,-19.693128055996365,,
24.49,42.69385859000001,217,544,11170,51,0.001,0.9250461794435978,11042,-18.952539324760437,,
25.06,43.64499588,217,548,11316,51,0.001,0.9706786200404167,11187,-20.691929817199707,,
25.63,44.641538419999996,217,552,11464,52,0.001,0.9234913400241307,11337,-20.479334438548367,,
26.51,46.26382833,217,556,11639,53,0.001,0.913388451363178,11505,-21.045240816862687,,
27.36,47.80860995000001,217,560,11813,54,0.001,1.8994845711455053,11672,-22.200477142333984,,
28.24,49.362207930000004,218,564,11991,54,0.001,1.7494250207531208,11846,-22.77990280151367,,
,,,,12000,,0.001,1.9528727715665644,11901,-22.84018834431966,32.95930113196373,27.6
28.39,48.925619940000004,216,568,12094,55,0.001,1.5114550471305848,11978,-23.5327454884847,,
29.0,49.76314776,217,572,12243,56,0.001,6.808394050598144,12102,-23.47719841003418,,
29.76,51.09036307,217,576,12410,57,0.001,3.2442198395729065,12275,-24.709986976955246,,
30.84,53.136179420000005,217,580,12607,57,0.001,3.8265556819163837,12465,-25.102163608257587,,
32.05,55.47882313000001,217,584,12819,59,0.001,2.445263833369849,12673,-26.57982246692364,,
31.54,54.194444430000004,216,588,12855,59,0.001,10.671017915010452,12756,-26.410346508026123,,
,,,,13000,,0.001,5.823391015330951,12863,-27.421311219533283,92.83657213449479,51.1
32.69,56.3816115,216,592,13059,60,0.001,2.6847021673239913,12914,-27.695079289949856,,
34.33,59.363893090000005,217,596,13310,61,0.001,5.487475964426994,13148,-28.97946615219116,,
36.12,62.30520325000001,216,600,13577,62,0.001,9.867994452590374,13411,-30.553184798269562,,
37.22,63.557689229999994,216,604,13831,63,0.001,5.975493607195941,13677,-31.50295066833496,,
,,,,14000,,0.001,7.287027056217194,13905,-32.371978225708006,82.78134122490883,50.6
37.95,64.58285926000002,215,608,14045,65,,,,,,
39.41,66.88453067,215,612,14287,66,0.001,6.952898333657463,14112,-33.431237821225764,,
40.93,69.42455014000001,215,616,14534,67,0.001,6.266269426192006,14380,-34.35756898695423,,
43.43,73.04777945000001,215,620,14881,69,0.001,9.027150883394128,14691,-35.50809725593118,,
,,,,15000,,0.001,8.595802978277206,14791,-36.236189727783206,161.0368358373642,115.3
46.69,77.65248485,214,624,15293,71,0.001,8.170022368431091,15079,-36.87204687935965,,
49.95,82.47244422,213,628,15713,73,0.001,8.204256669680278,15505,-37.964598641466736,,
,,,,16000,,0.001,8.953238532715236,15866,-39.61418564465581,175.41955136656762,117.2
53.93,87.36410895,211,632,16202,76,0.001,7.439665747772564,15976,-39.17861654108221,,
58.66,93.73904080999999,211,636,16775,79,0.001,9.286499101157283,16582,-41.35813002492867,,
,,,,17000,,0.001,8.849635439154543,16874,-41.64430180991568,151.45402132272721,96.1
61.05,97.5778786,210,640,17143,81,0.001,11.803612056531405,16969,-41.783991144058554,,
63.14,101.16783023000002,210,644,17484,83,0.001,10.592449681178943,17299,-42.55049762210331,,
65.12,104.63492320999998,209,648,17828,84,0.001,12.075115767647238,17670,-43.39942027247229,,
,,,,18000,,0.001,8.163224691873069,17857,-43.99996905856662,132.34028280973433,73.2
66.38,106.73912093000001,209,652,18102,86,0.001,9.439992267224524,17929,-43.88553418053521,,
69.22,110.60139596,209,656,18561,88,0.001,13.325514212802604,18343,-45.737480092931676,,
,,,,19000,,0.001,12.670698938650244,18857,-47.10053171430315,153.24328201413155,88.9
72.24,114.83257952,208,660,19037,91,,,,,,
73.89,117.78916785999999,208,664,19380,92,0.001,8.828022197938301,19175,-47.403242928641184,,
75.97,122.64038552,209,668,19691,94,0.001,11.621811392307281,19535,-48.95195571899414,,
77.48,125.78858282000002,209,672,19991,95,0.001,8.127872095832341,19826,-50.40087156295776,,
,,,,20000,,0.001,8.655531044006347,19901,-50.4723769523002,133.8238412797451,76.2
78.85,128.61977627,208,676,20295,97,0.001,10.743599179585775,20130,-50.498754601729544,,
79.9,129.87556076,208,680,20597,98,0.001,13.47897070475987,20426,-52.33544845581055,,
81.14,132.45863774,208,684,20933,100,0.001,14.45458799680074,20756,-52.95321534809313,,
,,,,21000,,0.001,14.109919400050723,20843,-52.94784953982331,157.7044291973114,81.3
83.86,137.6467363,208,688,21241,101,0.001,13.968648673632206,21072,-53.48864217904898,,
84.86,139.74407989,209,692,21545,103,0.001,13.830380666403123,21381,-53.59934759140015,,
85.06,140.09794309999998,209,696,21816,104,0.001,13.965599619981015,21661,-54.54698620420514,,
,,,,22000,,0.001,12.767899616344556,21868,-54.158027030326224,115.18468753099441,64.8
85.11,140.5292049,209,700,22088,105,0.001,18.50561180848342,21933,-54.590041399002075,,
85.2,141.36079038,209,704,22351,106,0.001,17.59476576000452,22194,-55.396111845970154,,
85.77,142.82180806000002,209,708,22622,107,0.001,12.287003648113197,22466,-56.31430466969808,,
86.31,144.04855023,209,712,22918,109,0.001,11.516688667933145,22747,-56.49199594033731,,
,,,,23000,,0.001,14.875334464586699,22906,-57.82184326954377,181.81785766482352,94.4
87.15,146.00761616,208,716,23249,111,0.001,15.279757572845979,23088,-57.53578714890914,,
87.61,148.29762594,208,720,23642,113,0.001,13.08819991520473,23458,-57.59662009185215,,
,,,,24000,,0.001,16.12343556512662,23899,-58.63391970024734,239.19543341994284,131.3
88.36,151.67971082,207,724,24129,116,,,,,,
89.17,154.96551874000002,207,728,24630,118,0.001,11.850755103172794,24403,-59.81836805035991,,
,,,,25000,,0.001,16.739641498565675,24791,-59.38988033417733,239.44759607315063,126.0
89.39,157.50299805,206,732,25141,121,0.001,11.29247836991558,24918,-60.40184235572815,,
88.59,158.80308478999999,206,736,25634,123,0.001,16.415950298309326,25416,-61.12012610896941,,
,,,,26000,,0.001,11.999234755104835,25895,-61.14393954806857,288.37597433924674,135.1
89.77,162.81095772999998,206,740,26120,126,,,,,,
91.23,166.74097003,206,744,26607,128,0.001,15.278231385955237,26391,-61.78632817123876,,
,,,,27000,,0.001,12.466347425411909,26797,-62.516333506657524,283.3313901245594,143.4
93.83,172.14984567999997,206,748,27211,132,0.001,15.8692949509915,26959,-62.41017678343219,,
97.04,179.35551912000003,206,752,27806,134,0.001,15.286320860978146,27559,-62.42808664762057,,
,,,,28000,,0.001,12.58035868551673,27880,-63.603818102580746,321.10179768800737,175.1
99.53,185.31971449999998,205,756,28514,138,0.001,16.745440105496325,28255,-64.30958237939952,,
,,,,29000,,0.001,15.669254275283429,28813,-64.93166767467152,266.6356922984123,160.3
102.63,191.78123887,204,760,29300,143,0.001,13.619927750825882,29013,-65.07433132171631,,
,,,,30000,,0.001,15.969679042941234,29775,-66.05093530508188,310.3121677160263,158.7
106.41,198.69848822999995,202,764,30021,147,,,,,,
110.11,205.49472766,202,768,30702,151,0.001,14.537594611828144,30423,-66.81957556496204,,
,,,,31000,,0.001,16.645549653349697,30896,-67.19593254295555,282.3844558119774,140.0
112.76,211.31872111999996,201,772,31267,155,0.001,14.422505858942127,31037,-67.38551161629813,,
115.46,216.82693725999997,202,776,31841,157,0.001,17.90671386474218,31605,-68.17627163422414,,
,,,,32000,,0.001,17.36143246249876,31889,-69.33713232952616,297.52749328017234,147.2
118.4,224.08536043000004,201,780,32437,160,0.001,14.395954283508095,32182,-69.6808857273411,,
,,,,33000,,0.001,14.991636402752935,32776,-70.13565084096548,298.88842831850053,143.0
120.74,229.26898994000004,200,784,33007,164,,,,,,
123.0,235.07066328999997,200,788,33541,166,0.001,17.866081287986354,33321,-71.03817228837447,,
,,,,34000,,0.001,12.04325241150616,33861,-71.93109252487403,295.78556836247446,138.0
125.45,240.83246228999997,200,792,34090,170,,,,,,
128.54,248.05062743,200,796,34670,173,0.001,15.412785215377808,34441,-72.9772075398763,,
,,,,35000,,0.001,16.059612901314445,34851,-73.09715790679489,303.8315517246723,142.7
131.27,254.93329966999997,199,800,35215,176,0.001,15.575408324389391,34993,-73.75369037037164,,
134.29,262.00561346,199,804,35780,179,0.001,23.217404762282968,35547,-73.69211220741272,,
,,,,36000,,0.001,22.442086975364123,35826,-74.34849694195916,294.66673960089685,136.9
137.09,268.70259802000004,198,808,36331,182,0.001,17.32358139525843,36100,-74.54345471931227,,
139.26,274.43386634,198,812,36844,185,0.001,17.31711312223364,36625,-76.20465828055767,,
,,,,37000,,0.001,21.585623549090492,36898,-76.48957210116916,291.9276268005371,137.4
141.71,280.36252971,197,816,37420,189,0.001,18.938695975007683,37186,-76.66130483966984,,
143.18,284.18946833999996,197,820,37960,191,0.001,21.13884641416371,37737,-76.99992620944977,,
,,,,38000,,0.001,22.45647350289768,37870,-77.57318342977496,304.06334938406945,138.7
144.0,286.99214800000004,196,824,38529,195,0.001,17.531802128289492,38289,-77.8459693321815,,
,,,,39000,,0.001,15.646261911887628,38881,-78.85380603740742,301.91579214930533,137.9
144.78,289.40490668999996,196,828,39108,199,,,,,,
145.69,292.59366284,196,832,39710,202,0.001,14.085440288127309,39482,-79.95218465025995,,
,,,,40000,,0.001,25.483652882928016,39769,-79.84006211564348,339.8380692958832,178.5
146.85,295.67761124,195,836,40319,206,0.001,17.873485979372568,40082,-80.79612897789997,,
148.08,297.84744387,195,840,40928,209,0.001,19.08249700973774,40676,-81.30445391511265,,
,,,,41000,,0.001,19.26553965792244,40838,-81.650388929579,305.52580884695055,152.9
149.61,300.80475809999996,195,844,41568,213,0.001,15.870711242367408,41317,-82.4305191040039,,
,,,,42000,,0.001,17.009779444223717,41796,-83.34678814079189,332.65865553617476,172.5
150.04,302.20528024,194,848,42215,217,0.001,20.97554113947112,41970,-83.01158975184649,,
150.1,302.44949018,194,852,42816,220,0.001,16.491440137227375,42575,-84.27674514368961,,
,,,,43000,,0.001,17.84302839618519,42889,-84.49778983033734,316.4112097978592,162.7
149.14,301.72828595000004,193,856,43428,224,0.001,13.58858186426297,43195,-85.33938491176552,,
,,,,44000,,0.001,16.50982816790191,43801,-85.52411382970675,313.1190214633942,154.0
147.48,300.39639927,192,860,44048,228,,,,,,
146.21,299.39712914,192,864,44642,231,0.001,22.687485248701915,44420,-86.77634702410016,,
,,,,45000,,0.001,18.928253597900515,44784,-87.54850181204374,291.2980916798115,140.0
144.36,297.30079462,191,868,45138,235,0.001,25.397467312989413,44919,-87.55194080409719,,
144.25,297.27925709999994,192,872,45692,237,0.001,19.253902129930992,45496,-88.36122465786869,,
,,,,46000,,0.001,22.654808113449498,45902,-89.27148467616031,262.80067683458327,121.5
144.26,297.83968428,192,876,46267,240,0.001,17.237867265749887,46059,-88.70486812102489,,
144.4,298.07780158,192,880,46877,243,0.001,16.21622167202021,46642,-89.87407684326172,,
,,,,47000,,0.001,20.158242136856604,46787,-90.20991516113281,297.9482597529888,145.0
144.28,298.00842402,191,884,47435,247,0.001,18.854333214924253,47228,-90.44521248177307,,
144.39,298.23578789000004,192,888,47980,249,0.001,18.411840175929136,47744,-90.80557627220676,,
,,,,48000,,0.001,17.857361447321225,47890,-91.45913309593723,264.3526351809502,123.0
143.62,296.81244764,191,892,48452,252,0.001,19.804304353461777,48245,-91.42130419413249,,
142.56,295.02441260000006,192,896,48926,254,0.001,25.265081875026226,48708,-92.66798043251038,,
,,,,49000,,0.001,19.85757379233837,48836,-92.72798776626587,283.53306738734244,126.8
142.12,294.01481549000005,191,900,49427,258,0.001,19.268929412222317,49215,-92.60122891130119,,
141.32,292.53519659000006,191,904,49912,260,0.001,19.863593203527433,49695,-93.1509746204723,,
,,,,50000,,0.001,20.607957340600922,49822,-92.11104607582092,261.3978950023651,117.9
140.88,292.00810257999996,191,908,50419,263,0.001,21.214788157765458,50211,-93.4947920001921,,
140.22,290.39708998000003,191,912,50866,266,0.001,18.791880024330958,50683,-94.194472857884,,
,,,,51000,,0.001,23.344258317002303,50887,-93.17288013805043,257.9535495042801,119.5
138.96,287.77910357,190,916,51316,268,0.001,19.344418980494268,51119,-94.50105169263936,,
138.14,286.47244742,191,920,51774,270,0.001,26.00409708151946,51562,-95.21935054234096,,
,,,,52000,,0.001,19.701469132570715,51807,-94.7286772180776,300.46777667999265,135.7
137.45,285.65194540000005,190,924,52274,274,0.001,19.281229855522277,52066,-95.22792137993707,,
136.97,284.97924631,190,928,52805,276,0.001,26.37606962463435,52586,-95.6761624953326,,
,,,,53000,,0.001,21.93762001954019,52843,-95.96998643875122,285.1348027229309,131.9
136.17,284.59423477000007,190,932,53327,280,0.001,21.37195362105514,53105,-96.01318602128462,,
135.42,283.90093238000003,190,936,53861,282,0.001,19.6349067846934,53639,-96.6075007879912,,
,,,,54000,,0.001,22.07928887280551,53771,-96.50327451301344,300.2097298204899,139.1
134.67,283.80519441,190,940,54395,286,0.001,24.733679273235264,54176,-96.8562374969027,,
133.51,283.04419977,190,944,54919,288,0.001,20.637625675935013,54702,-96.77199366642878,,
,,,,55000,,0.001,18.19299322976841,54829,-97.54855298239087,298.5140277087688,134.9
132.32,282.09169535999996,189,948,55447,291,0.001,18.719954520698607,55220,-98.0775215625763,,
131.63,281.57998433999995,189,952,55979,294,0.001,26.214179328635886,55764,-98.62215625538545,,
,,,,56000,,0.001,21.90535284423828,55889,-99.64102554321289,286.7298736929894,121.5
130.43,281.28269962999997,189,956,56471,297,0.001,31.667991007528,56259,-99.77115754158267,,
129.38,280.74561738999995,190,960,56986,299,0.001,20.26568524988871,56771,-99.86271255735367,,
,,,,57000,,0.001,21.802525283813477,56896,-100.50686984592014,299.9759544253349,127.6
128.72,281.03022503,189,964,57514,302,0.001,26.76329533142202,57287,-100.23244566075942,,
,,,,58000,,0.001,25.363828036212183,57825,-101.46628403663635,308.50178547501565,130.7
129.05,282.47088229999997,189,968,58043,306,,,,,,
128.73,283.56313904,189,972,58565,309,0.001,30.064401968887875,58350,-102.19615009852818,,
,,,,59000,,0.001,28.535344969324704,58849,-101.30056167861163,292.7082307755947,123.2
127.93,283.64905664,188,976,59060,312,,,,,,
126.84,282.91226557,189,980,59561,314,0.001,24.522454721214128,59352,-103.19566323100656,,
,,,,60000,,0.001,26.071693337060573,59841,-104.05808070448579,299.097661960125,126.3
