time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,train/critic_loss,train/learning_rate,train/actor_loss,train/n_updates,eval/mean_ep_length,eval/mean_reward
129,22429,173,144.34784159,76.54,336,7.509708235661189,0.001,-44.38364362716675,22282,,
129,22656,174,141.91359172,75.43,340,7.76787235055651,0.001,-45.3320166015625,22476,,
,23000,,,,,7.072504309415817,0.001,-45.45688529968262,22846,77.3,140.3979077577591
128,23021,178,142.26454839,75.65,344,,,,,,
129,23327,180,141.28089971,75.29,348,7.683605994497027,0.001,-45.539369240785255,23154,,
129,23633,182,140.37223704999997,74.96,352,5.28880817394752,0.001,-45.013999437030996,23459,,
129,23955,185,139.96934883,74.77,356,6.3921654037682405,0.001,-45.73184458414713,23776,,
,24000,,,,,6.237736676112715,0.001,-45.29242501607755,23859,79.5,158.82690001130103
128,24221,188,138.31941724,73.99,360,6.489016791521492,0.001,-46.20261067357556,24063,,
128,24505,190,136.94070325,73.4,364,9.150837018910575,0.001,-45.41116856419763,24346,,
129,24780,191,135.51616009,72.76,368,10.433009262382985,0.001,-46.22333583831787,24609,,
,25000,,,,,5.382643033663432,0.001,-46.380120354729726,24837,86.6,164.47024981975557
128,25094,195,134.83232855999998,72.46,372,5.928262953574841,0.001,-46.09264520498422,24915,,
128,25431,197,134.61800631,72.45,376,7.61055573897484,0.001,-46.940492678911255,25233,,
128,25656,199,132.17770864000002,71.28,380,6.908841383953889,0.001,-47.568302154541016,25479,,
,26000,,,,,6.673033068113238,0.001,-46.53692972435142,25861,107.7,217.93207905888556
128,26064,203,133.99993529000002,72.02,384,,,,,,
128,26508,206,135.83598873,73.03,388,7.389372578822076,0.001,-46.90934604406357,26299,,
128,26892,208,136.46097869999997,73.45,392,9.649077373306925,0.001,-46.934690615025964,26685,,
,27000,,,,,10.947696048021317,0.001,-46.61288471221924,26876,87.6,181.6200325846672
128,27282,212,137.87317476,73.96,396,7.601058098615384,0.001,-47.32604195089901,27072,,
128,27706,215,140.42201463,74.9,400,8.89825913653924,0.001,-47.773700567392204,27498,,
,28000,,,,,8.789770239591599,0.001,-48.3043345451355,27816,124.9,277.9156921207905
128,28240,220,144.54788553999998,77.1,404,8.46353413644901,0.001,-48.84094721476237,27937,,
,29000,,,,,8.444377881119303,0.001,-49.06974542965679,28746,253.3,338.8442923367023
127,29390,230,154.31851737,85.61,408,8.133850726505253,0.001,-49.14740443389688,29044,,
126,29770,234,155.04275012,86.66,412,8.894637851154103,0.001,-50.465987654293286,29632,,
,30000,,,,,7.066857737653396,0.001,-51.100392509909234,29874,60.4,52.308285725861786
126,30051,237,154.44967366,87.29,416,8.912736935493273,0.001,-51.07201726813065,29913,,
126,30331,239,155.86840407,88.16,420,15.721009227293957,0.001,-50.22285947799683,30156,,
126,30733,242,156.66244282000002,88.75,424,8.555028757452964,0.001,-51.725795364379884,30530,,
,31000,,,,,8.5233965806472,0.001,-51.37533989930764,30838,102.4,226.4557030439377
126,31156,246,162.29401547,90.97,428,9.221481649080912,0.001,-51.63863336122953,30943,,
126,31635,249,169.86364836,94.01,432,8.57564624184269,0.001,-52.42926633155952,31418,,
,32000,,,,,9.543925442346712,0.001,-52.80048639266217,31899,120.9,266.5077641844749
126,32113,254,177.14743273000005,96.84,436,,,,,,
126,32589,257,183.64378042,99.33,440,10.403168614171133,0.001,-53.69519437369654,32375,,
,33000,,,,,10.572458243370056,0.001,-54.83147710164388,32851,120.7,264.21610195040705
126,33069,262,187.18699763999996,100.48,444,,,,,,
126,33548,265,192.12415986,102.21,448,9.05539107923748,0.001,-55.676204999287926,33330,,
,34000,,,,,8.990824829272139,0.001,-55.99867717555312,33809,121.4,266.0279398202896
125,34025,270,197.00113010999996,103.92,452,,,,,,
126,34513,273,201.43552271999997,105.58,456,8.594277252753576,0.001,-57.28306191762288,34292,,
126,34995,277,206.95492123,107.74,460,10.446921512998383,0.001,-57.49379907805344,34780,,
,35000,,,,,7.647026239323015,0.001,-57.20541524078887,34899,120.1,260.495542794466
125,35475,281,212.07074841000002,109.7,464,8.580919512316711,0.001,-58.21683819011106,35254,,
126,35950,285,217.36649511,111.7,468,6.8608583404171855,0.001,-58.7286491394043,35743,,
,36000,,,,,8.390420342350865,0.001,-58.96280445371355,35854,120.1,260.9353338897228
125,36433,289,221.98084939000003,113.39,472,9.635209902388151,0.001,-59.62966524968382,36222,,
125,36924,293,226.25042577,114.93,476,7.121403223178426,0.001,-60.468396046122564,36706,,
,37000,,,,,8.098704298011592,0.001,-60.015902972612224,36828,119.5,259.49244456887243
125,37410,298,232.63512482999994,117.54,480,8.776464563369752,0.001,-60.69622901178175,37197,,
125,37886,301,233.70628328999996,118.22,484,11.74523190759186,0.001,-61.75633890875454,37665,,
,38000,,,,,8.453400398254395,0.001,-62.00575098915706,37790,121.1,262.7949079036713
125,38376,306,235.76151392,118.68,488,8.138593189476072,0.001,-62.26024651527405,38161,,
125,38848,309,238.71460715000003,119.56,492,8.371536617605095,0.001,-62.72042853145276,38634,,
,39000,,,,,8.055017162541874,0.001,-63.15437110525663,38874,120.0,260.4301936030388
125,39320,314,240.95946634999993,120.38,496,9.446756541210672,0.001,-62.603596202114176,39105,,
125,39799,317,242.50576378999997,120.93,500,9.388426125049591,0.001,-63.07407722473145,39585,,
,40000,,,,,8.369087556176934,0.001,-63.97081018666752,39824,120.0,257.98591220974924
124,40281,322,242.95191379,120.41,504,10.103740257024764,0.001,-64.8099022547404,40068,,
125,40762,325,237.92362758999997,113.72,508,9.965057791782026,0.001,-66.06205911151433,40543,,
,41000,,,,,10.299156390554536,0.001,-66.95165577872855,40789,119.6,257.41092045903207
124,41246,330,242.61951172000002,114.76,512,8.881614989921696,0.001,-66.11902843537878,41032,,
124,41728,333,249.79491001999997,116.77,516,8.958784920828682,0.001,-67.825270652771,41512,,
,42000,,,,,11.27562459378407,0.001,-68.8487087775921,41866,118.9,256.12159659862516
124,42200,338,255.32223846999997,118.69,520,8.543304172055475,0.001,-67.84642430009514,41982,,
124,42688,342,258.70635896999994,119.55,524,9.424133947340108,0.001,-69.20230988324698,42474,,
,43000,,,,,11.847454519041124,0.001,-70.72447690656108,42839,120.7,260.6430205106735
124,43187,346,260.32000368999996,120.31,528,8.184785184406099,0.001,-70.93540361192491,42965,,
124,43675,350,260.25711252,120.4,532,12.28494050072842,0.001,-71.58986176037398,43463,,
,44000,,,,,10.842175264668658,0.001,-72.6525628762167,43823,120.5,258.9837503194809
124,44169,355,260.23687619,120.56,536,13.028377645271869,0.001,-72.30573372762711,43944,,
124,44646,358,260.0475171599999,120.57,540,8.99315274487371,0.001,-73.34985217713474,44427,,
,45000,,,,,11.26661770439148,0.001,-73.48583775181925,44793,120.6,260.4925578534603
124,45127,363,259.92821791,120.58,544,10.370748607317607,0.001,-74.18265495300292,44913,,
124,45618,367,259.97770419,120.7,548,6.971950383225749,0.001,-74.21556854248047,45402,,
,46000,,,,,10.092068095492502,0.001,-74.69408403593918,45883,121.5,261.82061005830764
124,46110,371,260.11410198,120.85,552,,,,,,
124,46593,375,259.96524062000003,120.8,556,9.594469132543612,0.001,-75.87301534016927,46374,,
,47000,,,,,13.607975907864109,0.001,-76.50335988690776,46862,119.8,260.01491503715516
123,47080,379,260.04674619,120.85,560,,,,,,
124,47558,383,260.09209135,120.83,564,8.982990186093216,0.001,-76.2782435013076,47345,,
,48000,,,,,13.796321747764464,0.001,-76.6086033236596,47824,121.4,268.83276520371436
123,48038,387,260.33265387,120.88,568,,,,,,
123,48515,391,260.34836165,120.82,572,7.59977551780898,0.001,-76.4823841226512,48298,,
,49000,,,,,8.583298450424557,0.001,-78.24097721160405,48790,122.2,269.6978079319
123,49008,396,260.62377543,120.84,576,,,,,,
123,49480,399,260.55051848,120.7,580,11.613010511063694,0.001,-77.9739426729972,49264,,
123,49957,403,261.82310101999997,120.71,584,12.010312795639038,0.001,-78.65224644175747,49740,,
,50000,,,,,9.637930190267642,0.001,-78.6239522298177,49861,119.9,264.6861995637417
123,50437,407,261.75051786,120.61,588,11.20791199384642,0.001,-79.84809437736136,50218,,
124,50915,410,261.92480457,120.67,592,11.90968237286907,0.001,-80.26189681230966,50700,,
,51000,,,,,8.38662442840448,0.001,-80.71500642420882,50819,117.4,258.3457447886467
124,51381,413,261.88893279,120.61,596,11.639608473817178,0.001,-80.8022307098889,51172,,
124,51851,415,261.84365891000004,120.52,600,11.704614673058192,0.001,-81.79130249023437,51634,,
,52000,,,,,9.607815788573578,0.001,-82.50364481608072,51874,120.9,265.7055238068104
124,52344,419,262.25594163,120.63,604,11.40527171580518,0.001,-81.34085583295979,52120,,
125,52820,421,262.48048479,120.58,608,12.13655753135681,0.001,-82.4167049407959,52603,,
,53000,,,,,8.094398983125764,0.001,-82.15324639492347,52847,122.6,274.5399428367615
125,53308,424,262.92085755,120.62,612,11.322728203945472,0.001,-82.56042105252625,53092,,
126,53792,426,263.22659545,120.64,616,15.519127347946167,0.001,-82.83849753102949,53581,,
,54000,,,,,6.794292494173972,0.001,-83.19991634738061,53820,124.3,275.8820176780224
126,54292,429,264.00849388,120.92,620,11.854737589436192,0.001,-83.41837839926443,54070,,
126,54785,432,264.54108489000004,120.97,624,10.042158396669137,0.001,-83.74132044865534,54568,,
,55000,,,,,8.89650220447971,0.001,-82.94749192268618,54813,120.5,274.10871839523315
127,55267,435,264.79165889,120.8,628,11.695945373896894,0.001,-83.99158609324488,55052,,
127,55763,437,265.36461519000005,120.88,632,11.287060260772705,0.001,-84.12804206969246,55545,,
,56000,,,,,7.99754030745605,0.001,-83.59108852518015,55783,121.5,274.3000960469246
127,56244,440,265.66140575,120.75,636,12.87995548248291,0.001,-85.28128903706869,56026,,
128,56735,442,266.46736134,120.89,640,11.124866399608674,0.001,-84.92917820664702,56517,,
,57000,,,,,8.576094905222496,0.001,-84.92161047458649,56892,122.7,277.27258202433586
128,57237,445,267.35989363000004,121.1,644,7.22034963798523,0.001,-85.35773443406627,57017,,
128,57726,448,267.76472021999996,121.08,648,13.909809396743775,0.001,-85.40662334811303,57509,,
,58000,,,,,10.140879531060495,0.001,-85.023927257907,57876,122.2,277.3764986813068
129,58218,451,268.34314888,121.08,652,9.8043248285123,0.001,-85.3778576460041,57999,,
129,58723,453,269.35332703999995,121.3,656,7.83923477679491,0.001,-85.39389884471893,58500,,
,59000,,,,,9.070694587269767,0.001,-85.86331576988346,58875,112.2,258.05579990744593
129,59204,456,269.72055939,121.24,660,10.831083713878284,0.001,-86.01246532093396,58985,,
130,59675,459,269.88408002,121.17,664,10.00506812040923,0.001,-86.38014283727426,59463,,
,60000,,,,,8.946593593205176,0.001,-86.24144732567572,59825,119.4,267.0335996985435
130,60170,462,270.29053756,121.32,668,14.712290716952966,0.001,-86.94113259237321,59947,,
130,60662,465,270.74596483,121.47,672,9.340242712121261,0.001,-86.58806309555516,60449,,
,61000,,,,,11.990103025746539,0.001,-86.97249102983318,60805,120.7,273.2342883527279
130,61144,469,270.67601598,121.36,676,6.708447228043767,0.001,-87.82147139209812,60923,,
130,61633,471,271.17852244,121.53,680,8.665022118017077,0.001,-88.56533288955688,61414,,
,62000,,,,,11.748723076958942,0.001,-87.82748878608315,61780,122.1,274.7625293016434
130,62128,475,271.7637043799999,121.71,684,6.181310836225748,0.001,-88.27522003650665,61908,,
130,62607,478,272.18100291,121.7,688,10.172337824462826,0.001,-88.30517183501145,62395,,
,63000,,,,,10.705557697642165,0.001,-88.45166615077427,62855,113.8,259.65914579629896
130,63062,481,272.14754857,121.47,692,,,,,,
131,63510,484,272.20220821000004,121.29,696,10.03171852887687,0.001,-88.40866813013109,63304,,
131,63956,487,272.10456851,121.05,700,11.157192644772229,0.001,-87.93812492915562,63748,,
,64000,,,,,11.906478485890798,0.001,-88.4050737108503,63860,113.0,257.7108094215393
131,64404,490,271.49044219999996,120.6,704,9.276043900272303,0.001,-89.38558290715804,64196,,
131,64868,493,271.40818,120.48,708,7.483944648245107,0.001,-88.90549074370286,64656,,
,65000,,,,,10.182667406196268,0.001,-89.38119769918508,64889,122.2,273.6901020765305
131,65349,496,271.36890253000007,120.41,712,12.55116853515307,0.001,-88.72118835449218,65137,,
131,65820,499,271.26541080000004,120.28,716,8.631960160711891,0.001,-89.13710008818528,65603,,
,66000,,,,,7.5243745622180755,0.001,-89.77663069504958,65829,117.0,260.2447408378124
131,66283,503,270.59564183,119.91,720,11.067453295731347,0.001,-89.72559694383965,66068,,
132,66778,505,270.49544026,119.93,724,9.795522992134094,0.001,-89.42504156789472,66553,,
,67000,,,,,12.587183284008598,0.001,-90.07544453938802,66809,123.6,274.5368632853031
131,67282,509,270.72842632,120.15,728,5.890835460332724,0.001,-90.64742572490985,67062,,
132,67763,512,270.46118456,120.0,732,9.461907584788436,0.001,-90.70716444112487,67544,,
,68000,,,,,8.092579255974481,0.001,-90.45331706697979,67793,124.2,275.86928941607476
132,68252,516,270.43079315,120.08,736,10.263729012012481,0.001,-91.11527188618977,68035,,
132,68736,518,270.09174667,120.01,740,12.237814478209762,0.001,-91.22204477278913,68521,,
,69000,,,,,8.50590500711393,0.001,-91.06949124093784,68877,123.9,278.72011706233025
132,69217,522,269.66071561999996,119.8,744,11.115796341498692,0.001,-91.25374132792155,68997,,
132,69721,525,269.99821564,119.95,748,10.96220763027668,0.001,-92.24691891670227,69500,,
,70000,,,,,8.496187991243067,0.001,-91.70122390496927,69873,123.4,277.20752037763594
132,70210,528,269.79515862000005,119.92,752,10.248495684067409,0.001,-91.02040723164876,69993,,
133,70695,530,269.31062403000004,119.72,756,7.416961511661267,0.001,-91.74901804430732,70473,,
,71000,,,,,12.066967152413868,0.001,-91.17020828004867,70852,122.7,272.7246860384941
133,71199,534,269.51043227,119.95,760,6.433346954345703,0.001,-92.01012051490045,70977,,
133,71687,537,269.76374771999997,120.12,764,8.593206400983036,0.001,-92.024977684021,71473,,
,72000,,,,,7.399281585917754,0.001,-92.51541486837097,71831,122.7,275.8782739520073
133,72175,540,269.69869604999997,120.05,768,7.551200812862765,0.001,-91.9314203569966,71955,,
133,72660,543,269.45289031,119.98,772,11.47516205168178,0.001,-92.11934806560647,72447,,
,73000,,,,,11.518359491805068,0.001,-92.5893544514974,72810,123.6,275.62764410972596
133,73157,547,269.69329478,120.13,776,9.74570367205888,0.001,-91.54729449748993,72938,,
133,73661,549,269.93574041,120.28,780,6.4757249884067045,0.001,-91.87630253453409,73438,,
,74000,,,,,11.192212454411163,0.001,-91.8697333017985,73800,122.7,273.52235718369485
133,74149,553,269.72693391,120.21,784,8.498019638061523,0.001,-91.81433536160377,73925,,
134,74633,556,269.65242021,120.26,788,12.560791227997852,0.001,-92.04988327026368,74414,,
,75000,,,,,6.268547339599674,0.001,-93.57584686279297,74900,122.9,274.87334762215613
134,75117,560,270.14757698,120.55,792,,,,,,
134,75605,563,270.77876853,120.95,796,6.790450277448702,0.001,-92.83682924906412,75386,,
,76000,,,,,7.592719425116816,0.001,-92.95956470120338,75881,122.7,272.065799343586
134,76096,567,271.5000133699999,121.4,800,,,,,,
134,76590,569,272.35337747,121.86,804,8.807062645112314,0.001,-92.91960931593373,76373,,
,77000,,,,,9.00235884057151,0.001,-93.6296649509006,76860,124.4,274.85478299856186
134,77082,573,272.79655296000004,122.14,808,,,,,,
134,77579,576,273.07840310999995,122.3,812,7.462399371208683,0.001,-92.58645297634986,77359,,
,78000,,,,,9.129201830394807,0.001,-93.8608744221349,77855,129.3,288.70371119976045
134,78078,580,273.73813160000003,122.58,816,,,,,,
134,78578,582,274.70900831,122.95,820,6.692720886230469,0.001,-93.17073674355784,78357,,
,79000,,,,,9.949640333159897,0.001,-92.17555662061348,78856,124.3,280.26532514691354
134,79080,586,275.04338396,123.02,824,,,,,,
135,79585,589,275.11944119000003,123.03,828,10.242501436717927,0.001,-93.48882148379371,79363,,
,80000,,,,,9.2797181224095,0.001,-93.41239536169803,79866,126.7,281.6993263363838
135,80086,593,275.55210596999996,123.23,832,,,,,,
135,80583,596,275.84138948,123.31,836,8.222801653088116,0.001,-93.44333898825724,80365,,
,81000,,,,,5.463083347277855,0.001,-93.70610832100483,80866,126.2,284.16249213814734
135,81091,599,276.41748039,123.55,840,,,,,,
135,81598,602,277.02655906999996,123.81,844,7.587326756545475,0.001,-93.47389281742157,81376,,
,82000,,,,,9.597076480135772,0.001,-93.64716003880356,81876,127.7,293.70882056355475
135,82106,606,277.30259541,123.85,848,,,,,,
135,82619,609,278.06756994,124.09,852,9.654272659430427,0.001,-94.10658009847005,82395,,
,83000,,,,,11.089025889673541,0.001,-93.1624634035172,82896,126.2,284.9406525015831
135,83120,613,278.50535108,124.25,856,,,,,,
135,83620,616,278.73223864999994,124.21,860,8.103854464160072,0.001,-93.43741946750217,83397,,
,84000,,,,,7.0256214901324245,0.001,-93.46406641314107,83896,126.2,290.5825560092926
135,84122,619,279.33111701999997,124.35,864,,,,,,
135,84617,622,279.73610413,124.42,868,9.473387479782104,0.001,-94.14471968393477,84398,,
,85000,,,,,9.42398660317544,0.001,-93.87086991340884,84896,127.5,292.7770741939545
135,85116,626,280.32536984999996,124.56,872,,,,,,
136,85634,629,281.01951555000005,124.77,876,9.704147885553539,0.001,-93.2605413198471,85407,,
,86000,,,,,8.971692400984466,0.001,-94.21263062953949,85798,125.5,283.6590730667114
136,86152,633,281.41403349,124.91,880,5.698806359217717,0.001,-93.64295032207782,85928,,
136,86662,635,282.07043771,125.13,884,8.875186095787928,0.001,-94.00445427527795,86437,,
,87000,,,,,9.599149335431688,0.001,-94.1445260481401,86824,127.7,292.28240687847136
136,87172,639,282.80332223,125.39,888,9.318279947684362,0.001,-94.25464313213642,86954,,
136,87689,642,283.56762999,125.72,892,12.003064505813658,0.001,-94.30279290676117,87461,,
,88000,,,,,7.830854045810984,0.001,-94.41628470349667,87854,129.6,291.3373269915581
136,88210,647,284.48261734999994,126.05,896,8.931270805757437,0.001,-93.97439859874213,87988,,
136,88736,649,285.41610702,126.4,900,7.020000794300667,0.001,-95.1511009803185,88510,,
,89000,,,,,6.35372693881844,0.001,-94.89894138682972,88896,129.3,290.50348222255707
136,89258,653,285.98805709,126.68,904,8.175511519114176,0.001,-94.72630009506688,89028,,
136,89747,656,286.11331434,126.65,908,8.04204293124932,0.001,-93.6669822692871,89533,,
