time/fps,rollout/ep_len_mean,time/episodes,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,train/n_updates,train/actor_loss,train/critic_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward
119,111.9,108,94,151.69732283,11333,11068,-24.613154215355443,0.8820949935749786,0.001,,
121,118.24,112,99,160.46608734999998,11995,11739,-25.30291075706482,0.8869821902364492,0.001,,
,,,,,12000,11897,-25.491849851004684,0.9035167505469504,0.001,159.1,218.45006687641143
120,124.54,116,105,169.19936001999997,12653,12406,-26.06418685025947,0.9336715835576866,0.001,,
,,,,,13000,12888,-26.429233409740306,0.9790542177212092,0.001,159.1,218.45006687641143
119,130.92,120,111,178.036042,13319,13049,-26.56876289844513,0.998566818903692,0.001,,
120,136.9,124,115,186.40374359,13945,13698,-26.9906151266659,1.0257128813687493,0.001,,
,,,,,14000,13847,-27.123282819180876,1.019866529727142,0.001,159.1,218.45006687641143
119,143.06,128,122,194.97228664999994,14589,14328,-27.365151503990436,1.0298867273604733,0.001,,
,,,,,15000,14827,-27.872175516707173,1.0169059835123213,0.001,159.1,218.45006687641143
118,147.28,132,128,200.96733681999999,15220,14975,-28.040376121933395,0.9989223584935472,0.001,,
119,153.14,136,133,209.21703078,15846,15581,-28.2014351894981,1.1087075711080903,0.001,,
,,,,,16000,15901,-28.41584963547556,1.1752842045297809,0.001,159.1,218.45006687641143
118,159.22,140,139,217.71937173000003,16495,16227,-28.788157501220702,1.0877314529671573,0.001,,
,,,,,17000,16861,-29.015695295835798,1.090420632770187,0.001,159.1,218.45006687641143
117,161.95,144,145,221.61334997000003,17117,,,,,,
118,161.52,148,149,221.14437017000003,17717,17468,-29.254034016583418,1.1461364707979216,0.001,,
,,,,,18000,17773,-29.41834863439783,1.1367181303439202,0.001,159.1,218.45006687641143
117,162.0,152,155,221.67641313999997,18390,18116,-29.557844501071507,1.1771324733893076,0.001,,
,,,,,19000,18801,-29.673280334472658,1.189095830566743,0.001,159.1,218.45006687641143
117,162.07,156,162,221.73817058,19048,,,,,,
118,161.89,160,166,221.54352712000002,19692,19433,-29.99155401881737,1.2141798406462125,0.001,,
,,,,,20000,19759,-29.898051750369188,1.203843998186516,0.001,159.1,218.45006687641143
117,161.74,164,173,221.39005336000002,20354,20076,-30.154920333471054,1.158970199092742,0.001,,
,,,,,21000,20744,-30.239342829076254,1.2169655151893757,0.001,159.1,218.45006687641143
116,161.49,168,179,221.10564826,21000,,,,,,
117,161.43,172,183,221.02422023,21620,21367,-30.488365921793104,1.1367239914362943,0.001,,
,,,,,22000,21852,-30.595467366670306,1.1158396937199775,0.001,159.1,218.45006687641143
117,161.74,176,190,221.36702327,22294,22015,-30.696266904289338,1.177757376176448,0.001,,
117,161.77,180,195,221.40064393,22951,22677,-30.83290695562595,1.1907419213434545,0.001,,
,,,,,23000,22853,-30.897512804378163,1.1518152837048878,0.001,159.1,218.45006687641143
117,162.11,184,201,221.75516041000003,23589,23339,-30.98679370644652,1.192600421378949,0.001,,
,,,,,24000,23822,-30.991867678506033,1.1147505750968343,0.001,159.1,218.45006687641143
116,162.3,188,207,221.95804509999994,24258,23999,-30.901586944406684,1.1465788490354678,0.001,,
117,162.09,192,211,221.69991478,24908,24650,-31.161804550572445,1.2161822793515105,0.001,,
,,,,,25000,24810,-31.234581542015075,1.193061350286007,0.001,159.1,218.45006687641143
117,161.52,196,218,221.08732265000003,25523,25273,-31.22193502768492,1.1853793909152348,0.001,,
,,,,,26000,25767,-31.34629251790601,1.158319110787192,0.001,159.1,218.45006687641143
116,161.83,200,224,221.41425150999999,26191,25916,-31.53332489013672,1.2054928597187835,0.001,,
117,161.28,204,228,220.80960613,26811,26562,-31.373229935589958,1.1892523222421048,0.001,,
,,,,,27000,26870,-31.56044646154476,1.1754106473011576,0.001,159.1,218.45006687641143
116,161.15,208,234,220.6705438,27448,27169,-31.482644930277786,1.15878150049521,0.001,,
,,,,,28000,27848,-31.411319778626222,1.2846339836265102,0.001,159.1,218.45006687641143
116,161.31,212,241,220.86004591999998,28126,,,,,,
116,161.44,216,246,220.98918338000004,28797,28536,-31.850503769787874,1.2181050025603988,0.001,,
,,,,,29000,28859,-31.494147300720215,1.2792310383170844,0.001,159.1,218.45006687641143
116,160.92,220,252,220.38246397,29411,29153,-31.597032057272422,1.2680226000579629,0.001,,
,,,,,30000,29820,-31.73541880257522,1.2082553483118676,0.001,159.1,218.45006687641143
116,161.31,224,258,220.84774869,30076,,,,,,
116,161.03,228,262,220.53451490999998,30692,30446,-31.609062049962297,1.213450478520363,0.001,,
,,,,,31000,30778,-31.712430456410285,1.1951644848222318,0.001,159.1,218.45006687641143
116,161.42,232,269,220.9670972,31362,31111,-31.7099024761154,1.264077199076464,0.001,,
,,,,,32000,31761,-31.862688685038005,1.3000414012426353,0.001,159.1,218.45006687641143
116,161.8,236,275,221.40059699999998,32026,,,,,,
116,161.76,240,280,221.36757957999998,32671,32413,-31.668866353157238,1.2306004143678224,0.001,,
,,,,,33000,32896,-31.82984502815906,1.2044866251649324,0.001,159.1,218.45006687641143
116,161.9,244,286,221.53347097999998,33307,33042,-31.994343378772474,1.1999391268377435,0.001,,
116,162.5,248,290,222.20442888999997,33967,33710,-31.92180698568171,1.237734996121038,0.001,,
,,,,,34000,33869,-31.90347630464578,1.2577287172371487,0.001,159.1,218.45006687641143
116,162.45,252,296,222.14629114000002,34635,34373,-31.811033225921264,1.2431485994034503,0.001,,
,,,,,35000,34864,-31.90157863761805,1.2548488529422615,0.001,159.1,218.45006687641143
116,162.62,256,303,222.34646880000003,35310,35041,-31.806233752857555,1.2553710226958754,0.001,,
116,162.65,260,307,222.38109183999998,35957,35693,-32.035644674301146,1.2899110857397318,0.001,,
,,,,,36000,35859,-31.676167315747364,1.3230985083493843,0.001,159.1,218.45006687641143
116,162.27,264,313,221.95123328999998,36581,36315,-31.951330932410986,1.3756430132969006,0.001,,
,,,,,37000,36783,-31.851358834799235,1.295298407991211,0.001,159.1,218.45006687641143
116,162.04,268,319,221.69737946,37204,36938,-31.95624217008933,1.2821317395856304,0.001,,
116,162.33,272,324,222.01776030999997,37853,37598,-31.6473915835461,1.3227633187265107,0.001,,
,,,,,38000,37755,-31.825032723255646,1.2964206394875886,0.001,159.1,218.45006687641143
116,161.74,276,330,221.35475328999996,38468,38220,-31.78902430283396,1.2668077140454426,0.001,,
,,,,,39000,38831,-31.789663791656494,1.2185641021320694,0.001,159.1,218.45006687641143
116,161.22,280,336,220.76392647,39073,,,,,,
116,161.36,284,340,220.91543589999998,39725,39478,-31.835974417234723,1.2876159904018933,0.001,,
,,,,,40000,39791,-31.61033428006056,1.2533527579976291,0.001,159.1,218.45006687641143
116,161.16,288,346,220.69937535999998,40374,40119,-31.884735173192517,1.2193431556224823,0.001,,
,,,,,41000,40757,-31.73550774779501,1.2497288550970689,0.001,159.1,218.45006687641143
116,161.09,292,353,220.63655837,41017,,,,,,
116,161.44,296,357,221.01184181999997,41667,41408,-31.88629653654903,1.2951291936816591,0.001,,
,,,,,42000,41901,-31.806453520993152,1.2855080951409168,0.001,159.1,218.45006687641143
116,161.43,300,364,221.01293422999998,42334,42078,-31.752226754520716,1.2822286688675315,0.001,,
116,161.44,304,368,221.01852772,42955,42709,-31.701509074160928,1.3129786626965392,0.001,,
,,,,,43000,42857,-31.676228858329154,1.3125566928773313,0.001,159.1,218.45006687641143
116,161.14,308,374,220.69445899000002,43562,43316,-31.847908935546876,1.2498956739902496,0.001,,
,,,,,44000,43786,-31.633123990651722,1.2617695182561874,0.001,159.1,218.45006687641143
116,160.91,312,380,220.42585349,44217,43936,-31.67948745727539,1.2375931525230408,0.001,,
116,160.6,316,385,220.08344556000003,44857,44579,-31.751652485615498,1.1966233441493654,0.001,,
,,,,,45000,44759,-31.763742849561904,1.2183889789713753,0.001,159.1,218.45006687641143
116,160.97,320,391,220.51439184,45508,45245,-31.80828374974868,1.2145552684279048,0.001,,
,,,,,46000,45879,-31.6512195687545,1.2690741369147707,0.001,159.1,218.45006687641143
116,160.46,324,397,219.92095599999996,46122,,,,,,
116,160.55,328,401,220.02142068,46747,46489,-31.813433988594713,1.2453158847343775,0.001,,
,,,,,47000,46820,-31.7785826616509,1.2909563002530595,0.001,159.1,218.45006687641143
116,160.37,332,407,219.83963351000003,47399,47144,-31.76622725642005,1.2796688346668732,0.001,,
,,,,,48000,47789,-31.842987470988987,1.3126644477154474,0.001,159.1,218.45006687641143
116,160.17,336,414,219.62225300999998,48043,,,,,,
116,160.39,340,418,219.86575442999998,48710,48440,-31.592864966974027,1.3045677326939589,0.001,,
,,,,,49000,48769,-31.67479021121294,1.2779256868514286,0.001,159.1,218.45006687641143
116,160.51,344,425,220.01850146,49358,49082,-31.495938723600364,1.3123533881393967,0.001,,
116,160.15,348,429,219.61539645000002,49982,49721,-31.62540136064802,1.306080018932169,0.001,,
,,,,,50000,49884,-31.598335103290836,1.302344491511035,0.001,159.1,218.45006687641143
116,159.61,352,435,219.01353698000003,50596,50338,-31.459036023993242,1.2926290819519444,0.001,,
,,,,,51000,50842,-31.526042248340364,1.2402538230074918,0.001,159.1,218.45006687641143
115,159.35,356,441,218.73042214000006,51245,50997,-31.264038977684912,1.2634759783744811,0.001,,
116,159.32,360,446,218.69592783000004,51889,51628,-31.636944300011745,1.2979760010530994,0.001,,
,,,,,52000,51791,-31.496517181396484,1.3160567060570043,0.001,159.1,218.45006687641143
116,159.53,364,452,218.93153869999998,52534,52281,-31.393080723750128,1.2434414944341106,0.001,,
,,,,,53000,52741,-31.417210722622805,1.2653303916762475,0.001,159.1,218.45006687641143
115,159.41,368,458,218.80587605999995,53145,52902,-31.38156130284439,1.274111803644192,0.001,,
116,159.31,372,463,218.69282098999997,53784,53537,-31.3541283313139,1.1972366852994345,0.001,,
,,,,,54000,53835,-31.4594567530864,1.2243018490356088,0.001,159.1,218.45006687641143
115,159.51,376,469,218.93298009999998,54419,54171,-31.460929027823514,1.2117980925333982,0.001,,
,,,,,55000,54794,-31.53206334114075,1.2326608922496531,0.001,159.1,218.45006687641143
115,159.88,380,475,219.36922587,55061,,,,,,
116,159.93,384,479,219.44069960000002,55718,55447,-31.449306421501692,1.2461592510256465,0.001,,
,,,,,56000,55773,-31.309954517766048,1.2193736640456456,0.001,159.1,218.45006687641143
115,159.85,388,486,219.33535995999998,56359,56080,-31.174574124185664,1.237910256480539,0.001,,
116,159.68,392,490,219.1447248,56985,56725,-31.259133176105777,1.3883859315296498,0.001,,
,,,,,57000,56887,-31.218713289425697,1.373794302528287,0.001,159.1,218.45006687641143
115,159.54,396,496,218.98975606000005,57621,57362,-31.29890667764764,1.3457827125953523,0.001,,
,,,,,58000,57854,-31.43410264878046,1.2727303062370436,0.001,159.1,218.45006687641143
115,159.63,400,503,219.10186569,58297,58037,-31.093558217142963,1.246689562589093,0.001,,
116,159.86,404,507,219.36294625000002,58941,58688,-31.21989680943864,1.2088640874388528,0.001,,
,,,,,59000,58843,-31.250518674974316,1.2259707727739888,0.001,159.1,218.45006687641143
116,160.35,408,513,219.90737305999994,59597,59346,-31.28400300797962,1.204573930729003,0.001,,
,,,,,60000,59843,-31.3314885639009,1.2480511898119775,0.001,159.1,218.45006687641143
115,160.78,412,520,220.39329952000003,60295,60007,-31.090885255394912,1.2540778972026778,0.001,,
116,160.9,416,525,220.54362389,60947,60696,-31.261659820358474,1.2212069413878701,0.001,,
,,,,,61000,60849,-31.07573295894422,1.2182395088127236,0.001,159.1,218.45006687641143
115,160.65,420,531,220.26195778000002,61573,61309,-31.09495768675933,1.2717999363905632,0.001,,
,,,,,62000,61805,-31.238365099027558,1.2155828990719535,0.001,159.1,218.45006687641143
115,161.06,424,537,220.72290814,62228,61963,-31.356368439107,1.2327864381331433,0.001,,
115,161.42,428,542,221.12550736,62889,62641,-31.205240082740783,1.2099949810653925,0.001,,
,,,,,63000,62791,-31.31864710489909,1.1977674965063732,0.001,159.1,218.45006687641143
115,161.24,432,548,220.91152838000002,63523,63264,-31.23811540724356,1.2294992808323757,0.001,,
,,,,,64000,63893,-31.21302318572998,1.2755435697591988,0.001,159.1,218.45006687641143
115,161.05,436,554,220.69017416,64148,,,,,,
115,160.43,440,558,219.98192404999998,64753,64506,-31.07307050069173,1.2938189466794332,0.001,,
,,,,,65000,64815,-31.153985095024108,1.243483579903841,0.001,159.1,218.45006687641143
115,160.46,444,565,220.00392395,65404,65146,-31.19832678538997,1.2445012279814738,0.001,,
,,,,,66000,65809,-30.919274318067334,1.1992898632145528,0.001,159.1,218.45006687641143
115,160.8,448,571,220.38984462999994,66062,,,,,,
115,160.97,452,576,220.58687798000003,66693,66438,-31.035269990752013,1.1323962102207956,0.001,,
,,,,,67000,66759,-31.34359901707347,1.1980751294915268,0.001,159.1,218.45006687641143
115,160.95,456,582,220.55272472999997,67340,67086,-31.013995125180198,1.17022502244938,0.001,,
115,160.93,460,587,220.51914705000002,67982,67712,-31.14497605765738,1.201669635948228,0.001,,
,,,,,68000,67884,-31.081688991812772,1.1811126207196436,0.001,159.1,218.45006687641143
115,161.51,464,595,221.15873765,68685,68417,-31.166283743722097,1.2470804723234123,0.001,,
,,,,,69000,68748,-31.136138374422803,1.2955189591609173,0.001,159.1,218.45006687641143
115,161.92,468,601,221.61313695,69337,69074,-31.104840359055853,1.265096785444202,0.001,,
115,161.92,472,606,221.61443407000002,69976,69708,-31.186274951017356,1.2620666087428225,0.001,,
,,,,,70000,69878,-31.24282652911018,1.2419111521805033,0.001,159.1,218.45006687641143
115,162.12,476,613,221.8255693,70631,70372,-31.04296834733751,1.2668822261208263,0.001,,
,,,,,71000,70855,-30.992957338874724,1.2016930115734872,0.001,159.1,218.45006687641143
115,162.25,480,619,221.95668032,71286,71018,-31.336880776940323,1.1588091901474935,0.001,,
115,161.95,484,624,221.63100472,71913,71653,-31.113534874386257,1.2066502599880613,0.001,,
,,,,,72000,71815,-30.89287550655412,1.178338067031201,0.001,159.1,218.45006687641143
115,161.92,488,630,221.6088944,72551,72273,-31.218847065755767,1.2236395713423385,0.001,,
,,,,,73000,72754,-31.257846069335937,1.3080653988274953,0.001,159.1,218.45006687641143
114,161.73,492,636,221.39153946,73158,72910,-31.213796444428272,1.2644093800813725,0.001,,
115,161.78,496,641,221.44380490000003,73799,73536,-31.054967453900506,1.2400474756427065,0.001,,
,,,,,74000,73857,-30.918629279503456,1.225093880525002,0.001,159.1,218.45006687641143
115,161.28,500,647,220.86842087000002,74425,74182,-31.290281295776367,1.2491022771632179,0.001,,
,,,,,75000,74825,-31.20839834213257,1.2456669334829207,0.001,159.1,218.45006687641143
114,161.53,504,653,221.15586621999998,75094,,,,,,
115,161.28,508,657,220.87717287999996,75725,75470,-31.158914000899703,1.149131413227246,0.001,,
,,,,,76000,75786,-31.050396704673766,1.1430162982370868,0.001,159.1,218.45006687641143
115,160.65,512,663,220.17723106999998,76360,76108,-30.915257476624987,1.1652362673055559,0.001,,
,,,,,77000,76753,-31.031650684497976,1.2184413546397361,0.001,159.1,218.45006687641143
115,160.53,516,669,220.03827581000002,77000,,,,,,
115,160.52,520,673,220.02173387999994,77625,77372,-31.10396376423452,1.1714115907691118,0.001,,
,,,,,78000,77828,-30.95696907043457,1.1829183261666523,0.001,159.1,218.45006687641143
115,160.15,524,679,219.59583115999993,78243,77984,-30.930311789879433,1.1639004899905279,0.001,,
115,160.36,528,683,219.83925453,78925,78651,-31.09239281548394,1.1652980771329668,0.001,,
,,,,,79000,78827,-31.209064483642578,1.120428165928884,0.001,159.1,218.45006687641143
115,160.46,532,689,219.95150968000002,79569,79323,-31.26849855022666,1.1941723242218112,0.001,,
,,,,,80000,79795,-31.05690318782155,1.2206942817059958,0.001,159.1,218.45006687641143
115,160.63,536,695,220.13840538999997,80211,79950,-31.111266943124626,1.1917192143778648,0.001,,
115,161.03,540,699,220.59205910999998,80856,80608,-31.016782658894858,1.266235073407491,0.001,,
,,,,,81000,80758,-31.113960825602213,1.2609791632493337,0.001,159.1,218.45006687641143
115,161.01,544,705,220.57373816999996,81505,81253,-31.118065233583803,1.2811278953142693,0.001,,
,,,,,82000,81859,-30.9559241994222,1.2693837991613426,0.001,159.1,218.45006687641143
115,160.49,548,711,219.98544690999995,82111,,,,,,
115,161.05,552,715,220.60193154,82798,82523,-31.00220931558048,1.2801054568851695,0.001,,
,,,,,83000,82846,-30.874619888932738,1.338938736752288,0.001,159.1,218.45006687641143
115,160.93,556,721,220.4766935,83433,83189,-31.173087407307452,1.333694437663712,0.001,,
,,,,,84000,83826,-30.85843102137248,1.2842451143595908,0.001,159.1,218.45006687641143
115,161.09,560,727,220.64931893000002,84091,,,,,,
115,160.82,564,731,220.35204373999997,84767,84513,-30.954598651843124,1.2090427023072483,0.001,,
,,,,,85000,84833,-30.937096781846954,1.1925133535774743,0.001,159.1,218.45006687641143
115,160.97,568,737,220.54181205999998,85434,85172,-30.837821448721538,1.2101512094216844,0.001,,
,,,,,86000,85839,-30.70270134681879,1.2525673179432404,0.001,159.1,218.45006687641143
115,161.21,572,743,220.82834574,86097,,,,,,
115,161.05,576,748,220.66190938,86736,86474,-30.798781357802355,1.3093013105454383,0.001,,
,,,,,87000,86808,-30.64504322725184,1.264516746296602,0.001,159.1,218.45006687641143
115,161.1,580,754,220.71384053999998,87396,87127,-30.715144993346414,1.2594159369819735,0.001,,
,,,,,88000,87779,-30.51385226530187,1.2563065042969777,0.001,159.1,218.45006687641143
115,161.29,584,759,220.91677529,88042,,,,,,
116,161.13,588,764,220.74558902999996,88664,88413,-30.82066991731718,1.279597732153806,0.001,,
,,,,,89000,88868,-30.560600611368816,1.2508216953277589,0.001,159.1,218.45006687641143
115,161.5,592,770,221.15284670999998,89308,89039,-30.808940820132985,1.2852051906418382,0.001,,
116,161.57,596,774,221.23763473000002,89956,89697,-30.744448685064548,1.244099983354894,0.001,,
,,,,,90000,89858,-30.7690114857238,1.241580279347319,0.001,159.1,218.45006687641143
116,161.39,600,780,221.04413767999998,90564,90312,-30.725798670450846,1.2317277049058235,0.001,,
,,,,,91000,90791,-30.77045582042021,1.2310601153794456,0.001,159.1,218.45006687641143
116,160.99,604,785,220.58333115000002,91193,90945,-30.81727862667728,1.204424183477055,0.001,,
116,161.25,608,790,220.87986007,91850,91592,-30.782987863877242,1.2242618753359868,0.001,,
,,,,,92000,91752,-30.743336033821105,1.1755700688809156,0.001,159.1,218.45006687641143
116,161.34,612,795,220.98026370000002,92494,92235,-30.896480054740447,1.1725933476384864,0.001,,
,,,,,93000,92885,-30.958063888549805,1.1843912542261035,0.001,159.1,218.45006687641143
116,161.36,616,801,221.01150137000002,93136,,,,,,
116,161.56,620,805,221.2370515,93781,93517,-30.843536083514874,1.1875357346929563,0.001,,
,,,,,94000,93844,-30.970951716105144,1.153373428753444,0.001,159.1,218.45006687641143
116,161.86,624,812,221.58396238000006,94429,94188,-30.900583548979327,1.2069799588485197,0.001,,
,,,,,95000,94808,-30.895334854125977,1.182503194616945,0.001,159.1,218.45006687641143
116,161.3,628,817,220.95779131,95055,,,,,,
116,161.4,632,821,221.07493515,95709,95434,-30.83542120134508,1.1973217617015581,0.001,,
,,,,,96000,95776,-30.79876237892243,1.1945324847192476,0.001,159.1,218.45006687641143
116,161.4,636,827,221.07824349000003,96351,96084,-30.83743026256561,1.1912876453789525,0.001,,
116,161.38,640,832,221.0511835,96994,96746,-30.671446717815634,1.245921022033099,0.001,,
,,,,,97000,96896,-30.705615310668946,1.216667354106903,0.001,159.1,218.45006687641143
116,161.38,644,838,221.04899042999998,97643,97385,-30.717205424367645,1.2212788683396798,0.001,,
,,,,,98000,97870,-30.936171674728392,1.1839059797472924,0.001,159.1,218.45006687641143
116,161.64,648,844,221.34143936,98275,98028,-30.59836696673043,1.2001929426495033,0.001,,
116,161.14,652,848,220.79204163999995,98912,98649,-30.596729016304018,1.1823817073188214,0.001,,
,,,,,99000,98814,-30.67791472285627,1.2024042089780171,0.001,159.1,218.45006687641143
116,161.31,656,854,220.98368663000002,99564,99308,-30.863092198091394,1.1679808074200646,0.001,,
,,,,,100000,99787,-30.864883445831666,1.1806048043521054,0.001,159.1,218.45006687641143
116,161.34,660,860,221.03198964,100225,99955,-30.767647947583878,1.1468910291081382,0.001,,
116,160.65,664,864,220.24410185,100832,100584,-30.821076882191193,1.1431389335663087,0.001,,
,,,,,101000,100898,-30.774859265583316,1.1404988264165274,0.001,159.1,218.45006687641143
116,160.55,668,870,220.09177892,101489,101229,-30.833492413689108,1.2286882480682686,0.001,,
,,,,,102000,101894,-30.635782544205828,1.2678516398115856,0.001,159.1,218.45006687641143
116,160.53,672,876,220.05423867,102150,,,,,,
116,160.6,676,880,220.13267361000007,102796,102531,-30.66210972577676,1.2336336857931955,0.001,,
,,,,,103000,102846,-30.71947074580837,1.2246046529428378,0.001,159.1,218.45006687641143
116,160.32,680,885,219.81140842000002,103428,103153,-30.47265186048534,1.2376239559277384,0.001,,
,,,,,104000,103808,-30.61878182888031,1.1906560219824314,0.001,159.1,218.45006687641143
116,160.24,684,891,219.71971699999997,104066,,,,,,
116,160.51,688,895,220.00305605000003,104715,104434,-30.566314914558507,1.1786448253860957,0.001,,
,,,,,105000,104789,-30.699874767037326,1.2096261188041333,0.001,159.1,218.45006687641143
116,160.7,692,902,220.22708114999998,105378,105111,-30.556757586342947,1.2223378778213547,0.001,,
,,,,,106000,105763,-30.6006541424487,1.2875191396977528,0.001,159.1,218.45006687641143
116,160.87,696,908,220.3981256,106043,,,,,,
116,161.17,700,912,220.7194938,106681,106435,-30.508311372644762,1.305248632851769,0.001,,
,,,,,107000,106754,-30.55936462934627,1.2318731954223232,0.001,159.1,218.45006687641143
116,161.31,704,918,220.87531402000002,107324,107083,-30.346538998863913,1.172504553402012,0.001,,
117,161.27,708,922,220.81536458000002,107977,107707,-30.62190718399851,1.2186732931074753,0.001,,
,,,,,108000,107879,-30.44821151467257,1.2258978988542113,0.001,159.1,218.45006687641143
117,161.05,712,928,220.57381124000003,108599,108342,-30.41229587406307,1.2826611171295117,0.001,,
,,,,,109000,108825,-30.17653343894265,1.2810696313458105,0.001,159.1,218.45006687641143
116,161.1,716,934,220.62681338,109246,108999,-30.341049303953675,1.2920284380857971,0.001,,
117,161.03,720,938,220.54852371,109884,109620,-30.361542530548878,1.3647819296006234,0.001,,
,,,,,110000,109786,-30.15713682519384,1.3903394459959972,0.001,159.1,218.45006687641143
117,160.68,724,944,220.15708590999998,110497,110247,-30.299216753476625,1.3171423402699558,0.001,,
,,,,,111000,110886,-30.17417387120864,1.2353861682555254,0.001,159.1,218.45006687641143
116,160.91,728,950,220.40866008,111146,,,,,,
117,161.06,732,954,220.57752572,111815,111557,-30.14988165635329,1.1763018916596424,0.001,,
,,,,,112000,111870,-30.032321905160877,1.1844910044296115,0.001,159.1,218.45006687641143
117,160.99,736,960,220.49548706000002,112450,112202,-30.245436245882058,1.144887394165691,0.001,,
,,,,,113000,112848,-30.12664388355456,1.1399205686240796,0.001,159.1,218.45006687641143
117,161.27,740,966,220.82157920999998,113121,,,,,,
117,161.06,744,970,220.57994631000003,113749,113502,-30.35673640686789,1.1787837436480553,0.001,,
,,,,,114000,113822,-30.0800302638564,1.2518630958440011,0.001,159.1,218.45006687641143
117,161.23,748,976,220.77488732999998,114398,114148,-30.009621334075927,1.263889859307487,0.001,,
,,,,,115000,114774,-29.806629534120912,1.2974250616494172,0.001,159.1,218.45006687641143
117,161.21,752,982,220.74555343,115033,,,,,,
117,161.3,756,986,220.84195296,115694,115440,-30.099767384904155,1.22167788931493,0.001,,
,,,,,116000,115768,-29.93459989858228,1.21731910352097,0.001,159.1,218.45006687641143
117,161.12,760,992,220.61940468,116337,116081,-29.977249690464564,1.2078491515153413,0.001,,
117,161.46,764,996,221.01588458000003,116978,116715,-29.9908498045686,1.2099999835738888,0.001,,
,,,,,117000,116880,-29.984314677226973,1.2332844477711302,0.001,159.1,218.45006687641143
117,161.38,768,1002,220.93636749,117627,117367,-29.788408255275293,1.2440365995251157,0.001,,
,,,,,118000,117859,-29.988463785741235,1.2179739432675498,0.001,159.1,218.45006687641143
117,161.27,772,1008,220.81033003000002,118277,118014,-29.840346189645622,1.2279781683798758,0.001,,
