rollout/ep_len_mean,time/time_elapsed,time/episodes,rollout/ep_rew_mean,time/total_timesteps,time/fps,train/learning_rate,train/critic_loss,train/n_updates,train/actor_loss,eval/mean_reward,eval/mean_ep_length
115.86,89,248,257.76596358,17978,200,0.001,5.188008497427176,17779,-54.20359122536399,,
,,,,18000,,0.001,5.452997114923265,17887,-54.094868695294416,234.79466401338578,105.2
115.96,92,252,258.42463818000004,18408,199,0.001,5.848695973555247,18207,-54.66736553333424,,
115.45,94,256,257.74051310000004,18840,199,0.001,8.107497899904164,18640,-55.306835313276814,,
,,,,19000,,0.001,8.070576645293325,18855,-54.89929631071271,247.4927549958229,108.3
114.8,96,260,256.86484674,19262,198,0.001,6.714704303829758,19071,-56.17665905422635,,
114.58,99,264,256.42435932,19727,199,0.001,7.008494887764998,19515,-55.76254181634812,,
,,,,20000,,0.001,6.890644145011902,19879,-56.75575904846191,270.69755004644395,123.2
114.67,101,268,256.71415543,20216,198,0.001,5.97346258841879,20002,-57.333203715662805,,
114.56,104,272,256.55571362,20703,198,0.001,7.550762335459392,20492,-57.50831005389874,,
,,,,21000,,0.001,6.136520618392575,20854,-57.93842309521091,270.4254988670349,122.8
114.52,106,276,256.48917381,21189,198,0.001,8.009036574481932,20975,-57.7411693572998,,
114.62,109,280,256.83633962999994,21683,198,0.001,6.004109516976372,21466,-57.663025568402006,,
,,,,22000,,0.001,6.162064120052307,21836,-58.751177080215946,275.90552790164946,123.8
114.69,112,284,257.28424062,22166,197,0.001,6.326776846762626,21960,-59.117568539034934,,
114.47,114,288,257.15012107999996,22645,198,0.001,6.510927018866075,22424,-58.86708048770302,,
,,,,23000,,0.001,6.3115841453725645,22891,-59.717166137695315,279.8437463760376,126.2
113.89,116,292,256.25961884000003,23107,197,,,,,,
113.83,119,296,256.57656956000005,23585,197,0.001,8.851423658100904,23365,-59.83212668555124,,
,,,,24000,,0.001,6.624191594502283,23877,-60.233139946347194,280.32122297286986,123.1
113.91,122,300,257.05311654,24083,197,,,,,,
114.94,124,304,258.50114260000004,24670,197,0.001,7.23045861989932,24455,-60.79522288929332,,
,,,,25000,,0.001,6.040052637457848,24820,-61.48313856124878,282.4685992956162,130.2
115.33,127,308,259.4556419,25164,196,0.001,7.463815644729969,24949,-61.05145388841629,,
115.44,129,312,259.26140319,25623,197,0.001,5.833900445797404,25448,-61.80325386172435,,
,,,,26000,,0.001,7.986175716432751,25903,-62.4825553894043,279.85486499071123,127.8
116.13,132,316,260.94962872,26125,196,,,,,,
116.45,134,320,262.13978156,26589,197,0.001,6.399981811756396,26385,-62.21462983351488,,
,,,,27000,,0.001,7.74641978523948,26836,-62.75804804021662,272.6431111454964,114.5
116.64,137,324,263.32265214,27042,196,,,,,,
116.94,139,328,264.92758771000007,27500,196,0.001,6.246283176725945,27297,-62.92612443651472,,
117.15,141,332,266.44740248,27949,197,0.001,8.297167000017668,27746,-63.502272823400666,,
,,,,28000,,0.001,6.817754100475993,27858,-63.1203692981175,283.88710963726044,116.2
117.45,144,336,267.94212445999995,28416,197,0.001,6.7044000815501255,28208,-63.25933603654828,,
117.58,146,340,268.90913822000005,28872,197,0.001,6.867170589160075,28667,-63.95125920431955,,
,,,,29000,,0.001,6.829270512407477,28891,-64.32757186889648,275.42712888717654,114.9
117.78,148,344,269.8232547,29324,196,0.001,8.223012200717267,29125,-64.57305960819639,,
115.76,150,348,261.46943306000003,29554,196,0.001,8.102817948659261,29411,-64.86057879130045,,
115.43,151,352,255.88915406,29951,197,0.001,7.270030532822465,29686,-64.6429109284372,,
,,,,30000,,0.001,9.992677170654822,29860,-64.79788703479986,91.72118430696428,107.2
115.78,154,356,252.83218744,30418,197,0.001,7.673791717660838,30216,-64.56800554876457,,
117.13,156,360,253.21192949,30975,197,0.001,10.323091804981232,30747,-64.69512849105031,,
,,,,31000,,0.001,11.333982300584333,30884,-64.85019717009172,266.7491351112723,151.1
117.78,160,364,252.25182736,31505,196,0.001,11.881457168804971,31335,-65.13108539581299,,
,,,,32000,,0.001,9.619009873250148,31838,-65.69992886649237,282.1226763904095,137.8
118.52,163,368,252.59445205999998,32068,195,,,,,,
119.14,166,372,252.91424866,32617,196,0.001,6.151168111654428,32379,-66.16931316669171,,
,,,,33000,,0.001,10.288576897330906,32855,-65.84150822957356,204.50698570609092,109.9
118.53,169,376,249.89857984000002,33042,195,,,,,,
118.84,171,380,249.93019527,33567,196,0.001,12.53764685495632,33344,-66.37105637788773,,
117.73,173,384,245.06560309,33939,196,0.001,11.316402673721313,33754,-66.11230054108992,,
,,,,34000,,0.001,11.366043557511999,33848,-66.19130244153611,153.7941740691662,91.0
116.78,175,388,240.82065251,34323,195,0.001,9.72311785687571,34124,-66.36035670404848,,
116.93,177,392,239.5157891,34800,196,0.001,12.200936621070927,34577,-67.00125036568477,,
,,,,35000,,0.001,12.961248108681213,34803,-67.09414559222282,249.46934942007064,121.3
116.93,180,396,237.86389551999997,35278,195,0.001,10.945812742839488,35050,-66.83992010263296,,
116.57,182,400,235.57156031,35740,196,0.001,8.863524282972017,35533,-67.25322008132935,,
,,,,36000,,0.001,8.689029149772708,35897,-66.69959710439046,254.2788186311722,123.1
115.6,185,404,233.56342648,36230,195,0.001,8.476967558130488,36008,-66.88281903948102,,
115.29,187,408,233.49724774999996,36693,195,0.001,7.961010158061981,36484,-67.42263892601277,,
,,,,37000,,0.001,12.600103957899686,36831,-66.68942826369712,268.9336688876152,114.3
115.25,190,412,234.32180426,37148,195,0.001,12.707629680633545,36946,-66.96601900561103,,
114.76,192,416,233.53490280999995,37601,195,0.001,13.20726046309007,37394,-66.81770351476837,,
,,,,38000,,0.001,12.513273960665652,37848,-67.54536417910927,265.2746502995491,113.9
114.61,194,420,232.92071374,38050,195,,,,,,
114.6,196,424,232.45564647,38502,195,0.001,10.597650159869278,38296,-67.34438685366982,,
114.58,199,428,232.04018213999998,38958,195,0.001,9.267161548647106,38754,-67.22593488531598,,
,,,,39000,,0.001,16.024648864712336,38867,-66.713851247515,275.3735021829605,115.6
114.85,201,432,231.91362101,39434,195,0.001,17.039472434480313,39217,-66.36761836682336,,
115.01,203,436,231.22957208000003,39917,195,0.001,12.832564263304404,39708,-66.57442149177926,,
,,,,40000,,0.001,13.509894718558101,39826,-66.79773350085242,270.602001285553,113.7
115.31,206,440,230.95638267,40403,195,0.001,9.56396482122226,40193,-66.61916956825861,,
115.62,208,444,230.74977228999995,40886,195,0.001,11.297375174593334,40670,-66.15125224629386,,
,,,,41000,,0.001,8.712652294158936,40795,-67.04453985152706,282.5385674357414,115.9
118.06,211,448,240.52223175999998,41360,195,0.001,12.091503638920821,41154,-66.48939126729965,,
118.94,213,452,247.22238051,41845,195,0.001,12.378599000355553,41629,-66.22877308679006,,
,,,,42000,,0.001,12.227390732972518,41869,-66.35296744631047,285.09585345983504,125.1
119.21,216,456,251.59833618000005,42339,195,0.001,13.860971915917318,42119,-65.99226004178406,,
118.32,218,460,252.18428552999998,42807,195,0.001,11.410493429969339,42605,-66.29076456619521,,
,,,,43000,,0.001,12.414607108585418,42842,-66.16028837173704,264.4174685955048,112.7
117.81,221,464,254.05800538,43286,195,0.001,10.755626088096982,43082,-66.0895867120652,,
116.82,223,468,253.89649774999998,43750,195,0.001,9.45746156692505,43548,-66.39420839339968,,
,,,,44000,,0.001,13.071434125033292,43889,-65.53893661499023,271.6102318882942,119.1
115.97,226,472,253.60422641000002,44214,195,0.001,15.175191021734669,44013,-66.01018708752048,,
116.73,228,476,256.9746143,44715,195,0.001,15.537195533514023,44501,-65.96159547567368,,
,,,,45000,,0.001,12.38144872246719,44871,-65.2896945515617,282.51478749513626,120.2
116.44,231,480,257.23132072000004,45211,195,0.001,12.963983217875162,44994,-65.3569875532581,,
117.55,233,484,262.19552874,45694,195,0.001,11.632607392470042,45476,-65.65828863779704,,
,,,,46000,,0.001,13.527565978123592,45861,-65.1155745286208,270.11652863025665,122.5
118.67,236,488,266.52120776,46190,195,0.001,12.439130196805861,45983,-65.56918510061796,,
118.84,238,492,268.74439309999997,46684,195,0.001,11.805860232561827,46469,-64.74761480093002,,
,,,,47000,,0.001,11.811030080824187,46853,-64.29119630293413,284.16243435144423,123.6
119.1,241,496,270.89967515,47188,195,0.001,11.908022591942235,46967,-64.41691816898815,,
119.25,243,500,272.66143745,47665,195,0.001,12.13098440257781,47462,-64.1710561578924,,
,,,,48000,,0.001,12.784693871514271,47815,-64.2523984100859,285.8732466340065,127.2
119.15,246,504,273.54457189,48145,195,0.001,12.232697831259834,47941,-64.50848751976376,,
119.24,249,508,273.69655052999997,48617,195,0.001,12.61507995505082,48397,-64.33416868510999,,
,,,,49000,,0.001,13.302581867324971,48868,-63.931351555718315,280.54015736579896,120.2
119.26,252,512,273.85063978,49074,194,,,,,,
119.4,254,516,274.41871806,49541,194,0.001,14.237884915393332,49335,-63.08293801023249,,
,,,,50000,,0.001,12.636649182412476,49794,-62.54816349765711,273.433697617054,115.5
119.52,256,520,274.94109399,50002,194,,,,,,
119.61,258,524,275.21422378,50463,194,0.001,11.447485735541896,50251,-62.71602175528543,,
119.75,260,528,275.38062926,50933,195,0.001,13.656553587706192,50725,-62.67215481139066,,
,,,,51000,,0.001,12.309757607614893,50842,-62.26025875544144,269.72921661138537,114.2
119.47,263,532,275.1988265,51381,194,0.001,14.883377683573755,51181,-61.94482178523623,,
119.42,265,536,275.86520293999996,51859,195,0.001,13.049570320033226,51636,-61.68606694539388,,
,,,,52000,,0.001,13.669523786461871,51883,-61.34140429580421,271.2309804201126,114.2
119.21,268,540,276.10347164,52324,194,0.001,15.985368878154432,52118,-60.89957880569717,,
119.07,270,544,276.93641556,52793,195,0.001,13.31793639239143,52582,-60.837561162312824,,
,,,,53000,,0.001,16.159878872536325,52813,-60.73747121637518,259.8103302955627,112.4
118.93,273,548,276.63760241,53253,194,0.001,14.896416684501192,53045,-59.96917987691945,,
118.87,275,552,276.84914649999996,53732,194,0.001,17.0852693716685,53525,-60.55564753214518,,
,,,,54000,,0.001,13.019879575570425,53878,-60.01575075785319,276.7409482598305,115.2
118.6,278,556,277.39082518000004,54199,194,0.001,13.893477920828195,53994,-59.54910745291874,,
118.75,280,560,278.34611917,54682,194,0.001,13.376093751293118,54470,-59.59448403827215,,
,,,,55000,,0.001,15.14304926888696,54828,-59.49007336846714,291.8960254013538,124.5
118.76,283,564,278.43246373,55162,194,0.001,14.358923988957558,54952,-58.93602205091907,,
119.04,285,568,278.1882526,55654,194,0.001,15.941447687930749,55442,-58.36868755152968,,
,,,,56000,,0.001,13.967807976404826,55801,-58.981462987263996,263.85001603364947,121.7
119.29,288,572,278.10084998,56143,194,0.001,14.286644193433947,55925,-58.37353823261876,,
119.32,290,576,277.95688208000007,56647,194,0.001,12.257252396655684,56426,-58.33910897572835,,
,,,,57000,,0.001,12.835653676331498,56815,-58.32303325946514,269.73886265158654,124.1
119.52,293,580,277.83569844,57163,194,0.001,13.433301625289316,56942,-58.076133370399475,,
119.81,296,584,277.78342935,57675,194,0.001,12.964943993360476,57463,-57.85984016187263,,
,,,,58000,,0.001,12.440511545740572,57820,-57.90512073573782,284.53484219908717,129.9
118.47,298,588,274.27068229,58037,194,,,,,,
118.49,300,592,273.65995483,58533,194,0.001,12.679744568027434,58317,-57.76165940331631,,
,,,,59000,,0.001,13.554855962437907,58821,-56.867811475481304,275.8506956756115,127.0
118.51,303,596,273.10790037,59039,194,,,,,,
118.96,305,600,273.55873543999996,59561,194,0.001,12.727348375320435,59342,-57.11267565213717,,
,,,,60000,,0.001,14.226394653320312,59833,-56.92968017824234,279.13556203842165,127.1
119.0,308,604,272.95529668,60045,194,,,,,,
119.38,311,608,272.73410792000004,60555,194,0.001,13.944173812866211,60337,-56.52921922745243,,
,,,,61000,,0.001,13.130859062451275,60826,-56.8138375600179,265.0747564196587,121.9
119.69,313,612,272.52305246,61043,194,,,,,,
119.77,316,616,271.82722277,61518,194,0.001,12.251773252325544,61306,-56.53278467210673,,
,,,,62000,,0.001,14.030021937167058,61790,-56.522885557080876,267.4524721741676,122.5
120.03,319,620,271.45812612,62005,194,,,,,,
118.81,320,624,267.65633615,62344,194,0.001,14.37244845244844,62130,-56.81179279392048,,
118.29,322,628,265.70269048,62762,194,0.001,13.879627413000943,62550,-56.51406072397701,,
,,,,63000,,0.001,13.851079909006755,62791,-56.32490450541179,256.037443870306,117.3
118.64,325,632,265.46206093,63245,194,0.001,12.212633057435353,63031,-56.59233798980713,,
118.7,327,636,264.61247961000004,63729,194,0.001,13.42950466250585,63524,-56.38469889906586,,
,,,,64000,,0.001,12.496473152160645,63879,-56.603983971380416,258.17823300361636,118.6
118.84,330,640,263.8488495,64208,194,0.001,12.99909311327441,63995,-56.3761982753359,,
118.87,332,644,262.75644941999997,64680,194,0.001,15.416230929308924,64467,-56.22160497205011,,
,,,,65000,,0.001,13.836966326159816,64831,-56.30847610965852,267.72044652700424,122.6
119.16,335,648,262.59842923,65169,194,0.001,13.378204264291902,64954,-56.17197448976578,,
119.27,337,652,261.9703332,65659,194,0.001,13.435642979361795,65445,-56.058029619852704,,
,,,,66000,,0.001,13.45220197724902,65815,-56.076813507080075,266.7986936926842,122.4
119.48,340,656,260.90675864,66147,194,0.001,12.369340230610746,65936,-56.114617957443485,,
119.63,343,660,260.08204004,66645,194,0.001,15.771863131560096,66434,-55.84922414926382,,
,,,,67000,,0.001,13.693702557507683,66783,-56.33448552277129,259.5892553329468,117.7
119.61,345,664,259.22353861,67123,194,0.001,14.23723816871643,66911,-56.085967004299164,,
119.35,348,668,258.51936178999995,67589,194,0.001,17.412487987744605,67389,-56.155877323473916,,
,,,,68000,,0.001,15.572599851784586,67852,-55.95464038848877,259.22961856126784,117.6
119.25,350,672,258.42432157,68068,194,,,,,,
118.81,352,676,257.56591512,68528,194,0.001,14.678284757277545,68324,-55.361806297302245,,
118.3,354,680,256.61666961,68993,194,0.001,13.888904734774753,68787,-55.824059226296164,,
,,,,69000,,0.001,15.775676217286483,68902,-55.63475898216511,257.09076876044276,115.7
117.73,357,684,255.45631402999996,69448,194,0.001,14.706873638289315,69261,-55.052020277295796,,
118.93,359,688,258.44354305999997,69930,194,0.001,16.7288875579834,69714,-55.03320091001449,,
,,,,70000,,0.001,15.618207572937012,69839,-54.46087511124149,240.12524729967117,110.5
118.16,362,692,256.55267974,70349,194,0.001,15.953095825094925,70186,-55.02447703846714,,
117.12,364,696,254.26090454999996,70751,194,0.001,15.439284731601846,70545,-54.630828594339306,,
,,,,71000,,0.001,15.050897374749184,70840,-54.69297409057617,251.8481537222862,114.7
116.06,366,700,251.83921754,71167,194,0.001,14.128038487882696,70957,-55.156510057120485,,
115.83,368,704,251.41388172999999,71628,194,0.001,14.604986120306927,71412,-54.44775206467201,,
,,,,72000,,0.001,15.165035074407404,71894,-54.553271309274145,264.11759743690493,121.1
115.59,371,708,250.98518724000002,72114,194,,,,,,
115.64,373,712,251.09243468,72607,194,0.001,16.907863577858347,72395,-54.72314065401672,,
,,,,73000,,0.001,14.412871880964799,72871,-54.8807066599528,259.39846167564394,118.9
115.63,376,716,251.05383739999994,73081,194,,,,,,
115.53,378,720,250.96937764000003,73558,194,0.001,15.50440266529719,73349,-54.454735565185544,,
,,,,74000,,0.001,13.627066884722028,73824,-54.76402969360352,261.08771446943285,120.1
116.86,381,724,254.27372512999997,74030,194,,,,,,
117.58,383,728,255.92405845999997,74520,194,0.001,14.470312680953588,74309,-54.64789824650205,,
,,,,75000,,0.001,14.055329652627309,74790,-54.540212122599286,263.79022126197816,121.5
117.61,386,732,256.08034799000006,75006,194,,,,,,
116.82,388,736,254.13356812,75411,194,0.001,14.968595354787764,75270,-54.44620636970766,,
116.84,390,740,254.24571795,75892,194,0.001,15.937533762495397,75678,-55.34936756198689,,
,,,,76000,,0.001,14.322369331266822,75801,-54.640066615870744,262.497452044487,120.8
116.89,393,744,254.36881986000003,76369,194,0.001,14.343127647367846,76164,-55.27420425415039,,
116.9,395,748,254.34667709999997,76859,194,0.001,13.666925096511841,76644,-54.58386236826579,,
,,,,77000,,0.001,14.351990597588676,76894,-54.34702948918418,262.69286785125735,121.0
116.17,397,752,252.56885378000004,77276,194,0.001,13.6859303493889,77066,-55.149076232910154,,
116.19,400,756,252.51768763000004,77766,194,0.001,13.730370916304041,77549,-54.510305248323036,,
,,,,78000,,0.001,17.8185999584198,77846,-54.53314727783203,260.867289853096,120.0
115.37,402,760,250.51496734999998,78182,194,0.001,14.16839529069002,77967,-54.12654488881429,,
115.52,405,764,250.84634524,78675,194,0.001,12.841010701937938,78463,-54.774234771728516,,
,,,,79000,,0.001,17.608083444729186,78818,-54.916170153701515,264.999437725544,122.0
115.58,408,768,251.04447747000003,79147,193,0.001,15.344069891828832,78941,-54.79764819536053,,
115.69,410,772,251.08400923000005,79637,194,0.001,14.081365954875945,79423,-55.423891385396324,,
,,,,80000,,0.001,14.239928507804871,79905,-55.22740173339844,264.59575392007827,121.2
115.86,413,776,251.40033351000002,80114,193,,,,,,
116.1,415,780,251.82647863999998,80603,194,0.001,13.357925331115723,80383,-55.53823280334473,,
,,,,81000,,0.001,13.00773285637217,80876,-55.13381532762872,263.74759032726286,121.4
116.35,418,784,252.33168110999998,81083,193,,,,,,
116.31,420,788,252.29237479999995,81561,194,0.001,11.87328145463588,81346,-55.1370543140476,,
,,,,82000,,0.001,11.23827284324069,81827,-55.71767923387431,261.6238062620163,120.4
116.84,422,792,253.73184508999998,82033,193,,,,,,
116.83,424,796,253.60230638000004,82434,194,0.001,12.141464253951764,82226,-55.774591248610925,,
117.5,426,800,255.24064734,82917,194,0.001,13.103868369261424,82705,-55.67863604227702,,
,,,,83000,,0.001,12.52728063804059,82826,-55.86124026189085,261.20469493865966,120.4
117.73,429,804,255.63046884,83401,194,0.001,13.332809325187437,83190,-55.69547800863943,,
117.81,431,808,255.83930655000003,83895,194,0.001,11.574125700849828,83686,-55.74264747865738,,
,,,,84000,,0.001,13.214101872201693,83804,-56.040066153316175,266.90392323732374,122.3
117.78,434,812,255.84637901,84385,194,0.001,11.65058147907257,84174,-56.03597295284271,,
117.94,436,816,256.22377627000003,84875,194,0.001,12.916296447195657,84663,-55.44231427302126,,
,,,,85000,,0.001,12.375833184488359,84908,-56.1074539307625,270.38515001535416,121.4
118.19,439,820,256.76296966000007,85377,194,0.001,12.183058787518599,85160,-55.86563467979431,,
118.35,442,824,257.08667721000006,85865,194,0.001,12.112676851211056,85652,-55.884034679782005,,
,,,,86000,,0.001,11.50451428604126,85899,-55.906648574336884,266.6676159977913,122.4
118.32,445,828,257.06850319,86352,194,0.001,14.526643785108037,86142,-56.220598220825195,,
118.35,447,832,257.12622739999995,86841,194,0.001,12.95413302996802,86628,-55.87168103172665,,
,,,,87000,,0.001,11.304490623474122,86875,-55.8908823074833,265.23367230296134,121.6
119.24,450,836,259.22673707999996,87335,194,0.001,11.29476017911895,87117,-56.31328511642197,,
119.25,452,840,259.28566824,87817,194,0.001,12.173768830299377,87605,-55.926444880167644,,
,,,,88000,,0.001,13.284961048762003,87846,-56.30223331451416,265.4789738178253,121.7
119.34,455,844,259.47692358,88303,193,0.001,12.307546728947123,88094,-56.223288113953636,,
119.27,457,848,259.36266549000004,88786,194,0.001,12.421680740515392,88574,-56.21740957895915,,
,,,,89000,,0.001,11.79250961239055,88813,-56.156585046800515,265.05309092998505,121.5
119.94,460,852,261.04983824999994,89270,194,0.001,11.387473266632831,89053,-55.91265437642082,,
119.86,462,856,260.96969475,89752,194,0.001,11.848021649906778,89536,-56.10889880940066,,
,,,,90000,,0.001,12.15131351036754,89902,-56.76472460839056,261.73069443702695,119.1
120.5,465,860,262.64694118,90232,193,0.001,13.175672385199316,90018,-55.86740618738635,,
120.32,467,864,262.38756407,90707,193,0.001,12.016296003994189,90492,-56.274020880983585,,
,,,,91000,,0.001,13.570207838578657,90845,-56.970000457763675,263.3069996416569,120.4
120.41,470,868,262.66772318999995,91188,193,0.001,11.33168497467041,90970,-56.377312372601224,,
120.23,472,872,262.40589458,91660,194,0.001,10.23356539920225,91448,-56.50486761836682,,
,,,,92000,,0.001,13.200672649383545,91813,-56.149293222735004,264.1167287349701,121.2
120.34,475,876,262.59276166999996,92148,193,0.001,12.867941305889346,91936,-56.40872826114778,,
120.29,477,880,262.50294494999997,92632,194,0.001,11.787435558534437,92420,-56.88731433499244,,
