rollout/ep_len_mean,time/time_elapsed,time/episodes,rollout/ep_rew_mean,time/total_timesteps,time/fps,train/learning_rate,train/critic_loss,train/n_updates,train/actor_loss,eval/mean_reward,eval/mean_ep_length
17.78,16,164,-1.3149545300000003,2912,181,0.001,1.5936731075247128,2804,-7.341812557644314,,
17.88,16,168,-1.35330007,2985,180,0.001,1.4844492579761304,2877,-7.199855433570014,,
,,,,3000,,0.001,1.702508270740509,2895,-7.455663204193115,31.862927413461147,22.1
17.98,17,172,-0.54331617,3066,178,0.001,0.9618987176153395,2953,-7.010797765519884,,
18.1,17,176,0.30664617000000005,3150,178,0.001,2.737401627831989,3037,-7.296690569983588,,
18.17,18,180,0.7330359799999999,3229,178,0.001,2.53474480509758,3116,-7.795897388458252,,
18.3,18,184,1.94175925,3314,178,0.001,1.977481717413122,3203,-7.497316577217796,,
18.45,19,188,3.4969287900000006,3400,177,0.001,2.6393611458214847,3288,-7.523784464055842,,
18.61,19,192,5.06606043,3487,177,0.001,1.9363910095258192,3376,-8.136014548215,,
18.77,20,196,6.65752386,3575,178,0.001,2.2584199962161837,3463,-8.504825973510743,,
18.9,20,200,8.21033841,3660,178,0.001,2.223583791937147,3549,-8.574103260040284,,
19.06,21,204,9.784078189999999,3747,178,0.001,1.8183629472147336,3635,-8.838292121887207,,
19.21,21,208,11.355836779999999,3834,178,0.001,1.4604680036956614,3722,-9.021281415765936,,
19.37,21,212,12.893058099999998,3920,178,0.001,1.9917220558438982,3808,-9.500274484807795,,
,,,,4000,,0.001,1.4778755578127774,3895,-9.341163591905074,37.7082555770874,21.6
19.53,22,216,14.475822739999998,4007,177,,,,,,
19.67,23,220,16.02967604,4092,177,0.001,1.7507417187804268,3981,-9.396522188186646,,
19.81,23,224,17.5836257,4178,177,0.001,1.6614554849537937,4067,-10.200979406183416,,
19.97,24,228,19.160362640000002,4265,177,0.001,1.5426373446271533,4153,-9.219822072982788,,
20.14,24,232,20.747739759999998,4353,177,0.001,1.450823299586773,4241,-10.288356694308193,,
20.68,24,236,22.99282248,4478,179,0.001,1.1136058121919632,4330,-11.20849895477295,,
21.98,26,240,26.794746290000003,4680,178,0.001,1.9664484726828197,4559,-11.816735644673193,,
23.89,27,244,31.806104290000004,4943,180,0.001,2.4015869591385126,4771,-12.435918599367142,,
,,,,5000,,0.001,2.9083201114724324,4853,-12.526903803755598,152.5043380200863,78.1
26.1,29,248,37.38392036,5235,176,0.001,2.0347328160120095,5076,-13.544548470633371,,
28.67,31,252,43.930636320000005,5563,176,0.001,2.2526852670072137,5387,-15.12930570646774,,
31.38,33,256,50.84110682000001,5906,177,0.001,2.5145333942978882,5730,-16.08462154033572,,
,,,,6000,,0.001,2.405571532950682,5901,-16.380014873686292,169.8646426677704,86.0
34.07,35,260,57.724100740000004,6247,173,0.001,2.802802789912504,6071,-16.989797546750022,,
36.59,37,264,64.20202257,6571,173,0.001,3.1026055715804874,6415,-18.330006532890852,,
39.32,39,268,71.11972023,6917,175,0.001,3.336281938456941,6741,-19.452629488567972,,
,,,,7000,,0.001,3.175173969645249,6884,-19.918498072130927,116.07790977954865,63.7
41.24,41,272,75.5638002,7190,173,0.001,3.0590307356706306,7015,-20.367593591863457,,
42.87,42,276,79.42267145,7437,173,0.001,3.365556667435844,7296,-21.494084393536603,,
44.59,44,280,83.80683871,7688,174,0.001,4.542665361274373,7511,-22.777219772338867,,
,,,,8000,,0.001,4.972244109915591,7859,-23.106587210366893,175.80295024514197,86.2
47.21,46,284,89.61251374999998,8035,171,,,,,,
49.78,48,288,95.13442205999999,8378,171,0.001,4.363323940094127,8202,-23.98718887151674,,
52.34,50,292,100.4986694,8721,171,0.001,4.177603895581046,8545,-24.812392035195995,,
,,,,9000,,0.001,4.2070651109828505,8887,-25.797346913537314,172.65927810072898,85.9
54.87,53,296,105.91225915000001,9062,169,,,,,,
57.44,55,300,111.40966274,9404,170,0.001,4.5532090292257426,9228,-26.778810589812522,,
59.98,57,304,116.80451103999998,9745,170,0.001,4.472704439303454,9570,-27.405259154563726,,
,,,,10000,,0.001,4.948560443728469,9826,-27.771985785905706,172.09934954047202,85.4
62.52,59,308,122.21860625000001,10086,169,0.001,4.888546946469475,9911,-28.318446023123606,,
65.09,61,312,127.67453652000002,10429,169,0.001,4.55617782718995,10254,-28.573155469672624,,
67.69,63,316,133.08522151,10776,169,0.001,5.011360590541085,10599,-29.643505362577216,,
,,,,11000,,0.001,5.525337643321904,10859,-30.60040194489235,172.27667027115822,85.6
70.3,66,320,138.58017661,11122,168,0.001,4.6955571340960125,10945,-30.52682104776072,,
72.89,67,324,144.1310825,11467,168,0.001,5.012127526970797,11290,-31.671099995457848,,
75.5,69,328,149.65971591,11815,169,0.001,4.457851355726069,11639,-32.40203072808006,,
,,,,12000,,0.001,5.758777889712103,11898,-32.533295848152854,175.27231249809265,86.4
78.08,72,332,155.12709281999997,12161,167,0.001,4.984968741734822,11985,-33.24494233242301,,
80.28,74,336,159.94857183999997,12506,167,0.001,4.61728541171828,12330,-33.31777111319609,,
81.73,76,340,163.20439223,12853,167,0.001,5.000645276458784,12676,-34.49937282909047,,
,,,,13000,,0.001,5.787193836151869,12850,-34.5341908714988,172.51063212156296,85.6
82.56,79,344,165.22422974999998,13199,166,0.001,6.014519428384715,13022,-35.08758883042769,,
83.1,80,348,166.76666207,13545,167,0.001,6.440824958099716,13369,-35.858195726261584,,
83.25,82,352,167.12763995,13888,168,0.001,4.833968546198703,13715,-37.017306483069135,,
,,,,14000,,0.001,4.221169104178746,13888,-37.56387634277344,159.00936750769614,82.1
83.14,84,356,166.90843882000001,14220,167,0.001,7.270867152512073,14049,-37.2053918838501,,
82.95,86,360,166.58981253,14542,168,0.001,6.0572048455854,14371,-38.14025037716596,,
83.2,88,364,167.03462097999997,14891,168,0.001,6.774125610725789,14722,-39.41727476119995,,
,,,,15000,,0.001,9.582860824909616,14896,-39.93830998738607,106.30212607979774,60.9
81.48,89,368,162.75167009999998,15065,167,,,,,,
81.97,91,372,164.20886991,15387,167,0.001,8.438467495049103,15212,-41.41848278045654,,
81.7,92,376,163.62487570000002,15607,168,0.001,12.085216326372963,15437,-41.903686250959126,,
,,,,16000,,0.001,9.095737560640407,15849,-43.43568739106384,417.35543227493764,330.8
91.74,98,380,174.91976019,16862,171,,,,,,
,,,,17000,,0.001,8.29822555741111,16863,-46.40939475165473,205.64890953302384,95.5
91.93,105,384,175.87822066000004,17228,163,0.001,8.75227638127956,17051,-46.73549717030627,,
92.05,107,388,176.50416710000002,17583,164,0.001,8.849441747089008,17402,-48.267594130142875,,
92.24,109,392,177.58266806,17945,164,0.001,10.313276000075287,17764,-48.74209080571713,,
,,,,18000,,0.001,9.88210351388533,17855,-49.09838714599609,206.68556827306747,91.8
92.5,112,396,178.86718448,18312,163,0.001,9.235335330600323,18131,-50.29583682184634,,
92.76,113,400,180.17368813999997,18680,163,0.001,9.220290150331413,18497,-50.71675383526346,,
,,,,19000,,0.001,9.732097776987219,18866,-51.97630537317154,207.36183727383613,91.9
93.03,116,404,181.56567778999997,19048,163,,,,,,
93.32,118,408,183.03879194,19418,163,0.001,11.447133375250775,19235,-52.56514018514882,,
93.57,120,412,184.42691012,19786,163,0.001,6.927155243453159,19605,-53.4117317199707,,
,,,,20000,,0.001,12.69369979267535,19881,-53.43764918783437,209.29402686357497,92.2
93.8,123,416,185.89546918999997,20156,163,0.001,12.846795885459237,19973,-53.7782563748567,,
94.04,125,420,187.30662537999996,20526,163,0.001,8.222679013847022,20343,-54.03713931208072,,
94.23,127,424,188.54273086999999,20890,163,0.001,13.639425902262978,20710,-54.29766331548276,,
,,,,21000,,0.001,10.283425062894821,20892,-55.269431404445484,209.79002521038055,92.2
94.42,130,428,189.84499897999999,21257,163,0.001,12.471894564835921,21076,-55.06700001592221,,
94.62,132,432,191.16017284,21623,163,0.001,7.295481118527087,21441,-56.097725253634984,,
94.8,134,436,192.41576260000002,21986,163,0.001,8.09692645727933,21806,-56.391428491343625,,
,,,,22000,,0.001,10.814236883322398,21896,-56.60050345526801,209.40549297332763,91.7
95.23,136,440,194.30499210000002,22376,163,0.001,8.446159420591412,22179,-57.41040358251455,,
95.48,139,444,195.73818344,22747,163,0.001,6.20927398283403,22568,-58.69722349747367,,
,,,,23000,,0.001,11.749478861041691,22841,-58.1276852980904,207.84189859628677,91.0
95.68,141,448,197.01295388999998,23113,163,0.001,8.6078487528695,22931,-58.73405905829536,,
95.96,143,452,198.64112996,23484,163,0.001,10.633250136738239,23301,-58.99030146391495,,
96.33,145,456,200.40406783999998,23853,163,0.001,11.024774568055266,23671,-59.62383427827255,,
,,,,24000,,0.001,11.578500401589178,23856,-60.28921744164,210.4868992805481,91.7
96.83,148,460,202.37678340000002,24225,163,0.001,8.460756376549439,24038,-60.69487588301949,,
97.13,150,464,204.25706162999998,24604,163,0.001,9.661180871984232,24423,-60.621512371560804,,
99.08,152,468,210.07918918,24973,163,0.001,16.145965538999086,24791,-61.677001787268594,,
,,,,25000,,0.001,10.556033988361774,24883,-61.43395747309146,210.59170351624488,93.3
99.56,155,472,211.82594517,25343,162,0.001,7.795925582232683,25158,-62.20226569797682,,
101.09,157,476,216.23414105,25716,163,0.001,6.366176879534158,25534,-62.22053365504488,,
,,,,26000,,0.001,8.29430771744653,25902,-62.65774883694119,210.98256660103797,92.1
92.23,160,480,208.60124927999996,26085,162,,,,,,
92.28,162,484,209.15738259000003,26456,163,0.001,10.252203587604606,26273,-64.04763835409413,,
92.43,164,488,209.94973451,26826,163,0.001,11.075414530608965,26644,-63.506365485813305,,
,,,,27000,,0.001,9.463830067756328,26830,-64.61505557121114,220.04848023056985,95.7
92.56,167,492,210.53947916999996,27201,162,0.001,10.708994293725619,27020,-64.74643325805664,,
92.61,169,496,210.78165447999996,27573,163,0.001,9.452194310249165,27392,-65.50655851972864,,
92.68,171,500,211.01499405000007,27948,163,0.001,6.63259982048197,27763,-65.67616685907892,,
,,,,28000,,0.001,8.953299162262365,27858,-65.5932031472524,215.226735830307,94.9
92.75,174,504,211.23156125999998,28323,162,0.001,11.26848861222626,28142,-66.211716834535,,
92.87,176,508,211.48243074,28705,162,0.001,7.38637492309014,28517,-66.61968970298767,,
,,,,29000,,0.001,8.255622875183187,28901,-67.25851375498671,229.42143338918686,99.3
93.0,179,512,211.82283622000006,29086,162,,,,,,
93.28,181,516,212.62119857999997,29484,162,0.001,12.65178292427423,29292,-67.63041039232938,,
93.45,183,520,213.07217497,29871,162,0.001,10.126048078139624,29685,-68.30935613314311,,
,,,,30000,,0.001,12.66515887642766,29892,-68.28857823780605,226.2024951338768,98.8
94.0,186,524,214.66449830999997,30290,162,0.001,8.04756184716091,30099,-68.06474253816425,,
94.09,188,528,214.86174598000005,30666,162,0.001,8.094272545764321,30484,-68.76433316866557,,
,,,,31000,,0.001,7.559488606193791,30886,-68.43568196504012,222.0963572859764,97.5
94.5,191,532,215.96590452000004,31073,162,,,,,,
94.82,193,536,216.73243334000003,31468,162,0.001,9.601768021356492,31281,-69.26274409660927,,
94.82,195,540,216.68698128,31858,162,0.001,9.190979056609304,31668,-69.61663889884949,,
,,,,32000,,0.001,17.037842240962352,31859,-70.39999304877387,215.06259443163873,95.6
95.29,198,544,218.09615399000003,32276,162,0.001,12.519778573624441,32068,-69.58128703082049,,
95.66,200,548,219.14256013000002,32679,162,0.001,9.225272310959113,32465,-69.98889516194662,,
,,,,33000,,0.001,9.246605105698109,32842,-70.39155620336533,310.5878103792667,125.7
96.95,204,552,222.92821941999998,33179,162,0.001,7.072636222647082,32966,-70.63233264800041,,
98.38,207,556,227.10405782,33691,162,0.001,11.080206845689007,33472,-71.17684495449066,,
,,,,34000,,0.001,7.735902674216077,33864,-72.35214210624126,316.0529296040535,129.2
99.89,211,560,231.37194468,34214,161,0.001,11.71622054026677,33994,-72.2039925795335,,
101.25,214,564,235.18796455,34729,161,0.001,8.451049178380233,34517,-73.79548445481521,,
,,,,35000,,0.001,8.265114140322828,34899,-73.72708759610614,315.6700926661491,128.9
102.73,218,568,239.40846718999998,35246,161,0.001,8.548255849254224,35028,-74.0603292611929,,
104.16,221,572,243.60242502,35759,161,0.001,10.08120295288056,35540,-75.4236192703247,,
,,,,36000,,0.001,11.24834808849153,35795,-75.7951392521934,317.78610759973526,129.8
105.51,225,576,247.59015814000003,36267,161,0.001,11.639927573620326,36053,-76.97447446792845,,
106.82,227,580,251.56325108000001,36767,161,0.001,9.693096194680281,36551,-77.4469510033017,,
,,,,37000,,0.001,8.31441654364268,36797,-78.85679918924967,306.6242958843708,123.3
108.04,231,584,255.23406815999996,37260,160,0.001,11.565140423227529,37043,-79.19178096583632,,
109.29,234,588,259.00714234,37755,161,0.001,12.079155145121403,37539,-81.61121343393795,,
,,,,38000,,0.001,7.959760872329154,37788,-81.3999252319336,299.205726981163,122.1
110.51,238,592,262.71084971,38252,160,0.001,10.155101814270019,38035,-81.89952493483021,,
111.77,240,596,266.46253879999995,38750,160,0.001,9.326935880607174,38537,-82.30366996026808,,
,,,,39000,,0.001,11.679871127253673,38906,-84.26887762351114,304.1416678309441,123.0
112.94,244,600,270.03140808,39242,160,0.001,10.529567788286906,39029,-83.93542880699283,,
114.1,247,604,273.54727011,39733,160,0.001,17.336864557422576,39518,-84.69514778012135,,
,,,,40000,,0.001,8.857519925141535,39883,-86.10673251394498,300.685917109251,122.5
115.17,250,608,276.89262923,40222,160,0.001,10.750040283048056,40006,-85.98596437515751,,
116.27,253,612,280.27984074999995,40713,160,0.001,10.600745189385336,40502,-86.93615635105822,,
,,,,41000,,0.001,12.948536438457037,40863,-87.91438500355866,298.9602236688137,120.6
117.1,256,616,282.91206940000006,41194,160,0.001,12.396917507296703,40985,-88.0164155803743,,
118.0,259,620,285.44991387,41671,160,0.001,8.29625804697881,41462,-88.89760902279713,,
,,,,42000,,0.001,10.215496262242972,41821,-88.65371742248536,316.9102284312248,132.1
117.84,263,624,285.00954731999997,42074,159,0.001,8.914499799111733,41954,-89.2436406149793,,
115.12,263,628,277.80623462,42178,159,0.001,13.46834510344046,42063,-89.15363429142879,,
112.08,264,632,269.71444587999997,42281,159,0.001,17.361783893903098,42167,-89.4212137858073,,
109.04,264,636,261.80854804,42372,160,0.001,17.040622440251436,42260,-91.60655489834872,,
107.26,265,640,257.11432978,42584,160,0.001,7.599425710480789,42359,-89.70738874162946,,
,,,,43000,,0.001,8.317022154331207,42825,-91.0296401977539,255.25498829483985,109.6
107.48,269,644,257.80427226000006,43024,159,,,,,,
107.93,271,648,258.76711814000004,43472,160,0.001,26.597636108398437,43273,-91.6663075108682,,
107.47,274,652,257.12833287,43926,160,0.001,20.65964122991713,43733,-91.91112554640998,,
,,,,44000,,0.001,17.502870080540482,43836,-92.71683296790489,259.9426738381386,110.9
106.58,277,656,254.36336971000003,44349,159,0.001,21.238136598997027,44159,-93.47952788730838,,
105.36,279,660,250.80807512999996,44750,160,0.001,23.62910044760931,44563,-93.57681333101712,,
,,,,45000,,0.001,22.801401069848843,44863,-94.06671569824219,239.1695300281048,102.9
104.41,282,664,248.01378077,45170,160,0.001,20.99427831054914,44964,-94.65885910333371,,
103.53,284,668,245.40805815999997,45599,160,0.001,20.338386264054673,45400,-95.44085627588733,,
,,,,46000,,0.001,21.0176945720707,45847,-96.35856337113815,279.08617213964465,114.2
102.93,288,672,243.61788443999995,46052,159,,,,,,
102.47,290,676,242.34876106999997,46514,159,0.001,20.39232401225878,46309,-97.32474731980709,,
102.07,293,680,241.29388370999996,46974,160,0.001,24.82828694376452,46769,-97.97694475897427,,
,,,,47000,,0.001,20.35949658932893,46884,-97.92533979744746,288.586907428503,116.1
101.61,296,684,240.10445671000005,47421,159,0.001,28.611662536859512,47220,-98.95559406280518,,
100.58,298,688,237.07297725,47813,159,0.001,26.58728521589249,47619,-101.90909281084615,,
,,,,48000,,0.001,22.03069173356761,47838,-101.18532312327417,269.3508380591869,113.6
100.13,302,692,235.76615678000002,48265,159,0.001,25.322126245076678,48063,-101.6108432497297,,
99.6,304,696,234.50652328000004,48710,159,0.001,18.625781401609764,48511,-102.5364164155105,,
,,,,49000,,0.001,17.854988888690347,48847,-103.13253489711829,278.71839732527735,111.5
99.13,308,700,233.49949729,49155,159,0.001,23.962022325822286,48959,-103.9162882396153,,
98.49,310,704,231.91193724999997,49582,159,0.001,29.1081764332883,49385,-104.15500127618964,,
,,,,50000,,0.001,23.71184973533337,49812,-104.90198032672589,241.47617259025574,102.5
97.82,313,708,230.17395880999996,50004,159,,,,,,
96.96,316,712,227.58110682999998,50409,159,0.001,18.511882045893994,50219,-105.19241108613856,,
96.56,318,716,226.59562555999997,50850,159,0.001,20.401660446687178,50647,-107.15856989080255,,
,,,,51000,,0.001,21.996538952418735,50865,-106.87362318772536,259.88050343990324,105.4
96.03,321,720,225.53367554,51274,159,0.001,29.913883288701374,51074,-107.90965166278914,,
96.15,324,724,225.85961832,51689,159,0.001,20.979948742875774,51493,-108.82643456552543,,
,,,,52000,,0.001,19.890343243221068,51812,-109.58676536128206,264.63532893657685,110.6
99.51,327,728,235.05368661,52129,159,0.001,16.028638575758254,51924,-109.09560203552246,,
102.82,330,732,244.18290395,52563,159,0.001,22.28544922903472,52363,-110.49082557827819,,
,,,,53000,,0.001,23.90201261639595,52831,-110.62012243270874,286.52976716160777,115.3
106.63,333,736,254.34963304000001,53035,159,,,,,,
109.17,335,740,260.96194487,53501,159,0.001,25.486953960997717,53297,-112.10583387102399,,
109.4,338,744,261.11367115999997,53964,159,0.001,31.343886246446704,53765,-112.92224708932345,,
,,,,54000,,0.001,28.594731024645885,53874,-113.14476706764914,271.2695175230503,120.6
109.53,341,748,260.61672733999995,54425,159,0.001,23.95817543169774,54224,-113.68129619251599,,
109.91,344,752,261.09256416000005,54917,159,0.001,25.067803489275214,54700,-114.77184483262359,,
,,,,55000,,0.001,26.504049853077085,54827,-115.11485835484096,287.28990203738215,125.2
110.57,348,756,262.3025386,55406,159,0.001,25.025804456600472,55193,-114.2160878499349,,
111.47,351,760,264.2222101,55897,159,0.001,19.947291688221256,55684,-116.1647690803774,,
,,,,56000,,0.001,24.517767859668268,55807,-115.79639772508965,279.11562103033066,125.7
112.38,355,764,265.82450653999996,56408,158,0.001,25.615894002238598,56189,-117.70005544026692,,
112.54,357,768,266.26864565,56853,159,0.001,24.096413350320077,56641,-117.57983814586292,,
,,,,57000,,0.001,27.317863136209468,56856,-118.26929863463057,238.13388187885283,105.6
112.23,360,772,265.60043209,57275,158,0.001,23.79915364888998,57066,-118.36163887610802,,
112.42,363,776,266.73564917,57756,158,0.001,22.957969252802744,57545,-118.58784019340904,,
,,,,58000,,0.001,21.276979536845765,57898,-119.35664657066609,257.6447455227375,111.4
112.45,366,780,266.65505826000003,58219,158,0.001,18.42586612701416,58010,-119.50231865474156,,
112.66,369,784,267.30551505000005,58687,158,0.001,20.31797274896654,58483,-119.68551648673365,,
,,,,59000,,0.001,23.36029223151829,58826,-120.38610971385035,299.6772085726261,116.6
113.5,372,788,269.84634664000004,59163,158,0.001,28.238669191670215,58943,-120.82424453209187,,
114.23,375,792,271.16783332,59688,158,0.001,17.837955468365934,59485,-121.84873857890089,,
,,,,60000,,0.001,25.287760070800783,59850,-120.70913163442461,304.96869657039645,121.9
115.01,378,796,272.84434927,60211,158,0.001,24.11747438008668,59972,-121.14716051445633,,
115.66,381,800,274.01729865,60721,159,0.001,26.44830741553471,60507,-122.51398701137967,,
,,,,61000,,0.001,23.210034388484377,60892,-122.32517138394442,304.3055545091629,124.2
116.51,385,804,276.10424701999995,61233,158,0.001,27.405269545893514,61016,-122.25077758296844,,
117.65,388,808,278.61005524,61769,159,0.001,23.177198509837307,61543,-122.57130765914917,,
,,,,62000,,0.001,26.705074085452694,61802,-124.35511804396107,322.2063371658325,135.5
118.97,392,812,281.93494395,62306,158,0.001,22.003800066866617,62065,-123.96116304397583,,
120.7,395,816,284.37693571,62920,159,0.001,20.478720944102218,62651,-123.76428752992211,,
,,,,63000,,0.001,23.769563206081283,62830,-124.0756357828776,306.24744208455087,123.0
121.51,399,820,286.34494479999995,63425,158,0.001,25.052178759907566,63218,-123.97130349966196,,
122.16,402,824,288.63772122999995,63905,158,0.001,22.928224194049836,63692,-124.6958834330241,,
,,,,64000,,0.001,27.20171879946701,63815,-124.29678294697746,306.13848862051964,121.5
122.63,406,828,290.27504149,64392,158,0.001,22.14751589398424,64177,-124.72162537655588,,
123.18,408,832,292.00841231000004,64881,158,0.001,23.520428048885936,64667,-124.98386645707927,,
,,,,65000,,0.001,22.92862526447542,64791,-125.69398855393932,288.4949322640896,118.8
123.4,412,836,292.84357618999996,65375,158,0.001,19.60120561163304,65155,-125.29849540581138,,
123.62,415,840,294.46507694,65863,158,0.001,19.179553681471216,65653,-125.67152961852058,,
,,,,66000,,0.001,22.618909607414437,65892,-127.4157154083252,288.13055869936943,118.5
123.89,419,844,295.96651850000006,66353,158,0.001,19.45888950303197,66136,-126.92941474914551,,
124.27,421,848,298.67656905,66852,158,0.001,25.179619873046875,66642,-125.85722326853919,,
,,,,67000,,0.001,26.72065079573429,66894,-126.07147332393762,281.649159938097,119.4
124.46,425,852,300.23643808,67363,158,0.001,19.305725317448378,67141,-126.93863582611084,,
124.68,428,856,301.98741249,67874,158,0.001,20.661406480349026,67655,-127.36697164682242,,
,,,,68000,,0.001,19.70814694585027,67895,-127.00430935946378,311.1556415319443,125.7
124.71,431,860,303.00102038,68368,158,0.001,22.15504507193888,68160,-128.41897548846345,,
124.22,434,864,302.96282114999997,68830,158,0.001,22.175973310703185,68642,-126.95520179502425,,
,,,,69000,,0.001,14.92343488386122,68858,-127.35957000215174,297.112774336338,121.2
124.55,438,868,304.10984241,69308,158,0.001,20.054888591927998,69099,-127.02251473119703,,
125.59,440,872,307.28795755000004,69834,158,0.001,26.163973415374755,69611,-127.46540266467679,,
,,,,70000,,0.001,18.125822322185222,69874,-126.95105825570913,348.18808456659315,137.3
126.12,444,876,308.60560487000004,70368,158,0.001,19.08178064596914,70148,-126.41498079161713,,
126.46,447,880,309.53204729999993,70865,158,0.001,25.69698389952745,70648,-127.3314952235068,,
,,,,71000,,0.001,27.816316584910243,70896,-129.08548373863346,329.3998875975609,130.2
126.74,450,884,310.05983144999993,71361,158,0.001,18.105492552772898,71147,-128.91366877321337,,
126.62,453,888,309.52952754,71825,158,0.001,19.99805298447609,71612,-126.62711985905965,,
,,,,72000,,0.001,23.623987686535543,71856,-127.41815535748592,317.67665247917176,126.9
126.33,457,892,309.35212084,72321,158,0.001,21.891483349528738,72106,-128.20777450069303,,
125.94,459,896,308.38475993,72805,158,0.001,16.032260863507382,72598,-127.37964142345992,,
,,,,73000,,0.001,24.17884837811993,72839,-128.37216100385112,302.4686766862869,123.1
125.79,463,900,308.24619139,73300,158,0.001,24.07303435355425,73090,-128.30541050434113,,
125.23,466,904,306.55861831000004,73756,158,0.001,26.480170407246067,73548,-128.59979824144014,,
,,,,74000,,0.001,17.01417172531928,73790,-127.46013665968373,295.5009922742844,120.9
124.75,471,908,305.68359262000007,74244,157,0.001,24.677412815888722,74030,-127.94499893188477,,
124.33,474,912,305.01576596,74739,157,0.001,14.052841139233802,74528,-127.3883571937436,,
,,,,75000,,0.001,22.728074873526264,74902,-128.05091214179993,301.09668292999265,122.4
123.25,479,916,304.55131441,75245,157,0.001,28.498206170137262,75023,-127.99115002950033,,
123.12,481,920,304.44081473999995,75737,157,0.001,18.997617438191273,75524,-128.84132410268313,,
,,,,76000,,0.001,19.501900444030763,75898,-126.93768698071676,323.60193915367125,128.3
