rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/episodes,time/total_timesteps,time/time_elapsed,train/learning_rate,train/critic_loss,train/n_updates,train/actor_loss,eval/mean_reward,eval/mean_ep_length
15.445652173913043,22.758182565217393,226,92,1421,6,0.001,0.5418036895042116,1303,-6.060059504075483,,
15.729166666666666,23.44032441666667,226,96,1510,6,0.001,0.5934680959452754,1392,-6.396499792734782,,
15.98,24.04934674,226,100,1598,7,0.001,0.4599724242633039,1480,-6.690393014387651,,
15.9,25.075600200000004,227,104,1686,7,0.001,0.6067312190478499,1568,-6.967144966125488,,
15.92,25.24357158,227,108,1773,7,0.001,0.5292089141227982,1655,-7.461847305297852,,
15.92,25.23663578999999,228,112,1862,8,0.001,0.451752861792391,1743,-7.646622744473544,,
15.92,25.23663558,228,116,1951,8,0.001,0.668364783579653,1833,-7.909148649735884,,
,,,,2000,,0.001,0.4443997253071178,1877,-8.2269249829379,50.060135000944136,28.3
16.04,25.44718823,222,120,2052,9,0.001,0.4824533863709523,1933,-8.334805268507738,,
16.05,25.47146393,219,124,2141,9,0.001,0.49296594140204514,2023,-8.850707747719504,,
15.91,25.18278922,218,128,2240,10,0.001,0.46911374090806296,2121,-9.159624880010432,,
16.54,26.54792872,216,132,2331,10,0.001,0.613249100420786,2214,-9.442494630813599,,
17.25,28.068245440000002,215,136,2430,11,0.001,0.83327342764191,2311,-9.854949604381215,,
18.36,30.30043089,214,140,2569,11,0.001,0.9731463061438667,2441,-10.226125790522648,,
20.77,35.21498801,216,144,2838,13,0.001,1.0622893741418575,2658,-11.289591615850275,,
,,,,3000,,0.001,1.637190827145809,2824,-11.962796257763374,161.07443665266038,84.1
23.8,41.25790466,209,148,3169,15,0.001,1.999197193607688,2990,-12.810578227043152,,
26.84,47.323306190000004,210,152,3501,16,0.001,3.0104863498100016,3323,-14.261082338732342,,
29.98,53.66416056999999,208,156,3843,18,0.001,2.9907449809617774,3660,-15.688710190529047,,
,,,,4000,,0.001,2.688717729823534,3833,-16.290248915206554,158.96505997180938,83.7
33.07,59.84866733999999,202,160,4180,20,0.001,2.8186185717582704,3999,-17.059572038196382,,
36.03,65.71525102,201,164,4504,22,0.001,2.863398814201355,4331,-18.270369620550248,,
39.05,71.69661419,202,168,4834,23,0.001,2.9630399065859176,4655,-19.277628898620605,,
,,,,5000,,0.001,3.335045565699422,4824,-19.85473481998887,157.60707213878632,83.2
41.93,77.48271679,198,172,5171,26,0.001,3.710796571639647,4991,-20.421214824769557,,
44.44,82.45056978000001,199,176,5510,27,0.001,3.3060736417770387,5329,-21.416218394324893,,
46.44,86.36622611000001,200,180,5798,28,0.001,3.562462282735248,5618,-22.32487864827001,,
,,,,6000,,0.001,3.0716216423932243,5864,-22.998799612355786,155.53084268569947,80.4
48.02,89.51135233000001,197,184,6045,30,,,,,,
49.06,91.54053478,196,188,6238,31,0.001,3.7642392786436303,6115,-23.560931227927984,,
50.97,95.36651427000004,198,192,6518,32,0.001,3.5065031491574787,6336,-24.104065395536878,,
53.0,99.37040960999998,198,196,6810,34,0.001,3.80829839145436,6678,-25.033609833828237,,
,,,,7000,,0.001,4.346687459945679,6828,-25.509511725847112,146.49167720675467,74.5
54.98,103.35708501,198,200,7096,35,0.001,4.997922057329222,6914,-25.516507259635038,,
57.53,108.44932871,198,204,7439,37,0.001,4.004114593184272,7257,-26.629877933236056,,
60.07,113.57532037000001,198,208,7780,39,0.001,4.6124929416747324,7598,-27.412073725745792,,
,,,,8000,,0.001,4.353942229829985,7858,-28.174163124778055,165.41054750084876,85.2
62.6,118.69530612999999,196,212,8122,41,0.001,4.1480723648536495,7940,-28.341289938949956,,
65.13,123.78887175000001,196,216,8464,43,0.001,4.539265217452214,8285,-29.458327182503634,,
67.49,128.56204239000002,196,220,8801,44,0.001,4.253070664693074,8620,-30.593308812096005,,
,,,,9000,,0.001,4.737349099126355,8879,-30.969405418218567,167.21107956171036,85.6
70.05,133.69743226,194,224,9146,47,0.001,5.723013633969186,8966,-31.331081086939033,,
72.51,138.68235483,193,228,9491,48,0.001,4.456569383884299,9309,-32.099277363267056,,
74.97,143.61963009,194,232,9828,50,0.001,5.4663076642013735,9649,-32.82043506985619,,
,,,,10000,,0.001,6.319692621285888,9819,-33.43120521722838,167.75410216450692,85.7
77.44,148.62502101,193,236,10174,52,0.001,5.424244334531385,9992,-33.789857332096545,,
79.46,152.82866559,193,240,10515,54,0.001,5.051815455100115,10336,-34.53010284068973,,
80.24,154.50301271,194,244,10862,55,0.001,6.525234778722127,10680,-35.2466891895641,,
,,,,11000,,0.001,6.60671389243182,10851,-35.332795824323384,169.23415860533714,85.9
80.38,155.0255309,192,248,11207,58,0.001,6.213586566060088,11024,-36.04933556845022,,
80.43,155.34700880999998,192,252,11544,59,0.001,7.274735698217078,11361,-36.986581362210785,,
80.46,155.59030326999996,193,256,11889,61,0.001,7.369382820409887,11707,-37.23341978163946,,
,,,,12000,,0.001,7.732313830277016,11880,-38.059374202381484,170.0058358669281,86.0
80.51,155.92433,192,260,12231,63,0.001,6.9894192328398255,12054,-37.95418323170055,,
80.73,156.69235523,192,264,12577,65,0.001,7.259376318975427,12394,-38.38706744800914,,
80.87,157.24323182,193,268,12921,66,0.001,7.886854522529689,12739,-39.133015211238416,,
,,,,13000,,0.001,7.199203635371009,12825,-39.552145403484964,165.2799003124237,85.2
80.95,157.55722739,192,272,13266,69,0.001,7.010956986005916,13085,-40.06432156230128,,
80.98,157.73835004999998,192,276,13608,70,0.001,9.460528559627987,13425,-40.29160980951218,,
81.53,158.96430863,192,280,13951,72,0.001,9.387764706168063,13771,-40.620861674464024,,
,,,,14000,,0.001,7.182910093239376,13855,-41.06122752598354,165.56113821268082,85.3
82.5,160.96954051,191,284,14295,74,0.001,7.564780749553858,14115,-41.12847873776458,,
84.01,164.07006442,192,288,14639,76,0.001,8.21800917802855,14458,-41.829246077426646,,
84.62,165.28459681,192,292,14980,77,0.001,9.623347430393613,14800,-42.49194387956099,,
,,,,15000,,0.001,10.235039495286488,14884,-42.28007107689267,165.72922431826592,85.4
85.14,166.38810307,191,296,15324,79,0.001,6.393848423300119,15145,-42.87830237455146,,
85.66,167.37145092999998,191,300,15662,81,0.001,8.769226072782493,15482,-42.767294202532085,,
,,,,16000,,0.001,9.448911069437514,15824,-43.67430513958598,168.36728239655494,85.6
85.67,167.52873426999997,191,304,16006,83,,,,,,
85.7,167.64538348999997,191,308,16350,85,0.001,8.088823490364607,16168,-43.77751168539358,,
85.68,167.69601010999997,191,312,16690,86,0.001,9.128342194612635,16508,-44.23229820783748,,
,,,,17000,,0.001,9.160796513502625,16853,-44.484028660973834,167.70739742517472,85.3
85.71,167.80512531999997,191,316,17035,89,,,,,,
85.79,168.00999352,191,320,17380,90,0.001,7.875402653354338,17199,-45.374997249869416,,
85.81,168.05670246999998,191,324,17727,92,0.001,8.482381280811353,17544,-44.92502342570912,,
,,,,18000,,0.001,8.552162869032038,17890,-45.728231563124545,167.9120480775833,85.4
85.81,168.07475366999998,191,328,18072,94,,,,,,
85.84,168.20304423000002,191,332,18412,95,0.001,7.471009724361952,18234,-46.300182874812634,,
85.79,168.15959272,191,336,18753,97,0.001,6.338423813498298,18574,-46.52646619220113,,
,,,,19000,,0.001,6.033732865048551,18830,-46.50519024242055,169.33601856827735,85.9
85.8,168.12905436999998,191,340,19095,99,0.001,8.04372159270353,18916,-46.602865529614824,,
85.78,168.10675969,191,344,19440,101,0.001,7.3530033937720365,19259,-46.36496956403865,,
85.77,168.05274428000004,191,348,19784,103,0.001,10.465152518693792,19602,-46.6233489457951,,
,,,,20000,,0.001,7.502273163163518,19858,-46.99831844511486,167.882645124197,85.7
85.84,168.1561176,190,352,20128,105,0.001,11.026384467366098,19945,-47.55713972934457,,
85.81,168.08380814,191,356,20470,107,0.001,9.454520082473755,20290,-46.988354261531384,,
85.7,167.83289154000002,190,360,20801,108,0.001,9.19563627243042,20628,-46.710515399311866,,
,,,,21000,,0.001,10.43120668543146,20886,-47.570556640625,167.71043996214866,85.7
84.92,166.14230613000004,190,364,21069,110,,,,,,
83.69,163.46062834,190,368,21290,111,0.001,47.474500521174015,21162,-47.67038430107964,,
82.15,160.17805946,190,372,21481,112,0.001,13.980926322937012,21353,-48.33866729736328,,
79.99,155.55205098,190,376,21607,113,0.001,8.73189115524292,21481,-48.178136348724365,,
77.73,150.77568397000002,190,380,21724,114,0.001,13.441455927388422,21598,-48.470062764485675,,
75.45,145.95938023,190,384,21840,114,0.001,12.478316052206631,21715,-47.892581939697266,,
,,,,22000,,0.001,13.523202527528522,21901,-48.20294224938681,165.20496791005135,85.2
74.43,143.77764629,190,388,22082,115,,,,,,
72.84,140.41245273,190,392,22264,117,0.001,9.720489960977401,22139,-48.94853183835052,,
70.52,135.48485297,190,396,22376,117,0.001,18.723798447185093,22253,-49.651514493502106,,
68.27,130.68268114999998,190,400,22489,118,0.001,17.193985355311426,22364,-49.00009384155273,,
66.51,126.72878641,190,404,22657,118,0.001,13.417795411745708,22481,-49.26884129842122,,
64.92,123.22598002000001,191,408,22842,119,0.001,12.583050836535062,22660,-49.21043238920324,,
,,,,23000,,0.001,7.935433394607457,22833,-49.76415190585824,169.92664421200752,85.8
64.97,123.27987777999999,190,412,23187,121,0.001,14.470667244374066,23006,-50.1494590585882,,
64.99,123.34679028999999,191,416,23534,123,0.001,7.469331153603488,23351,-49.68760823094568,,
64.99,123.34899754,191,420,23879,124,0.001,12.328308274579603,23697,-49.880644332530885,,
,,,,24000,,0.001,11.384182096930111,23868,-50.33639632823856,169.5195003926754,86.0
64.94,123.28694528,190,424,24221,126,0.001,7.252304911613464,24038,-50.169822238740466,,
64.91,123.22002678999998,190,428,24563,128,0.001,12.007909572401712,24382,-50.41320765295694,,
64.98,123.37124170999999,191,432,24910,130,0.001,10.365883695668188,24727,-50.56320083973019,,
,,,,25000,,0.001,10.802395567126657,24901,-50.26417550375295,169.49604107737542,85.7
65.0,123.40248713999999,190,436,25253,132,0.001,7.085099047006563,25071,-50.08983257204987,,
65.02,123.47810408000001,190,440,25597,134,0.001,9.535485663133509,25414,-50.708825577137084,,
65.03,123.49654555,190,444,25943,135,0.001,8.092760090170236,25760,-50.548277074640446,,
,,,,26000,,0.001,11.791895781440296,25847,-50.92944300451944,168.73994517326355,85.7
65.03,123.47389497,190,448,26287,138,0.001,9.568303239900013,26104,-50.50283290064612,,
65.02,123.45854861000004,190,452,26630,139,0.001,9.715389446280469,26447,-50.801855575206666,,
65.08,123.57112118,190,456,26978,141,0.001,7.25069960506483,26795,-50.95353956000749,,
,,,,27000,,0.001,10.076261314852484,26882,-51.073608051646836,169.7862107694149,86.3
65.2,123.82001993,190,460,27321,143,0.001,7.56156500788296,27138,-51.15544855871866,,
65.92,125.30057433,190,464,27661,145,0.001,10.353234037230996,27482,-51.41741100577421,,
65.81,125.11038746,190,468,27871,146,0.001,12.036630162486324,27697,-51.2489218711853,,
64.85,123.25573668000001,190,472,27966,147,0.001,8.902508517106375,27846,-50.86391989390055,,
,,,,28000,,0.001,9.550430327653885,27870,-50.42570368448893,86.4153856396675,46.6
65.72,125.21535950000002,190,476,28179,148,0.001,9.72238162289495,28060,-51.97370115915934,,
67.23,128.42141777999998,190,480,28447,149,0.001,9.258501032748855,28326,-51.665614536830354,,
68.74,131.62128255999997,190,484,28714,150,0.001,6.58017173409462,28536,-51.9630324045817,,
69.0,132.21684516,191,488,28982,151,0.001,9.65714833282289,28805,-51.62885239010765,,
,,,,29000,,0.001,10.218149333824346,28886,-51.012646558808115,76.2629364311695,41.7
69.25,132.81349782,190,492,29189,153,0.001,11.928935092687606,29069,-51.59130277633667,,
69.28,132.89348262,190,496,29304,153,0.001,9.734104241643633,29180,-51.29140935625349,,
69.77,134.05903945999998,191,500,29466,154,0.001,9.304893025645503,29291,-51.44880793644832,,
71.37,137.25772662,191,504,29794,155,0.001,12.0675119189989,29612,-51.66479001726423,,
,,,,30000,,0.001,10.447923493385314,29870,-51.83122291564941,127.05126693844795,72.2
72.79,139.94300921,191,508,30121,157,0.001,9.140194654464722,29937,-51.691298976089016,,
72.67,139.67478252,191,512,30454,159,0.001,11.514364740183186,30274,-50.73896700836892,,
72.45,139.03371373,191,516,30779,160,0.001,13.940297691301367,30607,-51.92031585338504,,
,,,,31000,,0.001,13.701559621234273,30844,-51.68347274425418,171.4313527405262,85.0
72.31,138.75600426,191,520,31110,162,0.001,8.987592109414035,30930,-51.50810889310615,,
72.33,138.88308775,191,524,31454,164,0.001,10.309619952079862,31272,-51.68708872240643,,
72.46,139.38214792,191,528,31809,166,0.001,9.214778386411213,31629,-50.91316922505697,,
,,,,32000,,0.001,11.189414800703526,31878,-52.2102689743042,170.8312390565872,85.7
72.36,139.16991197,191,532,32146,168,0.001,8.529771472132483,31964,-51.54448318481445,,
72.68,139.9812575,191,536,32521,170,0.001,9.316623205362363,32321,-51.68164816568064,,
72.64,140.00091690000002,191,540,32861,171,0.001,11.075999638613533,32680,-51.33745433008948,,
,,,,33000,,0.001,7.636673283302921,32852,-51.13246709650213,170.8078720986843,86.1
72.65,140.00063657,190,544,33208,174,0.001,10.295845898084862,33025,-50.76926191463027,,
72.68,140.14095536000002,190,548,33555,175,0.001,10.167038076225369,33372,-51.64174972880971,,
72.91,140.82291885,191,552,33921,177,0.001,6.662833820941836,33739,-51.83275719576104,,
,,,,34000,,0.001,10.953547034152718,33825,-51.41092353643373,169.65025172829627,85.9
72.85,140.68789266,190,556,34263,179,0.001,9.251530000141688,34081,-51.19470432826451,,
72.88,140.76340145000003,191,560,34609,181,0.001,10.497799739070322,34426,-51.37654131109064,,
72.9,140.83249962,191,564,34951,182,0.001,8.100760190985923,34769,-51.14159251368323,,
,,,,35000,,0.001,10.142899875030961,34855,-50.985609276350154,169.78609430789948,85.9
74.2,143.67875213,190,568,35291,185,0.001,10.478814190831677,35111,-51.68159050165221,,
76.69,148.86102011000003,190,572,35635,186,0.001,10.142264249712921,35452,-52.06886460060297,,
78.04,151.71233347,190,576,35983,188,0.001,10.848705757623431,35800,-51.78688092665239,,
,,,,36000,,0.001,7.352977171711538,35887,-51.53215816409089,170.14134420752526,85.9
78.8,153.36386116000003,190,580,36327,190,0.001,9.108106700111838,36145,-51.543708165486656,,
79.56,155.04204835000002,190,584,36670,192,0.001,10.682713982570602,36487,-51.61518906383979,,
,,,,37000,,0.001,8.036854793285501,36833,-52.790457703346426,168.10757805705072,84.6
80.33,156.77256039000002,190,588,37015,194,,,,,,
81.74,159.82420359000002,190,592,37363,196,0.001,10.914507794654233,37180,-52.558234908364035,,
83.99,164.72969396,190,596,37703,197,0.001,7.615880837274152,37522,-52.92866737898006,,
,,,,38000,,0.001,11.214127872048355,37860,-52.81661466272866,170.81474682092667,85.9
85.76,168.50919531000002,190,600,38042,199,,,,,,
85.92,169.33217238,190,604,38386,201,0.001,7.612388253211975,38204,-51.99002687321153,,
86.36,170.77965451,190,608,38757,203,0.001,10.020972963037162,38574,-52.52626592462713,,
,,,,39000,,0.001,10.093072547231401,38874,-53.22253914599149,226.2091729283333,107.1
87.27,173.12883898999996,189,612,39181,206,0.001,8.570830158316172,38978,-53.08896754338191,,
88.3,175.80461452000003,190,616,39609,208,0.001,8.535924720107962,39410,-52.98147000399503,,
,,,,40000,,0.001,6.679061631361644,39833,-53.84863867583098,210.35935420393943,101.9
89.21,178.08229554999997,189,620,40031,211,,,,,,
88.0,173.6352286,189,624,40254,212,0.001,11.148475475089494,40112,-55.177283547141336,,
86.34,167.20108636999998,189,628,40443,213,0.001,13.894480779435899,40312,-54.80987134187118,,
87.5,165.71077875000003,190,632,40896,215,0.001,16.893199549001807,40730,-54.711224350274776,,
,,,,41000,,0.001,10.91009798447291,40860,-55.67478192647298,40.335602095723154,63.2
87.56,160.96255895000002,190,636,41277,216,0.001,19.440777240079992,41012,-55.25353790992914,,
,,,,42000,,0.001,12.309403725823419,41599,-55.73295690192551,518.830320109392,720.9
98.76,165.8578817,187,640,42737,228,0.001,12.238468044757843,42599,-56.865480911254885,,
,,,,43000,,0.001,9.806722720464071,42641,-57.10568346296038,180.58758882545953,464.4
,,,,44000,,0.001,14.907115532443267,42948,-57.84843699963062,86.58132248270559,197.0
,,,,45000,,0.001,13.771799103780227,44212,-60.15742420427727,384.52903800648346,924.2
118.93,170.01123138,183,644,45101,245,,,,,,
124.24,173.42707906999996,182,648,45979,252,0.001,14.591790165219988,45692,-62.92268515606316,,
,,,,46000,,0.001,17.805252178801293,45883,-63.27448650159334,234.9424537628889,153.0
126.02,174.25152658000002,181,652,46523,255,0.001,19.586785461753607,46283,-63.090020179748535,,
,,,,47000,,0.001,15.463467720616071,46830,-64.48803180387651,289.66007323265075,237.5
128.58,176.40073927000006,181,656,47121,259,,,,,,
131.38,179.47631134000002,181,660,47747,262,0.001,15.080967903137207,47469,-64.61280785144216,,
,,,,48000,,0.001,14.611122095506955,47882,-65.65832460081423,291.79735602736474,210.8
134.19,181.59983154000003,181,664,48370,266,0.001,19.460006117300175,48111,-65.46654517190498,,
,,,,49000,,0.001,13.265748564402262,48824,-66.53164606678243,285.43800703585146,225.3
138.38,185.79947973999998,180,668,49129,271,,,,,,
,,,,50000,,0.001,17.4294003698683,49796,-67.73662771057973,278.4494389742613,181.2
144.15,190.00055798000005,180,672,50050,277,,,,,,
147.23,193.24175810999998,181,676,50706,279,0.001,17.499166352674365,50373,-68.80890321731567,,
,,,,51000,,0.001,16.581505545311504,50890,-68.45942942301433,247.70574810504914,142.9
149.51,196.15298364999998,180,680,51278,284,0.001,16.012234741157584,51033,-69.15500732206962,,
151.41,198.69474011999998,180,684,51811,287,0.001,16.60120858137424,51578,-69.92971381162985,,
,,,,52000,,0.001,14.816186339514596,51855,-69.90657555716378,261.22764275968075,161.4
152.67,199.98463412000004,180,688,52282,290,0.001,13.595489660035009,52082,-70.30147204191789,,
152.79,198.64186706,180,692,52642,292,0.001,14.646617828853547,52511,-70.2071029420883,,
,,,,53000,,0.001,14.987645236096641,52858,-70.15396787203275,278.54057640433314,177.5
156.45,203.42823820999993,180,696,53348,296,0.001,16.298785796619597,53068,-70.8939197358631,,
158.94,207.37195432000001,180,700,53936,298,0.001,14.009166483609182,53630,-71.67164705384452,,
,,,,54000,,0.001,21.166852548008873,53840,-71.36089492071243,211.00323853567244,119.6
159.71,209.93740763999998,180,704,54357,301,0.001,19.559325511808748,54153,-71.58368626347294,,
160.07,211.23904861,180,708,54764,303,0.001,16.15242524941762,54559,-72.54967159695096,,
,,,,55000,,0.001,18.021668259837046,54897,-72.59788047661216,240.91047365665435,110.1
160.35,212.11596847999996,179,712,55216,306,0.001,17.640734451007,55010,-72.88819671095463,,
160.53,212.87197406000004,180,716,55662,308,0.001,16.59453386591192,55453,-72.85732296056915,,
,,,,56000,,0.001,15.207152984453284,55902,-74.21153390818628,245.2283012509346,114.1
160.81,213.72872382000003,179,720,56112,311,,,,,,
163.23,221.12961891000003,180,724,56577,313,0.001,17.32074304931184,56367,-74.90794464637493,,
,,,,57000,,0.001,15.341471975499934,56810,-76.261042508212,230.93425500392914,109.1
165.69,229.70690328,180,728,57012,316,,,,,,
165.42,233.66193117,180,732,57438,318,0.001,23.020731521788097,57236,-77.61075908732865,,
166.06,240.38992636000003,180,736,57883,320,0.001,16.499973362738935,57679,-77.10281117757161,,
,,,,58000,,0.001,17.443120886794233,57900,-78.72331987347519,226.53314620256424,107.5
155.78,238.02159541000003,180,740,58315,323,0.001,15.499269525210062,58113,-78.37017497309932,,
136.51,236.40567552000002,180,744,58752,325,0.001,21.616692971300196,58544,-78.74630355834961,,
,,,,59000,,0.001,15.51949138366259,58870,-80.0552479670598,220.9439186513424,104.3
131.99,235.17198211999997,180,748,59178,327,0.001,16.51599584116,58977,-79.19255612931161,,
130.6,235.69729618000002,180,752,59583,329,0.001,16.251772956092758,59389,-81.15879653930664,,
128.7,235.69364295,180,756,59991,331,0.001,23.25912892818451,59791,-81.76137908299764,,
,,,,60000,,0.001,16.27995064625373,59895,-81.72557361309345,220.47148263454437,100.9
126.09,233.37493345000001,180,760,60356,333,0.001,18.672967941864677,60155,-81.92238451086956,,
124.19,233.82146692999996,181,764,60789,335,0.001,19.281281792033802,60581,-83.35524930087003,,
,,,,61000,,0.001,27.229465931385487,60804,-83.47942434038434,248.27487457990645,115.5
121.06,232.52956569999995,180,768,61235,338,0.001,17.70410742453479,61025,-83.90659233375833,,
116.25,230.98831277999997,181,772,61675,340,0.001,18.625986210653714,61472,-83.96980398672598,,
,,,,62000,,0.001,23.866201515550966,61897,-85.3880027488426,231.86176587939264,104.9
113.9,229.98295907000008,181,776,62096,343,,,,,,
112.3,229.07764295,181,780,62508,345,0.001,13.549537408469927,62310,-86.24295148662492,,
110.92,228.06713970000004,181,784,62903,346,0.001,21.9114747546968,62700,-85.93535628408756,,
,,,,63000,,0.001,15.71302512872999,62807,-86.86288380173018,213.52829854488374,100.5
110.14,228.14941215,181,788,63296,349,0.001,21.326479422418696,63103,-87.22977544906291,,
110.39,230.36508937,181,792,63681,350,0.001,18.235798196589695,63492,-88.17068026928192,,
,,,,64000,,0.001,26.493622849384945,63870,-88.3181505203247,209.00735630989075,98.8
107.16,226.62223160000002,181,796,64064,353,,,,,,
105.28,224.52622644000002,181,800,64464,355,0.001,19.65367863926233,64270,-90.44497560987286,,
104.25,221.68034870999998,181,804,64782,356,0.001,16.294118349175704,64663,-90.60650910722448,,
101.07,214.53863688,181,808,64871,357,0.001,21.07662302514781,64753,-90.78518815474077,,
97.44,206.35142861999998,181,812,64960,357,0.001,24.205556934530083,64842,-90.00961511785334,,
,,,,65000,,0.001,22.801879136458687,64887,-91.33238497647372,73.12053701877593,38.0
95.69,202.42016418000003,181,816,65231,358,0.001,20.970729170174433,65025,-91.22366964405981,,
95.45,201.68472924000002,181,820,65657,360,0.001,17.938082816384057,65459,-91.2873031616211,,
,,,,66000,,0.001,17.613112290700276,65882,-91.8685331524543,243.49637241363524,112.5
95.07,200.91926636999997,181,824,66084,363,,,,,,
95.55,201.82168291999997,181,828,66567,365,0.001,24.634863577851462,66356,-92.58926114169034,,
,,,,67000,,0.001,31.460831447269605,66810,-92.75174292202654,238.77189903259278,109.9
95.75,202.55449894,181,832,67013,368,,,,,,
95.64,202.34516008999998,181,836,67447,370,0.001,23.057326256691873,67248,-93.35095678056989,,
95.92,203.02456618,182,840,67907,372,0.001,22.988653643792418,67695,-93.37344580181575,,
,,,,68000,,0.001,25.757702741129645,67811,-93.78000114704001,234.82071099877356,113.2
96.09,203.27778609,182,844,68361,375,0.001,22.176916748285294,68154,-93.49889714377267,,
96.36,203.71766917999997,182,848,68814,377,0.001,17.57789169840452,68601,-93.84369543043233,,
,,,,69000,,0.001,20.602900326809035,68825,-93.40143829921506,229.9026674747467,111.5
96.77,204.1779128,182,852,69260,380,0.001,17.512575559787923,69050,-93.63347802843366,,
97.16,204.64814922000002,182,856,69707,382,0.001,21.714581259814175,69498,-94.09914231733842,,
,,,,70000,,0.001,20.920597387016365,69836,-94.25594551780007,235.3595088660717,114.5
98.01,206.37165013999999,181,860,70157,385,0.001,23.73879301757143,69950,-93.58479536625377,,
98.29,206.83988550999996,182,864,70618,387,0.001,24.742402528013503,70402,-94.64569759368896,,
,,,,71000,,0.001,15.331567415019922,70868,-95.18908504017612,256.32850178480146,118.6
98.45,207.13336779999997,182,868,71080,390,,,,,,
98.68,207.38543103000003,182,872,71543,392,0.001,21.60224512907175,71330,-95.22116463871326,,
,,,,72000,,0.001,20.147518577828873,71793,-95.63184601919991,231.4853409409523,110.3
99.04,207.84484743000002,181,876,72000,395,,,,,,
99.64,208.94584129000003,182,880,72472,397,0.001,21.769264046488136,72260,-96.07925651813376,,
100.27,210.57685442000002,182,884,72930,400,0.001,19.825219635414868,72716,-95.79683056212308,,
,,,,73000,,0.001,20.32195995015613,72834,-95.07829517429158,214.37078322172164,98.9
100.71,211.59041601,182,888,73367,402,0.001,25.10591525676822,73158,-96.01380620237256,,
101.06,212.77712523000002,182,892,73787,404,0.001,30.754928893871135,73577,-95.7302207253196,,
,,,,74000,,0.001,20.297528654063512,73800,-95.39309983686967,241.06447211503982,109.1
101.32,213.80454226,182,896,74196,407,0.001,17.775174160196325,74011,-95.47442564672353,,
101.74,214.91163168000003,182,900,74638,409,0.001,20.02917844809375,74428,-95.62634350703313,,
,,,,75000,,0.001,29.5920682225311,74877,-95.05944556520696,236.637855052948,108.2
103.03,218.01512714000003,182,904,75085,412,,,,,,
106.42,225.82373876000003,182,908,75513,414,0.001,21.7950194376009,75319,-94.84694269353693,,
109.98,233.99040184,182,912,75958,416,0.001,25.16791380203522,75752,-95.84464032309396,,
,,,,76000,,0.001,17.592888539487664,75862,-95.90831271084872,243.03920237421988,110.4
111.8,238.15907916999996,182,916,76411,419,0.001,14.758807631720483,76203,-96.75947012220111,,
111.87,238.78170376000003,182,920,76844,421,0.001,28.966063426600563,76645,-95.5191027323405,,
,,,,77000,,0.001,23.855440783089605,76864,-95.99107781771956,249.49254914522172,115.1
112.28,239.88548751,182,924,77312,424,0.001,21.33403424024582,77102,-96.89101854960124,,
112.23,240.31684831999996,182,928,77790,426,0.001,21.62693328285217,77577,-96.09639555408108,,
,,,,78000,,0.001,14.152335978625866,77900,-95.74148271348741,237.33946994543075,112.2
111.82,238.90342186000007,181,932,78195,429,0.001,25.498093165522036,78015,-96.49820548609684,,
