rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/episodes,time/total_timesteps,time/fps,train/learning_rate,train/actor_loss,train/n_updates,train/critic_loss,eval/mean_reward,eval/mean_ep_length
,,,,21000,,0.001,-48.33891034126282,20911,5.079265510913023,216.98658539056777,99.5
191.04214412999994,107,95.96,328,21190,197,0.001,-49.13831871032715,21011,6.472294661998749,,
192.64623296000005,108,96.45,332,21580,198,0.001,-48.634222666422524,21408,5.482564303749486,,
195.1287448500001,110,97.13,336,21984,198,0.001,-48.83396713256836,21804,6.735144612789154,,
,,,,22000,,0.001,-48.87429053966816,21908,7.381617485330655,213.90948211550713,98.4
197.50559800000002,113,97.76,340,22393,197,0.001,-49.81715261019193,22213,6.166664774601276,,
201.39602047999998,115,98.7,344,22832,198,0.001,-49.528907775878906,22640,6.366510274275294,,
,,,,23000,,0.001,-49.324781904033586,22858,6.360235106711294,270.7000573992729,111.9
204.60586506000007,117,99.51,348,23257,197,0.001,-49.15198228944023,23075,7.203051292671348,,
207.62269256,119,100.28,352,23681,197,0.001,-49.39853007976826,23495,7.118051492250883,,
,,,,24000,,0.001,-49.57230796813965,23878,6.902552214690617,111.69962680935859,65.6
208.94177836999998,122,100.59,356,24060,196,0.001,-50.43655512883113,23930,8.11856515590961,,
216.02800485000003,124,103.4,360,24686,197,0.001,-50.04237302144369,24438,8.100502411524454,,
,,,,25000,,0.001,-50.278629420353816,24868,9.656806903619033,307.4596638143063,128.1
221.61979297000005,128,105.17,364,25202,196,0.001,-50.775355471097505,24999,10.54781907569361,,
230.24771278000003,130,107.63,368,25809,197,0.001,-51.311920048640324,25556,11.181347553546612,,
,,,,26000,,0.001,-51.46200519137912,25858,11.455372463226318,317.76441949009893,131.3
236.4125803,134,109.72,372,26334,196,0.001,-51.67684148973034,26113,10.219786191940308,,
244.86283981999998,136,112.83,376,26957,196,0.001,-52.35206814816124,26729,9.896484736523597,,
,,,,27000,,0.001,-52.41288345738461,26881,12.126094010315443,358.6873984456062,147.1
252.01286266,140,115.33,380,27543,195,0.001,-52.94258343731916,27336,11.362755759162193,,
,,,,28000,,0.001,-53.84164424564528,27804,12.204032293434352,432.4348185539246,170.1
260.16762557,144,118.42,384,28195,194,0.001,-53.40020011192144,27977,12.300468047919301,,
267.53756850999997,147,120.93,388,28899,195,0.001,-54.81632514621901,28631,12.276577444334288,,
,,,,29000,,0.001,-54.4024703502655,28823,14.108382612466812,397.52019145488737,186.8
276.14469822,152,123.66,392,29667,195,0.001,-55.2618093685228,29398,11.136921079791321,,
,,,,30000,,0.001,-55.43285616961393,29766,13.971259790148054,362.4770490169525,168.4
280.54481862,156,125.31,396,30373,194,0.001,-56.04921955781825,30104,13.947697966761844,,
283.11976864,159,125.22,400,30926,194,0.001,-56.6565934383508,30723,13.09427085428527,,
,,,,31000,,0.001,-56.9725986123085,30850,18.15479069807398,337.44901527166365,155.3
