time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,train/critic_loss,train/learning_rate,train/actor_loss,train/n_updates,eval/mean_ep_length,eval/mean_reward
194,1354,6,12.463536358695654,14.717391304347826,92,0.23816355470229278,0.001,-3.5759290998632256,1250,,
192,1382,7,12.189483052083332,14.395833333333334,96,0.2645233614104135,0.001,-3.918654282887777,1299,,
202,1505,7,13.833300229999997,15.05,100,0.3496411392092705,0.001,-4.108905613422394,1345,,
200,1789,8,18.59066006,16.85,104,0.42346715095431303,0.001,-5.370243582614632,1664,,
,2000,,,,,0.4315979407643372,0.001,-6.183540802735549,1875,51.5,95.32521881461143
192,2002,10,22.543253930000002,18.62,108,,,,,,
196,2223,11,26.435013350000006,20.43,112,0.4002863366018843,0.001,-7.061209449061641,2087,,
198,2488,12,31.13967621,22.68,116,0.5735509683904441,0.001,-8.082585280282157,2340,,
197,2804,14,37.14653171,25.44,120,0.8526840368058624,0.001,-9.3359672965073,2648,,
,3000,,,,,1.1630826020022718,0.001,-10.426832036274236,2897,79.2,155.81745792031288
192,3132,16,43.40310033000001,28.32,124,1.1729853757440227,0.001,-10.749554711419183,2970,,
194,3462,17,49.74158208,31.22,128,1.6722902548174525,0.001,-12.07440329706946,3310,,
193,3753,19,55.04594396,33.73,132,1.8300807218660007,0.001,-13.140853274952281,3591,,
,4000,,,,,2.2833957929502833,0.001,-14.372536803736832,3885,80.7,159.92085359096527
190,4046,21,60.431617720000006,36.26,136,,,,,,
190,4312,22,65.10851432999999,38.52,140,2.8664827549803085,0.001,-15.43638698032924,4172,,
190,4606,24,70.58070572,41.06,144,2.2992060230058784,0.001,-16.502770991552445,4469,,
193,4908,25,76.21837194999999,43.68,148,2.4808657638362197,0.001,-17.66453626078944,4746,,
,5000,,,,,3.656624832878942,0.001,-17.96098451053395,4901,85.7,168.83998115062712
190,5218,27,81.98741343999998,46.38,152,3.2834769240447454,0.001,-18.58831400190081,5057,,
191,5552,29,88.36003249999997,49.32,156,3.728353064200457,0.001,-19.65809608641125,5391,,
192,5896,30,95.01877121,52.36,160,3.6167204109735267,0.001,-20.87710109976835,5734,,
,6000,,,,,4.131586511467779,0.001,-21.36803112473599,5906,85.9,169.0539934337139
189,6241,32,101.55939717,55.41,164,3.894281374997106,0.001,-22.035693862221457,6078,,
190,6587,34,108.22122886999999,58.47,168,3.6477712968300127,0.001,-23.061105381358754,6424,,
191,6935,36,114.90215619,61.55,172,4.263172153768869,0.001,-24.43483131582087,6772,,
,7000,,,,,4.080752291898618,0.001,-24.515443225239597,6859,86.1,170.29497310519218
189,7279,38,121.40830289000002,64.59,176,4.137293489866479,0.001,-25.232075713401617,7117,,
190,7620,39,127.85451542999999,67.6,180,3.757025224321029,0.001,-26.38503819420224,7459,,
190,7962,41,133.04864016,70.14,184,3.85014654869257,0.001,-27.514690887096318,7799,,
,8000,,,,,4.451061974996808,0.001,-27.64158535003662,7886,86.0,168.94041393399237
188,8305,43,138.39542806999998,72.45,188,3.8812784594158796,0.001,-28.331286896106807,8143,,
189,8649,45,141.18043195,72.95,192,4.0035728328368245,0.001,-29.566871007283527,8487,,
189,8990,47,147.54629622000002,76.08,196,4.313605261700494,0.001,-30.382790747142973,8829,,
,9000,,,,,4.288962681153241,0.001,-30.661278613778048,8914,85.2,166.05703455209732
188,9331,49,152.12378907999997,78.26,200,4.689185564658221,0.001,-30.929826827276322,9169,,
188,9674,51,153.32461841,78.85,204,4.209711383941562,0.001,-32.154884870662244,9514,,
,10000,,,,,4.616892039074617,0.001,-32.867779266002564,9852,85.8,168.9134488940239
186,10014,53,155.98439575000003,80.12,208,,,,,,
188,10474,55,160.15579646,82.51,212,3.8616201822147813,0.001,-33.419611553813134,10196,,
186,10564,56,156.30202034,80.76,216,12.285568153156953,0.001,-33.56398344039917,10451,,
187,10907,58,156.7634505,81.03,220,6.255314536478328,0.001,-34.93542604668196,10747,,
,11000,,,,,5.714196809406938,0.001,-35.12868395718661,10918,85.9,168.07946944236755
185,11255,60,157.10559648999998,81.23,224,5.325271661254181,0.001,-35.87915732643821,11092,,
185,11594,62,157.12636749,81.32,228,5.472267392135802,0.001,-36.33300590515137,11433,,
185,11935,64,158.21792428999998,81.82,232,6.41078979344595,0.001,-36.915880839029946,11773,,
,12000,,,,,5.551089121851811,0.001,-37.14110254686932,11859,86.0,167.26895761489868
184,12271,66,159.11286843999997,82.25,236,5.545349802912735,0.001,-37.366248061017295,12111,,
185,12617,67,160.95206026000002,83.05,240,4.436639383259942,0.001,-38.243825247121414,12454,,
186,12962,69,161.95038562,83.56,244,4.47083554688622,0.001,-38.79796715669854,12798,,
,13000,,,,,6.2418446215716274,0.001,-38.84178898551247,12886,85.9,166.67223030924796
185,13306,71,162.77686682999996,83.98,248,5.2675829909064555,0.001,-39.026896650140934,13145,,
185,13653,73,163.58074950999998,84.35,252,5.959010795615185,0.001,-39.83147696561591,13489,,
,14000,,,,,5.229666209768975,0.001,-39.873269687999375,13838,86.6,169.30867372155188
185,14001,75,163.81434982,84.49,256,,,,,,
185,14346,77,163.68076676,84.5,260,4.46634132172688,0.001,-40.63697451636905,14184,,
186,14685,78,163.58326203000001,84.44,264,7.072407826071694,0.001,-41.17990811665853,14521,,
,15000,,,,,5.707417559929383,0.001,-41.31036807329227,14891,78.5,156.2619282901287
185,15046,81,163.82831388,84.59,268,,,,,,
185,15362,82,163.22033907000002,84.27,272,7.227730233458024,0.001,-41.909510001158104,15207,,
185,15674,84,162.62216411,83.95,276,4.549933311266777,0.001,-41.96242024348332,15520,,
,16000,,,,,3.7036859029676856,0.001,-42.949779882663634,15843,90.9,197.9471340894699
185,16010,86,162.8576599,83.9,280,,,,,,
185,16353,88,163.25655847,83.91,284,6.408466361550724,0.001,-43.33218719845726,16189,,
186,16806,90,165.79695477999996,85.01,288,4.943456115261201,0.001,-44.14163166543712,16619,,
,17000,,,,,7.0898893404006955,0.001,-44.51083198547363,16830,136.2,255.87573407888414
185,17301,93,168.75888846,86.52,292,4.99751972922912,0.001,-44.72250865055965,17137,,
186,17842,95,172.37417076000003,88.52,296,6.135694914764458,0.001,-45.11425887213813,17592,,
,18000,,,,,5.71610195090057,0.001,-45.64629579201723,17923,168.2,288.964608502388
183,18404,100,175.82228809999998,90.73,300,5.935403104675443,0.001,-46.08874958439877,18239,,
183,18836,102,177.42795719000003,91.62,304,6.536734002359798,0.001,-46.59795820448134,18672,,
,19000,,,,,5.397120097409124,0.001,-46.98508461661961,18852,95.0,188.75373224020004
182,19270,105,179.31340756000006,92.56,308,6.192780856575284,0.001,-47.21054258800688,19102,,
183,19644,107,178.93122527000003,91.7,312,7.017018247157969,0.001,-47.234157805747174,19474,,
,20000,,,,,5.715368760529385,0.001,-48.19953893578571,19849,93.6,199.6311986207962
182,20019,109,185.70646756999994,94.55,316,,,,,,
182,20402,111,187.14868244000002,94.95,320,4.606514107320726,0.001,-48.07504544939314,20230,,
182,20793,113,188.91004834999995,95.38,324,6.127084734513588,0.001,-48.340779207190685,20618,,
,21000,,,,,5.079265510913023,0.001,-48.33891034126282,20911,99.5,216.98658539056777
182,21190,116,191.04214412999994,95.96,328,6.472294661998749,0.001,-49.13831871032715,21011,,
182,21580,118,192.64623296000005,96.45,332,5.482564303749486,0.001,-48.634222666422524,21408,,
182,21984,120,195.1287448500001,97.13,336,6.735144612789154,0.001,-48.83396713256836,21804,,
,22000,,,,,7.381617485330655,0.001,-48.87429053966816,21908,98.4,213.90948211550713
182,22393,122,197.50559800000002,97.76,340,6.166664774601276,0.001,-49.81715261019193,22213,,
182,22832,124,201.39602047999998,98.7,344,6.366510274275294,0.001,-49.528907775878906,22640,,
,23000,,,,,6.360235106711294,0.001,-49.324781904033586,22858,111.9,270.7000573992729
182,23257,127,204.60586506000007,99.51,348,7.203051292671348,0.001,-49.15198228944023,23075,,
182,23681,129,207.62269256,100.28,352,7.118051492250883,0.001,-49.39853007976826,23495,,
,24000,,,,,6.902552214690617,0.001,-49.57230796813965,23878,65.6,111.69962680935859
181,24060,132,208.94177836999998,100.59,356,8.11856515590961,0.001,-50.43655512883113,23930,,
182,24686,135,216.02800485000003,103.4,360,8.100502411524454,0.001,-50.04237302144369,24438,,
,25000,,,,,9.656806903619033,0.001,-50.278629420353816,24868,128.1,307.4596638143063
181,25202,138,221.61979297000005,105.17,364,10.54781907569361,0.001,-50.775355471097505,24999,,
181,25809,142,230.24771278000003,107.63,368,11.181347553546612,0.001,-51.311920048640324,25556,,
,26000,,,,,11.455372463226318,0.001,-51.46200519137912,25858,131.3,317.76441949009893
180,26334,145,236.4125803,109.72,372,10.219786191940308,0.001,-51.67684148973034,26113,,
180,26957,149,244.86283981999998,112.83,376,9.896484736523597,0.001,-52.35206814816124,26729,,
,27000,,,,,12.126094010315443,0.001,-52.41288345738461,26881,147.1,358.6873984456062
179,27543,153,252.01286266,115.33,380,11.362755759162193,0.001,-52.94258343731916,27336,,
,28000,,,,,12.204032293434352,0.001,-53.84164424564528,27804,170.1,432.4348185539246
178,28195,157,260.16762557,118.42,384,12.300468047919301,0.001,-53.40020011192144,27977,,
179,28899,160,267.53756850999997,120.93,388,12.276577444334288,0.001,-54.81632514621901,28631,,
,29000,,,,,14.108382612466812,0.001,-54.4024703502655,28823,186.8,397.52019145488737
178,29667,165,276.14469822,123.66,392,11.136921079791321,0.001,-55.2618093685228,29398,,
,30000,,,,,13.971259790148054,0.001,-55.43285616961393,29766,168.4,362.4770490169525
178,30373,170,280.54481862,125.31,396,13.947697966761844,0.001,-56.04921955781825,30104,,
178,30926,173,283.11976864,125.22,400,13.09427085428527,0.001,-56.6565934383508,30723,,
,31000,,,,,18.15479069807398,0.001,-56.9725986123085,30850,155.3,337.44901527166365
177,31583,177,288.57516121000003,127.47,404,15.315739368781065,0.001,-57.47982377272386,31341,,
,32000,,,,,17.193921921359507,0.001,-57.936891751411636,31809,178.5,359.6142551600933
177,32212,181,293.72881835,129.42,408,15.617084229129484,0.001,-57.78024020140199,31983,,
177,32790,184,298.82999051999997,131.46,412,16.71783152065779,0.001,-58.0723708805285,32573,,
,33000,,,,,14.900175656943485,0.001,-58.128787464565704,32859,135.6,335.6363776862621
176,33341,188,304.44893752999997,133.22,416,16.3010103771652,0.001,-58.396257041157156,33134,,
177,33900,191,309.56356470000003,134.98,420,14.568580838217251,0.001,-58.28452826237333,33683,,
,34000,,,,,17.657491061704377,0.001,-58.47224555217044,33824,137.0,337.27476288080214
176,34460,195,314.33225518,136.67,424,15.399720492937886,0.001,-58.201682390485495,34249,,
,35000,,,,,17.47004959863775,0.001,-58.83417959774242,34799,131.5,312.662149310112
176,35007,198,319.28472889000005,138.17,428,,,,,,
176,35563,201,323.56896264000005,139.83,432,17.275803242020935,0.001,-58.46234113519842,35354,,
,36000,,,,,18.26725582309536,0.001,-58.31249925825331,35888,141.5,308.4275801062584
175,36107,205,326.77936385,141.23,436,,,,,,
176,36633,207,329.83118384999995,142.4,440,17.62157119021696,0.001,-58.484364677877984,36426,,
,37000,,,,,19.30032517468488,0.001,-58.44863134271958,36838,129.6,298.9666898429394
175,37171,211,331.40970705,143.39,444,18.92131381109357,0.001,-58.59815353155136,36966,,
176,37679,213,333.41880913999995,144.22,448,19.04305424277238,0.001,-58.57551495991056,37475,,
,38000,,,,,20.719228078448584,0.001,-58.02319590250651,37858,134.6,316.32773783802986
175,38196,217,335.86270426000004,145.15,452,17.813100134625156,0.001,-58.3682918548584,37994,,
176,38711,219,340.32788509000005,146.51,456,18.511643719673156,0.001,-57.35548553466797,38501,,
,39000,,,,,19.502431285473726,0.001,-57.45717650651932,38895,124.6,288.4412437260151
175,39229,223,338.9500081099999,145.43,460,20.223378011422565,0.001,-57.751217123178336,39024,,
176,39800,225,341.92669782999997,145.98,464,19.081812986238734,0.001,-56.75857228040695,39568,,
,40000,,,,,20.406841846833746,0.001,-56.945088627826735,39890,144.5,394.1308483481407
175,40434,230,343.47549851,146.25,468,18.19937246085624,0.001,-56.811172349112375,40203,,
175,40962,233,344.92618337,146.28,472,21.53391308443887,0.001,-57.37985002426874,40806,,
,41000,,,,,22.661426055431367,0.001,-56.38707418441773,40886,142.9,359.1198066234589
175,41460,236,343.0963516,145.03,476,22.055639291111426,0.001,-56.90416622161865,41304,,
,42000,,,,,19.46306280336882,0.001,-56.707511620772515,41780,147.9,398.1276446580887
175,42038,239,344.64537397999993,144.95,480,,,,,,
175,42534,242,341.56695559,143.39,484,21.78546566798769,0.001,-56.824535567184974,42334,,
,43000,,,,,24.35262681456173,0.001,-56.57625725690056,42848,178.8,573.3952508985997
175,43104,245,340.62669279,142.05,488,,,,,,
175,43795,249,342.47702221,141.28,492,25.607336074910698,0.001,-56.305156180199155,43582,,
,44000,,,,,22.405048694053704,0.001,-57.12268004697912,43719,214.3,681.9621550619602
174,44528,254,351.3036108799999,141.55,496,26.100604606397223,0.001,-57.08922395802507,44299,,
,45000,,,,,19.17496485090525,0.001,-56.66301135802537,44804,221.9,711.2044837534428
174,45363,259,365.19178741999997,144.37,500,23.500992114369463,0.001,-56.852644901649626,45009,,
,46000,,,,,20.805132267322946,0.001,-57.20261618431578,45829,178.0,542.8335886955261
173,46072,265,373.31012394,144.89,504,,,,,,
173,46751,268,379.9330506,145.39,508,21.28770853774716,0.001,-57.633870250046854,46471,,
,47000,,,,,26.844689759341154,0.001,-57.75632803780692,46829,531.0,1041.8371226906777
171,47591,277,385.69974411,148.01,512,25.407354926118757,0.001,-57.641132505813445,47370,,
,48000,,,,,26.360765349631215,0.001,-57.884453979193,47865,438.9,763.9940625667572
169,48401,286,396.26299616000006,150.6,516,27.41475897605973,0.001,-58.133296966552734,48063,,
,49000,,,,,26.629996743821007,0.001,-58.25907883389306,48325,1000.0,1051.5675748288631
,50000,,,,,25.736714628219605,0.001,-58.50366877746582,49325,758.4,916.124857133627
158,50855,321,413.8408905800001,169.55,520,25.835967258772246,0.001,-58.85858410964777,50648,,
,51000,,,,,27.729442050438802,0.001,-59.03477049607497,50779,209.2,542.7049581706524
157,51741,329,418.6888993300001,172.81,524,26.03906611288237,0.001,-59.187587070465085,51513,,
,52000,,,,,29.785569667816162,0.001,-59.226912963084686,51899,412.7,1132.289795023203
155,52735,340,426.98178595999997,177.28,528,30.723672781671798,0.001,-60.19817181995937,52473,,
,53000,,,,,33.4288807282081,0.001,-59.82565178504357,52920,127.9,216.69829177856445
154,53402,345,428.62531452,178.39,532,32.66717879486084,0.001,-60.120335609682144,53045,,
154,53916,350,425.2554718600001,178.09,536,29.94578479318058,0.001,-59.601935498854694,53712,,
,54000,,,,,34.80977523326874,0.001,-59.256935238838196,53840,89.8,152.7126939892769
,55000,,,,,34.93569021478164,0.001,-59.919263172486644,54660,341.0,974.4887382507325
151,55028,363,441.0362306999999,183.95,540,,,,,,
150,55965,371,454.7880598600001,187.94,544,33.015488361643854,0.001,-60.29565518815941,55771,,
,56000,,,,,35.33652502803479,0.001,-60.3301297850528,55889,156.5,332.564328533411
150,56732,378,461.2697387,190.53,548,38.73446881103516,0.001,-60.14367669628513,56329,,
,57000,,,,,37.12063802674759,0.001,-59.97458606958389,56903,116.4,198.4455710172653
148,57211,384,456.7107803900001,190.15,552,35.293341303259375,0.001,-60.558280206495716,57026,,
148,57742,388,455.86418604,190.31,556,38.66827238930596,0.001,-59.8343194325765,57545,,
,58000,,,,,35.662666695655425,0.001,-60.22346190519111,57839,89.1,124.74599636443891
147,58144,393,454.0392085100001,189.15,560,44.17388068928438,0.001,-59.07502746582031,58039,,
147,58281,394,440.1241892300001,184.81,564,36.4269136428833,0.001,-60.14230829874675,58170,,
147,58508,396,424.9444140199999,180.74,568,37.09110163866989,0.001,-60.02845844145744,58394,,
147,58684,397,412.46044673000006,177.22,572,41.240800531899055,0.001,-59.85875930786133,58565,,
147,58886,398,401.60161366000006,174.26,576,36.3304328918457,0.001,-60.36571412927964,58741,,
,59000,,,,,45.72895495096842,0.001,-60.65071247645787,58810,74.2,70.85095593398437
147,59122,401,388.13759352,170.84,580,38.45395900892175,0.001,-60.30351489523183,59013,,
147,59321,402,377.57841327,167.87,584,40.142099949351525,0.001,-60.89449392046247,59183,,
147,59508,404,363.30021546999996,164.04,588,44.24578257969448,0.001,-60.76327102661133,59390,,
147,59721,405,344.94557756,159.26,592,44.459581706834875,0.001,-61.09506623641305,59590,,
147,59899,407,322.76706321000006,153.71,596,34.25255507391852,0.001,-61.72518179151747,59789,,
,60000,,,,,32.71960518576882,0.001,-61.20853603587431,59922,34.9,17.575888939667493
146,60032,408,296.72301674999994,146.69,600,,,,,,
146,60170,409,275.57781624999996,140.98,604,37.172083377838135,0.001,-60.75067392985026,60060,,
146,60332,410,256.35533313999997,135.81,608,36.7644121170044,0.001,-60.20775852203369,60216,,
146,60472,411,238.29954868000002,128.81,612,37.36540053231376,0.001,-60.8765027663287,60357,,
146,60619,412,215.11822611999997,122.18,616,34.58554435498787,0.001,-61.043631076812744,60511,,
146,60745,413,184.77737601,98.9,620,40.29557463702034,0.001,-61.38759657915901,60640,,
146,60868,414,167.04048652000006,91.27,624,34.6028690636158,0.001,-61.639111280441284,60762,,
146,60989,415,145.55830022,82.54,628,49.45622386932373,0.001,-61.70431950887044,60884,,
,61000,,,,,45.355497426000134,0.001,-61.06547464643206,60913,29.3,10.107048009801655
146,61105,416,131.74602423,77.03,632,33.49433977850552,0.001,-62.38788087027414,60999,,
146,61229,417,123.40221339,73.13,636,37.17159974575043,0.001,-62.41961336135864,61123,,
146,61357,418,96.00640695,63.29,640,37.30395179986954,0.001,-61.989537715911865,61251,,
146,61483,419,70.59686113999999,55.18,644,34.47065457990092,0.001,-62.04540812174479,61375,,
146,61608,419,52.69528946,48.76,648,38.19872603877898,0.001,-61.05071187019348,61500,,
146,61735,420,45.54111094000001,45.24,652,33.37965726852417,0.001,-61.37670707702637,61627,,
146,61857,421,34.25195223,41.15,656,41.35292274721207,0.001,-61.27045262654622,61751,,
146,61982,422,24.126156539999997,38.38,660,36.47399994634813,0.001,-60.6529700756073,61872,,
,62000,,,,,34.414875254911536,0.001,-61.02562175077551,61906,31.3,13.020312792630284
146,62106,423,23.32940783,38.25,664,41.39223709106445,0.001,-60.05740966796875,61998,,
146,62245,424,21.94946681,37.37,668,34.688757058345914,0.001,-60.66441120820887,62130,,
146,62560,426,23.36677497,38.76,672,39.786931603043165,0.001,-60.22757261770743,62384,,
,63000,,,,,39.88990791027363,0.001,-61.04456319564428,62562,1000.0,1033.7398131608963
,64000,,,,,36.36265405618919,0.001,-60.237411858900536,63668,815.7,845.2681520611047
140,64744,459,44.24005065,58.58,676,,,,,,
,65000,,,,,34.88812964895497,0.001,-59.31479221841563,64909,1000.0,1095.803575628996
,66000,,,,,33.68443848991394,0.001,-58.948614112854,65909,1000.0,1093.6833014011384
134,66985,498,66.59795128,78.63,680,,,,,,
,67000,,,,,30.981562037467956,0.001,-58.56304384613037,66909,122.8,270.6773702085018
132,67307,507,71.73441647,79.86,684,30.141053255866556,0.001,-58.10817680358887,67192,,
132,67706,509,78.98945161,81.98,688,28.772798607426306,0.001,-58.21857655432917,67513,,
,68000,,,,,31.16198781440998,0.001,-57.86231402693124,67867,116.1,257.55021000504496
132,68116,513,86.11872992,83.95,692,30.450753070997155,0.001,-58.15975169477792,67982,,
132,68493,516,92.75658575,85.94,696,29.21109302973343,0.001,-58.34425211760957,68340,,
132,68987,519,102.79852166999997,89.55,700,32.04266583534979,0.001,-57.82691094183153,68785,,
,69000,,,,,27.037933107406374,0.001,-58.11162779066298,68911,120.3,261.6372281551361
132,69477,523,112.65088342000003,93.07,704,31.578828704833985,0.001,-57.82216982687673,69277,,
132,69956,526,121.92714461000003,96.24,708,31.30855900446574,0.001,-57.45423482259115,69755,,
,70000,,,,,28.046764183044434,0.001,-58.02770511687748,69880,121.1,262.52730711102487
132,70444,531,131.81519280999999,99.72,712,29.958998747697965,0.001,-57.78391146659851,70246,,
132,70927,534,141.45150495,103.08,716,28.765998323758442,0.001,-57.98162002563477,70733,,
,71000,,,,,28.86683599827653,0.001,-58.22534328396038,70851,115.7,249.11920177340508
132,71388,539,150.98442766999997,106.43,720,32.025112787882485,0.001,-58.07777592173794,71201,,
132,71870,542,160.98029637000002,110.02,724,30.184723619829143,0.001,-58.020265211138806,71670,,
,72000,,,,,29.780389642715456,0.001,-58.09565836588542,71914,115.5,251.37227646112441
132,72343,546,170.79303650000003,113.54,728,28.282635792964648,0.001,-57.435550043138406,72153,,
132,72820,549,180.82895699,117.15,732,33.70957395507068,0.001,-58.25065118758405,72621,,
,73000,,,,,27.277168176941952,0.001,-58.13781330949169,72862,104.2,218.7141792356968
132,73283,553,190.31060492,120.54,736,33.47143412431081,0.001,-57.530693753560385,73091,,
132,73756,557,200.03045321,123.99,740,31.142184218099295,0.001,-56.98319301605225,73567,,
,74000,,,,,27.741182779443676,0.001,-56.94629504762847,73913,115.2,252.29185153245925
132,74220,561,209.67801614999996,127.37,744,28.705001154812898,0.001,-57.049661948464134,74023,,
132,74673,564,218.97292915000003,130.65,748,30.36024459684738,0.001,-56.5650938384387,74477,,
,75000,,,,,29.70938577737894,0.001,-57.03890200528232,74819,110.3,246.9117807030678
132,75114,568,228.26617966,133.79,752,29.34701706072606,0.001,-56.262298514626245,74928,,
132,75548,571,237.50991696999998,136.91,756,28.946628205130033,0.001,-56.23650967633283,75362,,
,76000,,,,,31.89207345086175,0.001,-56.16564511385831,75803,123.0,290.6531914651394
132,76000,575,247.38729271000003,140.18,760,,,,,,
132,76459,578,257.34220111999997,143.53,764,29.76680007101107,0.001,-56.18166060366873,76263,,
131,76507,579,257.05542431,142.62,768,25.200057203119453,0.001,-55.186628341674805,76420,,
132,76845,581,262.3662521,142.85,772,28.10624732426235,0.001,-55.3658504486084,76632,,
,77000,,,,,46.74682950973511,0.001,-54.73977279663086,76781,459.1,1235.962410366535
131,77607,591,259.74790992,128.63,776,28.605085874425953,0.001,-55.632842425642345,77411,,
131,77998,594,244.21107826999997,110.13,780,28.769241703881157,0.001,-54.19825575086806,77803,,
,78000,,,,,31.807235870040767,0.001,-54.87784881591797,77922,113.3,263.93327326774596
131,78463,598,248.29842255000003,111.56,784,28.478856418092374,0.001,-54.06437683105469,78267,,
131,78940,601,250.94272130000002,112.34,788,27.89977599392418,0.001,-54.41420299723997,78749,,
,79000,,,,,25.991802033134128,0.001,-54.15884392836998,78864,129.3,309.8748771369457
131,79436,606,254.22782370000004,113.2,792,28.354718365945107,0.001,-53.72887351864674,79240,,
131,79925,609,257.98124373,114.32,796,27.485050550528936,0.001,-53.066319942474365,79726,,
,80000,,,,,28.37617443053703,0.001,-52.815055284343785,79849,121.8,288.4636781811714
131,80470,614,260.97767913,114.83,800,27.679507479523167,0.001,-53.48470479791815,80254,,
,81000,,,,,28.375428616559063,0.001,-52.99252274457146,80822,129.9,320.075172150135
130,81031,619,264.36766761,115.54,804,,,,,,
131,81547,622,266.4211502,115.91,808,27.53757766634226,0.001,-52.814890027046204,81334,,
,82000,,,,,25.53861667342105,0.001,-52.77887538328009,81839,124.4,296.79711268544196
130,82038,627,267.45333403,115.94,812,,,,,,
130,82552,630,269.33995365,116.25,816,31.099465235011785,0.001,-51.8544806223067,82335,,
,83000,,,,,25.657802238183862,0.001,-51.57737961937399,82890,132.1,330.69754831790925
130,83101,635,272.93619756,117.13,820,,,,,,
130,83616,638,274.77624072000003,117.46,824,24.658866675694785,0.001,-51.75433502197266,83375,,
,84000,,,,,25.136663766134355,0.001,-51.4059817601764,83792,162.6,391.715861171484
130,84200,644,278.73779468,118.57,828,25.136344487739333,0.001,-51.8308529737519,83957,,
130,84847,648,284.42921459999997,120.27,832,26.462373180389406,0.001,-51.3897634379069,84604,,
,85000,,,,,25.587322006682435,0.001,-51.48373702635248,84771,171.2,415.4098821103573
130,85509,654,290.44256266,122.26,836,27.29779224769742,0.001,-51.20673345590566,85270,,
,86000,,,,,25.03729407888063,0.001,-51.32156184021856,85876,186.0,393.08279759287836
130,86143,660,295.62673213,123.87,840,,,,,,
130,86754,665,301.61733172999993,125.34,844,24.989991993099064,0.001,-51.178318618179915,86532,,
,87000,,,,,25.14230120602776,0.001,-51.397776839312385,86848,147.0,387.42428463697433
130,87365,670,307.46545904999994,126.92,848,24.80130433063118,0.001,-51.18863442825945,87141,,
130,87946,674,312.83805636,128.32,852,26.991249704694415,0.001,-51.489054881351095,87723,,
,88000,,,,,24.042212025648883,0.001,-50.818803581031595,87870,151.4,390.60479866862295
130,88555,680,318.87910636,130.07,856,26.826988002597886,0.001,-50.876349990432324,88335,,
130,88927,683,316.81273785,129.27,860,31.546459395309974,0.001,-50.7952158610026,88704,,
,89000,,,,,25.692188322544098,0.001,-50.674882888793945,88913,35.4,7.618719354056521
129,89057,685,306.67489263999994,125.98,864,22.593744659423827,0.001,-50.435940212673614,88948,,
129,89182,686,306.45660252,126.75,868,27.131398662444084,0.001,-51.132848501205444,89074,,
130,89301,686,298.52210509,124.56,872,23.297983646392822,0.001,-51.74099922180176,89196,,
130,89416,687,278.55681359000005,118.09,876,26.469185320536294,0.001,-50.70234298706055,89313,,
130,89531,688,269.78662743000007,115.33,880,26.043107096354166,0.001,-50.90605672200521,89428,,
130,89635,689,259.04026424000006,111.72,884,30.47486961364746,0.001,-51.001845359802246,89531,,
