rollout/ep_rew_mean,time/episodes,rollout/ep_len_mean,time/fps,time/total_timesteps,time/time_elapsed,train/critic_loss,train/actor_loss,train/n_updates,train/learning_rate,eval/mean_ep_length,eval/mean_reward
,,,,28000,,8.962528138103599,-64.5560858852892,27845,0.001,164.7,304.02252756357194
323.12912098,152,209.75,169,28595,169,12.565178936685038,-65.09112411321595,28338,0.001,,
,,,,29000,,7.451164102261783,-65.94635465668469,28848,0.001,162.4,298.1616300165653
327.76452940999997,156,211.51,168,29261,173,8.891569208654557,-66.10442662239075,29009,0.001,,
331.45213774999996,160,213.21,169,29898,176,10.263880842302475,-67.14989606345573,29652,0.001,,
,,,,30000,,12.0015193628815,-67.70814253408697,29811,0.001,151.4,280.87738087773323
330.78567394,164,212.45,169,30526,180,7.238239343061387,-68.15958061218262,30278,0.001,,
,,,,31000,,9.130387151317231,-69.40069623536701,30754,0.001,159.8,301.90050575733187
331.94491714,168,212.55,168,31157,184,6.9061483964324,-69.65093626976014,30914,0.001,,
331.11825662999996,172,211.42,169,31784,187,7.606995093195062,-70.49032743353592,31539,0.001,,
,,,,32000,,8.29565464598792,-71.89014117748707,31851,0.001,157.8,285.5483897984028
332.17603469,176,210.96,168,32411,191,8.402843511723853,-71.84398988005402,32162,0.001,,
,,,,33000,,10.666051958121505,-72.73359097932514,32791,0.001,143.9,275.21943389773367
331.25191980000005,180,209.52,168,33023,195,,,,,,
337.49278104000007,184,211.55,169,33639,198,7.777944221818374,-74.20139199716074,33393,0.001,,
,,,,34000,,8.563073181189024,-75.07088020520332,33865,0.001,155.0,285.53123239278796
342.75410303000007,188,212.71,169,34264,202,9.144780266594577,-75.20915390609147,34019,0.001,,
343.5815127100001,192,210.88,169,34860,205,10.834950570402475,-75.812808142768,34625,0.001,,
,,,,35000,,9.4918380653536,-76.1166146768106,34773,0.001,147.9,279.16107229590415
332.36907687,196,199.33,169,35403,208,7.3908826200167335,-76.71011322021485,35228,0.001,,
,,,,36000,,10.96728121001145,-77.85539078385862,35768,0.001,152.7,276.373512417078
325.37361736,200,191.8,169,36003,211,,,,,,
321.33195716,204,189.0,170,36623,214,10.00786396203103,-78.44401312493659,36393,0.001,,
,,,,37000,,12.901415097216764,-78.54221714867487,36828,0.001,164.0,285.8061096727848
318.27165272999997,208,187.19,170,37212,218,9.976640122501474,-78.53759745547646,36980,0.001,,
308.30089995000003,212,177.81,171,37913,221,8.22545192532867,-79.1805239378951,37678,0.001,,
,,,,38000,,8.755271673202515,-79.06282383686788,37826,0.001,144.4,280.1840788543224
306.301281,216,176.28,170,38517,225,8.152056389470253,-79.22326914469402,38288,0.001,,
,,,,39000,,10.771970217227937,-80.08667795817057,38879,0.001,142.5,272.10664081573486
304.60767178000003,220,174.73,170,39107,229,,,,,,
299.69730274,224,171.69,170,39508,231,17.880566982122566,-79.89289220174153,39279,0.001,,
,,,,40000,,10.84388026614098,-81.83650883541831,39838,0.001,155.4,299.2431351840496
297.63056228999994,228,170.06,170,40078,234,,,,,,
291.30033753,232,164.43,171,40632,237,9.237016534128934,-81.75170189226178,40388,0.001,,
,,,,41000,,7.874379266531039,-82.10234412168845,40843,0.001,138.3,264.50168081521986
280.70243256,236,153.23,171,41217,240,7.311788308447686,-82.08304960831352,40981,0.001,,
278.95870997000003,240,151.7,171,41782,243,9.789585358755929,-83.12876303536551,41551,0.001,,
,,,,42000,,8.444043566296985,-83.4616698159112,41838,0.001,131.7,253.55328132510186
278.71885265000003,244,151.71,171,42436,246,8.07806999665318,-83.56556562943892,42099,0.001,,
275.99980199,248,150.39,172,42971,249,11.351875868108538,-84.64313146803114,42652,0.001,,
,,,,43000,,9.24675343057205,-84.85104021532783,42884,0.001,128.4,251.956570404768
274.86237991999997,252,149.26,171,43521,253,11.709270416345811,-85.84988634514086,43295,0.001,,
,,,,44000,,13.06840175251628,-85.01665661151593,43844,0.001,149.4,290.8449753403664
273.78639593,256,148.19,171,44080,257,,,,,,
272.70963781,260,147.35,171,44633,260,12.946941084521157,-85.64576644897461,44416,0.001,,
,,,,45000,,9.446239644533968,-87.34370098375294,44840,0.001,137.5,274.909678786993
272.15341368,264,146.69,171,45195,264,13.66575831130699,-86.50191509189891,44975,0.001,,
270.78080459999995,268,145.7,171,45727,266,11.734403520822525,-87.15886654573329,45512,0.001,,
,,,,46000,,12.115293024255218,-87.428497535595,45779,0.001,139.7,273.4103804171085
269.79941329999997,272,144.92,171,46276,270,8.515213949217213,-87.64279661316803,46055,0.001,,
268.81067874999997,276,144.02,171,46813,272,10.064971802798846,-87.9378880427434,46587,0.001,,
,,,,47000,,10.768923237919807,-88.08809248606364,46870,0.001,135.8,265.66020981669425
268.23025522,280,143.47,171,47370,276,6.960591489297372,-88.1249563553754,47138,0.001,,
268.16628198,284,143.37,171,47976,279,7.064113576200944,-88.95450736902937,47749,0.001,,
,,,,48000,,8.571442087207522,-88.62320981706891,47889,0.001,130.9,254.12665996551513
267.70033545,288,142.97,171,48561,282,7.756123596595393,-89.80893505944147,48323,0.001,,
,,,,49000,,10.893819448153177,-89.27111358642578,48779,0.001,150.2,283.67315504550936
267.73007892,292,142.86,171,49146,286,11.197953839965214,-88.84870689793637,48930,0.001,,
268.56290057999996,296,143.17,171,49720,289,8.025166892319275,-89.65244849068777,49490,0.001,,
,,,,50000,,9.144768263822721,-90.4143429979866,49795,0.001,157.7,303.8451784133911
269.63060419999994,300,143.2,171,50323,293,8.520159293421738,-90.43194292593694,50091,0.001,,
271.15311008,304,143.53,171,50976,296,9.705602460581323,-91.13841089995012,50725,0.001,,
,,,,51000,,10.959374220632926,-90.514773206013,50889,0.001,286.8,539.105049431324
275.38561087,308,145.75,171,51787,301,9.683827917716082,-91.71417756922105,51521,0.001,,
,,,,52000,,8.831417334221658,-91.23201597304572,51868,0.001,162.2,303.09946619272233
275.63902191,312,145.33,171,52446,306,9.385696869797822,-91.69365989871142,52191,0.001,,
,,,,53000,,8.412216407411238,-92.1938180362477,52907,0.001,158.5,296.4644151508808
277.02708364,316,146.24,170,53141,310,,,,,,
,,,,54000,,9.616227666085416,-92.34719458493319,53895,0.001,351.0,571.3821436047554
286.16652783,320,152.54,171,54361,317,,,,,,
,,,,55000,,9.740187432363593,-92.77974508266256,54671,0.001,301.5,473.4157647937536
,,,,56000,,9.195339403082343,-93.3697977402631,55011,0.001,1000.0,1253.4671442508698
309.1306963200001,324,170.11,167,56519,336,9.642105188012122,-93.54488868713379,56011,0.001,,
,,,,57000,,7.027287144494313,-94.17879650156985,56804,0.001,851.4,922.5797603338957
,,,,58000,,10.123716308236123,-94.70921922302246,57804,0.001,808.9,1038.9656242489814
324.46666376,328,184.77,163,58555,357,9.591851226970403,-95.0965438410338,58299,0.001,,
,,,,59000,,9.098578740810526,-95.94301864948679,58845,0.001,400.7,502.17429983019827
,,,,60000,,8.970151467117864,-95.76778418801048,59749,0.001,243.2,389.6882956266403
334.12324979000005,332,194.43,163,60075,368,,,,,,
,,,,61000,,12.43267434145275,-95.71767560173484,60760,0.001,721.6,862.0668258607387
345.85792992999995,336,205.49,162,61766,381,11.113837463515145,-95.95192611991585,61376,0.001,,
,,,,62000,,11.626470736937948,-95.86190745372646,61679,0.001,203.4,322.75976539850234
,,,,63000,,9.979101309853215,-96.23136544996693,61927,0.001,1000.0,1086.0754883527757
358.16115105000006,340,217.76,159,63558,397,5.885838491681182,-96.17970633801119,63089,0.001,,
,,,,64000,,12.615192675690272,-96.38126455942789,63710,0.001,1000.0,1168.9542443335056
,,,,65000,,10.149606776508419,-96.98012282631613,64886,0.001,882.9,1348.3072648644447
381.76275018000007,344,235.37,157,65973,419,,,,,,
,,,,66000,,10.603354220032692,-97.22923475646972,65886,0.001,515.1,904.3657230079174
,,,,67000,,13.029216324049852,-98.27407836914062,66867,0.001,356.1,589.0687838613987
397.31587095,348,244.17,155,67388,433,,,,,,
,,,,68000,,10.15507998362115,-99.1904758506107,67301,0.001,1000.0,1593.4740798592568
,,,,69000,,13.116223116278649,-100.1343384399414,68301,0.001,1000.0,1908.2104843974114
,,,,70000,,11.196561718702316,-100.66553715515137,69301,0.001,731.2,1356.4371578514576
,,,,71000,,11.572253051876173,-101.55926620669482,70284,0.001,785.4,1432.5042104303836
458.69672790000004,352,278.5,150,71371,473,,,,,,
,,,,72000,,12.78020970082283,-102.97169136047363,71284,0.001,854.0,1461.9101366519928
,,,,73000,,11.993152700304986,-103.43954708862304,72284,0.001,907.8,1678.904129731655
493.95982976000005,356,298.31,147,73911,500,9.553927135979471,-104.09256650772562,73610,0.001,,
,,,,74000,,10.0367745862943,-104.39826680121021,73824,0.001,379.2,794.3077327191829
,,,,75000,,15.59353319431873,-104.21346050197795,74282,0.001,808.1,1648.939633923769
524.12680109,360,312.39,146,75872,516,9.773140127420426,-105.3283120880127,75282,0.001,,
,,,,76000,,11.742692016465053,-106.0343178068974,75785,0.001,284.8,585.2986355543137
532.3321689600001,364,316.27,146,76822,523,9.443169961460924,-106.23403032691078,76497,0.001,,
,,,,77000,,9.79371993481612,-106.81066452154592,76735,0.001,234.6,485.4766167163849
543.2976292000002,368,321.13,146,77840,530,10.73384965539362,-107.21657040503717,77491,0.001,,
,,,,78000,,13.341432403062136,-108.6181150829519,77753,0.001,282.7,586.6932982385158
551.3265042000002,372,325.0,146,78776,536,12.414099078782847,-108.56451955831275,78443,0.001,,
,,,,79000,,12.785697055056813,-108.66840033802559,78689,0.001,497.7,997.4220324516297
,,,,80000,,12.72712292507583,-109.79359697828106,79880,0.001,319.1,630.2438842833042
570.19108517,376,334.21,146,80234,548,,,,,,
,,,,81000,,12.350161680004053,-109.84627452649568,80691,0.001,932.7,1933.136363887787
,,,,82000,,10.076349028587341,-110.77221278381347,81691,0.001,867.7,1708.6956425845624
610.76269098,380,354.08,145,82778,569,,,,,,
,,,,83000,,11.123249487280846,-111.60983615112305,82691,0.001,952.1,1910.560771882534
,,,,84000,,13.987964882969857,-112.89026947021485,83691,0.001,653.2,1382.2770508885383
,,,,85000,,12.508818528133476,-113.69625207057513,84192,0.001,1000.0,2000.234932744503
,,,,86000,,11.945594591140747,-114.78607067871094,85192,0.001,1000.0,1992.400790798664
669.3771574500001,384,383.03,141,86279,609,,,,,,
,,,,87000,,10.97053195989132,-116.06143061828614,86192,0.001,1000.0,2145.8868894815446
,,,,88000,,12.50778724694252,-116.86514804077149,87192,0.001,1000.0,2123.4200931191444
,,,,89000,,11.388153215050698,-117.90458360290528,88192,0.001,1000.0,2038.4284598112106
,,,,90000,,12.804178006649018,-118.60769639587403,89192,0.001,1000.0,1984.8312945961952
741.21093786,388,417.18,138,90279,651,,,,,,
,,,,91000,,10.919860149145126,-119.42838757324219,90192,0.001,965.7,2036.369465380907
,,,,92000,,10.165346215844155,-120.33205110168457,91192,0.001,1000.0,1988.7486301660538
,,,,93000,,13.02653737139702,-121.3362784423828,92192,0.001,1000.0,1773.8432762920856
,,,,94000,,11.497562602758407,-122.25519105529786,93192,0.001,787.9,1080.3109147369862
800.8023874700001,392,451.33,136,94279,690,,,,,,
,,,,95000,,10.520061067700386,-123.21053843688965,94192,0.001,1000.0,1431.6951294958592
,,,,96000,,12.010582404316596,-124.3826879105478,95404,0.001,929.0,1016.7616404592991
,,,,97000,,14.314813279271126,-124.81777133178711,96404,0.001,942.2,1070.3575176596642
829.2586802400001,396,477.71,135,97491,720,,,,,,
,,,,98000,,12.372210953864583,-125.03819850617391,97730,0.001,301.6,402.8428739488125
831.8430073199997,400,481.75,134,98498,729,19.622989889436166,-125.64853509581916,98215,0.001,,
,,,,99000,,8.497324199561612,-125.33235444218279,98577,0.001,363.2,479.28827832341193
,,,,100000,,15.458349751653495,-125.52436535446732,99009,0.001,494.0,740.747613877058
852.6504625299999,404,495.57,135,100533,743,14.852031491994858,-126.19598133850097,100009,0.001,,
,,,,101000,,14.467981494809724,-126.55371184327286,100446,0.001,1000.0,1738.3372529983521
,,,,102000,,14.822479452054525,-127.10109883731174,101834,0.001,1000.0,1936.8385253578424
,,,,103000,,14.885514353990555,-127.80371447753906,102834,0.001,1000.0,2117.0228757858276
902.8110225700001,408,521.34,134,103921,773,,,,,,
,,,,104000,,11.381026470541954,-128.66024406433107,103834,0.001,1000.0,2144.247108000517
,,,,105000,,16.602973595142366,-129.62601782226562,104834,0.001,1000.0,2247.47681132555
,,,,106000,,14.884883817315101,-129.6738332519531,105834,0.001,1000.0,2198.7606029093267
,,,,107000,,12.532501780629158,-130.56141709899902,106834,0.001,1000.0,1912.9801879525185
975.94708074,412,554.75,132,107921,813,,,,,,
,,,,108000,,15.981286626696587,-130.91366368103027,107834,0.001,1000.0,2045.8324339091778
,,,,109000,,16.644373064041137,-131.71692994689943,108834,0.001,638.9,1292.8668659210205
,,,,110000,,15.857500611543655,-131.78310633850097,109834,0.001,1000.0,1876.6550971150398
,,,,111000,,14.211224027872085,-132.68273670959474,110834,0.001,1000.0,1921.8201004624366
1041.75949967,416,587.8,131,111921,851,,,,,,
,,,,112000,,13.806518253326416,-132.9051452331543,111834,0.001,1000.0,2011.4709751665591
,,,,113000,,14.808764201402663,-133.80224725341796,112834,0.001,1000.0,2318.953364366293
,,,,114000,,16.07511312496662,-134.0919105682373,113834,0.001,1000.0,2144.974840378761
,,,,115000,,15.87930861246586,-134.68189045715332,114834,0.001,747.9,1356.845336163044
1095.4674768199998,420,610.45,129,115406,889,,,,,,
,,,,116000,,12.367814732089485,-135.61617682590958,115319,0.001,948.9,1736.464763867855
,,,,117000,,15.297670146465302,-135.7957115020752,116319,0.001,1000.0,2139.377861726284
,,,,118000,,13.943909404397012,-136.69430352783203,117319,0.001,1000.0,2338.5894445955755
,,,,119000,,14.35970776450634,-137.07293576049804,118319,0.001,994.6,2263.859282028675
1145.6234337299998,424,626.11,128,119130,928,,,,,,
,,,,120000,,13.828632380281176,-138.17740867877828,119449,0.001,1000.0,2260.710940748453
,,,,121000,,13.772409998774528,-138.49211141967774,120449,0.001,1000.0,2415.7042311906816
,,,,122000,,16.20919079554081,-139.37379107666015,121449,0.001,1000.0,2468.247186821699
1200.0907105000001,428,639.81,127,122536,959,,,,,,
,,,,123000,,12.853048051714897,-140.12575593566893,122449,0.001,1000.0,2392.8495653271675
,,,,124000,,14.107817821145058,-140.43493481445313,123449,0.001,1000.0,1923.377436927706
,,,,125000,,15.30653482234478,-140.89567263793944,124449,0.001,1000.0,2116.485676547885
,,,,126000,,14.053093301057816,-141.31787579345703,125449,0.001,1000.0,2277.9251112401485
1266.68810604,432,664.61,126,126536,999,,,,,,
,,,,127000,,13.82514341568947,-142.12670083618164,126449,0.001,1000.0,2153.69256734848
,,,,128000,,12.005460106892142,-143.11660766601562,127696,0.001,1000.0,2122.0402619361876
,,,,129000,,15.947770446777344,-143.35027975463868,128696,0.001,1000.0,2206.041834717989
1313.1451707400001,436,680.17,125,129783,1031,,,,,,
,,,,130000,,16.259156368017198,-144.6441212463379,129696,0.001,1000.0,2061.1677758038045
,,,,131000,,16.37289568257332,-145.05185333251953,130696,0.001,1000.0,2200.31417594552
,,,,132000,,19.728803592920304,-145.6721375732422,131696,0.001,1000.0,2400.915253549814
,,,,133000,,15.640279084444046,-146.23299914550782,132696,0.001,1000.0,2375.4678349494934
1379.9488224499999,440,702.25,124,133783,1071,,,,,,
,,,,134000,,15.822658481955528,-147.224327545166,133696,0.001,1000.0,2355.0673870623114
,,,,135000,,14.246056008458137,-147.86061010742188,134696,0.001,1000.0,2448.159149867296
,,,,136000,,15.355340026021004,-148.6417603149414,135696,0.001,1000.0,2430.77575340271
,,,,137000,,16.339066757440566,-149.5026093444824,136696,0.001,440.9,1047.4199080109597
1430.3430866400001,444,713.7,123,137343,1107,,,,,,
,,,,138000,,12.977294989143099,-150.39790665762766,137256,0.001,899.0,2145.781828606129
,,,,139000,,16.29682536971569,-151.01051330566406,138256,0.001,436.5,1011.6888106405735
,,,,140000,,15.76976429772377,-152.0908455505371,139256,0.001,1000.0,2482.8258549749853
,,,,141000,,14.189937148690223,-153.11969750976561,140256,0.001,1000.0,2564.8840674340727
1502.5036114900001,448,739.55,123,141343,1143,,,,,,
,,,,142000,,20.571253783929915,-154.3888906569708,141676,0.001,1000.0,2415.494553434849
,,,,143000,,16.702605447888374,-155.84062921142578,142676,0.001,1000.0,2430.337072134018
,,,,144000,,14.943311501502992,-156.6614631652832,143676,0.001,642.5,1603.763231855631
1509.5352283900002,452,732.01,123,144572,1173,,,,,,
,,,,145000,,17.75653501670941,-156.97652960295724,144485,0.001,647.9,1595.7397277355194
,,,,146000,,17.217335320472717,-157.07912542724608,145485,0.001,1000.0,2517.4254389226435
,,,,147000,,17.047371016098904,-158.47765115591196,146693,0.001,711.1,1720.1280735850335
1533.1084064000001,456,734.88,122,147399,1199,,,,,,
,,,,148000,,16.528309767334548,-158.5613508436415,147582,0.001,1000.0,2321.155657619238
,,,,149000,,15.251186393976212,-159.5720065307617,148582,0.001,658.9,1519.643095678091
,,,,150000,,16.50231712925434,-160.4902141418457,149582,0.001,1000.0,2405.533146595955
1568.6395087600001,460,747.97,122,150669,1228,,,,,,
,,,,151000,,16.681036686342814,-161.8200357027143,150797,0.001,807.6,1973.1782646119595
,,,,152000,,20.514626480579377,-162.50863455200195,151797,0.001,1000.0,2376.1342636108398
,,,,153000,,20.90186702489853,-163.46568130493165,152797,0.001,1000.0,2262.830055606365
1624.7921765800002,464,770.62,122,153884,1259,,,,,,
,,,,154000,,22.51362426304817,-163.94346328735352,153797,0.001,1000.0,2401.444362598658
,,,,155000,,18.039874348640442,-164.8378305053711,154797,0.001,1000.0,2376.134396749735
,,,,156000,,16.906444271564485,-165.5628289794922,155797,0.001,1000.0,2493.7935742080213
,,,,157000,,20.625679608106612,-166.5835798034668,156797,0.001,1000.0,2429.4714898467064
1700.72169402,468,800.44,121,157884,1299,,,,,,
,,,,158000,,19.560472427368165,-167.3977348022461,157797,0.001,1000.0,2485.421096289158
,,,,159000,,14.310157012462616,-167.99663482666017,158797,0.001,920.8,2300.605765759945
,,,,160000,,20.02712859916687,-168.60951901245116,159797,0.001,1000.0,2540.5550641059876
,,,,161000,,17.513222434639932,-168.7533479614258,160797,0.001,1000.0,2603.8341381967066
1782.3923042299998,472,831.08,120,161884,1338,,,,,,
,,,,162000,,18.035013598918916,-169.69802426147461,161797,0.001,1000.0,2525.319077771902
,,,,163000,,19.660696185588836,-170.24421389770507,162797,0.001,1000.0,2484.3570855259895
,,,,164000,,20.399224257946013,-170.74053494262697,163797,0.001,1000.0,2426.650877213478
,,,,165000,,19.26674341392517,-171.58599078369141,164797,0.001,854.6,2200.6251604676245
1852.45130982,476,856.5,120,165884,1379,,,,,,
,,,,166000,,18.692432233333587,-171.98226864624024,165797,0.001,1000.0,2637.1807781636717
,,,,167000,,17.20845272231102,-172.4845914916992,166797,0.001,576.9,1461.0323791623116
,,,,168000,,21.374240421533585,-173.28624951171875,167797,0.001,1000.0,2564.962554848194
,,,,169000,,16.83077691626549,-174.0285680541992,168797,0.001,985.4,2559.4392129421235
1905.2967093900004,480,871.06,119,169884,1416,,,,,,
,,,,170000,,19.69793460559845,-174.5709619140625,169797,0.001,1000.0,2526.1097871422767
,,,,171000,,18.630142894506456,-175.39030767822265,170797,0.001,1000.0,2636.1183866500855
,,,,172000,,19.546614126682282,-176.168205657959,171797,0.001,243.7,577.5248273074627
1897.48001064,484,860.61,119,172340,1442,33.73685964386342,-176.12272424212958,172033,0.001,,
,,,,173000,,20.17655059966174,-176.68280376087534,172253,0.001,1000.0,2598.2638648211955
,,,,174000,,16.909911994457246,-177.20795059204102,173253,0.001,1000.0,2560.835758370161
,,,,175000,,18.490411371946333,-177.65485415649414,174253,0.001,1000.0,2660.105217510462
,,,,176000,,19.87406585073471,-178.2034995727539,175253,0.001,1000.0,2413.19865706563
1917.3361252100003,488,860.61,119,176340,1479,,,,,,
,,,,177000,,16.51148806810379,-179.02193060302736,176253,0.001,1000.0,2620.519680929184
,,,,178000,,16.27366354775429,-179.88024029541015,177253,0.001,1000.0,2221.7794665634633
,,,,179000,,15.344866565942764,-180.25133654785157,178253,0.001,1000.0,2610.8651080727577
,,,,180000,,17.828286907434464,-181.0988229675293,179253,0.001,961.1,2610.815354824066
1947.7009074700002,492,860.33,118,180312,1518,,,,,,
,,,,181000,,18.37845170448837,-181.41922869898164,180225,0.001,1000.0,2660.463893401623
,,,,182000,,20.63200789810027,-182.26919760480024,181673,0.001,680.0,1839.570230048895
1973.1622397900003,496,852.69,118,182760,1539,,,,,,
,,,,183000,,21.132684980392455,-183.05992956542968,182673,0.001,1000.0,2624.4947734177113
,,,,184000,,20.153097070217132,-183.63060317993165,183673,0.001,951.1,2566.1765094220636
,,,,185000,,16.00948390698433,-183.89959765625,184673,0.001,1000.0,2647.998376858234
,,,,186000,,25.86669451212883,-184.73762615966797,185673,0.001,729.1,1927.4091086804867
2056.4090901500003,500,879.37,118,186435,1576,,,,,,
,,,,187000,,25.593251339594524,-185.04679983466335,186348,0.001,1000.0,2625.926416492462
,,,,188000,,13.200183706596249,-186.5424902062667,187653,0.001,1000.0,2624.1521701574325
,,,,189000,,19.689807985305787,-185.78634393310546,188653,0.001,1000.0,2634.114587658644
2109.6228106199997,504,892.07,118,189740,1606,,,,,,
,,,,190000,,21.959800300359724,-186.302407623291,189653,0.001,1000.0,2635.597781676054
,,,,191000,,20.73796682858467,-187.17820315551756,190653,0.001,438.9,1111.9292023420335
,,,,192000,,24.632559115672628,-187.4070120418773,191299,0.001,1000.0,2677.4909634947776
2120.77949067,508,887.2,117,192641,1636,18.24429879951477,-187.607570892334,192299,0.001,,
,,,,193000,,22.740981117409852,-187.81990921020508,192755,0.001,249.0,588.4607669651508
2052.7132698,512,854.81,117,193402,1641,14.814307577205154,-187.3909772872925,193130,0.001,,
,,,,194000,,22.227881970678926,-188.26735061254257,193749,0.001,210.0,502.1234435677528
